Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
5320 27TH AVE S,44.906293,-93.233558,11,Nokomis,Keewaydin,6,2,Westminster,02/13/2019,00:00
1820 ELLIOT AVE S,44.964434999999995,-93.260983,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
1906 ELLIOT AVE S,44.963646999999995,-93.26108,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2720 GIRARD AVE S,44.952791999999995,-93.296981,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
920 21ST ST E,44.961831,-93.260214,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2814 BRYANT AVE N,45.009004,-93.290529,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
104 14TH AVE NE,45.001228999999995,-93.27049,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
2008 GRAND AVE S,44.962252,-93.284124,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
2510 JACKSON ST NE,45.013431,-93.24916999999999,1,Northeast,Holland,2,2,Westminster,02/13/2019,00:00
5826 PILLSBURY AVE,44.897052,-93.282053,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
2816 BRYANT AVE N,45.009067,-93.29051,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
912 21ST AVE SE,44.98708,-93.22284599999999,2,University,Como,4,2,Westminster,02/13/2019,00:00
2112 12TH AVE S,44.961447,-93.25742,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2422 HARRIET AVE S,44.958456,-93.285557,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
5936 PILLSBURY AVE,44.895559999999996,-93.281735,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
110 14TH AVE NE,45.001355,-93.270229,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
1914 10TH AVE S,44.963640000000005,-93.259757,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2526 JAMES AVE N,45.00571,-93.30067199999999,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
2818 BRYANT AVE N,45.009116,-93.29052,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
2710 GIRARD AVE S,44.95346,-93.297013,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
1010 21ST ST E,44.961868,-93.259064,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
334 ELMWOOD PL W,44.909674,-93.28364499999999,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
3414 PLEASANT AVE,44.940671,-93.28314300000001,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
2646 LONGFELLOW AVE S,44.954102,-93.24604599999999,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
5316 26TH AVE S,44.906544,-93.23485600000001,11,Nokomis,Keewaydin,6,2,Westminster,02/13/2019,00:00
2544 JACKSON ST NE,45.014758,-93.249169,1,Northeast,Holland,2,2,Westminster,02/13/2019,00:00
906 21ST AVE SE,44.986996999999995,-93.222815,2,University,Como,4,2,Westminster,02/13/2019,00:00
2902 BRYANT AVE N,45.009648999999996,-93.290534,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
1018 21ST ST E,44.961846,-93.258728,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3956 38TH AVE S,44.930848,-93.21736,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
408 33RD AVE N,45.014967999999996,-93.28529499999999,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
890 21ST AVE SE,44.986446,-93.222861,2,University,Como,4,2,Westminster,02/13/2019,00:00
2100 GRAND AVE S,44.96182,-93.28423000000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
1814 10TH AVE S,44.964185,-93.259852,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
1820 10TH AVE S,44.964256,-93.259725,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2118 GRAND AVE S,44.961309,-93.284246,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
2412 12TH AVE S,44.958687,-93.257503,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1526 8TH ST SE,44.983468,-93.230305,2,University,University of Minnesota,4,2,Westminster,02/13/2019,00:00
1706 QUEEN AVE N,44.997144,-93.309463,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
1028 21ST ST E,44.961868,-93.258292,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
886 21ST AVE SE,44.986328,-93.22289599999999,2,University,Como,4,2,Westminster,02/13/2019,00:00
2648 JACKSON ST NE,45.016556,-93.249176,1,Northeast,Holland,2,2,Westminster,02/13/2019,00:00
2710 FREMONT AVE S,44.95327,-93.295741,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
5808 WENTWORTH AVE S,44.897371,-93.280702,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
2120 GRAND AVE S,44.96125,-93.284251,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
884 21ST AVE SE,44.986228999999994,-93.222848,2,University,Como,4,2,Westminster,02/13/2019,00:00
2522 12TH AVE S,44.956592,-93.257551,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
116 14TH AVE NE,45.00145,-93.270041,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
1726 JAMES AVE N,44.997377,-93.30051,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
3212 BRYANT AVE N,45.013636,-93.29053499999999,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
2718 FREMONT AVE S,44.953225,-93.29571800000001,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
2420 JAMES AVE N,45.004513,-93.301487,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
5812 WENTWORTH AVE S,44.897383000000005,-93.28064,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
1220 18TH ST E,44.965177000000004,-93.257575,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2524 12TH AVE S,44.956447999999995,-93.257538,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
3222 BRYANT AVE N,45.013868,-93.290552,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
4214 VINCENT AVE N,45.030091999999996,-93.30329499999999,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
2642 LONGFELLOW AVE S,44.954398,-93.24601899999999,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
608 33RD AVE N,45.014941,-93.287145,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
1810 13TH AVE S,44.964739,-93.256821,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2526 12TH AVE S,44.956417,-93.257543,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
5816 WENTWORTH AVE S,44.897271999999994,-93.280599,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
1910 LOGAN AVE N,44.999247,-93.303154,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
1406 21ST ST E,44.961852,-93.254548,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
4530 39TH ST E,44.932486,-93.207832,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
3322 48TH ST W,44.916196,-93.32190600000001,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
1922 QUEEN AVE N,44.999488,-93.309528,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
2726 FREMONT AVE S,44.952913,-93.29564,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
5824 WENTWORTH AVE S,44.896828,-93.280568,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
1924 QUEEN AVE N,44.999497,-93.30946800000001,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
2354 JAMES AVE N,45.003739,-93.30239300000001,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
1206 7TH ST SE,44.984414,-93.23639399999999,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2622 LONGFELLOW AVE S,44.954734,-93.2461,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
2532 12TH AVE S,44.956208000000004,-93.25755,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
2540 12TH AVE S,44.955867,-93.25755600000001,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
828 22ND AVE SE,44.984444,-93.221565,2,University,Como,4,2,Westminster,02/13/2019,00:00
1418 7TH ST SE,44.983155,-93.23269499999999,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
1422 21ST ST E,44.961769,-93.253914,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
5856 WENTWORTH AVE S,44.895692,-93.280579,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
706 33RD AVE N,45.014945000000004,-93.289548,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
2014 QUEEN AVE N,44.999937,-93.309505,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
1908 14TH AVE S,44.963555,-93.255599,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3312 PLEASANT AVE,44.942507,-93.282813,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
3324 48TH ST W,44.916237,-93.322746,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2326 JAMES AVE N,45.00293,-93.303584,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
4704 ALDRICH AVE S,44.917671,-93.289677,13,Southwest,Lynnhurst,5,2,Westminster,02/13/2019,00:00
1424 21ST ST E,44.961856,-93.25372800000001,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
1308 7TH ST SE,44.983834,-93.234273,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2316 HARRIET AVE S,44.959548,-93.285598,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
5504 SHOREVIEW AVE,44.903025,-93.238872,11,Nokomis,Wenonah,6,2,Westminster,02/13/2019,00:00
1314 7TH ST SE,44.983703999999996,-93.23431,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2610 LONGFELLOW AVE S,44.95532,-93.246139,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
112 54TH ST E,44.905224,-93.276157,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
1918 MORGAN AVE N,44.999356,-93.304475,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
3326 48TH ST W,44.916339,-93.32303399999999,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
856 22ND AVE SE,44.98532,-93.221615,2,University,Como,4,2,Westminster,02/13/2019,00:00
3304 PLEASANT AVE,44.942802,-93.28303299999999,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
1902 14TH AVE S,44.963904,-93.255403,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
106 54TH ST E,44.905221000000004,-93.276275,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
5836 BLAISDELL AVE S,44.896582,-93.27928100000001,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
2314 HARRIET AVE S,44.959546,-93.285578,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3432 BRYANT AVE N,45.017790999999995,-93.290542,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
3302 48TH ST W,44.916197,-93.32138499999999,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
3216 PLEASANT AVE,44.944092,-93.28302,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
2748 EMERSON AVE S,44.952242,-93.29441,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
2922 12TH AVE S,44.949328,-93.257616,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1808 14TH AVE S,44.964704,-93.25537,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
24 54TH ST E,44.905198999999996,-93.277073,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
3220 39TH ST E,44.932384000000006,-93.224716,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
14 54TH ST E,44.90521,-93.27726,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
2304 HARRIET AVE S,44.959614,-93.285575,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
2746 EMERSON AVE S,44.952399,-93.29430500000001,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
1820 14TH AVE S,44.964481,-93.25547900000001,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
5504 STANDISH AVE S,44.899027000000004,-93.239998,11,Nokomis,Wenonah,6,2,Westminster,02/13/2019,00:00
2916 12TH AVE S,44.949564,-93.257625,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1608 22ND ST E,44.960934,-93.250599,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3704 37TH AVE S,44.93557,-93.219084,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
3304 48TH ST W,44.916129999999995,-93.32151999999999,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
1418 MORGAN AVE N,44.993790999999995,-93.30458399999999,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
4930 ALDRICH AVE S,44.91324,-93.289608,13,Southwest,Lynnhurst,5,2,Westminster,02/13/2019,00:00
3202 PLEASANT AVE,44.944412,-93.28296999999999,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
2300 HARRIET AVE S,44.959693,-93.285623,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
1816 14TH AVE S,44.96456,-93.255525,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
5510 BLAISDELL AVE S,44.903079,-93.279349,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
1814 14TH AVE S,44.964633,-93.255502,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
1800 14TH AVE S,44.964736,-93.255245,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2706 EMERSON AVE S,44.953522,-93.29445600000001,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
1328 MORGAN AVE N,44.992433,-93.30455,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
1108 33RD AVE N,45.01498,-93.293467,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
2410 POLK ST NE,45.0128,-93.245579,1,Northeast,Windom Park,2,2,Westminster,02/13/2019,00:00
2704 EMERSON AVE S,44.953522,-93.29445600000001,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
3604 BRYANT AVE N,45.020537,-93.290526,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
3400 48TH ST W,44.916503999999996,-93.323001,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
928 5TH ST SE,44.983706,-93.24078100000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
5500 BLAISDELL AVE S,44.903247,-93.279488,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
1834 E. M. STATELY ST,44.956486,-93.246739,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
1426 44TH ST E,44.923357,-93.253914,11,Nokomis,Northrop,6,2,Westminster,02/13/2019,00:00
3622 BRYANT AVE N,45.021066999999995,-93.290566,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
1905 15TH AVE S,44.964621,-93.254058,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2606 EMERSON AVE S,44.955197,-93.294575,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
3402 48TH ST W,44.916434,-93.32303,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
928 13TH AVE SE,44.98701,-93.23334200000001,2,University,Como,4,2,Westminster,02/13/2019,00:00
2932 13TH AVE S,44.949055,-93.25632,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
354 14TH AVE NE,45.002069,-93.261561,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
1100 5TH ST SE,44.9832,-93.238795,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
3404 48TH ST W,44.916337,-93.323525,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2216 HARRIET AVE S,44.960219,-93.285438,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
1230 MORGAN AVE N,44.990693,-93.304518,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
3406 48TH ST W,44.915986,-93.323959,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
1832 E. M. STATELY ST,44.956326000000004,-93.246786,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
926 13TH AVE SE,44.987115,-93.233323,2,University,Como,4,2,Westminster,02/13/2019,00:00
2934 13TH AVE S,44.949018,-93.256362,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1508 19TH ST E,44.96382,-93.253098,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
5556 1ST AVE S,44.901799,-93.277026,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
3028 37TH ST E,44.93595,-93.228169,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
3730 BRYANT AVE N,45.023070000000004,-93.290571,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
1504 19TH ST E,44.963776,-93.253662,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2522 EMERSON AVE S,44.956632,-93.294441,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
922 13TH AVE SE,44.987196000000004,-93.233322,2,University,Como,4,2,Westminster,02/13/2019,00:00
3022 37TH ST E,44.935922,-93.22829300000001,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
1102 5TH ST SE,44.98288,-93.238679,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
3732 BRYANT AVE N,45.023114,-93.29057399999999,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
2936 13TH AVE S,44.948961,-93.256326,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
2520 EMERSON AVE S,44.956726,-93.294425,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
3410 48TH ST W,44.916139,-93.32321,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2938 13TH AVE S,44.948868,-93.256366,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
2942 13TH AVE S,44.948791,-93.256339,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1810 16TH AVE S,44.964188,-93.252015,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
1110 33RD AVE N,45.014967999999996,-93.293498,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
3140 PLEASANT AVE,44.945057,-93.282926,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
3414 48TH ST W,44.91603,-93.32412,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2944 13TH AVE S,44.94867,-93.256339,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1844 E. M. STATELY ST,44.956398,-93.245913,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
2518 EMERSON AVE S,44.956776,-93.294426,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
3738 BRYANT AVE N,45.023274,-93.29057,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
918 13TH AVE SE,44.987321,-93.233319,2,University,Como,4,2,Westminster,02/13/2019,00:00
5128 GARFIELD AVE S,44.909051,-93.287288,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
3742 BRYANT AVE N,45.02335,-93.290588,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
1120 5TH ST SE,44.982781,-93.238293,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2212 TAYLOR ST NE,45.010176,-93.243851,1,Northeast,Windom Park,2,2,Westminster,02/13/2019,00:00
1122 5TH ST SE,44.982702,-93.238313,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2516 EMERSON AVE S,44.956851,-93.29434499999999,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
3020 37TH ST E,44.935956,-93.228535,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
2212 HARRIET AVE S,44.960515,-93.285579,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3744 BRYANT AVE N,45.023406,-93.290577,4,Camden,McKinley,1,2,Westminster,02/13/2019,00:00
3132 PLEASANT AVE,44.945376,-93.28296,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
3202 KNOX AVE N,45.013445000000004,-93.301888,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
3214 35TH AVE S,44.944431,-93.221676,2,Longfellow,Longfellow,6,2,Westminster,02/13/2019,00:00
2920 13TH AVE S,44.949417,-93.256348,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
3424 48TH ST W,44.916108,-93.32405200000001,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
3418 48TH ST W,44.91581,-93.324046,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2508 EMERSON AVE S,44.957018,-93.294315,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
3112 PLEASANT AVE,44.945997,-93.282975,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
2210 HARRIET AVE S,44.960543,-93.285487,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
2502 EMERSON AVE S,44.957109,-93.294444,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
1832 19TH ST E,44.963978999999995,-93.254427,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
1428 19TH ST E,44.964127000000005,-93.254042,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3244 KNOX AVE N,45.014592,-93.301916,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
2912 13TH AVE S,44.949692999999996,-93.25631800000001,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
3112 35TH AVE S,44.946318,-93.22169,2,Longfellow,Longfellow,6,2,Westminster,02/13/2019,00:00
3918 BRYANT AVE N,45.026313,-93.290586,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
2438 EMERSON AVE S,44.957525,-93.294344,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
2908 13TH ST S,44.949528,-93.256327,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1404 19TH ST E,44.963991,-93.255207,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2910 13TH AVE S,44.949723999999996,-93.25634000000001,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
1404 19TH ST E,44.963972999999996,-93.255165,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
1846 E. M. STATELY ST,44.9564,-93.24590500000001,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
3428 48TH ST W,44.916176,-93.323627,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2434 EMERSON AVE S,44.9576,-93.29432800000001,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
3946 BRYANT AVE N,45.027037,-93.290603,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
3014 PLEASANT AVE,44.947909,-93.2831,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
1326 19TH ST E,44.964075,-93.255607,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3104 PLEASANT AVE,44.946332,-93.28309300000001,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
3016 PLEASANT AVE,44.947755,-93.28308,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
3514 KNOX AVE N,45.019143,-93.301903,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
3430 48TH ST W,44.916113,-93.324184,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
1110 MORGAN AVE N,44.988954,-93.304479,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
3018 PLEASANT AVE,44.947621999999996,-93.28309,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
1314 19TH ST E,44.963943,-93.255935,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3518 KNOX AVE N,45.019191,-93.301906,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
1912 E. M. STATELY ST,44.956392,-93.245191,9,Phillips,East Phillips,3,2,Westminster,02/13/2019,00:00
1908 FILLMORE ST NE,45.008356,-93.242278,1,Northeast,Windom Park,2,2,Westminster,02/13/2019,00:00
3022 PLEASANT AVE,44.947511999999996,-93.28315400000001,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
3030 PLEASANT AVE,44.94724,-93.28309200000001,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
1030 MORGAN AVE N,44.988819,-93.304276,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
4950 HARRIET AVE S,44.912464,-93.285782,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
2744 13TH ST S,44.952234999999995,-93.25625600000001,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
2322 DUPONT AVE S,44.959481,-93.293001,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,02/13/2019,00:00
1108 23RD AVE SE,44.991363,-93.220301,1,University,Como,4,2,Westminster,02/13/2019,00:00
4056 BRYANT AVE N,45.029226,-93.290633,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
1400 33RD AVE N,45.014995,-93.297207,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
3500 48TH ST W,44.916225,-93.324007,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
1114 19TH ST E,44.963967,-93.257279,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
828 20TH AVE NE,45.008862,-93.24964399999999,1,Northeast,Holland,2,2,Westminster,02/13/2019,00:00
1228 19TH ST E,44.96417,-93.256821,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3502 48TH ST W,44.916261999999996,-93.324162,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2644 13TH ST S,44.953988,-93.256394,9,Phillips,Midtown Phillips,3,2,Westminster,02/13/2019,00:00
924 MORGAN AVE N,44.987625,-93.304568,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
1406 33RD AVE N,45.014996000000004,-93.297196,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
3504 48TH ST W,44.916237,-93.324283,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
2318 FILLMORE ST NE,45.011428,-93.242234,1,Northeast,Windom Park,2,2,Westminster,02/13/2019,00:00
3506 48TH ST W,44.91617,-93.32453000000001,13,Southwest,Fulton,5,2,Westminster,02/13/2019,00:00
5738 33RD AVE S,44.899045,-93.224306,11,Nokomis,Wenonah,6,2,Westminster,02/13/2019,00:00
