Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
2118 ELLIOT AVE,44.961077,-93.26116999999999,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2212 GARFIELD AVE S,44.960471999999996,-93.28678000000001,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
2116 ELLIOT AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
320 47TH ST W,44.917714000000004,-93.284212,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
3126 LOGAN AVE N,45.013022,-93.303226,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
214 45TH ST W,44.921513,-93.285519,8,Southwest,King Field,5,2,Upton,02/08/2019,00:00
650 FILLMORE ST NE,44.996507,-93.242241,3,Northeast,Beltrami,2,2,Upton,02/08/2019,00:00
1328 OLIVER AVE N,44.992557,-93.30695899999999,5,Near North,Willard - Hay,1,2,Upton,02/08/2019,00:00
5732 SANDER DR,44.899205,-93.224868,11,Nokomis,Wenonah,6,2,Upton,02/08/2019,00:00
2112 ELLIOT AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2612 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
4514 WASHBURN AVE S,44.920883,-93.31766,13,Southwest,Linden Hills,5,2,Upton,02/08/2019,00:00
1938 ALDRICH AVE S,44.963041,-93.289363,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
200 47TH ST W,44.917956,-93.282044,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
3106 LOGAN AVE N,45.012352,-93.303173,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
2106 ELLIOT AVE,44.96161,-93.261098,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2220 GARFIELD AVE S,44.960127,-93.286813,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
516 44TH ST E,44.92338,-93.267995,8,Nokomis,Regina,5,2,Upton,02/08/2019,00:00
2104 ELLIOT AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
1836 27TH ST E,44.953790999999995,-93.246901,9,Phillips,East Phillips,3,2,Upton,02/08/2019,00:00
1008 37TH AVE N,45.022152,-93.29225,4,Camden,McKinley,1,2,Upton,02/08/2019,00:00
3634 MCKINLEY ST NE,45.034765,-93.228274,1,Northeast,Waite Park,2,2,Upton,02/08/2019,00:00
2102 ELLIOT AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
1842 27TH ST E,44.953775,-93.246652,9,Phillips,East Phillips,3,2,Upton,02/08/2019,00:00
4048 31ST AVE S,44.929026,-93.22706600000001,12,Powderhorn,Standish,6,2,Upton,02/08/2019,00:00
810 45TH ST W,44.921407,-93.29035999999999,13,Southwest,East Harriet,5,2,Upton,02/08/2019,00:00
5828 LOGAN AVE S,44.897073,-93.30357,13,Southwest,Armatage,5,2,Upton,02/08/2019,00:00
610 44TH ST E,44.923336,-93.267267,8,Nokomis,Regina,5,2,Upton,02/08/2019,00:00
2408 COLE AVE SE,44.986612,-93.219976,2,University,Como,4,2,Upton,02/08/2019,00:00
5704 SANDER DR,44.899313,-93.224202,11,Nokomis,Wenonah,6,2,Upton,02/08/2019,00:00
1118 37TH AVE N,45.022180999999996,-93.294002,4,Camden,Folwell,1,2,Upton,02/08/2019,00:00
3638 MCKINLEY ST NE,45.034818,-93.228222,1,Northeast,Waite Park,2,2,Upton,02/08/2019,00:00
3006 LOGAN AVE N,45.011764,-93.30317,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
2700 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2204 ALDRICH AVE S,44.960509,-93.28931700000001,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
1504 47TH ST E,44.917992,-93.253647,11,Nokomis,Northrop,6,2,Upton,02/08/2019,00:00
5232 IRVING AVE S,44.907888,-93.29976500000001,13,Southwest,Lynnhurst,5,2,Upton,02/08/2019,00:00
4126 31ST AVE S,44.927763,-93.22705500000001,12,Powderhorn,Standish,6,2,Upton,02/08/2019,00:00
2024 ELLIOT AVE,44.962078999999996,-93.261473,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
4944 WASHBURN AVE S,44.912791,-93.317317,13,Southwest,Fulton,5,2,Upton,02/08/2019,00:00
5706 SANDER DR,44.899209,-93.224384,11,Nokomis,Wenonah,6,2,Upton,02/08/2019,00:00
2018 ELLIOT AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
10 47TH ST E,44.917903,-93.27781800000001,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2210 ALDRICH AVE S,44.960402,-93.289311,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
726 44TH ST E,44.923389,-93.26339300000001,8,Nokomis,Regina,5,2,Upton,02/08/2019,00:00
1816 JACKSON ST NE,45.00638,-93.249175,1,Northeast,Logan Park,2,2,Upton,02/08/2019,00:00
2812 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2016 ELLIOT AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
3000 LOGAN AVE N,45.01162,-93.303178,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
4910 WASHBURN AVE S,44.913734000000005,-93.317596,13,Southwest,Fulton,5,2,Upton,02/08/2019,00:00
2014 ELLIOT AVE,44.962409,-93.26119,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2310 GARFIELD AVE S,44.959645,-93.286817,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
2212 ALDRICH AVE S,44.9602,-93.289337,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
108 47TH ST E,44.917916,-93.27608599999999,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2900 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2304 GARFIELD AVE S,44.959863,-93.28679699999999,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
5820 JAMES AVE S,44.89728,-93.301335,13,Southwest,Kenny,5,2,Upton,02/08/2019,00:00
4528 52ND ST E,44.909013,-93.20797900000001,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,00:00
5720 SANDER DR,44.899414,-93.224868,11,Nokomis,Wenonah,6,2,Upton,02/08/2019,00:00
1210 37TH AVE N,45.022215,-93.296338,4,Camden,Folwell,1,2,Upton,02/08/2019,00:00
2946 LOGAN AVE N,45.010923999999996,-93.303178,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
1822 JACKSON ST NE,45.006695,-93.249153,1,Northeast,Logan Park,2,2,Upton,02/08/2019,00:00
5832 LOGAN AVE S,44.89696,-93.303572,13,Southwest,Armatage,5,2,Upton,02/08/2019,00:00
5816 JAMES AVE S,44.897282000000004,-93.301334,13,Southwest,Kenny,5,2,Upton,02/08/2019,00:00
928 FRANKLIN TER,44.963276,-93.22695300000001,2,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2934 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2934 LOGAN AVE N,45.01065,-93.303172,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
934 20TH AVE NE,45.009009000000006,-93.246864,1,Northeast,Windom Park,2,2,Upton,02/08/2019,00:00
120 47TH ST E,44.918042,-93.276138,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
1834 JACKSON ST NE,45.007206,-93.24914799999999,1,Northeast,Logan Park,2,2,Upton,02/08/2019,00:00
2942 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2410 ALDRICH AVE S,44.958863,-93.289326,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
1012 14TH AVE N,44.99308,-93.293173,5,Near North,Near - North,1,2,Upton,02/08/2019,00:00
5732 33RD AVE S,44.899044,-93.224357,11,Nokomis,Wenonah,6,2,Upton,02/08/2019,00:00
2002 10TH AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
5012 ALDRICH AVE N,45.045242,-93.304411,4,Camden,Shingle Creek,1,2,Upton,02/08/2019,00:00
2008 10TH AVE S,44.962680999999996,-93.259754,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
126 54TH ST E,44.905156,-93.27663299999999,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2004 10TH AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2010 10TH AVE S,44.96218,-93.259536,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
30 54TH ST E,44.905196000000004,-93.27693000000001,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
400 MORGAN AVE N,44.98103,-93.305815,5,Near North,Harrison,3,2,Upton,02/08/2019,00:00
130 48TH ST W,44.916071,-93.280895,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2700 MORGAN AVE N,45.008003,-93.304412,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
2956 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
4922 ALDRICH AVE N,45.045242,-93.304411,4,Camden,Shingle Creek,1,2,Upton,02/08/2019,00:00
2012 10TH AVE S,44.961959,-93.259557,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2520 ALDRICH AVE S,44.956842,-93.289305,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
2018 10TH AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
1120 39TH AVE N,45.025811,-93.292647,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2004 JACKSON ST NE,45.009186,-93.249145,1,Northeast,Holland,2,2,Upton,02/08/2019,00:00
1520 48TH ST E,44.916090999999994,-93.25291,11,Nokomis,Northrop,6,2,Upton,02/08/2019,00:00
2020 10TH AVE S,44.961809,-93.259686,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
5916 MORGAN AVE S,44.895416,-93.30483000000001,13,Southwest,Armatage,5,2,Upton,02/08/2019,00:00
2700 MORGAN AVE N,45.007587,-93.30444200000001,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
3020 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
1206 14TH AVE N,44.993094,-93.295886,5,Near North,Near - North,1,2,Upton,02/08/2019,00:00
324 NEWTON AVE N,44.980312,-93.30628399999999,5,Near North,Harrison,3,2,Upton,02/08/2019,00:00
310 48TH ST W,44.915982,-93.28399399999999,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
5352 KNOX AVE S,44.905406,-93.3022,13,Southwest,Lynnhurst,5,2,Upton,02/08/2019,00:00
5750 33RD AVE S,44.898674,-93.224097,11,Nokomis,Wenonah,6,2,Upton,02/08/2019,00:00
2110 10TH AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2318 JACKSON ST NE,45.011378,-93.249128,1,Northeast,Holland,2,2,Upton,02/08/2019,00:00
3024 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
4904 ALDRICH AVE N,45.045242,-93.304411,4,Camden,Shingle Creek,1,2,Upton,02/08/2019,00:00
2120 10TH AVE S,44.961231,-93.259796,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
120 PRATT ST,44.906898999999996,-93.280434,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
5432 KNOX AVE S,44.904063,-93.30218599999999,13,Southwest,Kenny,5,2,Upton,02/08/2019,00:00
322 NEWTON AVE N,44.980605,-93.30645600000001,5,Near North,Harrison,3,2,Upton,02/08/2019,00:00
2108 10TH AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2614 MORGAN AVE N,45.006644,-93.30442099999999,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
4838 ALDRICH AVE N,45.045242,-93.304411,4,Camden,Shingle Creek,1,2,Upton,02/08/2019,00:00
2120 10TH AVE S,44.961293,-93.259794,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
408 48TH ST W,44.915884999999996,-93.284488,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
5536 MORGAN AVE S,44.901956,-93.304553,13,Southwest,Armatage,5,2,Upton,02/08/2019,00:00
2536 ALDRICH AVE S,44.956179,-93.28925500000001,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
5624 KNOX AVE S,44.900712,-93.302251,13,Southwest,Kenny,5,2,Upton,02/08/2019,00:00
850 GERTRUDE BROWN PL,44.985277,-93.291152,5,Near North,Sumner - Glenwood,1,2,Upton,02/08/2019,00:00
2326 JACKSON ST NE,45.011837,-93.249126,1,Northeast,Holland,2,2,Upton,02/08/2019,00:00
4812 ALDRICH AVE N,45.045242,-93.304411,4,Camden,Shingle Creek,1,2,Upton,02/08/2019,00:00
2106 10TH AVE S,44.961349,-93.25974699999999,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
90 VALLEYVIEW PL,44.907946,-93.27939599999999,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2410 GARFIELD AVE S,44.958774,-93.286776,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
1914 14TH AVE N,44.993116,-93.30494200000001,5,Near North,Willard - Hay,1,2,Upton,02/08/2019,00:00
2600 MORGAN AVE N,45.006218,-93.30443199999999,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
4812 ALDRICH AVE N,45.045242,-93.304411,4,Camden,Shingle Creek,1,2,Upton,02/08/2019,00:00
2102 10TH AVE S,44.961446,-93.259807,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2104 10TH AVE S,44.963558,-93.24443000000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
908 25TH AVE S,44.963640000000005,-93.23554200000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
3234 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2404 GARFIELD AVE S,44.958982,-93.28676,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
720 40TH AVE N,45.027541,-93.289128,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
3654 VAN BUREN ST NE,45.035362,-93.248498,1,Northeast,Columbia Park,2,2,Upton,02/08/2019,00:00
3034 48TH AVE S,44.947376,-93.205313,2,Longfellow,Cooper,6,2,Upton,02/08/2019,00:00
2504 JACKSON ST NE,45.013477,-93.249193,1,Northeast,Holland,2,2,Upton,02/08/2019,00:00
3246 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
4618 ALDRICH AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2226 14TH AVE N,44.993389,-93.30916500000001,5,Near North,Willard - Hay,1,2,Upton,02/08/2019,00:00
848 8TH AVE N,44.987343,-93.291298,5,Near North,Sumner - Glenwood,1,2,Upton,02/08/2019,00:00
1120 49TH ST W,44.914189,-93.29415300000001,13,Southwest,Lynnhurst,5,2,Upton,02/08/2019,00:00
912 25TH AVE S,44.963671999999995,-93.235618,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2324 LOGAN AVE N,45.003332,-93.30477900000001,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
20 ELMWOOD PL W,44.910466,-93.279191,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2506 GARFIELD AVE S,44.957085,-93.28681999999999,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
18 ELMWOOD PL W,44.910216999999996,-93.27895799999999,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2504 GARFIELD AVE S,44.95715,-93.286789,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
4228 54TH ST E,44.907171999999996,-93.211552,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,00:00
3326 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
914 40TH AVE N,45.027584999999995,-93.291397,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2314 LOGAN AVE N,45.002926,-93.305319,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
4538 ALDRICH AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2202 10TH AVE S,44.960946,-93.2599,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2444 29TH AVE S,44.957501,-93.230016,2,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
428 QUEEN AVE N,44.982668,-93.309436,5,Near North,Harrison,3,2,Upton,02/08/2019,00:00
5736 45TH AVE S,44.898779,-93.208939,12,Nokomis,Morris Park,6,2,Upton,02/08/2019,00:00
3400 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
3628 ARCHITECT AVE,45.034898,-93.250015,1,Northeast,Columbia Park,2,2,Upton,02/08/2019,00:00
2306 LOGAN AVE N,45.002749,-93.305494,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
4534 ALDRICH AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2212 10TH AVE S,44.960381,-93.25977900000001,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2604 29TH AVE S,44.955583000000004,-93.229954,2,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
422 QUEEN AVE N,44.982428000000006,-93.309698,5,Near North,Harrison,3,2,Upton,02/08/2019,00:00
2010 25TH AVE S,44.962294,-93.236213,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
3540 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
4526 ALDRICH AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2218 10TH AVE S,44.960445,-93.25978,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2620 GARFIELD AVE S,44.954795000000004,-93.286857,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
4612 54TH ST E,44.907209,-93.207339,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,00:00
2538 FILLMORE ST NE,45.014463,-93.242254,1,Northeast,Audubon Park,2,2,Upton,02/08/2019,00:00
2204 25TH AVE S,44.961003000000005,-93.236742,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2304 LOGAN AVE N,45.002526,-93.30561800000001,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
2228 10TH AVE S,44.959863,-93.259586,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2226 10TH AVE S,44.960263,-93.25970500000001,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2816 GIRARD AVE S,44.951235,-93.29701,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
2302 LOGAN AVE N,45.0024,-93.305695,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
2548 JACKSON ST NE,45.014843,-93.24914,1,Northeast,Holland,2,2,Upton,02/08/2019,00:00
2216 10TH AVE S,44.960448,-93.259792,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
400 QUEEN AVE N,44.981784999999995,-93.309815,5,Near North,Harrison,3,2,Upton,02/08/2019,00:00
2812 GIRARD AVE S,44.951427,-93.297027,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
1220 40TH AVE N,45.027627,-93.29554,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
116 RUSTIC LODGE E12,44.915184,-93.27588,11,Southwest,Tangletown,5,2,Upton,02/08/2019,00:00
2610 JACKSON ST NE,45.015263,-93.249124,1,Northeast,Holland,2,2,Upton,02/08/2019,00:00
4438 ALDRICH AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2642 GARFIELD AVE S,44.954146,-93.286855,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
2446 COLFAX AVE S,44.957674,-93.291884,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
4750 54TH ST E,44.907233000000005,-93.20570699999999,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,00:00
2406 TAYLOR ST NE,45.0125,-93.243812,1,Northeast,Windom Park,2,2,Upton,02/08/2019,00:00
2302 10TH AVE S,44.95987,-93.259491,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
3542 VALLEY ST NE,45.032915,-93.25394,1,Northeast,Columbia Park,2,2,Upton,02/08/2019,00:00
2308 10TH AVE S,44.959773999999996,-93.259612,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2306 10TH AVE S,44.959983,-93.259557,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2830 GIRARD AVE S,44.950967,-93.29702900000001,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
2828 GIRARD AVE S,44.951068,-93.297013,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
1304 40TH AVE N,45.02763,-93.295917,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
4420 ALDRICH AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2320 10TH AVE S,44.959694,-93.259603,6,Phillips,Ventura Village,3,2,Upton,02/08/2019,00:00
2022 24TH AVE S,44.961897,-93.23794699999999,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
4420 ALDRICH AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
3810 39TH ST E,44.932442,-93.21735799999999,12,Longfellow,Howe,6,2,Upton,02/08/2019,00:00
2916 29TH AVE S,44.949564,-93.22981899999999,2,Longfellow,Longfellow,4,2,Upton,02/08/2019,00:00
704 9TH AVE N,44.987401,-93.290316,5,Near North,Sumner - Glenwood,1,2,Upton,02/08/2019,00:00
2834 GIRARD AVE S,44.950865,-93.296995,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
2310 49TH ST W,44.914134999999995,-93.309066,13,Southwest,Fulton,5,2,Upton,02/08/2019,00:00
2742 GARFIELD AVE S,44.952432,-93.286834,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
1306 40TH AVE N,45.027614,-93.29621999999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2012 24TH AVE S,44.962108,-93.23773100000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2634 OLIVER AVE N,45.007051000000004,-93.306926,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
3610 COLFAX AVE N,45.032087,-93.29069399999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2202 COLFAX AVE S,44.960617,-93.291656,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
5544 44TH AVE S,44.902194,-93.210238,12,Nokomis,Morris Park,6,2,Upton,02/08/2019,00:00
2642 OLIVER AVE N,45.00727,-93.30694,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
1012 53RD ST E,44.907137,-93.259502,11,Nokomis,Hale,6,2,Upton,02/08/2019,00:00
2840 GARFIELD AVE S,44.950798999999996,-93.286868,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
2404 10TH AVE S,44.958964,-93.260129,9,Phillips,Midtown Phillips,3,2,Upton,02/08/2019,00:00
1312 40TH AVE N,45.027651,-93.296661,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
2644 OLIVER AVE N,45.007337,-93.306944,5,Near North,Jordan,1,2,Upton,02/08/2019,00:00
4422 BRYANT AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2402 10TH AVE S,44.959070000000004,-93.260063,9,Phillips,Midtown Phillips,3,2,Upton,02/08/2019,00:00
5330 HIAWATHA LA,44.906713,-93.202969,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,00:00
2406 10TH AVE S,44.959003,-93.260145,9,Phillips,Midtown Phillips,3,2,Upton,02/08/2019,00:00
2744 GIRARD AVE S,44.952273,-93.297026,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
820 51ST ST W,44.910463,-93.28974699999999,13,Southwest,Lynnhurst,5,2,Upton,02/08/2019,00:00
2002 24TH AVE S,44.962419,-93.237575,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2828 GARFIELD AVE S,44.950998,-93.286856,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
718 9TH AVE N,44.987415000000006,-93.290542,5,Near North,Sumner - Glenwood,1,2,Upton,02/08/2019,00:00
2408 10TH AVE S,44.958888,-93.260173,9,Phillips,Midtown Phillips,3,2,Upton,02/08/2019,00:00
2748 GIRARD AVE S,44.952068,-93.296996,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,00:00
1416 40TH AVE N,45.02766,-93.29734599999999,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,00:00
3600 MONROE ST NE,45.033996,-93.25285,1,Northeast,Columbia Park,2,2,Upton,02/08/2019,00:00
4128 37TH ST E,44.935902,-93.212965,12,Longfellow,Howe,6,2,Upton,02/08/2019,00:00
2004 29TH AVE S,44.962995,-93.22959200000001,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
618 HARRY DAVIS LA,44.99259,-93.286765,5,Near North,Near - North,1,2,Upton,02/08/2019,00:00
5544 35TH AVE S,44.90233,-93.221704,12,Nokomis,Morris Park,6,2,Upton,02/08/2019,00:00
2410 10TH AVE S,44.958888,-93.260173,9,Phillips,Midtown Phillips,3,2,Upton,02/08/2019,00:00
2538 FILLMORE ST NE,45.032208000000004,-93.243532,1,Northeast,Waite Park,2,2,Upton,02/08/2019,00:00
1428 5TH AVE S,44.968536,-93.268733,7,Central,Elliot Park,3,2,Upton,02/08/2019,00:00
920 24TH AVE S,44.963224,-93.23765999999999,6,Longfellow,Seward,4,2,Upton,02/08/2019,00:00
2626 QUINCY ST NE,45.015962,-93.25097199999999,1,Northeast,Holland,2,2,Upton,02/08/2019,00:00
4428 BRYANT AVE N,45.035246,-93.286486,4,Camden,Camden Industrial,1,2,Upton,02/08/2019,00:00
2848 GARFIELD AVE S,44.95046,-93.286879,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,00:00
5306 HIAWATHA LA,44.907288,-93.203459,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,00:00
4204 59TH ST E,44.896330999999996,-93.21249399999999,12,Nokomis,Morris Park,6,2,Upton,02/08/2019,00:00
848 10TH AVE N,44.988156,-93.29134599999999,5,Near North,Sumner - Glenwood,1,2,Upton,02/08/2019,00:00
2412 10TH AVE S,44.958746999999995,-93.26015,9,Phillips,Midtown Phillips,3,2,Upton,02/08/2019,00:00
