Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
2102 NO. FRONTAGE RD.,44.984706878699996,-93.3073654175,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
68 EMERALD ST SE,44.9677963257,-93.20777130129999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
74 ST MARYS AVE SE,44.9691047668,-93.219078064,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
608 41ST ST E,44.928764343299996,-93.26461029049999,Bryant,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1922 OLIVER AVE N,44.9995422363,-93.3069839478,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
940 FRANKLIN TER,44.963325500500005,-93.2267074585,Seward,Longfellow,2,2,4,01/23/2018,00:00,Pembina
2106 NO. FRONTAGE RD.,44.9846992493,-93.3074645996,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
2832 GIRARD AVE S,44.9507598877,-93.2969207764,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
72 ST MARYS AVE SE,44.969188690200006,-93.2190322876,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2834 GIRARD AVE S,44.9506530762,-93.2968826294,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
2836 GIRARD AVE S,44.9506111145,-93.29699707030001,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
68 ST MARYS AVE SE,44.9693336487,-93.21899414059999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
5804 19TH AVE S,44.8975982666,-93.2450714111,Wenonah,Nokomis,11,2,6,01/23/2018,00:00,Pembina
5556 1ST AVE S,44.9017219543,-93.27684021,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
206 22ND ST W,44.960956573500006,-93.2818603516,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
4904 53RD ST E,44.907417297399995,-93.20350646969999,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
2806 11TH AVE S,44.951919555699995,-93.25894927979999,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
2438 COLFAX AVE S,44.9578971863,-93.2919311523,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
2104 30TH AVE S,44.961730957,-93.22827148440001,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
62 ST MARYS AVE SE,44.9694328308,-93.2189788818,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
622 49TH ST E,44.91424942020001,-93.2661819458,Field,Nokomis,8,2,5,01/23/2018,00:00,Pembina
724 41ST ST E,44.9287376404,-93.2630691528,Bryant,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1920 OLIVER AVE N,44.9995536804,-93.30695343020001,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2308 NO. FRONTAGE RD.,44.9846801758,-93.3101348877,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
922 30TH AVE S,44.963119506800005,-93.2281494141,Seward,Longfellow,2,2,4,01/23/2018,00:00,Pembina
4902 53RD ST E,44.907703399700004,-93.203742981,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
722 27TH AVE S,44.965770721400006,-93.2331314087,Cedar Riverside,University,2,2,4,01/23/2018,00:00,Pembina
112 22ND ST W,44.9609603882,-93.28070831299999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
902 30TH AVE S,44.963886261000006,-93.22819519040002,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
728 41ST ST E,44.928771972700005,-93.2629852295,Bryant,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1918 OLIVER AVE N,44.9994163513,-93.3069458008,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
46 ST MARYS AVE SE,44.9699707031,-93.2188949585,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3004 TAYLOR ST NE,45.0226364136,-93.2437515259,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
2738 GIRARD AVE S,44.9526519775,-93.2970123291,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
730 49TH ST E,44.9143295288,-93.26342773440001,Field,Nokomis,8,2,5,01/23/2018,00:00,Pembina
4902 53RD ST E,44.908123016400005,-93.2043685913,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
92 EMERALD ST SE,44.9639778137,-93.2077941895,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3110 48TH ST W,44.9161224365,-93.319480896,Fulton,Southwest,13,2,5,01/23/2018,00:00,Pembina
1906 OLIVER AVE N,44.999076843299996,-93.3070144653,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
4900 53RD ST E,44.908046722399995,-93.2045288086,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
38 ST MARYS AVE SE,44.9704666138,-93.21875,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
6114 LOGAN AVE S,44.891418457,-93.30450439450001,Kenny,Southwest,13,2,5,01/23/2018,00:00,Pembina
516 40TH ST E,44.9305953979,-93.26797485350001,Bryant,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
2110 8TH AVE N,44.986114502,-93.3075714111,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
636 ONTARIO ST SE,44.968914032,-93.2257385254,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2106 8TH AVE N,44.9861106873,-93.3073883057,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
2716 EMERSON AVE S,44.953086853,-93.2945327759,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
28 ST MARYS AVE SE,44.970695495600005,-93.21857452389999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1710 OLIVER AVE N,44.996772766099994,-93.306968689,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2408 11TH AVE S,44.9588394165,-93.25877380370001,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
4828 53RD ST E,44.9075279236,-93.20476531979999,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
2720 EMERSON AVE S,44.9530143738,-93.29452514649999,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
4 22ND ST W,44.960945129399995,-93.27814483639999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
28 22ND ST W,44.9609146118,-93.27933502200001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
630 ONTARIO ST SE,44.969036102299995,-93.22570800780001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1708 8TH AVE N,44.9863395691,-93.3019714355,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
6 22ND ST W,44.960929870600005,-93.2782287598,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
28 22ND ST W,44.9609222412,-93.2793807983,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1600 OLIVER AVE N,44.9952850342,-93.306968689,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
408 40TH ST E,44.930557251,-93.26963043209999,Bryant,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
2724 EMERSON AVE S,44.9530944824,-93.29429626459999,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
2430 35TH AVE S,44.957988738999994,-93.22094726559999,Seward,Longfellow,2,2,4,01/23/2018,00:00,Pembina
326 44ST ST E,44.9233055115,-93.27060699459999,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
406 40TH ST E,44.930572509799994,-93.2697296143,Bryant,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
4826 53RD ST E,44.907524108900006,-93.20484161379999,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
12 22ND ST W,44.9609413147,-93.2784576416,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2632 TAYLOR ST NE,45.0160751343,-93.24356079100001,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
20 22ND ST W,44.9609222412,-93.27911376950001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
630 ONTARIO ST SE,44.969318389899996,-93.2257156372,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1512 8TH AVE N,44.9863739014,-93.2993011475,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
1508 OLIVER AVE N,44.994468688999994,-93.3069229126,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
14 22ND ST W,44.960945129399995,-93.2785491943,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
16 22ND ST W,44.9609146118,-93.27891540530001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
620 ONTARIO ST SE,44.9694519043,-93.22570800780001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
320 44TH ST E,44.9233093262,-93.2710037231,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
222 40TH ST E,44.9305686951,-93.2730484009,Bryant,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
2640 EMERSON AVE S,44.9542541504,-93.2945098877,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
620 ONTARIO ST SE,44.969528198199995,-93.22570800780001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2600 TAYLOR ST NE,45.0150527954,-93.24359893799999,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
202 48TH ST E,44.915786743199995,-93.273727417,Field,Nokomis,8,2,5,01/23/2018,00:00,Pembina
5016 ABBOTT AVE S,44.928482055699995,-93.21146392819999,Hiawatha,Longfellow,12,2,6,01/23/2018,00:00,Pembina
5300 HIAWATHA LA,44.9072418213,-93.20323181149999,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
610 ONTARIO ST SE,44.9698219299,-93.2257156372,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1336 OLIVER AVE N,44.992603302,-93.30695343020001,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
716 21ST AVE N,45.0002174377,-93.28916168209999,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
610 ONTARIO ST SE,44.969818115200006,-93.22576141360001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1332 OLIVER AVE N,44.992553710900005,-93.30695343020001,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
5304 HIAWATHA LA,44.9073219299,-93.2029953003,Minnehaha,Nokomis,12,2,6,01/23/2018,00:00,Pembina
3716 45TH ST W,44.9215507507,-93.32746124270001,Linden Hills,Southwest,13,2,5,01/23/2018,00:00,Pembina
2530 EMERSON AVE S,44.9564437866,-93.2943725586,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
3714 45TH ST W,44.9215583801,-93.3274002075,Linden Hills,Southwest,13,2,5,01/23/2018,00:00,Pembina
2512 TAYLOR ST NE,45.0138092041,-93.2436981201,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
608 ONTARIO ST SE,44.970054626499994,-93.22569274899999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1324 OLIVER AVE N,44.9924812317,-93.306968689,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2112 25TH AVE S,44.9614219666,-93.23606872559999,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
2508 12TH AVE S,44.9570579529,-93.25751495360001,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
726 21ST AVE N,45.0002174377,-93.28923797610001,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
2400 36TH AVE N,45.0205116272,-93.31106567379999,Cleveland,Camden,4,2,1,01/23/2018,00:00,Pembina
3710 45TH ST W,44.921539306599996,-93.3271560669,Linden Hills,Southwest,13,2,5,01/23/2018,00:00,Pembina
112 22ND ST E,44.9609222412,-93.2747192383,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
84 MALCOLM AVE SE,44.968593597399995,-93.21509552,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2514 EMERSON AVE S,44.9568786621,-93.294418335,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
606 ONTARIO ST SE,44.9699783325,-93.22568511959999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
4 RIVER TERRACE COURT,44.9566116333,-93.2089385986,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
218 26TH AVE SE,44.9723510742,-93.220375061,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
10 RIVER TERRACE COURT,44.9567070007,-93.20874786379999,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
730 43RD ST E,44.925132751499994,-93.2632293701,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
2516 EMERSON AVE S,44.9567756653,-93.2942886353,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
216 26TH AVE SE,44.972396850600006,-93.2203445435,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2406 36TH AVE N,45.0204963684,-93.3112182617,Cleveland,Camden,4,2,1,01/23/2018,00:00,Pembina
608 ERIE ST SE,44.969875335699996,-93.2243041992,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2008 25TH AVE S,44.9624023438,-93.23622131350001,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
2408 EMERSON AVE S,44.9582023621,-93.2940979004,Lowry Hill East,Calhoun Isle,10,2,3,01/23/2018,00:00,Pembina
6 RIVER TERRACE COURT,44.9564743042,-93.20868682860001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
18 RIVER TERRACE COURT,44.9567985535,-93.2085189819,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
610 ERIE ST SE,44.9697952271,-93.22431182860001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
210 26TH AVE SE,44.9722328186,-93.220489502,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
22 RIVER TERRACE COURT,44.956840515100005,-93.2083740234,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
28 RIVER TERRACE COURT,44.9569320679,-93.20832824709998,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
20 RIVER TERRACE COURT,44.956832885699995,-93.20888519290001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3708 45TH ST W,44.921543121300004,-93.3270874023,Linden Hills,Southwest,13,2,5,01/23/2018,00:00,Pembina
616 ERIE ST SE,44.96960830689999,-93.2243270874,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
4500 ZENITH AVE S,44.928482055699995,-93.21146392819999,Hiawatha,Longfellow,12,2,6,01/23/2018,00:00,Pembina
2816 12TH AVE S,44.951503753699996,-93.2576141357,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
30 RIVER TERRACE COURT,44.956905365,-93.2088928223,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1808 15TH AVE N,44.994052886999995,-93.3021011353,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2008 23RD AVE S,44.962242126499994,-93.23935699459999,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
218 26TH AVE SE,44.9725494385,-93.2202224731,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
526 45TH ST E,44.9214172363,-93.2679901123,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
618 ERIE ST SE,44.969364166300004,-93.22431182860001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2844 POLK ST NE,45.0202407837,-93.2459259033,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
5204 EWING AVE S,44.90878295899999,-93.32777404790001,Fulton,Southwest,13,2,5,01/23/2018,00:00,Pembina
334 45TH ST E,44.9215240479,-93.2705078125,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
2816 12TH AVE S,44.9493865967,-93.25631713870001,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
300 EMERALD ST SE,44.955909729,-93.2080764771,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
98 ORLIN AVE SE,44.96640014649999,-93.2117843628,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2008 36TH AVE N,45.0204811096,-93.30503845209999,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2322 22ND AVE S,44.9597167969,-93.2409591675,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
326 45TH ST E,44.921512603800004,-93.2710952759,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
308 22ND ST E,44.960945129399995,-93.2723083496,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
3708 45TH ST W,44.9215583801,-93.3259506226,Linden Hills,Southwest,13,2,5,01/23/2018,00:00,Pembina
1912 15TH AVE N,44.9942512512,-93.30536651610001,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
628 ERIE ST SE,44.9690284729,-93.22436523440001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
4130 IRVING AVE N,45.0304527283,-93.2995986938,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
324 45TH ST E,44.9215316772,-93.27116394040002,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
316 CECIL ST SE,44.9593353271,-93.2121124268,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
3620 45TH ST W,44.9215316772,-93.3251266479,Linden Hills,Southwest,13,2,5,01/23/2018,00:00,Pembina
630 ERIE ST SE,44.9687728882,-93.2243423462,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
708 22ND AVE N,45.0014648438,-93.2884216309,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
5912 OLIVER AVE S,44.8961830139,-93.3074111938,Armatage,Southwest,13,2,5,01/23/2018,00:00,Pembina
24 ARTHUR AVE SE,44.9700317383,-93.2152557373,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
216 25TH AVE SE,44.9729003906,-93.2218170166,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2420 13TH AVE S,44.958339691199996,-93.25621032709999,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
320 25TH ST E,44.9573554993,-93.27118682860001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2410 13TH AVE S,44.958652496300004,-93.2562026978,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
1506 6TH ST S,44.9691734314,-93.2505111694,Cedar Riverside,University,6,2,4,01/23/2018,00:00,Pembina
20 ARTHUR AVE SE,44.9701766968,-93.2151794434,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
218 25TH AVE SE,44.9731025696,-93.2215957642,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1108 36TH AVE N,45.0203666687,-93.29336547850001,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
3012 45TH ST W,44.9214820862,-93.31817626950001,Linden Hills,Southwest,13,2,5,01/23/2018,00:00,Pembina
2720 15TH AVE N,44.995037078900005,-93.314743042,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
4342 IRVING AVE N,45.034656524700004,-93.2995986938,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
612 22ND AVE N,45.001476287799996,-93.2872009277,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
8 GROVELAND TER,44.967300415,-93.28930664059999,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
2506 QUEEN AVE N,45.0049057007,-93.3094940186,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
1508 6TH ST S,44.9689941406,-93.25045013430001,Cedar Riverside,University,6,2,4,01/23/2018,00:00,Pembina
332 25TH ST E,44.957328796400006,-93.27061462399999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
3410 TYLER ST NE,45.0297546387,-93.24625396729999,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
4328 YORK AVE S,44.928482055699995,-93.21146392819999,Hiawatha,Longfellow,12,2,6,01/23/2018,00:00,Pembina
2202 14TH AVE S,44.9607925415,-93.25484466549999,Ventura Village,Phillips,6,2,3,01/23/2018,00:00,Pembina
6 GROVELAND TER,44.9672393799,-93.28890228270001,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
2602 QUEEN AVE N,45.0062789917,-93.3094787598,Jordan,Near North,5,2,1,01/23/2018,00:00,Pembina
2126 28TH AVE S,44.961208343500005,-93.2314529419,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
5512 OLIVER AVE S,44.902641296400006,-93.3073883057,Armatage,Southwest,13,2,5,01/23/2018,00:00,Pembina
1512 6TH ST S,44.9688529968,-93.2500762939,Cedar Riverside,University,6,2,4,01/23/2018,00:00,Pembina
206 WARWICK ST SE,44.9625854492,-93.2115783691,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
320 25TH ST E,44.9573554993,-93.2722625732,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
212 WARWICK ST SE,44.9622688293,-93.2115707397,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
1512 6TH ST S,44.9687232971,-93.2498474121,Cedar Riverside,University,6,2,4,01/23/2018,00:00,Pembina
808 36TH AVE N,45.020351409899995,-93.28979492190001,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
2410 14TH AVE S,44.9588432312,-93.2549972534,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
2008 28TH AVE S,44.9623947144,-93.2314758301,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
1608 6TH ST S,44.9681930542,-93.2485198975,Cedar Riverside,University,6,2,4,01/23/2018,00:00,Pembina
2008 28TH AVE S,44.9625091553,-93.23146057129999,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
3438 QUEEN AVE N,45.017993927,-93.3095474243,Cleveland,Camden,4,2,1,01/23/2018,00:00,Pembina
1620 6TH ST S,44.967918396,-93.2480163574,Cedar Riverside,University,6,2,4,01/23/2018,00:00,Pembina
200 CECIL ST SE,44.962841033900006,-93.21027374270001,Prospect Park - East River Road,University,2,2,4,01/23/2018,00:00,Pembina
2128 15TH AVE N,44.9953422546,-93.3066329956,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2124 16TH AVE N,44.9952316284,-93.30673980709999,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2204 22ND AVE S,44.9609489441,-93.2411804199,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
2542 14TH AVE S,44.9557723999,-93.25498962399999,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
4230 57TH ST E,44.8999710083,-93.21159362790002,Morris Park,Nokomis,12,2,6,01/23/2018,00:00,Pembina
2126 15TH AVE N,44.995349884,-93.30648040770001,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2122 16TH AVE N,44.9951591492,-93.30665588379999,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
122 25TH ST E,44.9573478699,-93.28067779540001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2536 14TH AVE S,44.9561004639,-93.2549667358,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
1624 6TH ST S,44.967834472700005,-93.24781036379999,Cedar Riverside,University,6,2,4,01/23/2018,00:00,Pembina
2020 22ND AVE S,44.9619369507,-93.2410964966,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
2534 14TH AVE S,44.956176757799994,-93.25498199459999,Midtown Phillips,Phillips,9,2,3,01/23/2018,00:00,Pembina
4508 57TH ST E,44.8998603821,-93.2089614868,Morris Park,Nokomis,12,2,6,01/23/2018,00:00,Pembina
210 25TH ST E,44.957370758100005,-93.28190612790002,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2012 22ND AVE S,44.961822509799994,-93.2412796021,Seward,Longfellow,6,2,4,01/23/2018,00:00,Pembina
508 25TH ST E,44.9573478699,-93.28594970700001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
4516 57TH ST E,44.899974823,-93.2087631226,Morris Park,Nokomis,12,2,6,01/23/2018,00:00,Pembina
514 25TH ST W,44.9573783875,-93.28639221190001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
4520 57TH ST E,44.8999977112,-93.2079772949,Morris Park,Nokomis,12,2,6,01/23/2018,00:00,Pembina
616 25TH ST W,44.9573822021,-93.2877197266,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2509 GIRARD AVE N,45.005114,-93.29723299999999,Jordan,Near North,5,3,1,01/24/2018,00:00,Pembina
331 ULYSSES ST NE,44.991611480699994,-93.23686981200001,Beltrami,Northeast,3,3,2,01/24/2018,00:00,Pembina
2003 CLINTON AVE S,44.9623947144,-93.2716522217,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
1807 FAIRMONT ST SE,44.9860267639,-93.2266235352,Como,University,2,3,4,01/24/2018,00:00,Pembina
511 LYNDALE PL,44.9833869934,-93.28874206540002,Sumner - Glenwood,Near North,5,3,3,01/24/2018,00:00,Pembina
605 2ND AVE SE,44.98941802979999,-93.2509765625,Marcy Holmes,University,3,3,4,01/24/2018,00:00,Pembina
217 3RD ST NE,44.9906997681,-93.2587585449,St. Anthony West,Northeast,3,3,2,01/24/2018,00:00,Pembina
1015 31ST AVE NE,45.0239982605,-93.24583435059999,Audubon Park,Northeast,1,3,2,01/24/2018,00:00,Pembina
2201 5TH AVE S,44.9608535767,-93.2689971924,Phillips West,Phillips,6,3,3,01/24/2018,00:00,Pembina
1811 FAIRMONT ST SE,44.9860496521,-93.22652435299999,Como,University,2,3,4,01/24/2018,00:00,Pembina
2035 SHERIDAN AVE S,44.962001800500005,-93.3127822876,Kenwood,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
2909 3RD ST N,45.0100097656,-93.2836685181,Hawthorne,Near North,5,3,1,01/24/2018,00:00,Pembina
2521 GIRARD AVE N,45.005576,-93.297205,Jordan,Near North,5,3,1,01/24/2018,00:00,Pembina
2045 SHERIDAN AVE S,44.9618301392,-93.31273651120001,Kenwood,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
351 ULYSSES ST NE,44.990978241,-93.23866271969999,Como,Northeast,2,3,4,01/24/2018,00:00,Pembina
703 5TH AVE N,44.9828071594,-93.28894042969999,Sumner - Glenwood,Near North,5,3,3,01/24/2018,00:00,Pembina
1771 BRYANT AVE S,44.9659996033,-93.290512085,Lowry Hill,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
429 32ND ST W,44.9447135925,-93.28547668459998,Lyndale,Powderhorn,8,3,5,01/24/2018,00:00,Pembina
715 2ND AVE SE,44.9907226563,-93.25031280520001,Marcy Holmes,University,3,3,2,01/24/2018,00:00,Pembina
4033 14TH AVE S,44.929489135699995,-93.2549057007,Bancroft,Powderhorn,8,3,6,01/24/2018,00:00,Pembina
