Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"906 33rd st E,Minneapolis,MN",44.943188,-93.260998,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,12:26,Dana
"310 newton ave n,Minneapolis,MN",44.980269,-93.306283,5,Harrison,Near North,2,3,12/12/2016,15:21,Dana
"3310 3rd Avenue South,Minneapolis,MN",44.94271,-93.272818,9,Central,Powderhorn,1,5,12/11/2016,23:40,Dana
"1700-1899 lasalle Ave ,Minneapolis,MN",44.966364,-93.279353,7,Loring Park,Central,2,3,12/12/2016,02:02,Dana
"340 19th St e,Minneapolis,MN",44.963971,-93.2707,6,Steven's Square - Loring Heights,Central,2,3,12/12/2016,11:26,Dana
"709 2nd Ave SE,Minneapolis,MN",44.990571,-93.250332,3,Marcy Holmes,University,3,2,12/13/2016,08:33,Dana
"622 6th st se,Minneapolis,MN",44.986312,-93.244426,3,Marcy Holmes,University,2,4,12/12/2016,15:22,Dana
"318 4th st ne,Minneapolis,MN",44.991918,-93.257851,3,St. Anthony West,Northeast,2,2,12/12/2016,12:27,Dana
"1316 Knox Ave n,Minneapolis,MN",44.992174,-93.301691,5,Near - North,Near North,2,1,12/12/2016,12:43,Dana
"4620 Chicago,Minneapolis,MN",44.918989,-93.26289399999999,8,Field,Nokomis,1,5,12/11/2016,23:45,Dana
"3600 Nicollet ave,Minneapolis,MN",44.937397999999995,-93.278312,8,King Field,Southwest,2,5,12/12/2016,02:03,Dana
"224 5th st ne,Minneapolis,MN",44.991295,-93.25571,3,St. Anthony West,Northeast,2,2,12/12/2016,11:27,Dana
"1717 Lyn park Ave n,Minneapolis,MN",44.997060999999995,-93.286146,5,Near - North,Near North,3,1,12/13/2016,08:33,Dana
"624 18th St e,Minneapolis,MN",44.965218,-93.26703,6,Ventura Village,Phillips,2,3,12/12/2016,15:22,Dana
"804. 41st st e,Minneapolis,MN",44.928758,-93.262433,8,Bancroft,Powderhorn,2,6,12/12/2016,12:27,Dana
"3400 Chicago ave s,Minneapolis,MN",44.941212,-93.262943,9,Central,Powderhorn,1,5,12/11/2016,23:46,Dana
"3940 10th ave s,Minneapolis,MN",44.931063,-93.260286,8,Bancroft,Powderhorn,2,6,12/12/2016,11:27,Dana
"4329 Bloomington ave s,Minneapolis,MN",44.924031,-93.25199599999999,11,Northrop,Nokomis,2,6,12/12/2016,02:04,Dana
"814 26th ave ne,Minneapolis,MN",45.014752,-93.250123,1,Holland,Northeast,2,2,12/12/2016,15:23,Dana
"829 Lyndale pl,Minneapolis,MN",44.987177,-93.289627,5,Sumner - Glenwood,Near North,3,1,12/13/2016,08:36,Dana
"1906 CLINTON AV S,Minneapolis,MN",44.963583,-93.27174699999999,6,Steven's Square - Loring Heights,Central,2,3,12/12/2016,12:28,Dana
"4135 Thomas Ave N,Minneapolis,MN",45.03052,-93.313941,4,Victory,Camden,1,1,12/11/2016,23:46,Dana
"508 6th Ave se,Minneapolis,MN",44.986243,-93.245822,3,Marcy Holmes,University,2,4,12/12/2016,11:29,Dana
"2300 Emerson Ave N,Minneapolis,MN",45.002618,-93.294087,5,Jordan,Near North,2,1,12/12/2016,02:05,Dana
"822 Upton Ave N,Minneapolis,MN",44.986831,-93.314275,5,Willard - Hay,Near North,2,1,12/12/2016,15:27,Dana
"827 Lyndale Pl,Minneapolis,MN",44.987177,-93.289627,5,Sumner - Glenwood,Near North,3,1,12/13/2016,08:37,Dana
"120 6th Avenue Southeast,Minneapolis,MN",44.982274,-93.24894300000001,3,Marcy Holmes,University,2,4,12/12/2016,12:28,Dana
"1200 Plymouth Ave. N. ,Minneapolis,MN",44.992306,-93.29629,5,Near - North,Near North,1,1,12/11/2016,23:47,Dana
"1604 James ave n,Minneapolis,MN",44.99548,-93.300351,5,Near - North,Near North,2,1,12/12/2016,12:44,Dana
"3200 NICOLLET AVE,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,12/12/2016,02:05,Dana
"4004 Aldrich ave s,Minneapolis,MN",44.930166,-93.289856,10,East Harriet,Southwest,2,5,12/12/2016,15:29,Dana
"731 lyndale pl,Minneapolis,MN",44.985917,-93.28922,5,Sumner - Glenwood,Near North,3,1,12/13/2016,08:38,Dana
"410 7th Ave se,Minneapolis,MN",44.984669,-93.245223,3,Marcy Holmes,University,2,4,12/12/2016,12:29,Dana
"2220 franklin Ave e,Minneapolis,MN",44.963271999999996,-93.239825,6,Seward,Longfellow,2,4,12/12/2016,02:06,Dana
"3238 Elliot ave s,Minneapolis,MN",44.943627,-93.261682,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,15:34,Dana
"2304 Grand st ne,Minneapolis,MN",45.011381,-93.270142,3,Bottineau,Northeast,2,2,12/12/2016,12:45,Dana
"2717 4th st e,Minneapolis,MN",44.973185,-93.217464,2,Prospect Park - East River Road,University,3,4,12/13/2016,08:38,Dana
"2602 4th st n,Minneapolis,MN",45.00608,-93.284672,5,Hawthorne,Near North,2,1,12/12/2016,12:30,Dana
"3434 Bloomington ave s,Minneapolis,MN",44.940125,-93.25273,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,02:08,Dana
"3226 girard ave s,Minneapolis,MN",44.943891,-93.297414,10,South Uptown,Calhoun Isle,2,5,12/12/2016,12:46,Dana
"3210 elliot,Minneapolis,MN",44.944331,-93.261365,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,15:34,Dana
"2024 Emerson s,Minneapolis,MN",44.961954,-93.294723,7,Lowry Hill,Calhoun Isle,2,3,12/12/2016,12:30,Dana
"3720 Bloomington ave,Minneapolis,MN",44.935117,-93.252725,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,02:10,Dana
"3112 Aldrich Ave s,Minneapolis,MN",44.946358000000004,-93.289419,10,South Uptown,Calhoun Isle,2,5,12/12/2016,15:35,Dana
"1822 39th st e,Minneapolis,MN",44.932319,-93.247393,8,Bancroft,Powderhorn,2,6,12/12/2016,12:46,Dana
"1902 Clinton Ave s,Minneapolis,MN",44.963735,-93.27151500000001,6,Steven's Square - Loring Heights,Central,2,3,12/12/2016,12:30,Dana
"2200 Emerson ave n ,Minneapolis,MN",45.001664,-93.293869,5,Hawthorne,Near North,2,1,12/12/2016,02:12,Dana
"3604 Aldrich Ave s,Minneapolis,MN",44.937438,-93.289762,10,East Harriet,Southwest,2,5,12/12/2016,15:35,Dana
"3604 10th ave s,Minneapolis,MN",44.937498,-93.260277,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,12:31,Dana
"3300 NICOLLET AVE,Minneapolis,MN",44.942943,-93.27794300000001,8,Lyndale,Powderhorn,2,5,12/12/2016,02:14,Dana
"3342 GIRARD Ave s,Minneapolis,MN",44.94164,-93.297104,10,South Uptown,Calhoun Isle,2,5,12/12/2016,12:46,Dana
"109 Logan ave N,Minneapolis,MN",44.977173,-93.30327199999999,5,Harrison,Near North,2,3,12/12/2016,15:35,Dana
"1328 Morgan Ave n ,Minneapolis,MN",44.992483,-93.304142,5,Willard - Hay,Near North,2,1,12/12/2016,12:31,Dana
"3400 Nicollet Ave,Minneapolis,MN",44.941133,-93.27814599999999,8,Lyndale,Powderhorn,2,5,12/12/2016,02:16,Dana
"410 6th st se,Minneapolis,MN",44.98761,-93.24797,3,Marcy Holmes,University,2,4,12/12/2016,15:36,Dana
"2404 Clinton av s,Minneapolis,MN",44.95893,-93.271693,10,Whittier,Powderhorn,2,3,12/12/2016,12:47,Dana
"1004 summit ave s,Minneapolis,MN",44.965438,-93.292171,7,Lowry Hill,Calhoun Isle,2,3,12/12/2016,12:31,Dana
"2400 Emerson ave n ,Minneapolis,MN",45.003868,-93.293859,5,Hawthorne,Near North,2,1,12/12/2016,02:16,Dana
"3216 elliot,Minneapolis,MN",44.944168,-93.26169200000001,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,15:36,Dana
"1314 Knox ave n,Minneapolis,MN",44.992118,-93.301934,5,Willard - Hay,Near North,2,1,12/12/2016,12:47,Dana
"2600 Emerson Ave n ,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near North,2,1,12/12/2016,02:16,Dana
"420 7th ave se,Minneapolis,MN",44.984832,-93.24509300000001,3,Marcy Holmes,University,2,4,12/12/2016,12:32,Dana
"280 queen av n,Minneapolis,MN",44.979534,-93.30958199999999,5,Harrison,Near North,2,3,12/12/2016,15:36,Dana
"3400 block of Nicollet Avenue South,Minneapolis,MN",44.941133,-93.27814599999999,8,Lyndale,Powderhorn,2,5,12/12/2016,02:19,Dana
"3330 17th Ave S,Minneapolis,MN",44.941971,-93.249941,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,12:48,Dana
"3108 Aldrich Ave s,Minneapolis,MN",44.946433,-93.289417,10,South Uptown,Calhoun Isle,2,5,12/12/2016,15:36,Dana
"2100 Emerson s,Minneapolis,MN",44.961814000000004,-93.294723,7,Lowry Hill,Calhoun Isle,2,3,12/12/2016,12:32,Dana
"2720 franklin ave e,Minneapolis,MN",44.962778,-93.232134,6,Seward,Longfellow,2,4,12/12/2016,02:20,Dana
"3708 4th st n,Minneapolis,MN",45.0224,-93.28501700000001,4,McKinley,Camden,2,1,12/12/2016,12:34,Dana
"4542 Aldrich Ave s,Minneapolis,MN",44.920019,-93.289615,13,East Harriet,Southwest,2,5,12/12/2016,15:37,Dana
"3340 James Ave no,Minneapolis,MN",45.016238,-93.300627,4,Folwell,Camden,2,1,12/12/2016,12:48,Dana
"2600 Emerson Ave n,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near North,2,1,12/12/2016,02:26,Dana
"1422 Logan Ave. N.,Minneapolis,MN",44.993801,-93.30292800000001,5,Willard - Hay,Near North,2,1,12/12/2016,12:34,Dana
"3400 nicollet ave,Minneapolis,MN",44.941133,-93.27814599999999,8,Lyndale,Powderhorn,2,5,12/12/2016,02:27,Dana
"302 7th ave se,Minneapolis,MN",44.983395,-93.246243,3,Marcy Holmes,University,2,4,12/12/2016,12:49,Dana
"3123 3rd Ave s,Minneapolis,MN",44.945815,-93.272806,9,Central,Powderhorn,2,5,12/12/2016,00:59,Dana
"104 10th ave ne,Minneapolis,MN",44.997234000000006,-93.267772,3,St. Anthony West,Northeast,2,2,12/12/2016,12:34,Dana
"2600 Emerson Ave N,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near North,2,1,12/12/2016,02:29,Dana
"2306 s stevens ave,Minneapolis,MN",44.960082,-93.275307,10,Whittier,Powderhorn,2,3,12/12/2016,12:51,Dana
"414 7th ave ae,Minneapolis,MN",44.984713,-93.244893,3,Marcy Holmes,University,2,4,12/12/2016,12:38,Dana
"3117 blooomington ave s,Minneapolis,MN",44.945951,-93.252175,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,01:00,Dana
"2200 Emerson Ave n,Minneapolis,MN",45.001664,-93.293869,5,Hawthorne,Near North,2,1,12/12/2016,02:30,Dana
"2210 Pillsbury ave s,Minneapolis,MN",44.960368,-93.281796,10,Whittier,Powderhorn,2,3,12/12/2016,12:39,Dana
"3000 lyndale av s,Minneapolis,MN",44.948341,-93.288126,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:01,Dana
"3246 girard ave s,Minneapolis,MN",44.943208,-93.29742399999999,10,South Uptown,Calhoun Isle,2,5,12/12/2016,12:51,Dana
"528 7th Ave se,Minneapolis,MN",44.9858,-93.244326,3,Marcy Holmes,University,2,4,12/12/2016,12:39,Dana
"3500 NICOLLET AVE S,Minneapolis,MN",44.939365,-93.278296,8,Lyndale,Powderhorn,2,5,12/12/2016,02:31,Dana
"3417 bloomington,Minneapolis,MN",44.940773,-93.252156,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,01:03,Dana
"3918 17th ave s,Minneapolis,MN",44.931681,-93.249882,8,Bancroft,Powderhorn,2,6,12/12/2016,12:40,Dana
"2721 franklin ave e ,Minneapolis,MN",44.962556,-93.23177700000001,6,Seward,Longfellow,2,4,12/12/2016,02:31,Dana
"328 7th AVE SE ,Minneapolis,MN",44.983651,-93.246038,3,Marcy Holmes,University,2,4,12/12/2016,12:52,Dana
"3000 block of Lyndale Avenue South,Minneapolis,MN",44.948341,-93.288126,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:04,Dana
"2600-2699 Emerson Ave n,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near North,2,1,12/12/2016,02:32,Dana
"614 Morgan Ave n ,Minneapolis,MN",44.984875,-93.30448299999999,5,Near - North,Near North,2,1,12/12/2016,12:53,Dana
"3500 NICOLLET AVE S ,Minneapolis,MN",44.939365,-93.278296,8,Lyndale,Powderhorn,2,5,12/12/2016,02:35,Dana
"3234 Bloomington ave s,Minneapolis,MN",44.943705,-93.252769,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,01:04,Dana
"3400 Nicollet ave,Minneapolis,MN",44.941133,-93.27814599999999,8,Lyndale,Powderhorn,2,5,12/12/2016,02:36,Dana
"3100 LYNDALE Ave s,Minneapolis,MN",44.946599,-93.288136,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:06,Dana
"4158 smelling ave S,Minneapolis,MN",44.927233,-93.22065500000001,12,Hiawatha,Longfellow,2,6,12/12/2016,12:55,Dana
"2600 - 2699 Emerson AV N,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near North,2,1,12/12/2016,02:36,Dana
"1350 lasalle av s,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:07,Dana
"2800 Emerson Ave n ,Minneapolis,MN",45.008695,-93.294294,5,Hawthorne,Near North,2,1,12/12/2016,02:36,Dana
"426 7th ave se,Minneapolis,MN",44.98487,-93.245063,3,Marcy Holmes,University,2,4,12/12/2016,12:56,Dana
"2000-2099 9th st s,Minneapolis,MN",44.964003000000005,-93.24408199999999,6,Seward,Longfellow,2,4,12/12/2016,02:40,Dana
"3454 Bloomington Avenue South,Minneapolis,MN",44.939710999999996,-93.252452,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,01:07,Dana
"Grant st e/Portland av,Minneapolis,MN",44.969485999999996,-93.267517,7,Elliot Park,Central,2,3,12/12/2016,02:45,Dana
"1218 Knox Ave. N. ,Minneapolis,MN",44.990297999999996,-93.301699,5,Near - North,Near North,2,1,12/12/2016,12:56,Dana
"Grant St E / Portland Ave ,Minneapolis,MN",44.969485999999996,-93.267517,7,Elliot Park,Central,2,3,12/12/2016,02:46,Dana
"1350-1399 LaSalle av,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:11,Dana
"700 2nd ave n ,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near North,2,3,12/12/2016,02:46,Dana
"916 summit ave s,Minneapolis,MN",44.965429,-93.290739,7,Lowry Hill,Calhoun Isle,2,3,12/12/2016,12:58,Dana
"3200-3299 Emerson Ave n,Minneapolis,MN",45.013146,-93.294313,5,Folwell,Camden,2,1,12/12/2016,02:49,Dana
"3000 ,LYNDALE,MN",45.010903000000006,-93.28765,5,Hawthorne,Near North,2,1,12/12/2016,01:12,Dana
"portland and grant,Minneapolis,MN",44.969626,-93.267308,7,Elliot Park,Central,2,3,12/12/2016,02:50,Dana
"2010 Stevens Ave s,Minneapolis,MN",44.961979,-93.275306,10,Whittier,Powderhorn,2,3,12/12/2016,12:59,Dana
"1350 lasalle ave ,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:13,Dana
"14th Street East and park ave,Minneapolis,MN",44.968921,-93.265086,7,Elliot Park,Central,2,3,12/12/2016,02:50,Dana
"3200 LYNDALE Ave s,Minneapolis,MN",44.944502,-93.28873399999999,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:14,Dana
"3434 Bloomington ave,Minneapolis,MN",44.940125,-93.25273,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,01:14,Dana
"3100 lyndale ave s,Minneapolis,MN",44.946599,-93.288136,10,South Uptown,Calhoun Isle,2,5,12/12/2016,02:51,Dana
"1350-1399 LaSalle av,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:15,Dana
"3400 NICOLLET AVE,Minneapolis,MN",44.941133,-93.27814599999999,8,Lyndale,Powderhorn,2,5,12/12/2016,02:55,Dana
"3300 Fremont Ave N,Minneapolis,MN",45.015223,-93.295168,4,Folwell,Camden,2,1,12/12/2016,02:57,Dana
"3537 Bloomington Ave.,Minneapolis,MN",44.93844,-93.252165,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,01:15,Dana
"200 block 3rd Ave se,Minneapolis,MN",44.984704,-93.252815,3,Marcy Holmes,University,2,4,12/12/2016,01:16,Dana
"729 2nd ave n ,Minneapolis,MN",44.978922999999995,-93.28918,5,Harrison,Near North,2,3,12/12/2016,02:57,Dana
"3000 LYNDALE,Minneapolis,MN",45.010903000000006,-93.28765,5,Hawthorne,Near North,2,1,12/12/2016,01:19,Dana
"2100 9th st s ,Minneapolis,MN",44.964031,-93.242491,6,Seward,Longfellow,2,4,12/12/2016,02:58,Dana
"1404 Logan Ave n,Minneapolis,MN",44.993336,-93.30289599999999,5,Willard - Hay,Near North,2,1,12/12/2016,13:00,Dana
"741 Aldrich ave n,Minneapolis,MN",44.985843,-93.291135,5,Sumner - Glenwood,Near North,3,1,12/13/2016,08:39,Dana
"1350-1399 lasalle ave,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:21,Dana
"5400 NICOLLET AVE,Minneapolis,MN",44.904959999999996,-93.27833299999999,11,Tangletown,Southwest,2,5,12/12/2016,02:59,Dana
"4154 Snelling Ave. S.,Minneapolis,MN",44.927262,-93.220676,12,Hiawatha,Longfellow,2,6,12/12/2016,13:00,Dana
"2711 40th st e,Minneapolis,MN",44.930492,-93.23324699999999,12,Standish,Powderhorn,3,6,12/13/2016,08:39,Dana
"3100 lyndale ave s,Minneapolis,MN",44.946599,-93.288136,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:21,Dana
"700 2nd av n,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near North,2,3,12/12/2016,02:59,Dana
"334 26th ave ne,Minneapolis,MN",45.014990999999995,-93.26305,1,Holland,Northeast,2,2,12/12/2016,13:01,Dana
"131 6th ave ne ,Minneapolis,MN",44.993629999999996,-93.262998,3,St. Anthony West,Northeast,3,2,12/13/2016,08:40,Dana
"1170 Emerson Ave N,Minneapolis,MN",44.992106,-93.2941,5,Near - North,Near North,2,1,12/12/2016,01:22,Dana
"3500 Fremont Ave n ,Minneapolis,MN",45.018578000000005,-93.295575,4,Folwell,Camden,2,1,12/12/2016,03:01,Dana
"1320 Grand St ne,Minneapolis,MN",45.001134,-93.269334,3,Sheridan,Northeast,2,2,12/12/2016,13:03,Dana
"3300 Emerson ave n ,Minneapolis,MN",45.015104,-93.293964,4,Folwell,Camden,2,1,12/12/2016,03:01,Dana
"1350 LaSalle,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:23,Dana
"229 5th ave ne,Minneapolis,MN",44.978685999999996,-93.26146700000001,3,Downtown West,Central,3,3,12/13/2016,08:42,Dana
"3916 17th ave s,Minneapolis,MN",44.931722,-93.25025600000001,8,Bancroft,Powderhorn,2,6,12/12/2016,13:03,Dana
"1350 Lasalle ,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,03:02,Dana
"1350 Lasalle Ave,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:23,Dana
"3811 14thaves,Minneapolis,MN",44.933747,-93.254901,8,Bancroft,Powderhorn,3,6,12/13/2016,08:48,Dana
"800 2nd Ave N,Minneapolis,MN",44.978947,-93.289552,5,Harrison,Near North,2,3,12/12/2016,03:02,Dana
"1106 Main St ne,Minneapolis,MN",44.998783,-93.267415,3,Sheridan,Northeast,2,2,12/12/2016,13:06,Dana
"5117 Bryant ave n,Minneapolis,MN",45.048251,-93.29181700000001,4,Lind - Bohanon,Camden,2,1,12/12/2016,01:26,Dana
"619 Bryant Ave N,Minneapolis,MN",44.991409999999995,-93.29106999999999,5,Near - North,Near North,3,1,12/13/2016,08:49,Dana
"3400 Lyndale ave s,Minneapolis,MN",44.941134999999996,-93.288533,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:27,Dana
"2600 Emerson ave n ,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near North,2,1,12/12/2016,03:04,Dana
"700 2nd Ave n,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near North,2,3,12/12/2016,03:05,Dana
"1000 - 1099 53 AV N,Minneapolis,MN",45.051151000000004,-93.292838,4,Lind-Bohanon,Camden,2,1,12/12/2016,01:28,Dana
"800-899 2 av n,Minneapolis,MN",44.978947,-93.289552,5,Harrison,Near North,2,3,12/12/2016,03:05,Dana
"3300 Lyndale Ave S ,Minneapolis,MN",44.942801,-93.288535,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:28,Dana
"Grant and Portland ave,Minneapolis,MN",44.969626,-93.267308,7,Elliot Park,Central,2,3,12/12/2016,03:05,Dana
"1350 lasalle,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:29,Dana
"5640 34 th ave s,Minneapolis,MN",44.89992,-93.224412,11,Wenonah,Nokomis,2,6,12/12/2016,03:06,Dana
"3434 bloomington ave so,Minneapolis,MN",44.940125,-93.25273,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,01:31,Dana
"3400-3499 Fremont Ave n ,Minneapolis,MN",45.016913,-93.295233,4,Folwell,Camden,2,1,12/12/2016,03:09,Dana
"3300 Lyndale Ave S ,Minneapolis,MN",44.942801,-93.288535,10,South Uptown,Calhoun Isle,2,5,12/12/2016,01:31,Dana
"1789 BRYANT AVE S,Minneapolis,MN",44.96562,-93.290502,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,08:54,Dana
"4140 Aldrich Ave. N. ,Minneapolis,MN",45.031086,-93.288616,4,Webber - Camden,Camden,2,1,12/12/2016,13:08,Dana
"3200 Fremont Ave n,Minneapolis,MN",45.013145,-93.295579,5,Jordan,Near North,2,1,12/12/2016,03:11,Dana
"720 van white memorial blvd ,Minneapolis,MN",44.985948,-93.291966,5,Sumner - Glenwood,Near North,2,1,12/12/2016,01:31,Dana
"301 6th ave ne,Minneapolis,MN",44.994632,-93.260653,3,St. Anthony West,Northeast,3,2,12/13/2016,08:55,Dana
"228 19th ave ne,Minneapolis,MN",44.973205,-93.245876,6,Cedar Riverside,University,2,4,12/12/2016,13:10,Dana
"3500 Fremont Ave n,Minneapolis,MN",45.018578000000005,-93.295575,4,Folwell,Camden,2,1,12/12/2016,03:13,Dana
"515 3rd Avenue Southeast,Minneapolis,MN",44.988224,-93.25007099999999,3,Marcy Holmes,University,3,4,12/13/2016,08:57,Dana
"3540 6th st n,Minneapolis,MN",45.019674,-93.286502,4,McKinley,Camden,2,1,12/12/2016,13:10,Dana
"4400 Nicolle Ave s,Minneapolis,MN",44.92304,-93.278306,8,King Field,Southwest,2,5,12/12/2016,03:17,Dana
"1813 BRYANT AVE S,Minneapolis,MN",44.965286,-93.290503,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,08:59,Dana
"3300 - 3399 Fremont AV N,Minneapolis,MN",45.015236,-93.295221,4,Folwell,Camden,2,1,12/12/2016,03:18,Dana
"204 8th Ave se,Minneapolis,MN",44.9819,-93.245579,3,Marcy Holmes,University,2,4,12/12/2016,13:12,Dana
"3600 Fremont Ave N,Minneapolis,MN",45.020608,-93.295232,4,Folwell,Camden,2,1,12/12/2016,03:18,Dana
"421 6th ave ne,Minneapolis,MN",44.995345,-93.258482,3,St. Anthony West,Northeast,3,2,12/13/2016,08:59,Dana
"700-799 2nd av n,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near North,2,3,12/12/2016,03:20,Dana
"1914 STEVENS AVE S,Minneapolis,MN",44.963397,-93.275309,6,Steven's Square - Loring Heights,Central,2,3,12/12/2016,13:12,Dana
"5133 28th ave s,Minneapolis,MN",44.909749,-93.231848,12,Keewaydin,Nokomis,2,6,12/12/2016,03:21,Dana
"503 4th ave se,Minneapolis,MN",44.987178,-93.24906899999999,3,Marcy Holmes,University,3,4,12/13/2016,09:04,Dana
"5703 34th ave s,Minneapolis,MN",44.899873,-93.222926,12,Morris Park,Nokomis,2,6,12/12/2016,03:21,Dana
"302 19th ave ne,Minneapolis,MN",44.970538,-93.245684,6,Cedar Riverside,University,2,4,12/12/2016,13:12,Dana
"901 20th. AV so,Minneapolis,MN",44.96397,-93.244068,6,Seward,Longfellow,2,4,12/12/2016,03:23,Dana
"667 Summer st ne,Minneapolis,MN",44.997019,-93.25452800000001,3,St. Anthony East,Northeast,3,2,12/13/2016,09:07,Dana
"700 glenwood av n,Minneapolis,MN",44.979465999999995,-93.288061,5,Harrison,Near North,2,3,12/12/2016,03:24,Dana
"2450 clifton av s,Minneapolis,MN",44.966577,-93.286807,7,Loring Park,Central,2,3,12/12/2016,13:14,Dana
"4900 Nicollet Ave s,Minneapolis,MN",44.914198999999996,-93.278026,11,Tangletown,Southwest,2,5,12/12/2016,03:24,Dana
"2213 3rd st n,Minneapolis,MN",45.001641,-93.28339799999999,5,Hawthorne,Near North,3,1,12/13/2016,09:07,Dana
"1402 Logan Ave n ,Minneapolis,MN",44.993209,-93.302837,5,Willard - Hay,Near North,2,1,12/12/2016,13:16,Dana
"221 9th st s,Minneapolis,MN",44.973783000000005,-93.271102,7,Downtown West,Central,2,3,12/12/2016,03:24,Dana
"2913 3rd st. N. ,Minneapolis,MN",45.009661,-93.283354,5,Hawthorne,Near North,3,1,12/13/2016,09:09,Dana
"228 8th ave se,Minneapolis,MN",44.982129,-93.245396,3,Marcy Holmes,University,2,4,12/12/2016,13:16,Dana
"2225 Franklin Ave e,Minneapolis,MN",44.962604999999996,-93.23965,6,Seward,Longfellow,2,4,12/12/2016,03:25,Dana
"511 3rd ave se,Minneapolis,MN",44.988129,-93.250437,3,Marcy Holmes,University,3,4,12/13/2016,09:10,Dana
"5650 34th Ave. S.,Minneapolis,MN",44.900301,-93.223069,11,Wenonah,Nokomis,2,6,12/12/2016,03:26,Dana
"2206 6th st ne,Minneapolis,MN",45.010341,-93.259426,1,Holland,Northeast,2,2,12/12/2016,13:16,Dana
"900 20ave s,Minneapolis,MN",44.963577,-93.244662,6,Seward,Longfellow,2,4,12/12/2016,03:27,Dana
"2603 3rd st n,Minneapolis,MN",45.005947,-93.283363,5,Hawthorne,Near North,3,1,12/13/2016,09:10,Dana
"3600 Fremont Ave n ,Minneapolis,MN",45.020608,-93.295232,4,Folwell,Camden,2,1,12/12/2016,03:28,Dana
"3716 smelling ave,Minneapolis,MN",44.935077,-93.22751600000001,12,Howe,Longfellow,2,6,12/12/2016,13:16,Dana
"2225 4th st n ,Minneapolis,MN",45.00226,-93.284949,5,Hawthorne,Near North,3,1,12/13/2016,09:10,Dana
"2211 9th St S,Minneapolis,MN",44.963688,-93.23990500000001,6,Seward,Longfellow,2,4,12/12/2016,03:29,Dana
"2204 STEVENS AVE S,Minneapolis,MN",44.960865000000005,-93.275304,10,Whittier,Powderhorn,2,3,12/12/2016,13:16,Dana
"826 21st Ave n ,Minneapolis,MN",45.000251,-93.290544,5,Hawthorne,Near North,3,1,12/13/2016,09:12,Dana
"3822 28th ave s,Minneapolis,MN",44.933351,-93.232126,12,Standish,Powderhorn,2,6,12/12/2016,03:29,Dana
"1238 Knox Ave n,Minneapolis,MN",44.990811,-93.301935,5,Near - North,Near North,2,1,12/12/2016,13:17,Dana
"3000 holmes Ave s,Minneapolis,MN",44.947829,-93.29956999999999,10,ECCO,Calhoun Isle,2,5,12/12/2016,03:30,Dana
