X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.247322082148344,44.937313079734906,2067,271118309241,1834 36TH ST E,44.9373130798,-93.2473220825,Standish,Powderhorn,12,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.245834350774658,44.937721252333972,2068,271118309242,1840 36TH ST E,44.9377212524,-93.2458343506,Standish,Powderhorn,12,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.246063232731956,44.937713623385036,2069,271118309243,1844 36TH ST E,44.937713623,-93.2460632324,Standish,Powderhorn,12,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.246063232731956,44.937931060570065,2070,271118309244,1846 36TH ST E,44.9379310608,-93.2460632324,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.245910644760386,44.937789917370822,2071,271118309245,1860 36TH ST E,44.937789917,-93.2459106445,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.245201111142308,44.937446593985158,2072,271118309246,1866 36TH ST E,44.9374465942,-93.2452011108,Standish,Powderhorn,12,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.239471435957967,44.936878204465643,2073,271118309247,2224 36 1/2 ST E,44.9368782043,-93.2394714355,Standish,Powderhorn,12,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.234916687255293,44.941234588805287,2074,271118309248,2528 34TH ST E,44.9412345886,-93.234916687,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.237190246232842,44.941535949824299,2075,271118309249,2410 34TH ST E,44.9415359497,-93.2371902466,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.243156433222794,44.941440582117252,2076,271118309250,2012 34TH ST E,44.9414405823,-93.2431564331,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.250541687448901,44.941230773881159,2077,271118309251,1624 34TH ST E,44.9412307739,-93.250541687,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.250465393463116,44.941379546928601,2078,271118309252,1614 34TH ST E,44.9413795471,-93.2504653931,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.252349853562862,44.941616058734155,2079,271118309253,1534 34TH ST E,44.9416160583,-93.2523498535,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.252197265591292,44.943004608376043,2080,271118309254,1534 33RD ST E,44.9430046082,-93.2521972656,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.25105285670395,44.942855835328601,2081,271118309255,1536 33RD ST E,44.942855835,-93.2510528564,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.251564025958999,44.942878723074671,2082,271118309256,1538 33RD ST E,44.9428787231,-93.2515640259,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.250862121289856,44.94297027585759,2083,271118309257,1540 33RD ST E,44.9429702759,-93.2508621216,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.249679565859253,44.943004608376043,2084,271118309258,1710 33RD ST E,44.9430046082,-93.2496795654,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.249015807733315,44.943058013716438,2085,271118309259,1726 33RD ST E,44.9430580139,-93.2490158081,Powderhorn Park,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.246223449652462,44.942955017060456,2086,271118309260,1840 33RD ST E,44.9429550171,-93.2462234497,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.246223449652462,44.942955017060456,2087,271118309261,1844 33RD ST E,44.9429550171,-93.2462234497,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.247009277256325,44.943153381423485,2088,271118309262,1832 33RD ST E,44.9431533813,-93.2470092773,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.237976073836705,44.943042754919247,2089,271118309263,2312 33RD ST E,44.9430427551,-93.2379760742,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.237503052024181,44.944877624602725,2090,271118309264,2330 32ND ST E,44.9448776245,-93.2375030518,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.237426758038396,44.944442749333462,2091,271118309265,2326 32ND ST E,44.944442749,-93.2374267578,Corcoran,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,6
-93.25973510778897,44.928722381432806,2092,271118309267,1009 41ST ST E,44.9287223816,-93.2597351074,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.249954223308748,44.928165435786298,2093,271118309268,1545 41ST ST E,44.9281654358,-93.2499542236,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.246620178378521,44.928588867182555,2094,271118309269,1845 41ST ST E,44.9285888672,-93.2466201782,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.245399475505337,44.928440094135112,2095,271118309270,1857 41ST ST E,44.928440094,-93.2453994751,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.232635498429488,44.928909301922772,2096,271118309271,2715 41ST ST E,44.9289093018,-93.232635498,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.228240966647263,44.930416107017777,2097,271118309272,3033 40TH ST E,44.9304161072,-93.2282409668,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.232475280609663,44.930664062696394,2098,271118309273,2727 40TH ST E,44.9306640625,-93.2324752808,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.232521057001122,44.930698395214847,2099,271118309274,2725 40TH ST E,44.9306983948,-93.2325210571,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.232711792415273,44.930217742654747,2100,271118309275,2715 40TH ST E,44.9302177429,-93.232711792,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.233421326033351,44.930492401003562,2101,271118309276,2713 40TH ST E,44.9304924011,-93.2334213257,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.247795104860188,44.93051910367376,2102,271118309277,1827 40TH ST E,44.930519104,-93.247795105,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.254631042388667,44.9304733272823,2103,271118309278,1415 40TH ST E,44.9304733276,-93.2546310425,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.254829406751696,44.930503844876569,2104,271118309279,1403 40TH ST E,44.9305038452,-93.2548294067,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.260093689072448,44.930717468036789,2105,271118309280,1003 40TH ST E,44.9307174683,-93.260093689,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.260284423587223,44.93228149429558,2106,271118309281,907 39TH ST E,44.9322814941,-93.2602844238,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.256591796474197,44.931873321696514,2107,271118309282,1227 39TH ST E,44.9318733215,-93.2565917969,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.256202697596393,44.932323455762912,2108,271118309283,1229 39TH ST E,44.9323234558,-93.2562026978,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.256042480675887,44.932109832602748,2109,271118309284,1313 39TH ST E,44.9321098328,-93.2560424805,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.254943847280686,44.932430267343022,2110,271118309285,1327 39TH ST E,44.9324302673,-93.2549438477,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.253135681166725,44.932338714560103,2111,271118309286,1525 39TH ST E,44.9323387146,-93.2531356812,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.251647948893662,44.932453155089092,2112,271118309287,1539 39TH ST E,44.9324531555,-93.2516479492,Bancroft,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.243316650143242,44.932250976701255,2113,271118309288,2009 39TH ST E,44.9322509766,-93.2433166504,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.241355896057712,44.932235717904121,2114,271118309289,2127 39TH ST E,44.9322357178,-93.241355896,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.236328124643194,44.936241149909222,2115,271118309290,2419 37TH ST E,44.9362411499,-93.236328125,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.243553161948853,44.935817718512965,2116,271118309291,2009 37TH ST E,44.9358177185,-93.2435531616,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.247207641619354,44.936042785546192,2117,271118309292,1833 37TH ST E,44.9360427856,-93.2472076416,Standish,Powderhorn,12,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.24874115028382,44.936080932988716,2118,271118309293,1805 37TH ST E,44.9360809326,-93.2487411499,Powderhorn Park,Powderhorn,9,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.248977661190054,44.935882568625686,2119,271118309294,1727 37TH ST E,44.9358825684,-93.2489776611,Powderhorn Park,Powderhorn,9,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.257850646789905,44.935920715168947,2120,271118309295,1115 37TH ST E,44.9359207153,-93.257850647,Powderhorn Park,Powderhorn,9,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.254631042388667,44.937690734739647,2121,271118309296,1415 36TH ST E,44.9376907349,-93.2546310425,Powderhorn Park,Powderhorn,9,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.247398376134129,44.937309264810779,2122,271118309297,1833 36TH ST E,44.9373092651,-93.2473983765,Powderhorn Park,Powderhorn,9,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.275611877685947,44.94502258272604,2123,271118309402,126 32ND ST E,44.945022583,-93.2756118774,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.275970458969482,44.945018768701289,2124,271118309403,110 32ND ST E,44.9450187683,-93.275970459,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276245117318297,44.94502258272604,2125,271118309404,108 32ND ST E,44.945022583,-93.2762451172,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276336670101216,44.944969177385701,2126,271118309405,102 32ND ST E,44.9449691772,-93.2763366699,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276817321761939,44.945014953777161,2127,271118309406,28 32ND ST E,44.9450149536,-93.2768173218,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276885985899469,44.945018768701289,2128,271118309407,26 32ND ST E,44.9450187683,-93.2768859863,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.277145385451149,44.945007323928905,2129,271118309408,22 32ND ST E,44.9450073242,-93.2771453857,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.277267455828394,44.944984436182835,2130,271118309409,10 32ND ST E,44.944984436,-93.2772674561,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.277526855380017,44.945014953777161,2131,271118309410,6 32ND ST E,44.9450149536,-93.2775268555,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.277633666960128,44.944988251106963,2132,271118309411,2 32ND ST E,44.9449882507,-93.277633667,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.279304504799029,44.944808959565876,2133,271118309412,26 32ND ST W,44.94480896,-93.2793045044,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.279930114583067,44.944774627946799,2134,271118309413,104 32ND ST W,44.9447746277,-93.2799301147,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.279945373380258,44.944770813022672,2135,271118309414,102 32ND ST W,44.944770813,-93.2799453735,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.280128478946096,44.944766998098544,2136,271118309415,108 32ND ST W,44.9447669983,-93.280128479,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.280616760455075,44.944789886743933,2137,271118309416,116 32ND ST W,44.9447898865,-93.2806167603,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.280754089629511,44.944786071819806,2138,271118309417,118 32ND ST W,44.9447860718,-93.2807540894,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.28102111813007,44.94475555422548,2139,271118309418,122 32ND ST W,44.9447555542,-93.2810211182,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.281082153318664,44.944774627946799,2140,271118309419,124 32ND ST W,44.9447746277,-93.2810821533,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.281845093176457,44.944831848211265,2141,271118309420,208 32ND ST W,44.9448318481,-93.2818450928,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.282249450851452,44.944793700768741,2142,271118309421,216 32ND ST W,44.9447937012,-93.2822494507,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.282691955968971,44.94480133061694,2143,271118309422,228 32ND ST W,44.9448013306,-93.2826919556,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.283348083347335,44.944797515692869,2144,271118309423,302 32ND ST W,44.9447975159,-93.2833480835,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.285926819167344,44.944774627946799,2145,271118309424,504 32ND ST W,44.9447746277,-93.2859268188,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.286376953233741,44.944793700768741,2146,271118309425,514 32ND ST W,44.9447937012,-93.2863769531,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.287223816026255,44.94480133061694,2147,271118309426,610 32ND ST W,44.9448013306,-93.2872238159,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.287658691295519,44.944805145541068,2148,271118309427,626 32ND ST W,44.9448051453,-93.2876586914,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.288627624465278,44.944774627946799,2149,271118309429,706 32ND ST W,44.9447746277,-93.2886276245,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.289268493945826,44.944793700768741,2150,271118309430,724 32ND ST W,44.9447937012,-93.2892684937,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.28972625696116,44.94477844197155,2151,271118309431,802 32ND ST W,44.9447784424,-93.2897262573,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.289978027563905,44.944789886743933,2152,271118309432,810 32ND ST W,44.9447898865,-93.2899780273,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.290443420427493,44.944763183174416,2153,271118309433,828 32ND ST W,44.9447631836,-93.2904434204,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.295227051087522,44.944793700768741,2154,271118309434,1214 32ND ST W,44.9447937012,-93.2952270508,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.296745300055534,44.944770813022672,2155,271118309435,1322 32ND ST W,44.944770813,-93.2967453003,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.296714782461208,44.944797515692869,2156,271118309436,1324 32ND ST W,44.9447975159,-93.2967147827,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.297325134347432,44.944816589414131,2157,271118309437,1408 32ND ST W,44.9448165894,-93.2973251343,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.297637939239451,44.944793700768741,2158,271118309438,1414 32ND ST W,44.9447937012,-93.2976379395,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.297714233225236,44.944793700768741,2159,271118309439,1422 32ND ST W,44.9447937012,-93.2977142334,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.297981262625115,44.944786071819806,2160,271118309440,1424 32ND ST W,44.9447860718,-93.2979812622,CARAG,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.298812866620437,44.944820404338259,2161,271118309441,1434 32ND ST W,44.9448204041,-93.2988128662,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.299209594447177,44.944797515692869,2162,271118309442,1440 32ND ST W,44.9447975159,-93.2992095947,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.299377441215881,44.944805145541068,2163,271118309443,1448 32ND ST W,44.9448051453,-93.2993774414,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.299942016710645,44.944793700768741,2164,271118309444,1504 32ND ST W,44.9447937012,-93.2999420166,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.299858092876661,44.944843292084329,2165,271118309445,1502 32ND ST W,44.9448432922,-93.2998580933,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.301376342743993,44.94480133061694,2166,271118309446,1610 32ND ST W,44.9448013306,-93.3013763428,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.302314758319426,44.944812774490003,2167,271118309447,1704 32ND ST W,44.9448127747,-93.3023147583,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.303184508857953,44.944808959565876,2168,271118309448,1718 32ND ST W,44.94480896,-93.3031845093,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.303077698177219,44.944782256895678,2169,271118309449,1716 32ND ST W,44.9447822571,-93.3030776978,ECCO,Calhoun Isle,10,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.275604247837748,44.943199157814945,2170,271118309450,126 33RD ST E,44.9431991577,-93.275604248,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.275749206860382,44.94319152796669,2171,271118309451,122 33RD ST E,44.9431915283,-93.2757492065,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.275833129795046,44.943172455144747,2172,271118309452,120 33RD ST E,44.9431724548,-93.2758331299,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276214599723971,44.94316864022062,2173,271118309453,114 33RD ST E,44.9431686401,-93.2762145996,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276283263861501,44.94316864022062,2174,271118309454,106 33RD ST E,44.9431686401,-93.2762832642,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276382446492676,44.943202972739073,2175,271118309455,104 33RD ST E,44.9432029724,-93.2763824463,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276428222884135,44.943199157814945,2176,271118309456,100 33RD ST E,44.9431991577,-93.2764282227,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276786804167614,44.943157196347613,2177,271118309457,26 33RD ST E,44.943157196,-93.2767868042,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.276893615747724,44.943153381423485,2178,271118309458,24 33RD ST E,44.9431533813,-93.2768936157,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.277084350262498,44.943164825296492,2179,271118309459,18 33RD ST E,44.9431648254,-93.2770843506,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.277397156053894,44.94316864022062,2180,271118309460,6 33RD ST E,44.9431686401,-93.2773971558,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.277481078988558,44.943141937550422,2181,271118309461,4 33RD ST E,44.9431419373,-93.2774810791,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.278465270955451,44.942943573187392,2182,271118309462,4 33RD ST W,44.942943573,-93.278465271,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.27868652306455,44.94294738811152,2183,271118309463,14 33RD ST W,44.9429473877,-93.2786865234,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.27881622329005,44.942951202136328,2184,271118309464,18 33RD ST W,44.9429512024,-93.2788162231,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.279968262025648,44.942935943339194,2185,271118309465,102 33RD ST W,44.9429359436,-93.2799682617,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.280632019252266,44.942951202136328,2186,271118309466,120 33RD ST W,44.9429512024,-93.280632019,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.282371521228697,44.942955017060456,2187,271118309467,222 33RD ST W,44.9429550171,-93.282371521,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.282600403185995,44.942962646908654,2188,271118309468,224 33RD ST W,44.9429626465,-93.2826004028,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.283409118535928,44.942951202136328,2189,271118309469,304 33RD ST W,44.9429512024,-93.2834091187,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.283592224101824,44.942943573187392,2190,271118309470,308 33RD ST W,44.942943573,-93.2835922241,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.283767699819464,44.942932129314386,2191,271118309471,312 33RD ST W,44.9429321289,-93.2837677002,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.285095215172021,44.942939758263265,2192,271118309472,422 33RD ST W,44.9429397583,-93.2850952148,Lyndale,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
