X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Day,Ward,Neighborho,Community,TowDist
-93.300696000220171,44.988385999614252,454,1/23/2018  1:14:00pm,Snow Emergency,"1038 JAMES AVE N ,Minneapolis,MN",44.988386,-93.300696,2,5,Near - North,Near North,1
-93.296041999638533,44.943671999763012,455,1/23/2018  1:15:00pm,Snow Emergency,"3232 Fremont ave s ,Minneapolis,MN",44.943672,-93.296042,2,10,CARAG,Calhoun Isle,5
-93.271787999916228,44.96372299991657,456,1/23/2018  1:17:00pm,Snow Emergency,"1902 clinton av s,Minneapolis,MN",44.963723,-93.271788,2,6,Steven's Square - Loring Heights,Central,3
-93.236874999681447,44.98334199993343,457,1/23/2018  1:17:00pm,Snow Emergency,"524 12TH AVE SE,Minneapolis,MN",44.983342,-93.236875,2,3,Marcy Holmes,University,4
-93.291048999611633,45.000461999821482,458,1/23/2018  1:21:00pm,Snow Emergency,"2106 Bryant Ave n ,Minneapolis,MN",45.000462,-93.291049,2,5,Hawthorne,Near North,1
-93.290780999843207,45.001105999842082,459,1/23/2018  1:24:00pm,Snow Emergency,"2124 Bryant Ave n ,Minneapolis,MN",45.001106,-93.290781,2,5,Hawthorne,Near North,1
-93.274545000251521,44.963954999823443,460,1/23/2018  1:24:00pm,Snow Emergency,"140 19th st e,Minneapolis,MN",44.963955,-93.274545,2,6,Steven's Square - Loring Heights,Central,3
-93.230950999888705,44.977400000209911,461,1/23/2018  1:26:00pm,Snow Emergency,"320 18TH ST SE,Minneapolis,MN",44.9774,-93.230951,2,2,Univeristy of Minnesota,University,4
-93.27497100011152,44.965420999979244,462,1/23/2018  1:26:00pm,Snow Emergency,"128 18TH ST E,Minneapolis,MN",44.965421,-93.274971,2,6,Steven's Square - Loring Heights,Central,3
-93.238387000159889,44.982475999567782,463,1/23/2018  1:28:00pm,Snow Emergency,"1120 5th st se,Minneapolis,MN",44.982476,-93.238387,2,3,Marcy Holmes,University,4
-93.250899999835099,45.013561000439893,464,1/23/2018  1:28:00pm,Snow Emergency,"2508 quincey st ne,Minneapolis,MN",45.013561,-93.2509,2,1,Holland,Northeast,2
-93.302921000303911,44.992398000267542,465,1/23/2018  1:28:00pm,Snow Emergency,"1326 Logan Ave N,Minneapolis,MN",44.992398,-93.302921,2,5,Willard - Hay,Near North,1
-93.238048999861405,44.983988000046224,466,1/23/2018  1:32:00pm,Snow Emergency,"1106 6th st se,Minneapolis,MN",44.983988,-93.238049,2,3,Marcy Holmes,University,4
-93.275679000385537,44.964494000397849,467,1/23/2018  1:33:00pm,Snow Emergency,"1820 Stevens ave s,Minneapolis,MN",44.964494,-93.275679,2,6,Steven's Square - Loring Heights,Central,3
-93.23967200006274,44.944958999758057,468,1/23/2018  1:34:00pm,Snow Emergency,"2230 32nd st e,Minneapolis,MN",44.944959,-93.239672,2,9,Corcoran,Powderhorn,6
-93.232534000044041,44.983076000257256,469,1/23/2018  1:34:00pm,Snow Emergency,"1424 7th st se,Minneapolis,MN",44.983076,-93.232534,2,3,Marcy Holmes,University,4
-93.240290999829767,44.983200999726421,470,1/23/2018  1:34:00pm,Snow Emergency,"1004 5th st se,Minneapolis,MN",44.983201,-93.240291,2,3,Marcy Holmes,University,4
-93.261669000024312,44.943854000062117,471,1/23/2018  1:34:00pm,Snow Emergency,"3228 ELLIOT AVE,Minneapolis,MN",44.943854,-93.261669,2,9,Powderhorn Park,Powderhorn,6
-93.25167300040863,44.944915999573766,472,1/23/2018  1:36:00pm,Snow Emergency,"1542 32ND ST E,Minneapolis,MN",44.944916,-93.251673,2,9,Powderhorn Park,Powderhorn,6
-93.251707000177873,44.944915999573766,473,1/23/2018  1:36:00pm,Snow Emergency,"1538 32ND ST E,Minneapolis,MN",44.944916,-93.251707,2,9,Powderhorn Park,Powderhorn,6
-93.275636000201189,44.964595999705693,474,1/23/2018  1:39:00pm,Snow Emergency,"1818 Stevens ave s,Minneapolis,MN",44.964596,-93.275636,2,6,Steven's Square - Loring Heights,Central,3
-93.303202999818552,44.991883999946708,475,1/23/2018  1:39:00pm,Snow Emergency,"1308 Logan ave n ,Minneapolis,MN",44.991884,-93.303203,2,5,Willard - Hay,Near North,1
-93.241373000263707,44.983723000416205,476,1/23/2018  1:39:00pm,Snow Emergency,"914 5TH ST SE,Minneapolis,MN",44.983723,-93.241373,2,3,Marcy Holmes,University,4
-93.260416999844608,44.945976999938637,477,1/23/2018  1:40:00pm,Snow Emergency,"3116 10TH AVE S,Minneapolis,MN",44.945977,-93.260417,2,9,Powderhorn Park,Powderhorn,6
-93.30320399986465,44.992251999829989,478,1/23/2018  1:41:00pm,Snow Emergency,"1318 LOGAN AVE N,Minneapolis,MN",44.992252,-93.303204,2,5,Willard - Hay,Near North,1
-93.236837999773854,44.984539000274708,479,1/23/2018  1:42:00pm,Snow Emergency,"1118 7th st se,Minneapolis,MN",44.984539,-93.236838,2,3,Marcy Holmes,University,4
-93.296020999569464,44.945052000449493,480,1/23/2018  1:45:00pm,Snow Emergency,"3144 FREMONT AVE S ,Minneapolis,MN",44.945052,-93.296021,2,10,CARAG,Calhoun Isle,5
-93.236897999842768,44.984813000319775,481,1/23/2018  1:47:00pm,Snow Emergency,"1114 7TH ST SE,Minneapolis,MN",44.984813,-93.236898,2,3,Marcy Holmes,University,4
-93.292307000067979,45.00442600005988,482,1/23/2018  1:48:00pm,Snow Emergency,"2418 dupont Ave n ,Minneapolis,MN",45.004426,-93.292307,2,5,Hawthorne,Near North,1
-93.240978000034659,44.946119000191743,483,1/23/2018  1:48:00pm,Snow Emergency,"3112 22nd Avenue South,Minneapolis,MN",44.946119,-93.240978,2,9,Corcoran,Powderhorn,6
-93.302869999750669,44.992578999621173,484,1/23/2018  1:49:00pm,Snow Emergency,"1332 Logan Ave N,Minneapolis,MN",44.992579,-93.30287,2,5,Willard - Hay,Near North,1
-93.243260000048906,44.943081000387906,485,1/23/2018  1:49:00pm,Snow Emergency,"2026 33rd st e,Minneapolis,MN",44.943081,-93.24326,2,9,Corcoran,Powderhorn,6
-93.259164999664961,45.002713000204835,486,1/23/2018  1:49:00pm,Snow Emergency,"1426 6TH ST E,Minneapolis,MN",45.002713,-93.259165,2,3,Sheridan,Northeast,2
-93.244494000297834,44.984878999766067,487,1/23/2018  1:52:00pm,Snow Emergency,"708 5th st se,Minneapolis,MN",44.984879,-93.244494,2,3,Marcy Holmes,University,4
-93.24032799973736,44.983216000418111,488,1/23/2018  1:53:00pm,Snow Emergency,"1002 5th st se,Minneapolis,MN",44.983216,-93.240328,2,3,Marcy Holmes,University,4
-93.271987000099955,44.963154999803464,489,1/23/2018  1:53:00pm,Snow Emergency,"1920 clinton av s,Minneapolis,MN",44.963155,-93.271987,2,6,Steven's Square - Loring Heights,Central,3
-93.240622999851553,44.945262000241144,490,1/23/2018  1:54:00pm,Snow Emergency,"3144 22nd Avenue South,Minneapolis,MN",44.945262,-93.240623,2,9,Corcoran,Powderhorn,6
-93.29025599991445,45.009791000154564,491,1/23/2018  1:54:00pm,Snow Emergency,"2906 Bryant Ave n ,Minneapolis,MN",45.009791,-93.290256,2,5,Hawthorne,Near North,1
-93.249415999748578,45.008074000115073,492,1/23/2018  1:55:00pm,Snow Emergency,"1900 jackson st ne,Minneapolis,MN",45.008074,-93.249416,2,1,Holland,Northeast,2
-93.237547000093969,44.9835749998864,493,1/23/2018  1:55:00pm,Snow Emergency,"1120 6th st se ,Minneapolis,MN",44.983575,-93.237547,2,3,Marcy Holmes,University,4
-93.249490999609918,45.007718999931967,494,1/23/2018  1:57:00pm,Snow Emergency,"1852 jackson st ne,Minneapolis,MN",45.007719,-93.249491,2,1,Logan Park,Northeast,2
-93.275836000431013,44.9655549998634,495,1/23/2018  1:59:00pm,Snow Emergency,"110 18TH ST E,Minneapolis,MN",44.965555,-93.275836,2,6,Steven's Square - Loring Heights,Central,3
-93.231745999678083,44.992460999575542,496,1/23/2018  2:00:00pm,Snow Emergency,"1152 14th ave se,Minneapolis,MN",44.992461,-93.231746,2,1,Como,University,2
-93.248666000235687,44.943554999763478,497,1/23/2018  2:00:00pm,Snow Emergency,"3230 18TH AVE S,Minneapolis,MN",44.943555,-93.248666,2,9,Powderhorn Park,Powderhorn,6
-93.241548000239959,44.999738999755095,498,1/23/2018  2:01:00pm,Snow Emergency,"1120 pierce st ne,Minneapolis,MN",44.999739,-93.241548,2,1,Northeast Park,Northeast,2
-93.236970999611913,44.984621999605622,499,1/23/2018  2:01:00pm,Snow Emergency,"1116 7TH ST SE,Minneapolis,MN",44.984622,-93.236971,2,3,Marcy Holmes,University,4
-93.248919000211629,44.946122000330092,500,1/23/2018  2:02:00pm,Snow Emergency,"3112 18TH AVE S,Minneapolis,MN",44.946122,-93.248919,2,9,Powderhorn Park,Powderhorn,6
-93.274027999792338,44.964778000004742,501,1/23/2018  2:03:00pm,Snow Emergency,"1830 2nd ave south,Minneapolis,MN",44.964778,-93.274028,2,6,Steven's Square - Loring Heights,Central,3
-93.231764999654956,44.991833000292786,502,1/23/2018  2:05:00pm,Snow Emergency,"1130 14th ave se,Minneapolis,MN",44.991833,-93.231765,2,1,Como,University,2
-93.25099499971941,44.943153000110897,503,1/23/2018  2:05:00pm,Snow Emergency,"1614 33rd st e,Minneapolis,MN",44.943153,-93.250995,2,9,Powderhorn Park,Powderhorn,6
-93.304154999653463,44.995080999888273,504,1/23/2018  2:06:00pm,Snow Emergency,"1530 Morgan ave n ,Minneapolis,MN",44.995081,-93.304155,2,5,Willard - Hay,Near North,1
-93.231743999585888,44.993060000218861,505,1/23/2018  2:07:00pm,Snow Emergency,"1174 14th ave se,Minneapolis,MN",44.99306,-93.231744,2,1,Como,University,2
-93.304174999676434,44.99452700042076,506,1/23/2018  2:07:00pm,Snow Emergency,"1510 MORGAN AVE N,Minneapolis,MN",44.994527,-93.304175,2,5,Willard - Hay,Near North,1
-93.294535000290011,44.94263999983616,507,1/23/2018  2:07:00pm,Snow Emergency,"3306 EMERSON AVE S,Minneapolis,MN",44.94264,-93.294535,2,10,CARAG,Calhoun Isle,5
-93.274035000115134,44.962958999758087,508,1/23/2018  2:08:00pm,Snow Emergency,"1924 2nd ave s,Minneapolis,MN",44.962959,-93.274035,2,6,Steven's Square - Loring Heights,Central,3
-93.244837999973697,45.005928000077176,509,1/23/2018  2:09:00pm,Snow Emergency,"1810 polk st ne,Minneapolis,MN",45.005928,-93.244838,2,1,Northeast Park,Northeast,2
-93.2494329996332,45.008421999975383,510,1/23/2018  2:10:00pm,Snow Emergency,"1914 jackson st ne,Minneapolis,MN",45.008422,-93.249433,2,1,Holland,Northeast,2
-93.233320000317747,44.989943000369237,511,1/23/2018  2:14:00pm,Snow Emergency,"1066 13th ave se,Minneapolis,MN",44.989943,-93.23332,2,2,Como,University,4
-93.29498999968871,44.940474999821447,512,1/23/2018  2:14:00pm,Snow Emergency,"3424 EMERSON AVE S,Minneapolis,MN",44.940475,-93.29499,2,10,CARAG,Calhoun Isle,5
-93.304484999583053,44.988203000168369,513,1/23/2018  2:15:00pm,Snow Emergency,"1004 Morgan Ave N,Minneapolis,MN",44.988203,-93.304485,2,5,Near - North,Near North,1
-93.237607000162882,44.944386000313727,514,1/23/2018  2:19:00pm,Snow Emergency,"3206 24th av s,Minneapolis,MN",44.944386,-93.237607,2,9,Corcoran,Powderhorn,6
-93.244329999929505,44.984813000319775,515,1/23/2018  2:20:00pm,Snow Emergency,"724 5th st se,Minneapolis,MN",44.984813,-93.24433,2,3,Marcy Holmes,University,4
-93.237996000115288,44.983742000393079,516,1/23/2018  2:25:00pm,Snow Emergency,"1110 6TH ST SE,Minneapolis,MN",44.983742,-93.237996,2,3,Marcy Holmes,University,4
-93.229635000354961,44.98641699964486,517,1/23/2018  2:26:00pm,Snow Emergency,"1514 BROOK AVE SE,Minneapolis,MN",44.986417,-93.229635,2,2,Como,University,4
-93.289022999711619,45.010883000150386,518,1/23/2018  2:27:00pm,Snow Emergency,"2946 aldrich ave n ,Minneapolis,MN",45.010883,-93.289023,2,5,Hawthorne,Near North,1
-93.291516999609826,45.009685999809108,519,1/23/2018  2:29:00pm,Snow Emergency,"2900 Colfax Ave n ,Minneapolis,MN",45.009686,-93.291517,2,5,Hawthorne,Near North,1
-93.302973000003931,44.97728600034867,520,1/23/2018  2:32:00pm,Snow Emergency,"130 logan av n,Minneapolis,MN",44.977286,-93.302973,2,5,Harrison,Near North,3
-93.23295999990404,44.989443999840773,521,1/23/2018  2:34:00pm,Snow Emergency,"1328 talmage ave se,Minneapolis,MN",44.989444,-93.23296,2,2,Como,University,4
-93.240422999621671,44.942934999950353,522,1/23/2018  2:35:00pm,Snow Emergency,"2210 33RD ST E,Minneapolis,MN",44.942935,-93.240423,2,9,Corcoran,Powderhorn,6
-93.240388999852428,44.942934999950353,523,1/23/2018  2:35:00pm,Snow Emergency,"2212 33RD ST E,Minneapolis,MN",44.942935,-93.240389,2,9,Corcoran,Powderhorn,6
-93.221980999923176,44.90030399992969,524,1/23/2018  2:38:00pm,Snow Emergency,"5644 35TH AVE S,Minneapolis,MN",44.900304,-93.221981,2,12,Morris Park,Nokomis,6
-93.309185999634167,44.999901000031173,525,1/23/2018  2:39:00pm,Snow Emergency,"2010 QUEEN AVE N,Minneapolis,MN",44.999901,-93.309186,2,5,Willard - Hay,Near North,1
-93.242067999938229,44.944993999573455,526,1/23/2018  2:41:00pm,Snow Emergency,"2104 32ND ST E,Minneapolis,MN",44.944994,-93.242068,2,9,Corcoran,Powderhorn,6
-93.293231000410287,44.944053000245844,527,1/23/2018  2:43:00pm,Snow Emergency,"3218 DuPont ave s,Minneapolis,MN",44.944053,-93.293231,2,10,CARAG,Calhoun Isle,5
-93.235682999570713,44.989530000209413,528,1/23/2018  2:47:00pm,Snow Emergency,"1110 talmage ave se,Minneapolis,MN",44.98953,-93.235683,2,2,Como,University,4
-93.29492700038071,44.939138000218577,529,1/23/2018  2:47:00pm,Snow Emergency,"3508 EMERSON AVE S,Minneapolis,MN",44.939138,-93.294927,2,10,CARAG,Calhoun Isle,5
-93.274031999976785,44.963376000102357,530,1/23/2018  2:47:00pm,Snow Emergency,"1916 2ND AVE S,Minneapolis,MN",44.963376,-93.274032,2,6,Steven's Square - Loring Heights,Central,3
-93.272128000306907,44.96395599986954,531,1/23/2018  2:47:00pm,Snow Emergency,"310 19TH ST E,Minneapolis,MN",44.963956,-93.272128,2,6,Steven's Square - Loring Heights,Central,3
-93.274033000022882,44.963266000425619,532,1/23/2018  2:47:00pm,Snow Emergency,"1918 2ND AVE S,Minneapolis,MN",44.963266,-93.274033,2,6,Steven's Square - Loring Heights,Central,3
-93.231355999679579,44.989493000301763,533,1/23/2018  2:50:00pm,Snow Emergency,"1410 TALMAGE AVE SE,Minneapolis,MN",44.989493,-93.231356,2,1,Como,University,4
-93.289074000264861,45.026893000111897,534,1/23/2018  2:51:00pm,Snow Emergency,"3938 Aldrich Ave n,Minneapolis,MN",45.026893,-93.289074,2,4,Webber - Camden,Camden,1
-93.297290999679831,44.961782000339099,535,1/23/2018  2:53:00pm,Snow Emergency,"2104 GIRARD AVE S,Minneapolis,MN",44.961782,-93.297291,2,7,Lowry Hill,Calhoun Isle,3
-93.292253000275693,44.945151999665086,536,1/23/2018  2:55:00pm,Snow Emergency,"3142 COLFAX AVE S ,Minneapolis,MN",44.945152,-93.292253,2,10,CARAG,Calhoun Isle,5
-93.217705999732061,44.990503000113392,537,1/23/2018  2:56:00pm,Snow Emergency,"1078 25TH AVE SE,Minneapolis,MN",44.990503,-93.217706,2,1,Como,University,4
-93.293682999670636,44.937987000199939,538,1/23/2018  2:57:00pm,Snow Emergency,"3548 DuPont Avenue S,Minneapolis,MN",44.937987,-93.293683,2,10,CARAG,Calhoun Isle,5
-93.217730999985633,44.988680999728388,539,1/23/2018  2:57:00pm,Snow Emergency,"1022 25TH AVE SE,Minneapolis,MN",44.988681,-93.217731,2,1,Como,University,4
-93.289268000217987,45.010992999827124,540,1/23/2018  2:58:00pm,Snow Emergency,"2954 aldrich ave n ,Minneapolis,MN",45.010993,-93.289268,2,5,Hawthorne,Near North,1
-93.229995999915445,44.943168999949421,541,1/23/2018  2:59:00pm,Snow Emergency,"2900 33RD ST E,Minneapolis,MN",44.943169,-93.229996,2,2,Longfellow,Longfellow,6
-93.232905000065671,44.936092000045846,542,1/23/2018  3:00:00pm,Snow Emergency,"2708 37th st e,Minneapolis,MN",44.936092,-93.232905,2,12,Standish,Powderhorn,6
-93.229371999917817,44.986585000197636,543,1/23/2018  3:00:00pm,Snow Emergency,"1500 BROOK AVE SE,Minneapolis,MN",44.986585,-93.229372,2,2,Como,University,4
-93.230296000260182,44.944151000268505,544,1/23/2018  3:00:00pm,Snow Emergency,"3224 29TH AVE S,Minneapolis,MN",44.944151,-93.230296,2,2,Longfellow,Longfellow,6
-93.22262700003597,44.98476599995098,545,1/23/2018  3:00:00pm,Snow Emergency,"838 21ST AVE SE,Minneapolis,MN",44.984766,-93.222627,2,2,Como,University,4
-93.221586999740225,44.985326999741289,546,1/23/2018  3:00:00pm,Snow Emergency,"857 22ND AVE SE,Minneapolis,MN",44.985327,-93.221587,2,2,Como,University,4
-93.305440999602411,44.985145000341561,547,1/23/2018  3:01:00pm,Snow Emergency,"624 newton ave n ,Minneapolis,MN",44.985145,-93.305441,2,5,Near - North,Near North,1
-93.306662000151164,44.978952999881074,548,1/23/2018  3:03:00pm,Snow Emergency,"2018 2nd av n,Minneapolis,MN",44.978953,-93.306662,2,5,Harrison,Near North,3
-93.290876999773673,44.96129300027178,549,1/23/2018  3:04:00pm,Snow Emergency,"2116 Bryant Ave s,Minneapolis,MN",44.961293,-93.290877,2,10,Lowry Hill East,Calhoun Isle,3
-93.290907000257846,44.96156600027075,550,1/23/2018  3:04:00pm,Snow Emergency,"2106 bryant ave s,Minneapolis,MN",44.961566,-93.290907,2,10,Lowry Hill East,Calhoun Isle,3
-93.291051999749925,45.00184899993144,551,1/23/2018  3:06:00pm,Snow Emergency,"2208 Bryant ave n,Minneapolis,MN",45.001849,-93.291052,2,5,Hawthorne,Near North,1
-93.291790999654893,45.01007399971536,552,1/23/2018  3:06:00pm,Snow Emergency,"2916 Colfax Ave n ,Minneapolis,MN",45.010074,-93.291791,2,5,Hawthorne,Near North,1
-93.305382999625692,44.989501999817492,553,1/23/2018  3:07:00pm,Snow Emergency,"1118 newton ave n ,Minneapolis,MN",44.989502,-93.305383,2,5,Near - North,Near North,1
-93.292794000043045,45.012848999981429,554,1/23/2018  3:07:00pm,Snow Emergency,"3112 DUPONT AVE,Minneapolis,MN",45.012849,-93.292794,2,5,Hawthorne,Near North,1
-93.291669000324077,44.947454999748516,555,1/23/2018  3:10:00pm,Snow Emergency,"3025 COLFAX ,Minneapolis,MN",44.947455,-93.291669,2,10,CARAG,Calhoun Isle,5
-93.228582000358983,44.930885000042792,556,1/23/2018  3:14:00pm,Snow Emergency,"3948 NOKOMIS av s,Minneapolis,MN",44.930885,-93.228582,2,12,Standish,Powderhorn,6
-93.237859000092726,44.985195999995483,557,1/23/2018  3:15:00pm,Snow Emergency,"1026 7th st se ,Minneapolis,MN",44.985196,-93.237859,2,3,Marcy Holmes,University,4
-93.236050000307216,44.98423399969937,558,1/23/2018  3:20:00pm,Snow Emergency,"1202 7th st se ,Minneapolis,MN",44.984234,-93.23605,2,3,Marcy Holmes,University,4
-93.250481000297896,44.925124999719003,559,1/23/2018  3:21:00pm,Snow Emergency,"1622 43rd st e,Minneapolis,MN",44.925125,-93.250481,2,11,Northrop,Nokomis,6
-93.305714999647478,44.980773000173883,560,1/23/2018  3:21:00pm,Snow Emergency,"322 newton av n,Minneapolis,MN",44.980773,-93.305715,2,5,Harrison,Near North,3
-93.289287000194861,44.960633000412713,561,1/23/2018  3:23:00pm,Snow Emergency,"2202 ALDRICH AVE S,Minneapolis,MN",44.960633,-93.289287,2,10,Lowry Hill East,Calhoun Isle,3
-93.214795000388904,44.988955999819609,562,1/23/2018  3:23:00pm,Snow Emergency,"1024 27TH AVE SE,Minneapolis,MN",44.988956,-93.214795,2,1,Como,University,4
-93.309445999932905,44.982264999730035,563,1/23/2018  3:24:00pm,Snow Emergency,"424 queen n,Minneapolis,MN",44.982265,-93.309446,2,5,Harrison,Near North,3
-93.228007999969179,44.989437000417297,564,1/23/2018  3:25:00pm,Snow Emergency,"1726 TALMAGE AVE SE,Minneapolis,MN",44.989437,-93.228008,2,1,Como,University,4
-93.23178399963183,44.990245999953004,565,1/23/2018  3:25:00pm,Snow Emergency,"1076 14th ave se,Minneapolis,MN",44.990246,-93.231784,2,1,Como,University,4
-93.24757500028602,44.989048999611668,566,1/23/2018  3:27:00pm,Snow Emergency,"1158 4th Ave SE,Minneapolis,MN",44.989049,-93.247575,2,3,Marcy Holmes,University,4
-93.227992000130655,44.989981000322985,567,1/23/2018  3:28:00pm,Snow Emergency,"1070 17TH AVE S,Minneapolis,MN",44.989981,-93.227992,2,1,Como,University,4
-93.231743999585888,44.993060000218861,568,1/23/2018  3:29:00pm,Snow Emergency,"1174 14th Ave SE,Minneapolis,MN",44.99306,-93.231744,2,1,Como,University,2
-93.290929000373012,44.958096000330215,569,1/23/2018  3:30:00pm,Snow Emergency,"2428 bryant ave s,Minneapolis,MN",44.958096,-93.290929,2,10,Lowry Hill East,Calhoun Isle,3
-93.291228999818429,44.956970999711928,570,1/23/2018  3:31:00pm,Snow Emergency,"2500 Bryant Ave s,Minneapolis,MN",44.956971,-93.291229,2,10,Lowry Hill East,Calhoun Isle,3
-93.242792000050713,44.993146999734279,571,1/23/2018  3:32:00pm,Snow Emergency,"1130 winter st ne,Minneapolis,MN",44.993147,-93.242792,2,3,Beltrami,Northeast,2
-93.221558000201526,44.988449999867669,572,1/23/2018  3:32:00pm,Snow Emergency,"1018 22ND AVE SE,Minneapolis,MN",44.98845,-93.221558,2,1,Como,University,4
-93.306649999597767,44.986342999829617,573,1/23/2018  3:33:00pm,Snow Emergency,"804 Oliver ave n ,Minneapolis,MN",44.986343,-93.30665,2,5,Near - North,Near North,1
-93.235879999662245,44.991524999579099,574,1/23/2018  3:34:00pm,Snow Emergency,"344 Ulysses ave ne,Minneapolis,MN",44.991525,-93.23588,2,1,Como,University,4
-93.30541800034041,44.997912000038809,575,1/23/2018  3:35:00pm,Snow Emergency,"1814 Newton Ave N,Minneapolis,MN",44.997912,-93.305418,2,5,Willard - Hay,Near North,1
-93.310730999835755,44.987388000355963,576,1/23/2018  3:38:00pm,Snow Emergency,"914 RUSSELL AVE N,Minneapolis,MN",44.987388,-93.310731,2,5,Willard - Hay,Near North,1
-93.274027999792338,44.964802000212217,577,1/23/2018  3:38:00pm,Snow Emergency,"1828 2nd ave s,Minneapolis,MN",44.964802,-93.274028,2,6,Steven's Square - Loring Heights,Central,3
-93.289040999642395,45.008338999745092,578,1/23/2018  3:39:00pm,Snow Emergency,"2718 aldrich ave n ,Minneapolis,MN",45.008339,-93.289041,2,5,Hawthorne,Near North,1
-93.292284999952756,44.942146999584395,579,1/23/2018  3:41:00pm,Snow Emergency,"3324 COLFAX AVE S,Minneapolis,MN",44.942147,-93.292285,2,10,CARAG,Calhoun Isle,5
-93.305400999556468,44.997801000315974,580,1/23/2018  3:41:00pm,Snow Emergency,"1810 Newton ave n,Minneapolis,MN",44.997801,-93.305401,2,5,Willard - Hay,Near North,1
-93.248882000304036,45.010664999989785,581,1/23/2018  3:42:00pm,Snow Emergency,"900 23rd ave ne,Minneapolis,MN",45.010665,-93.248882,2,1,Holland,Northeast,2
-93.22664500006664,44.986856000104353,582,1/23/2018  3:42:00pm,Snow Emergency,"908 18th ave se,Minneapolis,MN",44.986856,-93.226645,2,2,Como,University,4
-93.271058000426365,44.965365000094721,583,1/23/2018  3:43:00pm,Snow Emergency,"336 18th st e,Minneapolis,MN",44.965365,-93.271058,2,6,Steven's Square - Loring Heights,Central,3
-93.236134999730439,44.992955999919502,584,1/23/2018  3:44:00pm,Snow Emergency,"350 ULYSSES ST NE,Minneapolis,MN",44.992956,-93.236135,2,1,Como,University,2
-93.29029399986814,45.010562999782678,585,1/23/2018  3:45:00pm,Snow Emergency,"2932 Bryant Ave n ,Minneapolis,MN",45.010563,-93.290294,2,5,Hawthorne,Near North,1
-93.237880000161852,44.944943999965687,586,1/23/2018  3:46:00pm,Snow Emergency,"2324 32ND ST E,Minneapolis,MN",44.944944,-93.23788,2,9,Corcoran,Powderhorn,6
-93.231585000347479,44.945670000170423,587,1/23/2018  3:46:00pm,Snow Emergency,"3152 28TH AVE S,Minneapolis,MN",44.94567,-93.231585,2,2,Longfellow,Longfellow,6
-93.282912000288547,44.963678999686124,588,1/23/2018  3:47:00pm,Snow Emergency,"1904 pleasant ave s,Minneapolis,MN",44.963679,-93.282912,2,7,Steven's Square - Loring Heights,Central,3
-93.235874000284866,44.991499000178749,589,1/23/2018  3:47:00pm,Snow Emergency,"330 ulysses st ne,Minneapolis,MN",44.991499,-93.235874,2,1,Como,University,4
-93.228436999967528,45.0130819999344,590,1/23/2018  3:48:00pm,Snow Emergency,"2358 Mckinley st ne,Minneapolis,MN",45.013082,-93.228437,2,1,Windom Park,Northeast,2
-93.217466000355614,44.991099999765254,591,1/23/2018  3:56:00pm,Snow Emergency,"1100 25TH AVE SE,Minneapolis,MN",44.9911,-93.217466,2,1,Como,University,4
-93.281766999647289,44.957984999708003,592,1/23/2018  3:57:00pm,Snow Emergency,"2430 PILLSBURY AVE,Minneapolis,MN",44.957985,-93.281767,2,10,Whittier,Powderhorn,3
-93.281695999970395,44.9521759998226,593,1/23/2018  3:57:00pm,Snow Emergency,"2750 PILLSBURY AVE ,Minneapolis,MN",44.952176,-93.281696,2,10,Whittier,Powderhorn,3
-93.218735000419883,44.989592000370578,594,1/23/2018  3:57:00pm,Snow Emergency,"2418 TALMAGE AVE SE,Minneapolis,MN",44.989592,-93.218735,2,1,Como,University,4
-93.290588999982333,44.956498000382453,595,1/23/2018  4:03:00pm,Snow Emergency,"2524 BRYANT AVE S,Minneapolis,MN",44.956498,-93.290589,2,10,Lowry Hill East,Calhoun Isle,3
-93.290151999615034,44.9829420003731,596,1/23/2018  4:05:00pm,Snow Emergency,"812 5th av n,Minneapolis,MN",44.982942,-93.290152,2,5,Sumner - Glenwood,Near North,3
-93.234673999805239,44.940506000351661,597,1/23/2018  4:07:00pm,Snow Emergency,"3424 26TH AVE S,Minneapolis,MN",44.940506,-93.234674,2,9,Corcoran,Powderhorn,6
-93.228216999714732,44.990970000065488,598,1/23/2018  4:08:00pm,Snow Emergency,"1104 17th ave se,Minneapolis,MN",44.99097,-93.228217,2,1,Como,University,4
-93.235873000238712,44.991491999855953,599,1/23/2018  4:10:00pm,Snow Emergency,"326 Ulysses st ne,Minneapolis,MN",44.991492,-93.235873,2,2,Como,University,4
-93.237214000026029,44.940020000422749,600,1/23/2018  4:12:00pm,Snow Emergency,"3434 24TH AVE S,Minneapolis,MN",44.94002,-93.237214,2,9,Corcoran,Powderhorn,6
-93.312966000380584,44.997712999855139,601,1/23/2018  4:14:00pm,Snow Emergency,"1722 THOMAS AVE N ,Minneapolis,MN",44.997713,-93.312966,2,5,Willard - Hay,Near North,1
-93.289447000378743,44.942203000368238,602,1/23/2018  4:15:00pm,Snow Emergency,"3322 ALDRICH AVE S ,Minneapolis,MN",44.942203,-93.289447,2,10,CARAG,Calhoun Isle,5
-93.240969999665708,44.995753000300795,603,1/23/2018  4:15:00pm,Snow Emergency,"620 PIERCE ST NE,Minneapolis,MN",44.995753,-93.24097,2,3,Beltrami,Northeast,2
-93.216169999945521,44.991265000179681,604,1/23/2018  4:17:00pm,Snow Emergency,"1106 26th ave se,Minneapolis,MN",44.991265,-93.21617,2,1,Como,University,4
