X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.260138999615094,44.945404999641084,1761,271119340864,2019-02-21T00:00:00.000Z,3142 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945405,-93.260139,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.29185499990831,45.022921000403926,1762,271119349456,2019-02-21T00:00:00.000Z,3726 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.022921,-93.291855,4,Camden,McKinley,1,2,Yale
-93.306958000311454,45.000783000235344,1763,271119345408,2019-02-21T00:00:00.000Z,2102 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.000783,-93.306958,5,Near North,Willard - Hay,1,2,Yale
-93.230795999935424,44.924990999834847,1764,271119344071,2019-02-21T00:00:00.000Z,2820 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.924991,-93.230796,12,Nokomis,Ericsson,6,2,Yale
-93.25091699971972,45.01367400025498,1765,271119346999,2019-02-21T00:00:00.000Z,2510 QUINCY ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.013674,-93.250917,1,Northeast,Holland,2,2,Yale
-93.246651999989751,44.956504999805929,1766,271119348351,2019-02-21T00:00:00.000Z,1834 E. M. STATELY ST,478.1000(b),Snow emergency parking restrictions - even number address,44.956505,-93.246652,9,Phillips,East Phillips,3,2,Yale
-93.254092000445439,44.963749000216239,1767,271119348758,2019-02-21T00:00:00.000Z,1904 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963749,-93.254092,6,Phillips,Ventura Village,3,2,Yale
-93.30100600012679,44.911470000440204,1768,271119346187,2019-02-21T00:00:00.000Z,5014 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.91147,-93.301006,13,Southwest,Lynnhurst,5,2,Yale
-93.30120500031046,44.911170000095467,1769,271119341803,2019-02-21T00:00:00.000Z,5010 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.91117,-93.301205,13,Southwest,Lynnhurst,5,2,Yale
-93.289386000263676,44.956026000199813,1770,271119345229,2019-02-21T00:00:00.000Z,2550 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956026,-93.289386,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.25398800014608,44.963712000308647,1771,271119348759,2019-02-21T00:00:00.000Z,1906 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963712,-93.253988,6,Phillips,Ventura Village,3,2,Yale
-93.245165999810979,44.956490000013559,1772,271119348352,2019-02-21T00:00:00.000Z,1916 E. M. STATELY ST,478.1000(b),Snow emergency parking restrictions - even number address,44.95649,-93.245166,9,Phillips,East Phillips,3,2,Yale
-93.306932000011727,45.001063999703888,1773,271119345409,2019-02-21T00:00:00.000Z,2116 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.001064,-93.306932,5,Near North,Willard - Hay,1,2,Yale
-93.211437000217359,44.904616000028454,1774,271119336898,2019-02-21T00:00:00.000Z,5420 43RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.904616,-93.211437,12,Nokomis,Morris Park,6,2,Yale
-93.30692799982728,45.001275000440955,1775,271119345410,2019-02-21T00:00:00.000Z,2120 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.001275,-93.306928,5,Near North,Willard - Hay,1,2,Yale
-93.30818200009918,45.012146999984111,1776,271119349783,2019-02-21T00:00:00.000Z,3246 VINCENT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.312039999946023,45.004357999622016,1777,271119340616,2019-02-21T00:00:00.000Z,2400 SHERIDAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.004358,-93.31204,5,Near North,Willard - Hay,1,2,Yale
-93.253929000123208,44.963425999710182,1778,271119348760,2019-02-21T00:00:00.000Z,1912 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963426,-93.253929,6,Phillips,Ventura Village,3,2,Yale
-93.250933999604342,45.011686000308714,1779,271119347000,2019-02-21T00:00:00.000Z,2324 QUINCY ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011686,-93.250934,1,Northeast,Holland,2,2,Yale
-93.245148999926357,44.956477000313384,1780,271119348353,2019-02-21T00:00:00.000Z,1918 E. M. STATELY ST,478.1000(b),Snow emergency parking restrictions - even number address,44.956477,-93.245149,9,Phillips,East Phillips,3,2,Yale
-93.253905999961887,44.963400000309832,1781,271119348761,2019-02-21T00:00:00.000Z,1916 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9634,-93.253906,6,Phillips,Ventura Village,3,2,Yale
-93.250940999927195,45.011666000285743,1782,271119347001,2019-02-21T00:00:00.000Z,2320 QUINCY ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011666,-93.250941,1,Northeast,Holland,2,2,Yale
-93.253923999892663,44.963394000033134,1783,271119348762,2019-02-21T00:00:00.000Z,1918 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963394,-93.253924,6,Phillips,Ventura Village,3,2,Yale
-93.289344000125482,44.955647999855387,1784,271119345230,2019-02-21T00:00:00.000Z,2618 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955648,-93.289344,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.289470999686841,44.954829999904632,1785,271119345231,2019-02-21T00:00:00.000Z,2620 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95483,-93.289471,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.224904999865828,44.932412000313604,1786,271119346708,2019-02-21T00:00:00.000Z,3208 39TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.932412,-93.224905,12,Longfellow,Howe,6,2,Yale
-93.301878999915857,45.017851999570155,1787,271119351050,2019-02-21T00:00:00.000Z,3438 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.017852,-93.301879,4,Camden,Folwell,1,2,Yale
-93.287692000385448,45.022129999899619,1788,271119343492,2019-02-21T00:00:00.000Z,620 37TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.02213,-93.287692,4,Camden,McKinley,1,2,Yale
-93.225090000303226,44.932394000382885,1789,271119346709,2019-02-21T00:00:00.000Z,3204 39TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.932394,-93.22509,12,Longfellow,Howe,6,2,Yale
-93.30818200009918,45.012146999984111,1790,271119349784,2019-02-21T00:00:00.000Z,3246 WASHBURN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.25373300007783,44.963332999918066,1791,271119348763,2019-02-21T00:00:00.000Z,1922 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963333,-93.253733,6,Phillips,Ventura Village,3,2,Yale
-93.289182999895502,44.954898000342496,1792,271119345232,2019-02-21T00:00:00.000Z,2622 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954898,-93.289183,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.284188999822447,44.962399000013875,1793,271119352059,2019-02-21T00:00:00.000Z,2008 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962399,-93.284189,10,Powderhorn,Whittier,3,2,Yale
-93.25374100044678,44.96332599959527,1794,271119348764,2019-02-21T00:00:00.000Z,1926 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963326,-93.253741,6,Phillips,Ventura Village,3,2,Yale
-93.287591000224438,45.02212399962292,1795,271119343493,2019-02-21T00:00:00.000Z,622 37TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.022124,-93.287591,4,Camden,McKinley,1,2,Yale
-93.250948000249991,45.01129900044856,1796,271119347002,2019-02-21T00:00:00.000Z,2318 QUINCY ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011299,-93.250948,1,Northeast,Holland,2,2,Yale
-93.289313999641308,44.95480200041203,1797,271119345233,2019-02-21T00:00:00.000Z,2624 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954802,-93.289314,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.306952000034755,44.998473999875273,1798,271119345411,2019-02-21T00:00:00.000Z,1834 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.998474,-93.306952,5,Near North,Willard - Hay,1,2,Yale
-93.261223000141285,44.964087999661501,1799,271119346756,2019-02-21T00:00:00.000Z,1820 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.964088,-93.261223,6,Phillips,Ventura Village,3,2,Yale
-93.30222299959172,44.907656999970641,1800,271119341804,2019-02-21T00:00:00.000Z,5234 KNOX AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.907657,-93.302223,13,Southwest,Lynnhurst,5,2,Yale
-93.289289000287113,44.954761000319934,1801,271119345234,2019-02-21T00:00:00.000Z,2626 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954761,-93.289289,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.245738000108588,45.018573999590444,1802,271119342449,2019-02-21T00:00:00.000Z,958 28TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.018574,-93.245738,1,Northeast,Audubon Park,2,2,Yale
-93.302314000190904,44.906545999997945,1803,271119346188,2019-02-21T00:00:00.000Z,5312 KNOX AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.906546,-93.302314,13,Southwest,Lynnhurst,5,2,Yale
-93.289297999802784,44.954714999997293,1804,271119345235,2019-02-21T00:00:00.000Z,2628 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954715,-93.289298,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.284222000444913,44.960828000411937,1805,271119352060,2019-02-21T00:00:00.000Z,2204 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960828,-93.284222,10,Powderhorn,Whittier,3,2,Yale
-93.255382999725612,44.96315399975731,1806,271119348765,2019-02-21T00:00:00.000Z,1926 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963154,-93.255383,6,Phillips,Ventura Village,3,2,Yale
-93.302301999637564,44.906549000136295,1807,271119341805,2019-02-21T00:00:00.000Z,5322 KNOX AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.906549,-93.302302,13,Southwest,Lynnhurst,5,2,Yale
-93.261093999588354,44.963331999871968,1808,271119346757,2019-02-21T00:00:00.000Z,1916 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.963332,-93.261094,6,Phillips,Ventura Village,3,2,Yale
-93.255432000186602,44.96383200044653,1809,271119348766,2019-02-21T00:00:00.000Z,1904 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963832,-93.255432,6,Phillips,Ventura Village,3,2,Yale
-93.276734999620487,44.901223000041455,1810,271119347967,2019-02-21T00:00:00.000Z,5600 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901223,-93.276735,11,Southwest,Windom,5,2,Yale
-93.289299999895036,44.954631999767003,1811,271119345236,2019-02-21T00:00:00.000Z,2630 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954632,-93.2893,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.228244000060499,44.93597600009241,1812,271119346710,2019-02-21T00:00:00.000Z,3028 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935976,-93.228244,12,Longfellow,Howe,6,2,Yale
-93.271141999803433,44.905224000187502,1813,271119347551,2019-02-21T00:00:00.000Z,338 54TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.905224,-93.271142,11,Nokomis,Page,5,2,Yale
-93.289314999687463,44.954549999582866,1814,271119345237,2019-02-21T00:00:00.000Z,2632 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95455,-93.289315,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.261119999888024,44.963125000218611,1815,271119346758,2019-02-21T00:00:00.000Z,1922 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.963125,-93.26112,6,Phillips,Ventura Village,3,2,Yale
-93.284247999845263,44.960176000022443,1816,271119352061,2019-02-21T00:00:00.000Z,2222 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960176,-93.284248,10,Powderhorn,Whittier,3,2,Yale
-93.258853999712301,44.946791999751042,1817,271119340865,2019-02-21T00:00:00.000Z,3142 11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946792,-93.258854,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.301883000100361,45.020075999607741,1818,271119351051,2019-02-21T00:00:00.000Z,3550 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020076,-93.301883,4,Camden,Folwell,1,2,Yale
-93.291777999954718,45.014669000274182,1819,271119349457,2019-02-21T00:00:00.000Z,3246 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014669,-93.291778,4,Camden,McKinley,1,2,Yale
-93.244990999834727,44.957377999595053,1820,271119348354,2019-02-21T00:00:00.000Z,2524 OGEMA PL,478.1000(b),Snow emergency parking restrictions - even number address,44.957378,-93.244991,9,Phillips,East Phillips,3,2,Yale
-93.31575999972415,44.903358999618206,1821,271119310157,2019-02-21T00:00:00.000Z,2924 55TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.903359,-93.31576,13,Southwest,Armatage,5,2,Yale
-93.255307999864272,44.964082000284122,1822,271119348767,2019-02-21T00:00:00.000Z,1826 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964082,-93.255308,6,Phillips,Ventura Village,3,2,Yale
-93.276710000266235,44.901769000039394,1823,271119347968,2019-02-21T00:00:00.000Z,5556 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901769,-93.27671,11,Southwest,Windom,5,2,Yale
-93.30227200005271,44.905432999933055,1824,271119341806,2019-02-21T00:00:00.000Z,5348 KNOX AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.905433,-93.302272,13,Southwest,Lynnhurst,5,2,Yale
-93.253112000218607,45.010301000291008,1825,271119347003,2019-02-21T00:00:00.000Z,2204 HOWARD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010301,-93.253112,1,Northeast,Holland,2,2,Yale
-93.261157999841771,44.963063000057446,1826,271119346759,2019-02-21T00:00:00.000Z,1930 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.963063,-93.261158,6,Phillips,Ventura Village,3,2,Yale
-93.227877000223373,44.93596200034608,1827,271119346712,2019-02-21T00:00:00.000Z,3102 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935962,-93.227877,12,Longfellow,Howe,6,2,Yale
-93.291786000323611,45.01439300013692,1828,271119349458,2019-02-21T00:00:00.000Z,3236 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014393,-93.291786,4,Camden,McKinley,1,2,Yale
-93.227939000384538,44.935964000438332,1829,271119346711,2019-02-21T00:00:00.000Z,3100 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935964,-93.227939,12,Longfellow,Howe,6,2,Yale
-93.284232000006739,44.959855999654735,1830,271119352062,2019-02-21T00:00:00.000Z,2308 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959856,-93.284232,10,Powderhorn,Whittier,3,2,Yale
-93.250627999882227,44.961350000202401,1831,271119328199,2019-02-21T00:00:00.000Z,1610 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.96135,-93.250628,6,Phillips,Ventura Village,3,2,Yale
-93.289276999733715,44.95456600032071,1832,271119345238,2019-02-21T00:00:00.000Z,2636 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954566,-93.289277,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.227675999947394,44.93597600009241,1833,271119346713,2019-02-21T00:00:00.000Z,3104 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935976,-93.227676,12,Longfellow,Howe,6,2,Yale
-93.306932000011727,44.993268999964414,1834,271119345412,2019-02-21T00:00:00.000Z,1408 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993269,-93.306932,5,Near North,Willard - Hay,1,2,Yale
-93.253136000426025,45.010267999668486,1835,271119347591,2019-02-21T00:00:00.000Z,2206 HOWARD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010268,-93.253136,1,Northeast,Holland,2,2,Yale
-93.302191999960769,44.900488000320991,1836,271119341807,2019-02-21T00:00:00.000Z,5636 KNOX AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.900488,-93.302192,13,Southwest,Kenny,5,2,Yale
-93.259880000261774,44.964692999682256,1837,271119346760,2019-02-21T00:00:00.000Z,1810 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964693,-93.25988,6,Phillips,Ventura Village,3,2,Yale
-93.222519999598262,44.93545600039414,1838,271119342674,2019-02-21T00:00:00.000Z,3708 34TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.935456,-93.22252,12,Longfellow,Howe,6,2,Yale
-93.250404000344304,44.948551999974882,1839,271119341557,2019-02-21T00:00:00.000Z,2938 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948552,-93.250404,9,Phillips,East Phillips,3,2,Yale
-93.221893000361661,44.972314000390838,1840,271119312420,2019-02-21T00:00:00.000Z,2502 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972314,-93.221893,2,University,Prospect Park - East River Road,4,2,Yale
-93.296588999682569,45.025838000023725,1841,271119343494,2019-02-21T00:00:00.000Z,1318 39TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.025838,-93.296589,4,Camden,Webber - Camden,1,2,Yale
-93.284264999729942,44.959465999656231,1842,271119352063,2019-02-21T00:00:00.000Z,2322 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959466,-93.284265,10,Powderhorn,Whittier,3,2,Yale
-93.226862000181143,44.935947999700488,1843,271119346714,2019-02-21T00:00:00.000Z,3202 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935948,-93.226862,12,Longfellow,Howe,6,2,Yale
-93.257396999971547,45.034534999990285,1844,271119352137,2019-02-21T00:00:00.000Z,566 36 1/2 AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.034535,-93.257397,1,Northeast,Columbia Park,2,2,Yale
-93.315740999747277,44.90431899982201,1845,271119310158,2019-02-21T00:00:00.000Z,2812 ROBBINS ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.904319,-93.315741,13,Southwest,Armatage,5,2,Yale
-93.303257999656921,45.023765999801128,1846,271119351052,2019-02-21T00:00:00.000Z,3754 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.023766,-93.303258,4,Camden,Folwell,1,2,Yale
-93.250092000345489,44.96112000038778,1847,271119328200,2019-02-21T00:00:00.000Z,1626 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.96112,-93.250092,6,Phillips,Ventura Village,3,2,Yale
-93.291786000323611,45.010232999853088,1848,271119349459,2019-02-21T00:00:00.000Z,2920 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.010233,-93.291786,5,Near North,Hawthorne,1,2,Yale
-93.303618000070628,44.906433000182858,1849,271119350659,2019-02-21T00:00:00.000Z,5310 LOGAN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.906433,-93.303618,13,Southwest,Lynnhurst,5,2,Yale
-93.25102900038803,44.94872199972059,1850,271119341558,2019-02-21T00:00:00.000Z,2936 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948722,-93.251029,9,Phillips,East Phillips,3,2,Yale
-93.222859999988998,44.934721999820511,1851,271119342675,2019-02-21T00:00:00.000Z,3740 34TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.934722,-93.22286,12,Longfellow,Howe,6,2,Yale
-93.253152000264549,45.011073999965163,1852,271119347592,2019-02-21T00:00:00.000Z,2228 HOWARD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011074,-93.253152,1,Northeast,Holland,2,2,Yale
-93.292841000411784,45.025816999954657,1853,271119343495,2019-02-21T00:00:00.000Z,1014 39TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.025817,-93.292841,4,Camden,Webber - Camden,1,2,Yale
-93.289301999987288,44.954593999813312,1854,271119345239,2019-02-21T00:00:00.000Z,2640 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954594,-93.289302,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.226203000368116,44.935968999769557,1855,271119346715,2019-02-21T00:00:00.000Z,3212 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935969,-93.226203,12,Longfellow,Howe,6,2,Yale
-93.2892179997109,44.954478999905973,1856,271119345240,2019-02-21T00:00:00.000Z,2648 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954479,-93.289218,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.284204999660972,44.958825999820078,1857,271119352064,2019-02-21T00:00:00.000Z,2404 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.958826,-93.284205,10,Powderhorn,Whittier,3,2,Yale
-93.249980999723334,44.961160000433722,1858,271119328201,2019-02-21T00:00:00.000Z,1700 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.96116,-93.249981,6,Phillips,Ventura Village,3,2,Yale
-93.291797999977689,45.009795000339068,1859,271119349460,2019-02-21T00:00:00.000Z,2906 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.009795,-93.291798,5,Near North,Hawthorne,1,2,Yale
-93.259768999639562,45.034979999827158,1860,271119352138,2019-02-21T00:00:00.000Z,618 5TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.03498,-93.259769,1,Northeast,Columbia Park,2,2,Yale
-93.253154000356801,45.010931999712056,1861,271119347593,2019-02-21T00:00:00.000Z,2226 HOWARD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010932,-93.253154,1,Northeast,Holland,2,2,Yale
-93.257585999694072,44.946812999820111,1862,271119340866,2019-02-21T00:00:00.000Z,3044 12TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946813,-93.257586,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.303231000210474,45.023574999986295,1863,271119351053,2019-02-21T00:00:00.000Z,3744 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.023575,-93.303231,4,Camden,Folwell,1,2,Yale
-93.221125000018674,44.972010999907752,1864,271119312421,2019-02-21T00:00:00.000Z,2528 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972011,-93.221125,2,University,Prospect Park - East River Road,4,2,Yale
-93.237262999587699,45.022134000084066,1865,271119342450,2019-02-21T00:00:00.000Z,1524 30TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.022134,-93.237263,1,Northeast,Audubon Park,2,2,Yale
-93.303469000393989,44.905887000184975,1866,271119350660,2019-02-21T00:00:00.000Z,5356 LOGAN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.905887,-93.303469,13,Southwest,Lynnhurst,5,2,Yale
-93.222893999758242,44.939115000057257,1867,271119342676,2019-02-21T00:00:00.000Z,3512 34TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.939115,-93.222894,12,Longfellow,Howe,6,2,Yale
-93.259685000262493,45.034965000034788,1868,271119352139,2019-02-21T00:00:00.000Z,614 5TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.034965,-93.259685,1,Northeast,Columbia Park,2,2,Yale
-93.250265000229547,44.952145000191649,1869,271119341559,2019-02-21T00:00:00.000Z,2748 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952145,-93.250265,9,Phillips,East Phillips,3,2,Yale
-93.253089000057287,45.01194299956984,1870,271119347594,2019-02-21T00:00:00.000Z,2324 HOWARD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011943,-93.253089,1,Northeast,Holland,2,2,Yale
-93.223010999757776,44.939253000125916,1871,271119342677,2019-02-21T00:00:00.000Z,3502 34TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.939253,-93.223011,12,Longfellow,Howe,6,2,Yale
-93.303256999610824,45.022794999989287,1872,271119351054,2019-02-21T00:00:00.000Z,3714 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.022795,-93.303257,4,Camden,Folwell,1,2,Yale
-93.291793999793242,45.008930000019518,1873,271119349461,2019-02-21T00:00:00.000Z,2810 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.00893,-93.291794,5,Near North,Hawthorne,1,2,Yale
-93.250044999976751,44.952488999867512,1874,271119341560,2019-02-21T00:00:00.000Z,2740 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952489,-93.250045,9,Phillips,East Phillips,3,2,Yale
-93.28683999976613,44.95517300043366,1875,271119352065,2019-02-21T00:00:00.000Z,2610 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955173,-93.28684,10,Powderhorn,Whittier,3,2,Yale
-93.298707000227864,44.906996000065419,1876,271119310159,2019-02-21T00:00:00.000Z,1500 53RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.906996,-93.298707,13,Southwest,Lynnhurst,5,2,Yale
-93.30320399986465,45.022485000082725,1877,271119351055,2019-02-21T00:00:00.000Z,3706 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.022485,-93.303204,4,Camden,Folwell,1,2,Yale
-93.289530999755812,44.95378999960883,1878,271119345241,2019-02-21T00:00:00.000Z,2700 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95379,-93.289531,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.218939999980989,44.971137000072531,1879,271119312422,2019-02-21T00:00:00.000Z,2710 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.971137,-93.21894,2,University,Prospect Park - East River Road,4,2,Yale
-93.3214450001866,44.912860999835345,1880,271119344812,2019-02-21T00:00:00.000Z,4948 ZENITH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.912861,-93.321445,13,Southwest,Fulton,5,2,Yale
-93.222889999573795,44.940959999704262,1881,271119342678,2019-02-21T00:00:00.000Z,3406 34TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94096,-93.22289,12,Longfellow,Howe,6,2,Yale
-93.289491999755967,44.953719999978091,1882,271119345242,2019-02-21T00:00:00.000Z,2702 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95372,-93.289492,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.22551400007103,44.935963000392235,1883,271119346716,2019-02-21T00:00:00.000Z,3226 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935963,-93.225514,12,Longfellow,Howe,6,2,Yale
-93.303194000302824,45.0189370001425,1884,271119351056,2019-02-21T00:00:00.000Z,3506 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.018937,-93.303194,4,Camden,Folwell,1,2,Yale
-93.246172000337481,44.954277999630051,1885,271119348355,2019-02-21T00:00:00.000Z,2638 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954278,-93.246172,9,Phillips,East Phillips,3,2,Yale
