X,Y,OBJECTID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist
-93.271429163125347,44.964814823372151,5353,533624352,2017-01-13T00:00:00.000Z,1831 CLINTON AVE S,-10382928,5615984,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3
-93.247848386917212,44.987933101561225,5354,533625352,2017-01-13T00:00:00.000Z,427 6TH ST SE,-10380303,5619622,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.296123850285795,44.941286637366332,5355,533629352,2017-01-13T00:00:00.000Z,1323 34TH ST W,-10385677,5612283,478.1000(C),SNOW EMERGENCY ODD,10,CARAG,Calhoun-Isles,3,5
-93.225633049940924,44.985969871687431,5356,533636352,2017-01-13T00:00:00.000Z,881 19TH AVE SE,-10377830,5619313,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4
-93.28134656386203,44.939188276148592,5357,533636352,2017-01-13T00:00:00.000Z,3517 PILLSBURY AVE S,-10384032,5611953,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.259993609558506,44.957034615664277,5358,533639352,2017-01-13T00:00:00.000Z,2515 10TH AVE S,-10381655,5614760,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.285433898404776,44.958375886861241,5359,533640352,2017-01-13T00:00:00.000Z,2441 HARRIET AVE S,-10384487,5614971,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.246042773196123,44.953423834085491,5360,533621352,2017-01-13T00:00:00.000Z,2717 LONGFELLOW AVE S,-10380102,5614192,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3
-93.271348314749773,44.943130588461045,5361,533639352,2017-01-13T00:00:00.000Z,339 33RD ST E,-10382919,5612573,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.257406461540228,44.967922797683137,5362,533642352,2017-01-13T00:00:00.000Z,1203 9TH ST S,-10381367,5616473,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.290473447148685,44.962602910872732,5363,533598352,2017-01-13T00:00:00.000Z,2007 BRYANT AVE S,-10385048,5615636,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.264053994642723,44.953703550635822,5364,533617352,2017-01-13T00:00:00.000Z,717 27TH ST E,-10382107,5614236,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.293105510931142,45.006583607471462,5365,533620352,2017-01-13T00:00:00.000Z,2635 DUPONT AVE N,-10385341,5622558,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.234499421795192,44.96728087813711,5366,533634352,2017-01-13T00:00:00.000Z,605 26TH AVE S,-10378817,5616372,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.311107749224902,44.986306611685897,5367,533635352,2017-01-13T00:00:00.000Z,819 RUSSELL AVE N,-10387345,5619366,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.225633049940924,44.985722080613883,5368,533636352,2017-01-13T00:00:00.000Z,873 19TH AVE SE,-10377830,5619274,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4
-93.259993609558506,44.95696469071359,5369,533639352,2017-01-13T00:00:00.000Z,2519 10TH AVE S,-10381655,5614749,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.257334596317506,44.967891019656804,5370,533642352,2017-01-13T00:00:00.000Z,1209 9TH ST S,-10381359,5616468,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.261278200414793,44.942710935831229,5371,533595352,2017-01-13T00:00:00.000Z,3323 ELLIOT AVE,-10381798,5612507,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.26417975878249,44.953703550635822,5372,533617352,2017-01-13T00:00:00.000Z,715 27TH ST E,-10382121,5614236,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.281301648097823,44.948306052007659,5373,533631352,2017-01-13T00:00:00.000Z,3001 PILLSBURY AVE S,-10384027,5613387,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.281400462779075,44.95728888749391,5374,533635352,2017-01-13T00:00:00.000Z,205 25TH ST W,-10384038,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.225642033093763,44.984711844382829,5375,533636352,2017-01-13T00:00:00.000Z,841 19TH AVE SE,-10377831,5619115,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4
-93.263919247350103,44.9537099078143,5376,533617352,2017-01-13T00:00:00.000Z,719 27TH ST E,-10382092,5614237,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.293096527778303,45.006863064797727,5377,533620352,2017-01-13T00:00:00.000Z,2651 DUPONT AVE N,-10385340,5622602,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.246042773196123,44.953252189163713,5378,533621352,2017-01-13T00:00:00.000Z,2727 LONGFELLOW AVE S,-10380102,5614165,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3
-93.271429163125347,44.965107196228985,5379,533624352,2017-01-13T00:00:00.000Z,1807 CLINTON AVE S,-10382928,5616030,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3
-93.246438031921144,44.987367647423874,5380,533625352,2017-01-13T00:00:00.000Z,517 6TH ST SE,-10380146,5619533,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.281436395390443,44.95728888749391,5381,533635352,2017-01-13T00:00:00.000Z,207 25TH ST W,-10384042,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.259993609558506,44.956691346906979,5382,533639352,2017-01-13T00:00:00.000Z,2535 10TH AVE S,-10381655,5614706,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.273827664933947,44.943124230110755,5383,533639352,2017-01-13T00:00:00.000Z,219 33RD ST E,-10383195,5612572,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.285424915251937,44.959062402167753,5384,533640352,2017-01-13T00:00:00.000Z,2401 HARRIET AVE S,-10384486,5615079,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.290473447148685,44.962501211695638,5385,533598352,2017-01-13T00:00:00.000Z,2019 BRYANT AVE S,-10385048,5615620,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.246042773196123,44.953112329958977,5386,533621352,2017-01-13T00:00:00.000Z,2735 LONGFELLOW AVE S,-10380102,5614143,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3
-93.281301648097823,44.948102602792375,5387,533631352,2017-01-13T00:00:00.000Z,3013 PILLSBURY AVE S,-10384027,5613355,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.305771756437238,44.991789477090876,5388,533638352,2017-01-13T00:00:00.000Z,1317 NEWTON AVE N,-10386751,5620229,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.259993609558506,44.956653205807186,5389,533639352,2017-01-13T00:00:00.000Z,2537 10TH AVE S,-10381655,5614700,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.285424915251937,44.95903061923304,5390,533640352,2017-01-13T00:00:00.000Z,2403 HARRIET AVE S,-10384486,5615074,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.263667719070554,45.007498190014353,5391,533641352,2017-01-13T00:00:00.000Z,315 19TH AVE NE,-10382064,5622702,478.1000(C),SNOW EMERGENCY ODD,3,Bottineau,Northeast,3,2
-93.289009193235557,45.049826102686744,5392,533583352,2017-01-13T00:00:00.000Z,5227 CAMDEN AVE N,-10384885,5629369,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1
-93.246042773196123,44.953080543728554,5393,533621352,2017-01-13T00:00:00.000Z,2737 LONGFELLOW AVE S,-10380102,5614138,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3
-93.215239542103674,44.942551975700717,5394,533628352,2017-01-13T00:00:00.000Z,3339 40TH AVE S,-10376673,5612482,478.1000(C),SNOW EMERGENCY ODD,2,Cooper,Longfellow,3,6
-93.292377875551011,44.935849816159511,5395,533629352,2017-01-13T00:00:00.000Z,1025 37TH ST W,-10385260,5611428,478.1000(C),SNOW EMERGENCY ODD,10,East Harriet,Southwest,3,5
-93.305879554271328,45.002328066107701,5396,533629352,2017-01-13T00:00:00.000Z,2301 LOGAN AVE N,-10386763,5621888,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.309733326840202,44.985378983512987,5397,533635352,2017-01-13T00:00:00.000Z,707 QUEEN AVE N,-10387192,5619220,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.281499277460327,44.95728888749391,5398,533635352,2017-01-13T00:00:00.000Z,211 25TH ST W,-10384049,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.225642033093763,44.984394156353922,5399,533636352,2017-01-13T00:00:00.000Z,831 19TH AVE SE,-10377831,5619065,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4
-93.281337580709192,44.942532900455483,5400,533636352,2017-01-13T00:00:00.000Z,3323 PILLSBURY AVE S,-10384031,5612479,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.290482430301523,44.961802024973011,5401,533598352,2017-01-13T00:00:00.000Z,2101 BRYANT AVE S,-10385049,5615510,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.242323747919869,44.985728434244528,5402,533619352,2017-01-13T00:00:00.000Z,821 6TH ST SE,-10379688,5619275,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.246303284628524,44.987316819812449,5403,533625352,2017-01-13T00:00:00.000Z,527 6TH ST SE,-10380131,5619525,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.305879554271328,45.002328066107701,5404,533629352,2017-01-13T00:00:00.000Z,2301 LOGAN AVE N,-10386763,5621888,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.3057627732844,44.994368720192973,5405,533638352,2017-01-13T00:00:00.000Z,1519 NEWTON AVE N,-10386750,5620635,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.273836648086785,44.941318430128334,5406,533639352,2017-01-13T00:00:00.000Z,215 34TH ST E,-10383196,5612288,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.264584000660349,45.007491838797044,5407,533641352,2017-01-13T00:00:00.000Z,301 19TH AVE NE,-10382166,5622701,478.1000(C),SNOW EMERGENCY ODD,3,Bottineau,Northeast,3,2
-93.260882941689786,44.966410144103776,5408,533642352,2017-01-13T00:00:00.000Z,909 17TH ST E,-10381754,5616235,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.26140396455456,44.94387451058401,5409,533595352,2017-01-13T00:00:00.000Z,3245 ELLIOT AVE,-10381812,5612690,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.290482430301523,44.961770243555883,5410,533598352,2017-01-13T00:00:00.000Z,2105 BRYANT AVE S,-10385049,5615505,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.242422562601121,44.985772909639365,5411,533614352,2017-01-13T00:00:00.000Z,809 6TH ST SE,-10379699,5619282,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.263595853847818,44.953703550635822,5412,533617352,2017-01-13T00:00:00.000Z,737 27TH ST E,-10382056,5614236,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.290581244982775,45.007866559413287,5413,533618352,2017-01-13T00:00:00.000Z,2711 BRYANT AVE N,-10385060,5622760,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.246051756348962,44.953042400228796,5414,533621352,2017-01-13T00:00:00.000Z,2739 LONGFELLOW AVE S,-10380103,5614132,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3
-93.283008447137647,44.95728888749391,5415,533635352,2017-01-13T00:00:00.000Z,303 25TH ST W,-10384217,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.245521750331335,45.011067462732413,5416,533639352,2017-01-13T00:00:00.000Z,2313 POLK ST NE,-10380044,5623264,478.1000(C),SNOW EMERGENCY ODD,1,Windom Park,Northeast,3,2
-93.285415932099085,44.959869682806598,5417,533640352,2017-01-13T00:00:00.000Z,2317 HARRIET AVE S,-10384485,5615206,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.263568904389302,44.953703550635822,5418,533617352,2017-01-13T00:00:00.000Z,739 27TH ST E,-10382053,5614236,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.285685426684324,44.90387980234231,5419,533622352,2017-01-13T00:00:00.000Z,5433 HARRIET AVE S,-10384515,5606402,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.273980378532244,44.96384235510596,5420,533624352,2017-01-13T00:00:00.000Z,1907 2 AV S,-10383212,5615831,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3
-93.245207339981903,44.986878429793173,5421,533625352,2017-01-13T00:00:00.000Z,605 6TH ST SE,-10380009,5619456,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.215230558950822,44.9441542736744,5422,533628352,2017-01-13T00:00:00.000Z,3251 40TH AVE S,-10376672,5612734,478.1000(C),SNOW EMERGENCY ODD,2,Cooper,Longfellow,3,6
-93.289781744379908,44.935849816159511,5423,533629352,2017-01-13T00:00:00.000Z,821 37TH ST W,-10384971,5611428,478.1000(C),SNOW EMERGENCY ODD,10,East Harriet,Southwest,3,5
-93.2813196144035,44.946373255347439,5424,533631352,2017-01-13T00:00:00.000Z,3111 PILLSBURY AVE S,-10384029,5613083,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.2813196144035,44.944097049516827,5425,533636352,2017-01-13T00:00:00.000Z,3235 PILLSBURY AVE S,-10384029,5612725,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.271258483221359,44.941331147228205,5426,533639352,2017-01-13T00:00:00.000Z,337 34TH ST E,-10382909,5612290,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.25943665408235,44.966410144103776,5427,533642352,2017-01-13T00:00:00.000Z,1013 17TH ST E,-10381593,5616235,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.273980378532244,44.963797862699423,5428,533624352,2017-01-13T00:00:00.000Z,1911 2 AV S,-10383212,5615824,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3
-93.289826660144115,44.935849816159511,5429,533629352,2017-01-13T00:00:00.000Z,825 37TH ST W,-10384976,5611428,478.1000(C),SNOW EMERGENCY ODD,10,East Harriet,Southwest,3,5
-93.28988055906116,44.935843457002903,5430,533629352,2017-01-13T00:00:00.000Z,829 37TH ST W,-10384982,5611427,478.1000(C),SNOW EMERGENCY ODD,10,East Harriet,Southwest,3,5
-93.3047386938605,45.003420563602972,5431,533629352,2017-01-13T00:00:00.000Z,2355 LOGAN AVE N,-10386636,5622060,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.305744806978723,44.998955166238368,5432,533638352,2017-01-13T00:00:00.000Z,1915 NEWTON AVE N,-10386748,5621357,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.259993609558506,44.956653205807186,5433,533639352,2017-01-13T00:00:00.000Z,2537 10TH AVE S,-10381655,5614700,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.259580384527808,44.966410144103776,5434,533642352,2017-01-13T00:00:00.000Z,1003 17TH ST E,-10381609,5616235,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.288910378554306,45.042844502481138,5435,533583352,2017-01-13T00:00:00.000Z,4841 CAMDEN AVE N,-10384874,5628269,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1
-93.215230558950822,44.944192423081091,5436,533628352,2017-01-13T00:00:00.000Z,3249 40TH AVE S,-10376672,5612740,478.1000(C),SNOW EMERGENCY ODD,2,Cooper,Longfellow,3,6
-93.2813196144035,44.946303317406134,5437,533631352,2017-01-13T00:00:00.000Z,3115 PILLSBURY AVE S,-10384029,5613072,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.309553663783376,44.993536514044202,5438,533635352,2017-01-13T00:00:00.000Z,1419 QUEEN AVE N,-10387172,5620504,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.284328970605301,44.95728888749391,5439,533635352,2017-01-13T00:00:00.000Z,407 25TH ST W,-10384364,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.281328597556353,44.943957168002626,5440,533636352,2017-01-13T00:00:00.000Z,3243 PILLSBURY AVE S,-10384030,5612703,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.259993609558506,44.956551496083797,5441,533639352,2017-01-13T00:00:00.000Z,2543 10TH AVE S,-10381655,5614684,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.268895914024128,44.941337505777085,5442,533639352,2017-01-13T00:00:00.000Z,501 34TH ST E,-10382646,5612291,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.245521750331335,45.010171989944794,5443,533639352,2017-01-13T00:00:00.000Z,2227 POLK ST NE,-10380044,5623123,478.1000(C),SNOW EMERGENCY ODD,1,Windom Park,Northeast,3,2
-93.285415932099085,44.959767978784527,5444,533640352,2017-01-13T00:00:00.000Z,2329 HARRIET AVE S,-10384485,5615190,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.261242267803425,45.007498190014353,5445,533641352,2017-01-13T00:00:00.000Z,421 19TH AVE NE,-10381794,5622702,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.290482430301523,44.961700324376238,5446,533598352,2017-01-13T00:00:00.000Z,2113 BRYANT AVE S,-10385049,5615494,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.273980378532244,44.963721589922223,5447,533624352,2017-01-13T00:00:00.000Z,1917 2 AV S,-10383212,5615812,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3
-93.215230558950822,44.944503975620165,5448,533628352,2017-01-13T00:00:00.000Z,3231 40TH AVE S,-10376672,5612789,478.1000(C),SNOW EMERGENCY ODD,2,Cooper,Longfellow,3,6
-93.303211557877489,45.005186300389738,5449,533629352,2017-01-13T00:00:00.000Z,2507 LOGAN AVE N,-10386466,5622338,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.2813196144035,44.944573915753686,5450,533636352,2017-01-13T00:00:00.000Z,3207 PILLSBURY AVE S,-10384029,5612800,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.2813196144035,44.946265169402231,5451,533631352,2017-01-13T00:00:00.000Z,3117 PILLSBURY AVE S,-10384029,5613066,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.284553549426334,44.95728888749391,5452,533635352,2017-01-13T00:00:00.000Z,425 25TH ST W,-10384389,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.285406948946246,44.96065152645631,5453,533640352,2017-01-13T00:00:00.000Z,2225 HARRIET AVE S,-10384484,5615329,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.288937328012835,45.039562856027075,5454,533583352,2017-01-13T00:00:00.000Z,4659 CAMDEN AVE N,-10384877,5627752,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1
-93.260128356851126,44.943906301912946,5455,533595352,2017-01-13T00:00:00.000Z,3247 10TH AVE S,-10381670,5612695,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.215230558950822,44.944745586629253,5456,533628352,2017-01-13T00:00:00.000Z,3217 40TH AVE S,-10376672,5612827,478.1000(C),SNOW EMERGENCY ODD,2,Cooper,Longfellow,3,6
-93.2813196144035,44.946227021372977,5457,533631352,2017-01-13T00:00:00.000Z,3119 PILLSBURY AVE S,-10384029,5613060,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.236143338765132,44.959882395796676,5458,533634352,2017-01-13T00:00:00.000Z,2321 25TH AVE S,-10379000,5615208,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4
-93.263658735917701,44.941337505777085,5459,533639352,2017-01-13T00:00:00.000Z,733 34TH ST E,-10382063,5612291,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.260119373698274,44.943340413625613,5460,533595352,2017-01-13T00:00:00.000Z,3209 10TH AVE S,-10381669,5612606,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.2905003966072,44.960797723679974,5461,533598352,2017-01-13T00:00:00.000Z,2209 BRYANT AVE S,-10385051,5615352,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.279720613197767,44.91596765294171,5462,533619352,2017-01-13T00:00:00.000Z,107 48TH ST W,-10383851,5608302,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5
-93.284418802133715,44.904382453099714,5463,533622352,2017-01-13T00:00:00.000Z,5433 GRAND AVE S,-10384374,5606481,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.273980378532244,44.963772438451628,5464,533624352,2017-01-13T00:00:00.000Z,1913 2 AV S,-10383212,5615820,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3
-93.263631786459186,44.941337505777085,5465,533639352,2017-01-13T00:00:00.000Z,735 34TH ST E,-10382060,5612291,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.260622430257385,44.966416499874541,5466,533642352,2017-01-13T00:00:00.000Z,929 17TH ST E,-10381725,5616236,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.293105510931142,45.007885612938445,5467,533618352,2017-01-13T00:00:00.000Z,2711 DUPONT AVE N,-10385341,5622763,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.2813196144035,44.946118935152427,5468,533631352,2017-01-13T00:00:00.000Z,3125 PILLSBURY AVE S,-10384029,5613043,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.2813196144035,44.945578500996881,5469,533636352,2017-01-13T00:00:00.000Z,3155 PILLSBURY AVE S,-10384029,5612958,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.263595853847818,44.941337505777085,5470,533639352,2017-01-13T00:00:00.000Z,737 34TH ST E,-10382056,5612291,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.243761052374467,45.008050743224381,5471,533639352,2017-01-13T00:00:00.000Z,1911 TAYLOR ST NE,-10379848,5622789,478.1000(C),SNOW EMERGENCY ODD,1,Windom Park,Northeast,3,2
-93.260649379715915,44.966416499874541,5472,533642352,2017-01-13T00:00:00.000Z,927 17TH ST E,-10381728,5616236,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.284382869522346,44.906195776899658,5473,533622352,2017-01-13T00:00:00.000Z,5337 GRAND AVE S,-10384370,5606766,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5
-93.216497183501431,44.947988162291878,5474,533628352,2017-01-13T00:00:00.000Z,3023 39TH AVE S,-10376813,5613337,478.1000(C),SNOW EMERGENCY ODD,2,Cooper,Longfellow,3,6
-93.2813196144035,44.945686588235027,5475,533631352,2017-01-13T00:00:00.000Z,3149 PILLSBURY AVE S,-10384029,5612975,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.289413435113417,44.95728888749391,5476,533635352,2017-01-13T00:00:00.000Z,807 25TH ST W,-10384930,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.2813196144035,44.945616649457115,5477,533636352,2017-01-13T00:00:00.000Z,3153 PILLSBURY AVE S,-10384029,5612964,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5
-93.263568904389302,44.941337505777085,5478,533639352,2017-01-13T00:00:00.000Z,739 34TH ST E,-10382053,5612291,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.260047508475552,44.945966342494579,5479,533595352,2017-01-13T00:00:00.000Z,3131 10TH AVE S,-10381661,5613019,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.303211557877489,45.006844010932426,5480,533629352,2017-01-13T00:00:00.000Z,2647 LOGAN AVE N,-10386466,5622599,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.23768844105382,44.961662186605963,5481,533634352,2017-01-13T00:00:00.000Z,2123 24TH AVE S,-10379172,5615488,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4
-93.260047508475552,44.951389490887848,5482,533639352,2017-01-13T00:00:00.000Z,2829 10TH AVE S,-10381661,5613872,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.29176702115781,44.961051978833829,5483,533640352,2017-01-13T00:00:00.000Z,2111 COLFAX AVE S,-10385192,5615392,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.252771154674178,45.010032269523791,5484,533641352,2017-01-13T00:00:00.000Z,695 22ND AVE NE,-10380851,5623101,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.260829042772727,44.966416499874541,5485,533642352,2017-01-13T00:00:00.000Z,913 17TH ST E,-10381748,5616236,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
-93.2905003966072,44.959977743132519,5486,533598352,2017-01-13T00:00:00.000Z,2305 BRYANT AVE S,-10385051,5615223,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.293105510931142,45.008787472546345,5487,533618352,2017-01-13T00:00:00.000Z,2817 DUPONT AVE N,-10385341,5622905,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.273980378532244,44.963823286935956,5488,533624352,2017-01-13T00:00:00.000Z,1909 2 AV S,-10383212,5615828,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3
-93.26207770101766,44.966346586357467,5489,533642352,2017-01-13T00:00:00.000Z,829 17TH ST E,-10381887,5616225,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3
