X,Y,OBJECTID,Call_Taken,Tow_Reason,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.253967000076955,45.004637999943782,439,02/25/2019 12:26pm,Snow Emergency,"1614 madison st ne,Minneapolis,MN",45.004638,-93.253967,1,Northeast,Logan Park,2,2,Armatage
-93.283271999802935,44.958730999935767,440,02/25/2019 12:27pm,Snow Emergency,"2408 pleasant ave ,Minneapolis,MN",44.958731,-93.283272,10,Powderhorn,Whittier,3,2,Armatage
-93.297149000326044,44.996594999559647,441,02/25/2019 12:27pm,Snow Emergency,"1720 in Girard Ave., North,MN",44.996595,-93.297149,5,Near North,Near - North,1,2,Armatage
-93.25407799979979,45.001789999908624,442,02/25/2019 12:27pm,Snow Emergency,"1326 madison st ne,Minneapolis,MN",45.00179,-93.254078,1,Northeast,Logan Park,2,2,Armatage
-93.289052000149638,45.024161000030176,443,02/25/2019 12:29pm,Snow Emergency,"3804 aldrich ave n,Minneapolis,MN",45.024161,-93.289052,4,Camden,Webber - Camden,1,2,Armatage
-93.275624999693946,44.957910999892761,444,02/25/2019 12:30pm,Snow Emergency,"2436 stevens,Minneapolis,MN",44.957911,-93.275625,10,Powderhorn,Whittier,3,2,Armatage
-93.254098999868916,44.94310000036478,445,02/25/2019 12:32pm,Snow Emergency,"1440 33rd w,Minneapolis,MN",44.9431,-93.254099,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.248067999638408,44.987643999570992,446,02/25/2019 12:32pm,Snow Emergency,"408 6th st se,Minneapolis,MN",44.987644,-93.248068,3,University,Marcy Holmes,4,2,Armatage
-93.251422999671661,44.994756000189284,447,02/25/2019 12:33pm,Snow Emergency,"338 quincy st ne,Minneapolis,MN",44.994756,-93.251423,3,Northeast,St. Anthony East,2,2,Armatage
-93.275654000131965,44.958691999935922,448,02/25/2019 12:35pm,Snow Emergency,"2412 Stevens Ave South,Minneapolis,MN",44.958692,-93.275654,10,Powderhorn,Whittier,3,2,Armatage
-93.289382000079229,44.948284000206513,449,02/25/2019 12:35pm,Snow Emergency,"3004 Aldrich ave s ,Minneapolis,MN",44.948284,-93.289382,10,Calhoun Isle,CARAG,5,2,Armatage
-93.244371000021602,44.9848290001583,450,02/25/2019 12:36pm,Snow Emergency,"720 5th st se,Minneapolis,MN",44.984829,-93.244371,3,University,Marcy Holmes,4,2,Armatage
-93.263878000269472,44.944727999897339,451,02/25/2019 12:39pm,Snow Emergency,"726 32nd st w,Minneapolis,MN",44.944728,-93.263878,9,Powderhorn,Central,5,2,Armatage
-93.261564999724897,44.923733000277821,452,02/25/2019 12:40pm,Snow Emergency,"4344 Elliott av s,Minneapolis,MN",44.923733,-93.261565,11,Nokomis,Northrop,6,2,Armatage
-93.297391999840897,44.940691999935893,453,02/25/2019 12:40pm,Snow Emergency,"3416 girard ave s,Minneapolis,MN",44.940692,-93.297392,10,Calhoun Isle,CARAG,5,2,Armatage
-93.239249000341033,44.980728999943437,454,02/25/2019 12:40pm,Snow Emergency,"310 12th ave se,Minneapolis,MN",44.980729,-93.239249,3,University,Marcy Holmes,4,2,Armatage
-93.297424000417266,44.939668000377992,455,02/25/2019 12:42pm,Snow Emergency,"3454 girard ave s,Minneapolis,MN",44.939668,-93.297424,10,Calhoun Isle,CARAG,5,2,Armatage
-93.259040000195796,44.936307000068041,456,02/25/2019 12:43pm,Snow Emergency,"3642 11th av 1,Minneapolis,MN",44.936307,-93.25904,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.249431000440268,44.989841000162073,457,02/25/2019 12:44pm,Snow Emergency,"416 7th st se,Minneapolis,MN",44.989841,-93.249431,3,University,Marcy Holmes,4,2,Armatage
-93.281587000339755,44.955125000018768,458,02/25/2019 12:44pm,Snow Emergency,"2608 pillsbury av ,Minneapolis,MN",44.955125,-93.281587,10,Powderhorn,Whittier,3,2,Armatage
-93.299213000179805,44.992477000313386,459,02/25/2019 12:45pm,Snow Emergency,"1320 N Irvine Ave. ,Minneapolis,MN",44.992477,-93.299213,5,Near North,Near - North,1,2,Armatage
-93.285787999816307,44.960072999769181,460,02/25/2019 12:46pm,Snow Emergency,"2226 HARRIET AVE S,Minneapolis,MN",44.960073,-93.285788,10,Powderhorn,Whittier,3,2,Armatage
-93.304213999676335,44.98756400037837,461,02/25/2019 12:46pm,Snow Emergency,"920 Morgan av no,Minneapolis,MN",44.987564,-93.304214,5,Near North,Near - North,1,2,Armatage
-93.289092000195637,45.027126000064925,462,02/25/2019 12:48pm,Snow Emergency,"3946 Aldrich ave n ,Minneapolis,MN",45.027126,-93.289092,4,Camden,Webber - Camden,1,2,Armatage
-93.251120000087894,44.993435999571773,463,02/25/2019 12:48pm,Snow Emergency,"804 3rd ave ne,Minneapolis,MN",44.993436,-93.25112,3,Northeast,St. Anthony East,2,2,Armatage
-93.297985000207575,44.943124999719032,464,02/25/2019 12:49pm,Snow Emergency,"1412 33rd St. W.,Minneapolis,MN",44.943125,-93.297985,10,Calhoun Isle,CARAG,5,2,Armatage
-93.296891000119501,44.995562999632796,465,02/25/2019 12:49pm,Snow Emergency,"1606 girard ave n,Minneapolis,MN",44.995563,-93.296891,5,Near North,Near - North,1,2,Armatage
-93.29473999985106,44.960167999653493,466,02/25/2019 12:50pm,Snow Emergency,"2220 EMERSON AVE S,Minneapolis,MN",44.960168,-93.29474,7,Calhoun Isle,East Isles,3,2,Armatage
-93.247060999965129,44.988481000397883,467,02/25/2019 12:50pm,Snow Emergency,"414 7th st se,Minneapolis,MN",44.988481,-93.247061,3,University,Marcy Holmes,4,2,Armatage
-93.252289000037308,44.941359000117814,468,02/25/2019 12:50pm,Snow Emergency,"1534 34th st e,Minneapolis,MN",44.941359,-93.252289,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.289043999780745,45.021928999623697,469,02/25/2019 12:50pm,Snow Emergency,"3656 Aldrich ave n ,Minneapolis,MN",45.021929,-93.289044,4,Camden,McKinley,1,2,Armatage
-93.299312000248563,44.992463999713891,470,02/25/2019 12:52pm,Snow Emergency,"1314 irving ave n,Minneapolis,MN",44.992464,-93.299312,5,Near North,Near - North,1,2,Armatage
-93.275638000293441,44.957578999870975,471,02/25/2019 12:52pm,Snow Emergency,"2446 Stevens ave s ,Minneapolis,MN",44.957579,-93.275638,10,Powderhorn,Whittier,3,2,Armatage
-93.275638000293441,44.957536999732781,472,02/25/2019 12:52pm,Snow Emergency,"2448 STEVENS AVE S,Minneapolis,MN",44.957537,-93.275638,10,Powderhorn,Whittier,3,2,Armatage
-93.285828999908404,44.960404999790967,473,02/25/2019 12:53pm,Snow Emergency,"2212 Harriet Ave S,Minneapolis,MN",44.960405,-93.285829,10,Powderhorn,Whittier,3,2,Armatage
-93.275654000131965,44.958715000097243,474,02/25/2019 12:57pm,Snow Emergency,"2410 Stevens Ave South,Minneapolis,MN",44.958715,-93.275654,10,Powderhorn,Whittier,3,2,Armatage
-93.296192000260589,44.938812999620268,475,02/25/2019 01:01pm,Snow Emergency,"3520 fremont,Minneapolis,MN",44.938813,-93.296192,10,Calhoun Isle,CARAG,5,2,Armatage
-93.275640000385692,44.955939999831173,476,02/25/2019 01:01pm,Snow Emergency,"2546 stevens AVE S,Minneapolis,MN",44.95594,-93.27564,10,Powderhorn,Whittier,3,2,Armatage
-93.251435000225058,44.994762999612817,477,02/25/2019 01:02pm,Snow Emergency,"344 quincy st ne,Minneapolis,MN",44.994763,-93.251435,3,Northeast,St. Anthony East,2,2,Armatage
-93.285787999816307,44.960068999584735,478,02/25/2019 01:03pm,Snow Emergency,"2228 Harriet ave s,Minneapolis,MN",44.960069,-93.285788,10,Powderhorn,Whittier,3,2,Armatage
-93.286873000388596,44.942728000297052,479,02/25/2019 01:04pm,Snow Emergency,"3310 Garfield ave s,Minneapolis,MN",44.942728,-93.286873,8,Powderhorn,Lyndale,5,2,Armatage
-93.248907999704386,44.995884000046601,480,02/25/2019 01:04pm,Snow Emergency,"624 van buren st ne,Minneapolis,MN",44.995884,-93.248908,3,Northeast,St. Anthony East,2,2,Armatage
-93.225741999793399,44.959753000300793,481,02/25/2019 01:04pm,Snow Emergency,"2322 32nd st,Minneapolis,MN",44.959753,-93.225742,2,Longfellow,Seward,4,2,Armatage
-93.253585999594179,44.942925000388527,482,02/25/2019 01:04pm,Snow Emergency,"1502 E 33rd st ,Minneapolis,MN",44.942925,-93.253586,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.225751000208447,44.959873999585454,483,02/25/2019 01:06pm,Snow Emergency,"2308 32nd st,Minneapolis,MN",44.959874,-93.225751,2,Longfellow,Seward,4,2,Armatage
-93.289041999688493,45.021872999739173,484,02/25/2019 01:06pm,Snow Emergency,"3654 aldrich ave n,Minneapolis,MN",45.021873,-93.289042,4,Camden,McKinley,1,2,Armatage
-93.289705999732064,44.94549800033252,485,02/25/2019 01:07pm,Snow Emergency,"3158 Aldrich ave s,Minneapolis,MN",44.945498,-93.289706,10,Calhoun Isle,CARAG,5,2,Armatage
-93.252337999598979,44.943163999718877,486,02/25/2019 01:07pm,Snow Emergency,"1534 33rd Street East,Minneapolis,MN",44.943164,-93.252338,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.24435099999863,44.984820999789349,487,02/25/2019 01:08pm,Snow Emergency,"722 5th st se,Minneapolis,MN",44.984821,-93.244351,3,University,Marcy Holmes,4,2,Armatage
-93.243169000349042,44.984514000021136,488,02/25/2019 01:10pm,Snow Emergency,"802 5th st se,Minneapolis,MN",44.984514,-93.243169,3,University,Marcy Holmes,4,2,Armatage
-93.283311999848877,44.95787299993907,489,02/25/2019 01:11pm,Snow Emergency,"2434 PLEASANT AVE,Minneapolis,MN",44.957873,-93.283312,10,Powderhorn,Whittier,3,2,Armatage
-93.304234999745404,44.985247999695503,490,02/25/2019 01:12pm,Snow Emergency,"700 morgan AVE N,Minneapolis,MN",44.985248,-93.304235,5,Near North,Near - North,1,2,Armatage
-93.237983000415113,44.983725999655235,491,02/25/2019 01:13pm,Snow Emergency,"1110 6th st se,Minneapolis,MN",44.983726,-93.237983,3,University,Marcy Holmes,4,2,Armatage
-93.297469999840587,44.944041999738545,492,02/25/2019 01:13pm,Snow Emergency,"3220 girard ave s,Minneapolis,MN",44.944042,-93.29747,10,Calhoun Isle,CARAG,5,2,Armatage
-93.248853999912114,44.996105000345551,493,02/25/2019 01:16pm,Snow Emergency,"634 van buren st ne,Minneapolis,MN",44.996105,-93.248854,3,Northeast,St. Anthony East,2,2,Armatage
-93.237138000118591,44.985317000179464,494,02/25/2019 01:17pm,Snow Emergency,"710 11th ave se,Minneapolis,MN",44.985317,-93.237138,3,University,Marcy Holmes,4,2,Armatage
-93.288992000080725,45.013382000279137,495,02/25/2019 01:17pm,Snow Emergency,"3204 Aldrich ave n ,Minneapolis,MN",45.013382,-93.288992,4,Camden,McKinley,1,2,Armatage
-93.260622000305034,45.012800999566537,496,02/25/2019 01:17pm,Snow Emergency,"2418 5th st ne,Minneapolis,MN",45.012801,-93.260622,1,Northeast,Holland,2,2,Armatage
-93.288148999876398,45.016690999989692,497,02/25/2019 01:18pm,Snow Emergency,"708 34th ave n,Minneapolis,MN",45.016691,-93.288149,4,Camden,McKinley,1,2,Armatage
-93.25823900012972,45.011299999595337,498,02/25/2019 01:22pm,Snow Emergency,"2302 7th st ne,Minneapolis,MN",45.0113,-93.258239,1,Northeast,Holland,2,2,Armatage
-93.283236999987537,44.96186499967007,499,02/25/2019 01:23pm,Snow Emergency,"2100 Pleasant Ave S,Minneapolis,MN",44.961865,-93.283237,10,Powderhorn,Whittier,3,2,Armatage
-93.274343999975599,44.954359999814187,500,02/25/2019 01:24pm,Snow Emergency,"2630 2nd Ave South,Minneapolis,MN",44.95436,-93.274344,10,Powderhorn,Whittier,3,2,Armatage
-93.260393999683288,45.009547999740448,501,02/25/2019 01:25pm,Snow Emergency,"2118 5th st ne,Minneapolis,MN",45.009548,-93.260394,1,Northeast,Holland,2,2,Armatage
-93.226575000435901,44.987312999595304,502,02/25/2019 01:26pm,Snow Emergency,"928 18th ave se,Minneapolis,MN",44.987313,-93.226575,2,University,Como,4,2,Armatage
-93.29945100036332,44.989521999840463,503,02/25/2019 01:26pm,Snow Emergency,"1114 Irving Ave. N.,Minneapolis,MN",44.989522,-93.299451,5,Near North,Near - North,1,2,Armatage
-93.235175000425897,44.985537999579094,504,02/25/2019 01:27pm,Snow Emergency,"802 12th ave se,Minneapolis,MN",44.985538,-93.235175,3,University,Marcy Holmes,4,2,Armatage
-93.289008999965347,45.010712000358581,505,02/25/2019 01:28pm,Snow Emergency,"2938 Aldrich ave n ,Minneapolis,MN",45.010712,-93.289009,5,Near North,Hawthorne,1,2,Armatage
-93.283291999825906,44.955714000200999,506,02/25/2019 01:30pm,Snow Emergency,"2548 PLEASANT AVE,Minneapolis,MN",44.955714,-93.283292,10,Powderhorn,Whittier,3,2,Armatage
-93.302895000004185,44.987206000056915,507,02/25/2019 01:32pm,Snow Emergency,"908 Logan av no,Minneapolis,MN",44.987206,-93.302895,5,Near North,Near - North,1,2,Armatage
-93.287226999626284,44.94498400001163,508,02/25/2019 01:39pm,Snow Emergency,"3150 Garfield ave s,Minneapolis,MN",44.944984,-93.287227,8,Powderhorn,Lyndale,5,2,Armatage
-93.281746999624318,44.959702999793649,509,02/25/2019 01:40pm,Snow Emergency,"2312 Pillsbury ave ,Minneapolis,MN",44.959703,-93.281747,10,Powderhorn,Whittier,3,2,Armatage
-93.27587699962379,44.959779999747241,510,02/25/2019 01:41pm,Snow Emergency,"2338 STEVENS AVE S,Minneapolis,MN",44.95978,-93.275877,10,Powderhorn,Whittier,3,2,Armatage
-93.238343999975598,44.98517399988026,511,02/25/2019 01:42pm,Snow Emergency,"1016 7th st se,Minneapolis,MN",44.985174,-93.238344,3,University,Marcy Holmes,4,2,Armatage
-93.281764999555037,44.957972000007828,512,02/25/2019 01:43pm,Snow Emergency,"2430 Pillsbury ave,Minneapolis,MN",44.957972,-93.281765,10,Powderhorn,Whittier,3,2,Armatage
-93.266767000396726,44.945263000287298,513,02/25/2019 01:43pm,Snow Emergency,"614 32nd st w,Minneapolis,MN",44.945263,-93.266767,9,Powderhorn,Central,5,2,Armatage
-93.302817000004495,44.990677000043547,514,02/25/2019 01:46pm,Snow Emergency,"1230 Logan Ave., North,MN",44.990677,-93.302817,5,Near North,Near - North,1,2,Armatage
-93.302765000304476,44.992205000360514,515,02/25/2019 01:49pm,Snow Emergency,"1316 logan ave n,Minneapolis,MN",44.992205,-93.302765,5,Near North,Willard - Hay,1,2,Armatage
-93.228800999666362,44.947704999586108,516,02/25/2019 01:50pm,Snow Emergency,"3014 30th av s,Minneapolis,MN",44.947705,-93.228801,2,Longfellow,Longfellow,6,2,Armatage
-93.297439000209636,44.941587999886337,517,02/25/2019 01:53pm,Snow Emergency,"3344 girard ave s,Minneapolis,MN",44.941588,-93.297439,10,Calhoun Isle,CARAG,5,2,Armatage
-93.228845999942905,44.947255000418011,518,02/25/2019 01:53pm,Snow Emergency,"3032 30th av s,Minneapolis,MN",44.947255,-93.228846,2,Longfellow,Longfellow,6,2,Armatage
-93.292338999745027,44.938559999644326,519,02/25/2019 01:55pm,Snow Emergency,"3528 colfax ave s,Minneapolis,MN",44.93856,-93.292339,10,Calhoun Isle,CARAG,5,2,Armatage
-93.251233999949079,45.012822999681759,520,02/25/2019 01:56pm,Snow Emergency,"2422 quincy st ne,Minneapolis,MN",45.012823,-93.251234,1,Northeast,Holland,2,2,Armatage
-93.234024999554038,44.984640000435718,521,02/25/2019 01:56pm,Snow Emergency,"722 13th ave se,Minneapolis,MN",44.98464,-93.234025,3,University,Marcy Holmes,4,2,Armatage
-93.246582000359012,44.944913000334736,522,02/25/2019 01:57pm,Snow Emergency,"1836 32nd st,Minneapolis,MN",44.944913,-93.246582,9,Powderhorn,Corcoran,6,2,Armatage
-93.287078999995799,44.960460999675433,523,02/25/2019 01:58pm,Snow Emergency,"2210 GARFIELD AVE S,Minneapolis,MN",44.960461,-93.287079,10,Powderhorn,Whittier,3,2,Armatage
-93.287071999673003,44.961608000408944,524,02/25/2019 01:59pm,Snow Emergency,"2106 Garfield Avenue South,Minneapolis,MN",44.961608,-93.287072,10,Powderhorn,Whittier,3,2,Armatage
-93.247071000426274,44.944914000380891,525,02/25/2019 01:59pm,Snow Emergency,"1828 32nd st,Minneapolis,MN",44.944914,-93.247071,9,Powderhorn,Corcoran,6,2,Armatage
-93.270128999853398,45.003896999946619,526,02/25/2019 01:59pm,Snow Emergency,"51 16th ave ne,Minneapolis,MN",45.003897,-93.270129,3,Northeast,Sheridan,2,2,Armatage
-93.269627000085961,45.003896999946619,527,02/25/2019 02:02pm,Snow Emergency,"70 16th ave ne,Minneapolis,MN",45.003897,-93.269627,3,Northeast,Sheridan,2,2,Armatage
-93.304099999815094,44.992592000220668,528,02/25/2019 02:02pm,Snow Emergency,"1332 morgan ave n,Minneapolis,MN",44.992592,-93.3041,5,Near North,Willard - Hay,1,2,Armatage
-93.291902000277048,45.01853200035157,529,02/25/2019 02:03pm,Snow Emergency,"1006 35th ave n,Minneapolis,MN",45.018532,-93.291902,4,Camden,McKinley,1,2,Armatage
-93.283361000309867,44.95425500036805,530,02/25/2019 02:03pm,Snow Emergency,"2642 Pleasant Ave S,Minneapolis,MN",44.954255,-93.283361,10,Powderhorn,Whittier,3,2,Armatage
-93.225990999584951,44.968648000404926,531,02/25/2019 02:03pm,Snow Emergency,"640 ontario st se,Minneapolis,MN",44.968648,-93.225991,2,University,Prospect Park - East River Road,4,2,Armatage
-93.297429999794645,44.943607000362817,532,02/25/2019 02:03pm,Snow Emergency,"3234 girard ave s,Minneapolis,MN",44.943607,-93.29743,10,Calhoun Isle,CARAG,5,2,Armatage
-93.251323999602846,45.01277099998174,533,02/25/2019 02:04pm,Snow Emergency,"2416 quincy st ne,Minneapolis,MN",45.012771,-93.251324,1,Northeast,Holland,2,2,Armatage
-93.303043999680824,44.944923999942716,534,02/25/2019 02:05pm,Snow Emergency,"1624 32nd st e,Minneapolis,MN",44.944924,-93.303044,10,Calhoun Isle,ECCO,5,2,Armatage
-93.248558999797979,44.986560999990218,535,02/25/2019 02:05pm,Snow Emergency,"414 5th st se,Minneapolis,MN",44.986561,-93.248559,3,University,Marcy Holmes,4,2,Armatage
-93.281694999924298,44.961179999557373,536,02/25/2019 02:06pm,Snow Emergency,"2122 Pillsbury ave ,Minneapolis,MN",44.96118,-93.281695,10,Powderhorn,Whittier,3,2,Armatage
-93.225697000416176,44.967884000246443,537,02/25/2019 02:07pm,Snow Emergency,"608 Ontario St Se ,Minneapolis,MN",44.967884,-93.225697,2,University,Prospect Park - East River Road,4,2,Armatage
-93.251246999649254,45.007450000117444,538,02/25/2019 02:07pm,Snow Emergency,"1842 quincy st ne,Minneapolis,MN",45.00745,-93.251247,1,Northeast,Logan Park,2,2,Armatage
-93.248057000030485,44.94474499978196,539,02/25/2019 02:09pm,Snow Emergency,"1812 32nd st e,Minneapolis,MN",44.944745,-93.248057,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.305279000225653,45.002537000182485,540,02/25/2019 02:09pm,Snow Emergency,"1308 Logan Ave., North,MN",45.002537,-93.305279,5,Near North,Jordan,1,2,Armatage
-93.294791000404302,44.945808000239083,541,02/25/2019 02:10pm,Snow Emergency,"3120 Emerson ave s ,Minneapolis,MN",44.945808,-93.294791,10,Calhoun Isle,CARAG,5,2,Armatage
-93.289008999965347,45.011018000080696,542,02/25/2019 02:12pm,Snow Emergency,"2958 Aldrich ave n ,Minneapolis,MN",45.011018,-93.289009,5,Near North,Hawthorne,1,2,Armatage
-93.289041999688493,45.008268000068199,543,02/25/2019 02:14pm,Snow Emergency,"2716 Aldrich ave n ,Minneapolis,MN",45.008268,-93.289042,5,Near North,Hawthorne,1,2,Armatage
-93.259477999709873,45.012468000397973,544,02/25/2019 02:15pm,Snow Emergency,"2406 6th st ne,Minneapolis,MN",45.012468,-93.259478,1,Northeast,Holland,2,2,Armatage
-93.287076999903604,44.958845999843049,545,02/25/2019 02:15pm,Snow Emergency,"2406 Garfield Avenue South,Minneapolis,MN",44.958846,-93.287077,10,Powderhorn,Whittier,3,2,Armatage
-93.30538100043276,44.988761999866426,546,02/25/2019 02:17pm,Snow Emergency,"1028 newton,Minneapolis,MN",44.988762,-93.305381,5,Near North,Near - North,1,2,Armatage
-93.285946999954035,44.946237000237431,547,02/25/2019 02:17pm,Snow Emergency,"3106 Harriet ave s,Minneapolis,MN",44.946237,-93.285947,8,Powderhorn,Lyndale,5,2,Armatage
-93.251178000064613,45.011355000333026,548,02/25/2019 02:19pm,Snow Emergency,"2314 quincy st ne,Minneapolis,MN",45.011355,-93.251178,1,Northeast,Holland,2,2,Armatage
-93.281752999901016,44.958705999682195,549,02/25/2019 02:19pm,Snow Emergency,"2406 PILLSBURY AVE,Minneapolis,MN",44.958706,-93.281753,10,Powderhorn,Whittier,3,2,Armatage
-93.256822999581743,45.00510399984978,550,02/25/2019 02:21pm,Snow Emergency,"630 17th ave ne,Minneapolis,MN",45.005104,-93.256823,1,Northeast,Logan Park,2,2,Armatage
-93.30536899987942,44.989510000186385,551,02/25/2019 02:25pm,Snow Emergency,"1118 Newton Ave. N.,Minneapolis,MN",44.98951,-93.305369,5,Near North,Near - North,1,2,Armatage
-93.233828000361882,44.983314999587606,552,02/25/2019 02:28pm,Snow Emergency,"1326 7th st se,Minneapolis,MN",44.983315,-93.233828,3,University,Marcy Holmes,4,2,Armatage
-93.284589000282097,44.961315000387003,553,02/25/2019 02:28pm,Snow Emergency,"2116 Grand Ave S,Minneapolis,MN",44.961315,-93.284589,10,Powderhorn,Whittier,3,2,Armatage
-93.234792999896968,44.985949999692764,554,02/25/2019 02:28pm,Snow Emergency,"814 12th ave se,Minneapolis,MN",44.98595,-93.234793,3,University,Marcy Holmes,4,2,Armatage
-93.234988999942345,44.983402000002343,555,02/25/2019 02:29pm,Snow Emergency,"620 13th ave se,Minneapolis,MN",44.983402,-93.234989,3,University,Marcy Holmes,4,2,Armatage
-93.283325000448372,44.961082000434033,556,02/25/2019 02:29pm,Snow Emergency,"306 W 22nd st ,Minneapolis,MN",44.961082,-93.283325,10,Powderhorn,Whittier,3,2,Armatage
-93.289310000356181,45.002197999837847,557,02/25/2019 02:32pm,Snow Emergency,"2218 aldrich ave n,Minneapolis,MN",45.002198,-93.28931,5,Near North,Hawthorne,1,2,Armatage
-93.287043000134304,44.958093000191866,558,02/25/2019 02:32pm,Snow Emergency,"2432 Garfield ,Minneapolis,MN",44.958093,-93.287043,10,Powderhorn,Whittier,3,2,Armatage
-93.289234000448744,45.005730999985701,559,02/25/2019 02:34pm,Snow Emergency,"2534 ALDrich ave n ,Minneapolis,MN",45.005731,-93.289234,5,Near North,Hawthorne,1,2,Armatage
-93.283115999803499,44.961081000387935,560,02/25/2019 02:35pm,Snow Emergency,"302 22nd st w,Minneapolis,MN",44.961081,-93.283116,10,Powderhorn,Whittier,3,2,Armatage
-93.27545399990214,44.962547999690514,561,02/25/2019 02:37pm,Snow Emergency,"2004 STEVENS AVE S,Minneapolis,MN",44.962548,-93.275454,10,Powderhorn,Whittier,3,2,Armatage
-93.219892999861997,44.969743999685875,562,02/25/2019 02:38pm,Snow Emergency,"138 27th st E,Minneapolis,MN",44.969744,-93.219893,2,University,Prospect Park - East River Road,4,2,Armatage
-93.281652999786047,44.962329000383136,563,02/25/2019 02:38pm,Snow Emergency,"2008 Pillsbury ave ,Minneapolis,MN",44.962329,-93.281653,10,Powderhorn,Whittier,3,2,Armatage
-93.287095999880478,44.958199999730255,564,02/25/2019 02:38pm,Snow Emergency,"2428 Garfield Ave South,Minneapolis,MN",44.9582,-93.287096,10,Powderhorn,Whittier,3,2,Armatage
-93.263947999900211,45.001801000415867,565,02/25/2019 02:38pm,Snow Emergency,"312 14th ave ne,Minneapolis,MN",45.001801,-93.263948,3,Northeast,Sheridan,2,2,Armatage
-93.284534000443728,44.957505000055789,566,02/25/2019 02:39pm,Snow Emergency,"2448 GRAND AVE S,Minneapolis,MN",44.957505,-93.284534,10,Powderhorn,Whittier,3,2,Armatage
-93.253609999801597,45.002905000065766,567,02/25/2019 02:41pm,Snow Emergency,"674 15th ave ne,Minneapolis,MN",45.002905,-93.25361,1,Northeast,Logan Park,2,2,Armatage
-93.280014999792343,44.961160000433722,568,02/25/2019 02:41pm,Snow Emergency,"124 22ND ST E,Minneapolis,MN",44.96116,-93.280015,10,Powderhorn,Whittier,3,2,Armatage
-93.289236999687773,45.000530000259346,569,02/25/2019 02:43pm,Snow Emergency,"2104 Aldrich ave n ,Minneapolis,MN",45.00053,-93.289237,5,Near North,Hawthorne,1,2,Armatage
-93.291047999565478,45.00024999993758,570,02/25/2019 02:47pm,Snow Emergency,"2100 Bryant ave n ,Minneapolis,MN",45.00025,-93.291048,5,Near North,Hawthorne,1,2,Armatage
-93.265403000448089,44.999817999800882,571,02/25/2019 02:49pm,Snow Emergency,"216 12th ave ne,Minneapolis,MN",44.999818,-93.265403,3,Northeast,Sheridan,2,2,Armatage
-93.234657999966714,44.983643000324264,572,02/25/2019 02:49pm,Snow Emergency,"1306 7th st se,Minneapolis,MN",44.983643,-93.234658,3,University,Marcy Holmes,4,2,Armatage
-93.285912000138637,44.945175999872561,573,02/25/2019 02:50pm,Snow Emergency,"3140 Harriet ave s,Minneapolis,MN",44.945176,-93.285912,8,Powderhorn,Lyndale,5,2,Armatage
-93.26232899988338,45.004196000245258,574,02/25/2019 02:51pm,Snow Emergency,"350 16th Ave NE,Minneapolis,MN",45.004196,-93.262329,3,Northeast,Sheridan,2,2,Armatage
-93.294737999758865,44.946164999615121,575,02/25/2019 02:52pm,Snow Emergency,"3110 Emerson Ave S,Minneapolis,MN",44.946165,-93.294738,10,Calhoun Isle,CARAG,5,2,Armatage
-93.305433000132837,44.987156999595925,576,02/25/2019 02:52pm,Snow Emergency,"906 Newton Ave. N.,Minneapolis,MN",44.987157,-93.305433,5,Near North,Near - North,1,2,Armatage
-93.291474000324797,44.941463000417173,577,02/25/2019 02:55pm,Snow Emergency,"916 34th st w ,Minneapolis,MN",44.941463,-93.291474,10,Calhoun Isle,CARAG,5,2,Armatage
-93.284538999775009,44.962146000037933,578,02/25/2019 02:56pm,Snow Emergency,"2014 Grand Ave S,Minneapolis,MN",44.962146,-93.284539,10,Powderhorn,Whittier,3,2,Armatage
-93.294850000427118,44.945932999708248,579,02/25/2019 02:56pm,Snow Emergency,"3116 Emerson Ave S,Minneapolis,MN",44.945933,-93.29485,10,Calhoun Isle,CARAG,5,2,Armatage
-93.229116999849623,44.937734000223998,580,02/25/2019 02:59pm,Snow Emergency,"2910 36th st e,Minneapolis,MN",44.937734,-93.229117,12,Longfellow,Howe,6,2,Armatage
-93.232799999720157,44.943396999671847,581,02/25/2019 03:03pm,Snow Emergency,"3250 Snelling Ave S,Minneapolis,MN",44.943397,-93.2328,9,Longfellow,Longfellow,6,2,Armatage
-93.28706100006508,44.956580999713424,582,02/25/2019 03:04pm,Snow Emergency,"2522 Garfield ,Minneapolis,MN",44.956581,-93.287061,10,Powderhorn,Whittier,3,2,Armatage
-93.293616000178247,44.940490999659971,583,02/25/2019 03:04pm,Snow Emergency,"3420 DuPont ave s,Minneapolis,MN",44.940491,-93.293616,10,Calhoun Isle,CARAG,5,2,Armatage
-93.260425000213559,44.946322999706751,584,02/25/2019 03:08pm,Snow Emergency,"3104 10th ave,Minneapolis,MN",44.946323,-93.260425,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.229212999780088,44.937733000177843,585,02/25/2019 03:08pm,Snow Emergency,"2900 36th st e,Minneapolis,MN",44.937733,-93.229213,12,Longfellow,Howe,6,2,Armatage
