X,Y,FID,Call_Taken,Customer,Location,X_Coord,Y_Coord,Ward_numbe,Neighborho,Community,Day_identi,TowDist
-93.255036,44.944039,1000,12/18/2016 01:35pm,Snow Emergency,"3238 14th ave,Minneapolis,MN",44.944039,-93.255036,9,Powderhorn Park,Powderhorn,2,6
-93.308402,44.995127,1001,12/19/2016 03:08pm,Snow Emergency,"2215 16th Ave N,Minneapolis,MN",44.995127,-93.308402,5,Willard-Hay,Near-North,3,1
-93.218812,44.971433,1002,12/19/2016 03:12pm,Snow Emergency,"2709 Delaware st se ,Minneapolis,MN",44.971433,-93.218812,2,Prospect Park,University,3,4
-93.298992,45.000758,1003,12/19/2016 03:17pm,Snow Emergency,"2115 Irving Ave n ,Minneapolis,MN",45.000758,-93.298992,5,Jordan,Near-North,3,1
-93.220568,44.971841,1004,12/19/2016 03:20pm,Snow Emergency,"2615 Delaware Ave se ,Minneapolis,MN",44.971841,-93.220568,2,Prospect Park,University,3,4
-93.293619,44.995226,1005,12/19/2016 03:24pm,Snow Emergency,"1027 16th Ave N,Minneapolis,MN",44.995226,-93.293619,5,Near-North,Near-North,3,1
-93.283883,44.959836,1006,12/19/2016 03:24pm,Snow Emergency,"2305 GRAND AVE S,Minneapolis,MN",44.959836,-93.283883,10,Whittier,Powderhorn,3,3
-93.291632,45.0121,1007,12/19/2016 03:25pm,Snow Emergency,"3023 Colfax Ave n ,Minneapolis,MN",45.0121,-93.291632,5,Hawthorne,Near-North,3,1
-93.308532,44.995127,1008,12/19/2016 03:26pm,Snow Emergency,"2225 16th ave n,Minneapolis,MN",44.995127,-93.308532,5,Willard-Hay,Near-North,3,1
-93.227244,44.900433,1009,12/19/2016 03:27pm,Snow Emergency,"5705 31ST ave s,Minneapolis,MN",44.900433,-93.227244,11,Wenonah,Nokomis,3,6
-93.284163,44.962137,1010,12/19/2016 03:27pm,Snow Emergency,"2015 GRAND AVE S,Minneapolis,MN",44.962137,-93.284163,10,Whittier,Powderhorn,3,3
-93.220597,44.971852,1011,12/19/2016 03:28pm,Snow Emergency,"2613 Delaware st se,Minneapolis,MN",44.971852,-93.220597,2,Prospect Park,University,3,4
-93.292152,45.009791,1012,12/19/2016 03:29pm,Snow Emergency,"2905 Colfax Ave n ,Minneapolis,MN",45.009791,-93.292152,5,Hawthorne,Near-North,3,1
-93.220625,44.971863,1013,12/19/2016 03:34pm,Snow Emergency,"2611 Delaware st se ,Minneapolis,MN",44.971863,-93.220625,2,Prospect Park,University,3,4
-93.220399,44.971774,1014,12/19/2016 03:35pm,Snow Emergency,"2627 DELAWARE ST SE,Minneapolis,MN",44.971774,-93.220399,2,Prospect Park,University,3,4
-93.220455,44.971796,1015,12/19/2016 03:36pm,Snow Emergency,"2623 Delaware st se,Minneapolis,MN",44.971796,-93.220455,2,Prospect Park,University,3,4
-93.281253,44.968784,1016,12/19/2016 03:37pm,Snow Emergency,"205 14TH ST W,Minneapolis,MN",44.968784,-93.281253,7,Loring Park,Central,3,3
-93.303476,45.00587,1017,12/19/2016 03:37pm,Snow Emergency,"2523 Logan Ave N,Minneapolis,MN",45.00587,-93.303476,5,Jordan,Near-North,3,1
-93.22054,44.971829,1018,12/19/2016 03:39pm,Snow Emergency,"2617 DELAWARE ST SE,Minneapolis,MN",44.971829,-93.22054,2,Prospect Park,University,3,4
-93.285213,44.959732,1019,12/19/2016 03:46pm,Snow Emergency,"2309 HARRIET AVE S,Minneapolis,MN",44.959732,-93.285213,10,Whittier,Powderhorn,3,3
-93.288283,44.944722,1020,12/19/2016 03:48pm,Snow Emergency,"711 32nd st w,Minneapolis,MN",44.944722,-93.288283,10,CARAG,Calhoun Isles,3,5
-93.286391,44.960444,1021,12/19/2016 03:49pm,Snow Emergency,"2211 Garfield s,Minneapolis,MN",44.960444,-93.286391,10,Whittier,Powderhorn,3,3
-93.285441,44.959484,1022,12/19/2016 03:50pm,Snow Emergency,"2323 HARRIET AVE S,Minneapolis,MN",44.959484,-93.285441,10,Whittier,Powderhorn,3,3
-93.298215,44.983281,1023,12/19/2016 03:53pm,Snow Emergency,"517 Humboldt N,Minneapolis,MN",44.983281,-93.298215,5,Harrison,Near-North,3,3
-93.288986,44.961918,1024,12/19/2016 03:55pm,Snow Emergency,"2017 aldrich av s,Minneapolis,MN",44.961918,-93.288986,10,Lowry Hill East,Calhoun Isles,3,3
-93.289765,44.987474,1025,12/19/2016 08:13am,Snow Emergency,"941 Lyndale Pl,Minneapolis,MN",44.987474,-93.289765,5,Sumner-Glenwood,Near-North,3,1
-93.292842,44.963186,1026,12/19/2016 08:17am,Snow Emergency,"1935 DuPont ave s,Minneapolis,MN",44.963186,-93.292842,7,Lowry Hill,Calhoun Isles,3,3
-93.291535,44.963743,1027,12/19/2016 08:20am,Snow Emergency,"1917 COLFAX AVE S,Minneapolis,MN",44.963743,-93.291535,7,Lowry Hill,Calhoun Isles,3,3
-93.289609,44.986306,1028,12/19/2016 08:20am,Snow Emergency,"749 Lyndale pl,Minneapolis,MN",44.986306,-93.289609,5,Sumner-Glenwood,Near-North,3,1
-93.289627,44.987177,1029,12/19/2016 08:20am,Snow Emergency,"825 Lyndale pl,Minneapolis,MN",44.987177,-93.289627,5,Sumner-Glenwood,Near-North,3,1
-93.288947,44.986143,1030,12/19/2016 08:23am,Snow Emergency,"829 Lyndale place n,Minneapolis,MN",44.986143,-93.288947,5,Sumner-Glenwood,Near-North,3,1
-93.289221,44.985925,1031,12/19/2016 08:24am,Snow Emergency,"733 Lyndale pl,Minneapolis,MN",44.985925,-93.289221,5,Sumner-Glenwood,Near-North,3,1
-93.289218,44.985903,1032,12/19/2016 08:24am,Snow Emergency,"727 Lyndale pl ,Minneapolis,MN",44.985903,-93.289218,5,Sumner-Glenwood,Near-North,3,1
-93.246252,44.92872,1033,12/19/2016 08:24am,Snow Emergency,"1841 41st st e,Minneapolis,MN",44.92872,-93.246252,12,Standish,Powderhorn,3,6
-93.293054,44.962932,1034,12/19/2016 08:25am,Snow Emergency,"1947 DUPONT AVE S,Minneapolis,MN",44.962932,-93.293054,7,Lowry Hill,Calhoun Isles,3,3
-93.29135,44.98861,1035,12/19/2016 08:28am,Snow Emergency,"1033 Aldrich Ave N,Minneapolis,MN",44.98861,-93.29135,5,Sumner-Glenwood,Near-North,3,1
-93.304627,44.947011,1036,12/19/2016 08:28am,Snow Emergency,"3043 Knox Ave s,Minneapolis,MN",44.947011,-93.304627,10,ECCO,Calhoun Isles,3,5
-93.254918,44.929216,1037,12/19/2016 08:29am,Snow Emergency,"4049 14th ave s,Minneapolis,MN",44.929216,-93.254918,8,Bancroft,Powderhorn,3,6
-93.25459,44.929321,1038,12/19/2016 08:29am,Snow Emergency,"4029 14th ave s ,Minneapolis,MN",44.929321,-93.25459,8,Bancroft,Powderhorn,3,6
-93.304627,44.946999,1039,12/19/2016 08:31am,Snow Emergency,"3045 Knox Ave s,Minneapolis,MN",44.946999,-93.304627,10,ECCO,Calhoun Isles,3,5
-93.266581,44.976914,1040,12/19/2016 08:39am,Snow Emergency,"511 3rd ave ne,Minneapolis,MN",44.976914,-93.266581,7,Downtown West,Central,3,3
-93.250629,44.985212,1041,12/19/2016 08:39am,Snow Emergency,"303 4th Ave se,Minneapolis,MN",44.985212,-93.250629,3,Marcy-Holmes,University,3,4
-93.253644,44.934756,1042,12/19/2016 08:41am,Snow Emergency,"3731 15th ave s,Minneapolis,MN",44.934756,-93.253644,9,Powderhorn Park,Powderhorn,3,6
-93.303093,44.948082,1043,12/19/2016 08:42am,Snow Emergency,"3005 James ave s,Minneapolis,MN",44.948082,-93.303093,10,ECCO,Calhoun Isles,3,5
-93.248336,44.988434,1044,12/19/2016 08:44am,Snow Emergency,"609 4th ave se,Minneapolis,MN",44.988434,-93.248336,3,Marcy-Holmes,University,3,4
-93.291067,44.988612,1045,12/19/2016 08:44am,Snow Emergency,"1041 Aldrich Ave N,Minneapolis,MN",44.988612,-93.291067,5,Sumner-Glenwood,Near-North,3,1
-93.292597,44.998998,1046,12/19/2016 08:44am,Snow Emergency,"1951 DuPont ave n,Minneapolis,MN",44.998998,-93.292597,5,Near-North,Near-North,3,1
-93.250575,44.985279,1047,12/19/2016 08:45am,Snow Emergency,"305 4th Ave se,Minneapolis,MN",44.985279,-93.250575,3,Marcy-Holmes,University,3,4
-93.291985,44.985313,1048,12/19/2016 08:45am,Snow Emergency,"713 Bryant Ave n ,Minneapolis,MN",44.985313,-93.291985,5,Sumner-Glenwood,Near-North,3,1
-93.245571,44.98927,1049,12/19/2016 08:49am,Snow Emergency,"725 5TH AVE SE,Minneapolis,MN",44.98927,-93.245571,3,Marcy-Holmes,University,3,4
-93.263718,44.98041,1050,12/19/2016 08:49am,Snow Emergency,"231 3rd ave ne,Minneapolis,MN",44.98041,-93.263718,3,Downtown West,Central,3,3
-93.245766,44.98905,1051,12/19/2016 08:49am,Snow Emergency,"719 5th Ave se,Minneapolis,MN",44.98905,-93.245766,3,Marcy-Holmes,University,3,4
-93.249849,44.983517,1052,12/19/2016 08:49am,Snow Emergency,"85 5th ave se,Minneapolis,MN",44.983517,-93.249849,3,Marcy-Holmes,University,3,4
-93.252131,44.974389,1053,12/19/2016 08:50am,Snow Emergency,"315 12th ave ne,Minneapolis,MN",44.974389,-93.252131,3,Downtown East,Central,3,3
-93.2509,44.974642,1054,12/19/2016 08:52am,Snow Emergency,"229 12th ave ne,Minneapolis,MN",44.974642,-93.2509,3,Downtown East,Central,3,3
-93.24893,44.987796,1055,12/19/2016 08:52am,Snow Emergency,"517 4th Ave se,Minneapolis,MN",44.987796,-93.24893,3,Marcy-Holmes,University,3,4
-93.264911,44.999611,1056,12/19/2016 08:53am,Snow Emergency,"226 12th ave ne,Minneapolis,MN",44.999611,-93.264911,3,Sheridan,Northeast,3,2
-93.291428,44.998057,1057,12/19/2016 08:53am,Snow Emergency,"1819 Bryant ave n,Minneapolis,MN",44.998057,-93.291428,5,Near-North,Near-North,3,1
-93.254591,44.937255,1058,12/19/2016 08:53am,Snow Emergency,"3615 14th Ave. S.,Minneapolis,MN",44.937255,-93.254591,9,Powderhorn Park,Powderhorn,3,6
-93.291415,44.994915,1059,12/19/2016 08:53am,Snow Emergency,"1525 Bryant Ave n ,Minneapolis,MN",44.994915,-93.291415,5,Near-North,Near-North,3,1
-93.269533,44.973402,1060,12/19/2016 08:54am,Snow Emergency,"845 3rd ave ne,Minneapolis,MN",44.973402,-93.269533,7,Downtown West,Central,3,3
-93.280401,44.96701,1061,12/19/2016 08:55am,Snow Emergency,"1519 spruce pl,Minneapolis,MN",44.96701,-93.280401,7,Loring Park,Central,3,3
-93.295612,44.962958,1062,12/19/2016 08:56am,Snow Emergency,"1943 FREMONT AVE S,Minneapolis,MN",44.962958,-93.295612,7,Lowry Hill,Calhoun Isles,3,3
-93.291456,44.99815,1063,12/19/2016 08:56am,Snow Emergency,"1823 Bryant ave n,Minneapolis,MN",44.99815,-93.291456,5,Near-North,Near-North,3,1
-93.278806,44.966361,1064,12/19/2016 08:56am,Snow Emergency,"23 oakgrove st,Minneapolis,MN",44.966361,-93.278806,7,Loring Park,Central,3,3
-93.266987,45.000019,1065,12/19/2016 08:57am,Snow Emergency,"149 12TH AVE NE,Minneapolis,MN",45.000019,-93.266987,3,Sheridan,Northeast,3,2
-93.248818,44.987867,1066,12/19/2016 08:58am,Snow Emergency,"521 4th Ave se,Minneapolis,MN",44.987867,-93.248818,3,Marcy-Holmes,University,3,4
-93.286493,45.013718,1067,12/19/2016 11:37am,Snow Emergency,"3217 6th st n ,Minneapolis,MN",45.013718,-93.286493,4,McKinley,Camden,3,1
-93.261428,44.978731,1068,12/19/2016 08:58am,Snow Emergency,"217 5th ave ne,Minneapolis,MN",44.978731,-93.261428,3,Downtown West,Central,3,3
-93.289533,45.007871,1069,12/19/2016 11:37am,Snow Emergency,"2701 aldrich ave n ,Minneapolis,MN",45.007871,-93.289533,5,Hawthorne,Near-North,3,1
-93.233978,44.98536,1070,12/19/2016 11:38am,Snow Emergency,"809 13th ave se,Minneapolis,MN",44.98536,-93.233978,3,Marcy-Holmes,University,3,4
-93.295322,44.962882,1071,12/19/2016 08:59am,Snow Emergency,"1945 FREMONT AVE S,Minneapolis,MN",44.962882,-93.295322,7,Lowry Hill,Calhoun Isles,3,3
-93.291466,44.994471,1072,12/19/2016 08:59am,Snow Emergency,"1509 Bryant a n,Minneapolis,MN",44.994471,-93.291466,5,Near-North,Near-North,3,1
-93.27148,44.963858,1073,12/19/2016 11:40am,Snow Emergency,"1903 Clinton Ave s,Minneapolis,MN",44.963858,-93.27148,6,Stevens Square,Central,3,3
-93.297419,44.944713,1074,12/19/2016 11:40am,Snow Emergency,"1403 32ND ST W,Minneapolis,MN",44.944713,-93.297419,10,CARAG,Calhoun Isles,3,5
-93.280816,44.967011,1075,12/19/2016 09:03am,Snow Emergency,"1521 spruce pl,Minneapolis,MN",44.967011,-93.280816,7,Loring Park,Central,3,3
-93.26307,44.995176,1076,12/19/2016 09:04am,Snow Emergency,"201 7th ave ne,Minneapolis,MN",44.995176,-93.26307,3,St. Anthony West,Northeast,3,2
-93.299254,44.941814,1077,12/19/2016 09:04am,Snow Emergency,"3335 Holmes ave s,Minneapolis,MN",44.941814,-93.299254,10,ECCO,Calhoun Isles,3,5
-93.280818,44.967358,1078,12/19/2016 09:06am,Snow Emergency,"1509 spruce pl,Minneapolis,MN",44.967358,-93.280818,7,Loring Park,Central,3,3
-93.300503,44.945398,1079,12/19/2016 09:09am,Snow Emergency,"3133 humbolt Ave s,Minneapolis,MN",44.945398,-93.300503,10,ECCO,Calhoun Isles,3,5
-93.282495,44.962226,1080,12/19/2016 11:41am,Snow Emergency,"2011 PLEASANT AVE S,Minneapolis,MN",44.962226,-93.282495,10,Whittier,Powderhorn,3,3
-93.299214,44.944365,1081,12/19/2016 09:43am,Snow Emergency,"3211 Holmes Ave s,Minneapolis,MN",44.944365,-93.299214,10,ECCO,Calhoun Isles,3,5
-93.271386,44.963943,1082,12/19/2016 11:43am,Snow Emergency,"325 19th St e,Minneapolis,MN",44.963943,-93.271386,6,Stevens Square,Central,3,3
-93.245478,44.984794,1083,12/19/2016 09:43am,Snow Emergency,"407 7th ave se,Minneapolis,MN",44.984794,-93.245478,3,Marcy-Holmes,University,3,4
-93.233804,44.985301,1084,12/19/2016 11:44am,Snow Emergency,"817 13th ave se,Minneapolis,MN",44.985301,-93.233804,3,Marcy-Holmes,University,3,4
-93.285399,45.01436,1085,12/19/2016 09:44am,Snow Emergency,"3239 4th st n ,Minneapolis,MN",45.01436,-93.285399,4,McKinley,Camden,3,1
-93.285134,44.967205,1086,12/19/2016 09:12am,Snow Emergency,"415 oak grove st,Minneapolis,MN",44.967205,-93.285134,7,Loring Park,Central,3,3
-93.244498,44.983328,1087,12/19/2016 11:44am,Snow Emergency,"317 8th Ave se,Minneapolis,MN",44.983328,-93.244498,3,Marcy-Holmes,University,3,4
-93.283269,44.96693,1088,12/19/2016 09:45am,Snow Emergency,"309 oak grove st,Minneapolis,MN",44.96693,-93.283269,7,Loring Park,Central,3,3
-93.299783,44.944716,1089,12/19/2016 09:13am,Snow Emergency,"1457 32nd st w,Minneapolis,MN",44.944716,-93.299783,10,ECCO,Calhoun Isles,3,5
-93.273156,44.965206,1090,12/19/2016 11:45am,Snow Emergency,"243 18TH ST E,Minneapolis,MN",44.965206,-93.273156,6,Stevens Square,Central,3,3
-93.299683,44.944716,1091,12/19/2016 09:46am,Snow Emergency,"1453 32nd st w,Minneapolis,MN",44.944716,-93.299683,10,ECCO,Calhoun Isles,3,5
-93.247616,44.984009,1092,12/19/2016 09:13am,Snow Emergency,"303 6th ave se,Minneapolis,MN",44.984009,-93.247616,3,Marcy-Holmes,University,3,4
-93.30731,44.986471,1093,12/19/2016 11:46am,Snow Emergency,"811 Oliver Ave N,Minneapolis,MN",44.986471,-93.30731,5,Near-North,Near-North,3,1
-93.295436,44.942351,1094,12/19/2016 09:48am,Snow Emergency,"3317 Fremont ave s,Minneapolis,MN",44.942351,-93.295436,10,CARAG,Calhoun Isles,3,5
-93.29525,44.96356,1095,12/19/2016 09:14am,Snow Emergency,"1929 Fremont ave S,Minneapolis,MN",44.96356,-93.29525,7,Lowry Hill,Calhoun Isles,3,3
-93.241885,45.008434,1096,12/19/2016 11:46am,Snow Emergency,"1923 Fillmore St ne,Minneapolis,MN",45.008434,-93.241885,1,Windom Park,Northeast,3,2
-93.235607,44.989652,1097,12/19/2016 09:48am,Snow Emergency,"1116 TALMAGE AVE SE,Minneapolis,MN",44.989652,-93.235607,2,Como,University,3,4
-93.298659,44.98966,1098,12/19/2016 09:14am,Snow Emergency,"1119 Humboldt Ave N,Minneapolis,MN",44.98966,-93.298659,5,Near-North,Near-North,3,1
-93.295929,44.944721,1099,12/19/2016 11:46am,Snow Emergency,"1311 32nd st w,Minneapolis,MN",44.944721,-93.295929,10,CARAG,Calhoun Isles,3,5
-93.297198,45.006575,1100,12/19/2016 09:48am,Snow Emergency,"2619 girard Ave n,Minneapolis,MN",45.006575,-93.297198,5,Jordan,Near-North,3,1
-93.245109,44.984866,1101,12/19/2016 11:47am,Snow Emergency,"417 7th AV se,Minneapolis,MN",44.984866,-93.245109,3,Marcy-Holmes,University,3,4
-93.246049,44.984012,1102,12/19/2016 09:50am,Snow Emergency,"319 7th ave se,Minneapolis,MN",44.984012,-93.246049,3,Marcy-Holmes,University,3,4
-93.24749,44.984568,1103,12/19/2016 09:16am,Snow Emergency,"317 6th Avenue Southeast,Minneapolis,MN",44.984568,-93.24749,3,Marcy-Holmes,University,3,4
-93.233025,45.00722,1104,12/19/2016 11:47am,Snow Emergency,"1839 Garfield st ne,Minneapolis,MN",45.00722,-93.233025,1,Windom Park,Northeast,3,2
-93.273775,44.963684,1105,12/19/2016 11:48am,Snow Emergency,"203 19TH ST E,Minneapolis,MN",44.963684,-93.273775,6,Stevens Square,Central,3,3
-93.280815,44.96978,1106,12/19/2016 09:50am,Snow Emergency,"1361 spruce pl,Minneapolis,MN",44.96978,-93.280815,7,Loring Park,Central,3,3
-93.258211,44.995264,1107,12/19/2016 09:17am,Snow Emergency,"425 6th AVE ne,Minneapolis,MN",44.995264,-93.258211,3,St. Anthony West,Northeast,3,2
-93.297198,44.992663,1108,12/19/2016 09:20am,Snow Emergency,"1317 girard Ave n,Minneapolis,MN",44.992663,-93.297198,5,Near-North,Near-North,3,1
-93.250231,44.985705,1109,12/19/2016 09:50am,Snow Emergency,"321 4TH AVE SE,Minneapolis,MN",44.985705,-93.250231,3,Marcy-Holmes,University,3,4
-93.235127,44.986379,1110,12/19/2016 11:48am,Snow Emergency,"817 12th Avenue Southeast,Minneapolis,MN",44.986379,-93.235127,3,Marcy-Holmes,University,3,4
-93.246926,44.985302,1111,12/19/2016 09:22am,Snow Emergency,"405 6TH AVE SE,Minneapolis,MN",44.985302,-93.246926,3,Marcy-Holmes,University,3,4
-93.300919,44.990349,1112,12/19/2016 09:51am,Snow Emergency,"1207 James Ave n ,Minneapolis,MN",44.990349,-93.300919,5,Near-North,Near-North,3,1
-93.239592,45.000542,1113,12/19/2016 11:49am,Snow Emergency,"1409 13th ave ne,Minneapolis,MN",45.000542,-93.239592,1,Northeast Park,Northeast,3,2
-93.25743,44.93169,1114,12/19/2016 09:23am,Snow Emergency,"3921 12th ave s,Minneapolis,MN",44.93169,-93.25743,8,Bancroft,Powderhorn,3,6
-93.266579,45.001999,1115,12/19/2016 09:52am,Snow Emergency,"173 14th ave ne,Minneapolis,MN",45.001999,-93.266579,3,Sheridan,Northeast,3,2
-93.273798,44.96328,1116,12/19/2016 11:50am,Snow Emergency,"1917 2ND AVE S,Minneapolis,MN",44.96328,-93.273798,6,Stevens Square,Central,3,3
-93.284895,44.967127,1117,12/19/2016 09:26am,Snow Emergency,"403 OAK GROVE ST,Minneapolis,MN",44.967127,-93.284895,7,Loring Park,Central,3,3
-93.265133,45.00005,1118,12/19/2016 09:53am,Snow Emergency,"221 12th ave ne,Minneapolis,MN",45.00005,-93.265133,3,Sheridan,Northeast,3,2
-93.2419,44.998362,1119,12/19/2016 11:51am,Snow Emergency,"749 Fillmore st ne,Minneapolis,MN",44.998362,-93.2419,3,Beltrami,Northeast,3,2
-93.283937,44.966095,1120,12/19/2016 09:53am,Snow Emergency,"313 clifton ave,Minneapolis,MN",44.966095,-93.283937,7,Loring Park,Central,3,3
-93.297554,44.995526,1121,12/19/2016 09:28am,Snow Emergency,"1605 Girard ave n,Minneapolis,MN",44.995526,-93.297554,5,Near-North,Near-North,3,1
-93.29089,45.009782,1122,12/19/2016 11:52am,Snow Emergency,"2905 Bryant Ave N ,Minneapolis,MN",45.009782,-93.29089,5,Hawthorne,Near-North,3,1
-93.283829,44.966062,1123,12/19/2016 09:53am,Snow Emergency,"203 CLIFTON AVE,Minneapolis,MN",44.966062,-93.283829,7,Loring Park,Central,3,3
-93.239567,45.000542,1124,12/19/2016 11:52am,Snow Emergency,"1411 13th ave ne,Minneapolis,MN",45.000542,-93.239567,1,Northeast Park,Northeast,3,2
-93.281391,44.968784,1125,12/19/2016 09:29am,Snow Emergency,"227 14TH ST w,Minneapolis,MN",44.968784,-93.281391,7,Loring Park,Central,3,3
-93.267345,45.003287,1126,12/19/2016 09:54am,Snow Emergency,"1505 Main st ne,Minneapolis,MN",45.003287,-93.267345,3,Sheridan,Northeast,3,2
-93.305973,44.98646,1127,12/19/2016 11:52am,Snow Emergency,"811 newton ave n,Minneapolis,MN",44.98646,-93.305973,5,Near-North,Near-North,3,1
-93.284528,44.967071,1128,12/19/2016 09:29am,Snow Emergency,"337 OAK GROVE ST,Minneapolis,MN",44.967071,-93.284528,7,Loring Park,Central,3,3
-93.285889,44.967771,1129,12/19/2016 09:54am,Snow Emergency,"429 OAK GROVE ST,Minneapolis,MN",44.967771,-93.285889,7,Loring Park,Central,3,3
-93.240716,45.008073,1130,12/19/2016 11:53am,Snow Emergency,"1907 Pierce st ne,Minneapolis,MN",45.008073,-93.240716,1,Windom Park,Northeast,3,2
-93.269898,45.004352,1131,12/19/2016 09:55am,Snow Emergency,"1611 Grand st ne,Minneapolis,MN",45.004352,-93.269898,3,Sheridan,Northeast,3,2
-93.233802,44.985303,1132,12/19/2016 11:54am,Snow Emergency,"819 13th Ave se ,Minneapolis,MN",44.985303,-93.233802,3,Marcy-Holmes,University,3,4
-93.247291,44.98483,1133,12/19/2016 09:30am,Snow Emergency,"323 6th Ave se ,Minneapolis,MN",44.98483,-93.247291,3,Marcy-Holmes,University,3,4
-93.304458,44.999533,1134,12/19/2016 09:56am,Snow Emergency,"1923 Morgan Ave n ,Minneapolis,MN",44.999533,-93.304458,5,Willard-Hay,Near-North,3,1
-93.304503,45.004231,1135,12/19/2016 11:54am,Snow Emergency,"1923 2 4th ave,Minneapolis,MN",45.004231,-93.304503,5,Jordan,Near-North,3,1
-93.283638,44.965771,1136,12/19/2016 09:59am,Snow Emergency,"301 CLIFTON AVE,Minneapolis,MN",44.965771,-93.283638,7,Loring Park,Central,3,3
-93.248389,44.945678,1137,12/19/2016 11:56am,Snow Emergency,"3123 18TH AV S,Minneapolis,MN",44.945678,-93.248389,9,Powderhorn Park,Powderhorn,3,6
-93.280815,44.969478,1138,12/19/2016 09:30am,Snow Emergency,"1373 SPRUCE PL,Minneapolis,MN",44.969478,-93.280815,7,Loring Park,Central,3,3
-93.285184,45.011776,1139,12/19/2016 10:01am,Snow Emergency,"3033 4th St N,Minneapolis,MN",45.011776,-93.285184,5,Hawthorne,Near-North,3,1
-93.250266,45.011066,1140,12/19/2016 11:56am,Snow Emergency,"813 23rd ave ne,Minneapolis,MN",45.011066,-93.250266,1,Holland,Northeast,3,2
-93.304728,44.992931,1141,12/19/2016 10:03am,Snow Emergency,"1345 Morgan Ave N,Minneapolis,MN",44.992931,-93.304728,5,Willard-Hay,Near-North,3,1
-93.231771,44.9323,1142,12/19/2016 09:30am,Snow Emergency,"2825 39th st e,Minneapolis,MN",44.9323,-93.231771,12,Standish,Powderhorn,3,6
-93.228621,44.986368,1143,12/19/2016 11:57am,Snow Emergency,"955 17th ave se,Minneapolis,MN",44.986368,-93.228621,2,Como,University,3,4
-93.2474,44.984284,1144,12/19/2016 09:31am,Snow Emergency,"311 6th Ave se,Minneapolis,MN",44.984284,-93.2474,3,Marcy-Holmes,University,3,4
-93.280815,44.969629,1145,12/19/2016 09:32am,Snow Emergency,"1367 SPRUCE PL,Minneapolis,MN",44.969629,-93.280815,7,Loring Park,Central,3,3
-93.246791,44.987769,1146,12/19/2016 09:33am,Snow Emergency,"601 5th Avenue Southeast,Minneapolis,MN",44.987769,-93.246791,3,Marcy-Holmes,University,3,4
-93.258737,44.938737,1147,12/19/2016 09:33am,Snow Emergency,"3523 11th ave s,Minneapolis,MN",44.938737,-93.258737,9,Powderhorn Park,Powderhorn,3,6
-93.25842,44.935075,1148,12/19/2016 09:34am,Snow Emergency,"3727 11th ave s ,Minneapolis,MN",44.935075,-93.25842,9,Powderhorn Park,Powderhorn,3,6
-93.237432,45.035622,1149,12/19/2016 09:35am,Snow Emergency,"1523 37th Ave. E.,Minneapolis,MN",45.035622,-93.237432,1,Waite Park,Northeast,3,2
-93.270082,45.00427,1150,12/19/2016 09:36am,Snow Emergency,"1609 Grand st ne,Minneapolis,MN",45.00427,-93.270082,3,Sheridan,Northeast,3,2
-93.2972,44.996123,1151,12/19/2016 09:36am,Snow Emergency,"1625 Girard ave n ,Minneapolis,MN",44.996123,-93.2972,5,Near-North,Near-North,3,1
-93.304315,44.947049,1152,12/19/2016 09:37am,Snow Emergency,"3037 Knox Ave s,Minneapolis,MN",44.947049,-93.304315,10,ECCO,Calhoun Isles,3,5
-93.268606,45.004222,1153,12/19/2016 09:37am,Snow Emergency,"1607 California St ne,Minneapolis,MN",45.004222,-93.268606,3,Sheridan,Northeast,3,2
-93.245091,44.984889,1154,12/19/2016 09:38am,Snow Emergency,"421 7th ave se,Minneapolis,MN",44.984889,-93.245091,3,Marcy-Holmes,University,3,4
-93.257076,44.936641,1155,12/19/2016 09:38am,Snow Emergency,"3629 12th Avenue South,Minneapolis,MN",44.936641,-93.257076,9,Powderhorn Park,Powderhorn,3,6
-93.269764,45.001586,1156,12/19/2016 09:38am,Snow Emergency,"119 14th ave ne,Minneapolis,MN",45.001586,-93.269764,3,Sheridan,Northeast,3,2
-93.296869,44.939391,1157,12/19/2016 09:39am,Snow Emergency,"3501 girard ave s,Minneapolis,MN",44.939391,-93.296869,10,CARAG,Calhoun Isles,3,5
-93.247454,44.984216,1158,12/19/2016 09:40am,Snow Emergency,"309 6th Ave se,Minneapolis,MN",44.984216,-93.247454,3,Marcy-Holmes,University,3,4
-93.254578,44.936234,1159,12/19/2016 09:40am,Snow Emergency,"3641 14th ave,Minneapolis,MN",44.936234,-93.254578,9,Powderhorn Park,Powderhorn,3,6
-93.318815,44.994878,1160,12/19/2016 09:41am,Snow Emergency,"1531 Xerxes Ave N,Minneapolis,MN",44.994878,-93.318815,5,Near-North,Near-North,3,1
-93.254644,44.930997,1161,12/19/2016 09:41am,Snow Emergency,"3945 14th Avenue South,Minneapolis,MN",44.930997,-93.254644,8,Bancroft,Powderhorn,3,6
-93.257158,44.934715,1162,12/19/2016 09:42am,Snow Emergency,"3733 12th ave,Minneapolis,MN",44.934715,-93.257158,9,Powderhorn Park,Powderhorn,3,6
-93.290755,45.011025,1163,12/19/2016 11:58am,Snow Emergency,"2951 Bryant Ave n,Minneapolis,MN",45.011025,-93.290755,5,Hawthorne,Near-North,3,1
-93.304808,44.994416,1164,12/19/2016 10:05am,Snow Emergency,"1507 Morgan ave n,Minneapolis,MN",44.994416,-93.304808,5,Willard-Hay,Near-North,3,1
