X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.298089999653698,45.013757999632048,2417,271118391668,4/16/2018 09:57:00,3214 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.013758,-93.29809,4,Camden,Folwell,1,Howe,2
-93.255410000071436,44.892345999868034,2418,271118360298,4/16/2018 09:58:00,6100 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.892346,-93.25541,11,Nokomis,Diamond Lake,6,Howe,2
-93.268829000158163,44.924911999788996,2419,271118383128,4/16/2018 09:58:00,4306 5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924912,-93.268829,8,Nokomis,Regina,5,Howe,2
-93.297086000118782,44.944283000060466,2420,271118382888,4/16/2018 09:58:00,3208 GIRARD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.944283,-93.297086,10,Calhoun Isle,CARAG,5,Howe,2
-93.283180000056902,44.965317999725983,2421,271118389286,4/16/2018 09:58:00,216 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.965318,-93.28318,7,Central,Loring Park,3,Howe,2
-93.282923999942625,44.965407000232915,2422,271118389510,4/16/2018 09:58:00,210 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.965407,-93.282924,7,Central,Loring Park,3,Howe,2
-93.2429700001653,44.985242000318117,2423,271118377838,4/16/2018 09:58:00,512 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.985242,-93.24297,3,University,Marcy Holmes,4,Howe,2
-93.2429160003731,44.985402999648784,2424,271118392663,4/16/2018 09:58:00,522 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.985403,-93.242916,3,University,Marcy Holmes,4,Howe,2
-93.258929999619738,44.999390999894786,2425,271118385452,4/16/2018 09:58:00,1118 6TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.999391,-93.25893,3,Northeast,Sheridan,2,Howe,2
-93.314365000144619,44.99298699955046,2426,271118386698,4/16/2018 09:58:00,1344 UPTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.992987,-93.314365,5,Near North,Willard - Hay,1,Howe,2
-93.21689199996581,44.920213999876232,2427,271118361928,4/16/2018 09:59:00,4548 SNELLING AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920214,-93.216892,12,Longfellow,Hiawatha,6,Howe,2
-93.251349999902502,44.922530999705941,2428,271118392222,4/16/2018 09:59:00,4424 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.922531,-93.25135,11,Nokomis,Northrop,6,Howe,2
-93.271432999733122,44.932774999966341,2429,271118385502,4/16/2018 09:59:00,3844 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.932775,-93.271433,8,Powderhorn,Bryant,5,Howe,2
-93.264080999738326,44.954510000436244,2430,271118388562,4/16/2018 09:59:00,2630 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95451,-93.264081,6,Phillips,Phillips West,3,Howe,2
-93.232064999999693,44.991769000039362,2431,271118394406,4/16/2018 09:59:00,1130 14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.991769,-93.232065,1,University,Como,2,Howe,2
-93.289396999871613,45.024409999821664,2432,271118393871,4/16/2018 09:59:00,3814 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.02441,-93.289397,4,Camden,Webber - Camden,1,Howe,2
-93.309593999563404,45.03021400037585,2433,271118391019,4/16/2018 09:59:00,4130 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.030214,-93.309594,4,Camden,Victory,1,Howe,2
-93.256686999605336,44.892001000146074,2434,271118360299,4/16/2018 10:00:00,6104 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.892001,-93.256687,11,Nokomis,Diamond Lake,6,Howe,2
-93.216845999643098,44.920237000037552,2435,271118361929,4/16/2018 10:00:00,4544 SNELLING AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920237,-93.216846,12,Longfellow,Hiawatha,6,Howe,2
-93.295649000400985,44.962062999807628,2436,271118385527,4/16/2018 10:00:00,2018 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962063,-93.295649,7,Calhoun Isle,Lowry Hill,3,Howe,2
-93.282653000035907,44.965512999725199,2437,271118389511,4/16/2018 10:00:00,200 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.965513,-93.282653,7,Central,Loring Park,3,Howe,2
-93.243465999656109,44.98480700004307,2438,271118392664,4/16/2018 10:00:00,426 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984807,-93.243466,3,University,Marcy Holmes,4,Howe,2
-93.298145000391401,44.988558000351468,2439,271118389378,4/16/2018 10:00:00,1012 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.988558,-93.298145,5,Near North,Near - North,1,Howe,2
-93.215237000087413,44.989523999932715,2440,271118391080,4/16/2018 10:00:00,1050 27TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989524,-93.215237,1,University,Como,4,Howe,2
-93.256696000020327,44.892712999705211,2441,271118360300,4/16/2018 10:01:00,6040 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.892713,-93.256696,11,Nokomis,Diamond Lake,6,Howe,2
-93.268871000296372,44.924933999904219,2442,271118383129,4/16/2018 10:01:00,4304 5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924934,-93.268871,8,Nokomis,Regina,5,Howe,2
-93.271449999617744,44.933592999917032,2443,271118385503,4/16/2018 10:01:00,3812 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.933593,-93.27145,8,Powderhorn,Bryant,5,Howe,2
-93.297093999588355,44.943434999625588,2444,271118382889,4/16/2018 10:01:00,3246 GIRARD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943435,-93.297094,10,Calhoun Isle,CARAG,5,Howe,2
-93.264037999553977,44.953679999932078,2445,271118388563,4/16/2018 10:01:00,2704 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95368,-93.264038,6,Phillips,Phillips West,3,Howe,2
-93.276362000405982,44.899729000393101,2446,271118334156,4/16/2018 10:02:00,102 57TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.899729,-93.276362,11,Southwest,Windom,5,Howe,2
-93.271461000125029,44.933737000262397,2447,271118385504,4/16/2018 10:02:00,3808 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.933737,-93.271461,8,Powderhorn,Bryant,5,Howe,2
-93.263957000315258,44.953476999563911,2448,271118388564,4/16/2018 10:02:00,2710 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.953477,-93.263957,6,Phillips,Phillips West,3,Howe,2
-93.243876999723739,44.984287000344864,2449,271118377839,4/16/2018 10:02:00,410 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984287,-93.243877,3,University,Marcy Holmes,4,Howe,2
-93.215170999741829,44.989841000162073,2450,271118391081,4/16/2018 10:02:00,1058 27TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989841,-93.215171,1,University,Como,4,Howe,2
-93.258946000357568,44.999465999756126,2451,271118385453,4/16/2018 10:02:00,1120 6TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.999466,-93.258946,3,Northeast,Sheridan,2,Howe,2
-93.309811999723991,45.032111999769029,2452,271118391020,4/16/2018 10:02:00,4232 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.032112,-93.309812,4,Camden,Victory,1,Howe,2
-93.314382000029241,44.993825000423485,2453,271118386699,4/16/2018 10:02:00,1414 UPTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993825,-93.314382,5,Near North,Willard - Hay,1,Howe,2
-93.256658000066636,44.894709000020384,2454,271118360301,4/16/2018 10:03:00,5936 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.894709,-93.256658,11,Nokomis,Diamond Lake,6,Howe,2
-93.216958000311408,44.920436000221279,2455,271118361930,4/16/2018 10:03:00,4540 SNELLING AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920436,-93.216958,12,Longfellow,Hiawatha,6,Howe,2
-93.243753000300671,44.936700000204894,2456,271118382458,4/16/2018 10:03:00,3636 20TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9367,-93.243753,12,Powderhorn,Standish,6,Howe,2
-93.265219000056788,44.953541999863432,2457,271118388565,4/16/2018 10:03:00,2712 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.953542,-93.265219,6,Phillips,Phillips West,3,Howe,2
-93.299459999879048,44.983303999979682,2458,271118359978,4/16/2018 10:03:00,530 IRVING AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.983304,-93.29946,5,Near North,Harrison,3,Howe,2
-93.26031799977585,44.996366999837221,2459,271118393916,4/16/2018 10:03:00,704 4TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.996367,-93.260318,3,Northeast,St. Anthony West,2,Howe,2
-93.258916999919563,44.999601999732526,2460,271118385454,4/16/2018 10:03:00,1130 6TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.999602,-93.258917,3,Northeast,Sheridan,2,Howe,2
-93.289359999964006,45.022599999990057,2461,271118393872,4/16/2018 10:03:00,3714 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.0226,-93.28936,4,Camden,McKinley,1,Howe,2
-93.314315999683629,44.993936000146341,2462,271118386700,4/16/2018 10:03:00,1418 UPTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993936,-93.314316,5,Near North,Willard - Hay,1,Howe,2
-93.271431999687024,44.933933000307775,2463,271118385505,4/16/2018 10:04:00,3802 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.933933,-93.271432,8,Powderhorn,Bryant,5,Howe,2
-93.243596000255181,44.936896000250265,2464,271118382459,4/16/2018 10:04:00,3630 20TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936896,-93.243596,12,Powderhorn,Standish,6,Howe,2
-93.295555999709549,44.962560000243855,2465,271118385528,4/16/2018 10:04:00,2006 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.96256,-93.295556,7,Calhoun Isle,Lowry Hill,3,Howe,2
-93.283054999688432,44.965862999677768,2466,271118389287,4/16/2018 10:04:00,234 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.965863,-93.283055,7,Central,Loring Park,3,Howe,2
-93.215187999626437,44.990156000299237,2467,271118391082,4/16/2018 10:04:00,1068 27TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.990156,-93.215188,1,University,Como,4,Howe,2
-93.260330000329205,44.99636299965276,2468,271118393917,4/16/2018 10:04:00,612 4TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.996363,-93.26033,3,Northeast,St. Anthony West,2,Howe,2
-93.289189000172215,45.022488000221081,2469,271118393873,4/16/2018 10:04:00,3710 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.022488,-93.289189,4,Camden,McKinley,1,Howe,2
-93.268787000019984,44.931974999946362,2470,271118383130,4/16/2018 10:05:00,3902 5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.931975,-93.268787,8,Powderhorn,Bryant,5,Howe,2
-93.244684000066528,44.983237999634007,2471,271118377840,4/16/2018 10:05:00,310 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.983238,-93.244684,3,University,Marcy Holmes,4,Howe,2
-93.244261000344878,44.983714000001164,2472,271118392665,4/16/2018 10:05:00,326 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.983714,-93.244261,3,University,Marcy Holmes,4,Howe,2
-93.260331000375345,44.99636299965276,2473,271118393918,4/16/2018 10:05:00,610 4TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.996363,-93.260331,3,Northeast,St. Anthony West,2,Howe,2
-93.247032999573207,44.936133000137886,2474,271118382196,4/16/2018 10:05:00,1828 37TH ST E.,478.1000(b),Snow emergency parking restrictions - even number address,44.936133,-93.247033,12,Powderhorn,Standish,6,Howe,2
-93.251589000132242,44.961836000131363,2475,271118383560,4/16/2018 10:06:00,1524 21ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961836,-93.251589,6,Phillips,Ventura Village,3,Howe,2
-93.285345000071686,44.966640000435739,2476,271118389512,4/16/2018 10:06:00,400 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.96664,-93.285345,7,Central,Loring Park,3,Howe,2
-93.244631000320396,44.983400999956245,2477,271118377841,4/16/2018 10:06:00,302 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.983401,-93.244631,3,University,Marcy Holmes,4,Howe,2
-93.298155999999381,45.008108999930478,2478,271118391669,4/16/2018 10:06:00,2704 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.008109,-93.298156,5,Near North,Jordan,1,Howe,2
-93.289116000403055,45.021966999577437,2479,271118393874,4/16/2018 10:06:00,3654 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.021967,-93.289116,4,Camden,McKinley,1,Howe,2
-93.309989999838578,45.035258000056729,2480,271118391021,4/16/2018 10:06:00,4368 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.035258,-93.30999,4,Camden,Victory,1,Howe,2
-93.314300999891202,44.994484000236469,2481,271118386701,4/16/2018 10:06:00,1510 UPTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.994484,-93.314301,5,Near North,Willard - Hay,1,Howe,2
-93.262692999582214,44.951936000446089,2482,271118388566,4/16/2018 10:07:00,2806 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951936,-93.262693,6,Phillips,Phillips West,3,Howe,2
-93.295624000147427,44.964169999845694,2483,271118385529,4/16/2018 10:07:00,1834 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.96417,-93.295624,7,Calhoun Isle,Lowry Hill,3,Howe,2
-93.282583999551889,44.965729999839645,2484,271118389288,4/16/2018 10:07:00,232 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.96573,-93.282584,7,Central,Loring Park,3,Howe,2
-93.285741000346832,44.966908000204107,2485,271118389513,4/16/2018 10:07:00,410 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.966908,-93.285741,7,Central,Loring Park,3,Howe,2
-93.258950999688849,45.000167999753444,2486,271118385456,4/16/2018 10:07:00,1212 6TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.000168,-93.258951,3,Northeast,Sheridan,2,Howe,2
-93.289278999825967,45.021417000294377,2487,271118393875,4/16/2018 10:07:00,3642 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.021417,-93.289279,4,Camden,McKinley,1,Howe,2
-93.282616000128257,44.965726999701289,2488,271118389289,4/16/2018 10:08:00,230 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.965727,-93.282616,7,Central,Loring Park,3,Howe,2
-93.24539200034053,44.98256299998252,2489,271118377842,4/16/2018 10:08:00,220 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982563,-93.245392,3,University,Marcy Holmes,4,Howe,2
-93.298071999722993,45.006543999705848,2490,271118392162,4/16/2018 10:08:00,2614 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.006544,-93.298072,5,Near North,Jordan,1,Howe,2
-93.289388000355871,45.021326999741291,2491,271118393876,4/16/2018 10:08:00,3634 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.021327,-93.289388,4,Camden,McKinley,1,Howe,2
-93.247289999733653,44.936132000091789,2492,271118382197,4/16/2018 10:08:00,1824 37TH ST E.,478.1000(b),Snow emergency parking restrictions - even number address,44.936132,-93.24729,12,Powderhorn,Standish,6,Howe,2
-93.268842999904507,44.932453000405694,2493,271118383131,4/16/2018 10:09:00,3846 5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.932453,-93.268843,8,Powderhorn,Bryant,5,Howe,2
-93.243569999955454,44.938377000198436,2494,271118382460,4/16/2018 10:09:00,3528 20TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938377,-93.24357,9,Powderhorn,Corcoran,6,Howe,2
-93.297131000395325,44.943076000157355,2495,271118382890,4/16/2018 10:09:00,3252 GIRARD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943076,-93.297131,10,Calhoun Isle,CARAG,5,Howe,2
-93.301932999708129,44.943135000180192,2496,271118386758,4/16/2018 10:09:00,1518 33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.943135,-93.301933,10,Calhoun Isle,ECCO,5,Howe,2
-93.275346000317597,44.96565600002441,2497,271118390278,4/16/2018 10:09:00,17012 STEVENS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.965656,-93.275346,6,Central,Steven's Square - Loring Heights,3,Howe,2
-93.244871999742941,44.982755999889548,2498,271118392666,4/16/2018 10:09:00,226 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982756,-93.244872,3,University,Marcy Holmes,4,Howe,2
-93.260780000396664,44.997023999557996,2499,271118393919,4/16/2018 10:09:00,728 4TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.997024,-93.26078,3,Northeast,St. Anthony West,2,Howe,2
-93.298053999792202,45.006409999821706,2500,271118392163,4/16/2018 10:09:00,2612 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.00641,-93.298054,5,Near North,Jordan,1,Howe,2
-93.233216000018345,44.982009999661777,2501,271118394783,4/16/2018 16:04:00,1426 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98201,-93.233216,3,University,Marcy Holmes,4,Howe,2
-93.225479000255646,44.969432999733208,2502,271118395899,4/17/2018 13:45:00,621 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.969433,-93.225479,2,University,Prospect Park - East River Road,4,Howe,3
-93.24615200031451,45.022542000013338,2503,271118393884,4/16/2018 16:04:00,3010 TYLER ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.022542,-93.246152,1,Northeast,Audubon Park,2,Howe,2
-93.225633000162816,44.969480000101946,2504,271118395898,4/17/2018 13:45:00,619 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.96948,-93.225633,2,University,Prospect Park - East River Road,4,Howe,3
-93.245145999788008,44.899754999793451,2505,271118384354,4/16/2018 16:05:00,5656 19TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.899755,-93.245146,11,Nokomis,Wenonah,6,Howe,2
-93.317577999924708,44.912161999976377,2506,271118393310,4/17/2018 13:46:00,5007 WASHBURN AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.912162,-93.317578,13,Southwest,Fulton,5,Howe,3
-93.270406000036814,44.961504000109585,2507,271118384315,4/16/2018 16:05:00,348 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961504,-93.270406,10,Powderhorn,Whittier,3,Howe,2
-93.225636000301108,44.969295999710653,2508,271118395900,4/17/2018 13:46:00,623 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.969296,-93.225636,2,University,Prospect Park - East River Road,4,Howe,3
-93.289729999939482,44.950966999827244,2509,271118393501,4/16/2018 16:05:00,2828 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.950967,-93.28973,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.3008940003578,45.002791000204518,2510,271118399159,4/17/2018 13:46:00,1611 22ND AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.002791,-93.300894,5,Near North,Jordan,1,Howe,3
-93.224356999775694,44.969127000011099,2511,271118360636,4/16/2018 16:06:00,632 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969127,-93.224357,2,University,Prospect Park - East River Road,4,Howe,2
-93.294518000405333,44.956791000404394,2512,271118391062,4/17/2018 13:47:00,2517 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.956791,-93.294518,10,Calhoun Isle,Lowry Hill East,3,Howe,3
-93.299196000295112,45.000295000214109,2513,271118392276,4/16/2018 16:06:00,1514 HILLSIDE AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.000295,-93.299196,5,Near North,Jordan,1,Howe,2
-93.294469999990497,44.956804000104562,2514,271118391063,4/17/2018 13:47:00,2519 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.956804,-93.29447,10,Calhoun Isle,Lowry Hill East,3,Howe,3
-93.305093999788198,45.020393999883247,2515,271118336924,4/16/2018 16:06:00,2012 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020394,-93.305094,4,Camden,Folwell,1,Howe,2
-93.225626999886117,44.968817000104529,2516,271118396389,4/17/2018 13:47:00,635 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.968817,-93.225627,2,University,Prospect Park - East River Road,4,Howe,3
-93.250331999721993,44.948993999673405,2517,271118390645,4/16/2018 16:06:00,2936 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948994,-93.250332,9,Phillips,East Phillips,3,Howe,2
-93.225633000162816,44.969275999687682,2518,271118395901,4/17/2018 13:47:00,629 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.969276,-93.225633,2,University,Prospect Park - East River Road,4,Howe,3
-93.21799699966175,44.97053600023628,2519,271118360610,4/16/2018 14:08:00,2802 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970536,-93.217997,2,University,Prospect Park - East River Road,4,Howe,2
-93.272924000142439,44.904185999983945,2520,271118389461,4/16/2018 16:07:00,5424 3RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.904186,-93.272924,11,Nokomis,Page,5,Howe,2
-93.293758000431353,45.048085999869045,2521,271118393655,4/16/2018 16:07:00,5112 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.048086,-93.293758,4,Camden,Lind - Bohanon,1,Howe,2
-93.289737000262335,44.949601999832446,2522,271118393502,4/16/2018 16:07:00,2902 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949602,-93.289737,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.21028099996812,44.902054999738482,2523,271118364563,4/16/2018 16:08:00,5550 44TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.902055,-93.210281,12,Nokomis,Morris Park,6,Howe,2
-93.273035999911428,44.960993999973191,2524,271118384316,4/16/2018 16:08:00,212 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960994,-93.273036,10,Powderhorn,Whittier,3,Howe,2
-93.316374000159954,44.915242999964505,2525,271118360344,4/16/2018 16:09:00,4828 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.915243,-93.316374,13,Southwest,Fulton,5,Howe,2
-93.211427999802311,44.963876999823754,2526,271118393842,4/16/2018 16:09:00,116 WARWICK ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.963877,-93.211428,2,University,Prospect Park - East River Road,4,Howe,2
-93.303472999679173,45.035191999711053,2527,271118396583,4/16/2018 16:09:00,4350 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.035192,-93.303473,4,Camden,Webber - Camden,1,Howe,2
-93.301247999595489,45.00149399974832,2528,271118392277,4/16/2018 16:10:00,1600 HILLSIDE AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.001494,-93.301248,5,Near North,Jordan,1,Howe,2
-93.298301000390836,45.020418000090672,2529,271118336925,4/16/2018 16:11:00,1504 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020418,-93.298301,4,Camden,Folwell,1,Howe,2
-93.289738000308418,44.949540999717442,2530,271118393503,4/16/2018 16:11:00,2906 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949541,-93.289738,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.316315000137138,44.916000999846347,2531,271118360345,4/16/2018 16:12:00,4800 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.916001,-93.316315,13,Southwest,Fulton,5,Howe,2
-93.301464999709935,45.001710999862773,2532,271118392278,4/16/2018 16:12:00,1612 HILLSIDE AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.001711,-93.301465,5,Near North,Jordan,1,Howe,2
-93.210245000106625,44.905190000418251,2533,271118364564,4/16/2018 16:13:00,5400 44TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.90519,-93.210245,12,Nokomis,Morris Park,6,Howe,2
-93.224318999821946,44.967751999555155,2534,271118360637,4/16/2018 16:13:00,708 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.967752,-93.224319,2,University,Prospect Park - East River Road,4,Howe,2
-93.293751000108557,45.043559999794176,2535,271118393656,4/16/2018 16:13:00,4850 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04356,-93.293751,4,Camden,Lind - Bohanon,1,Howe,2
-93.289738000308418,44.949479999602374,2536,271118393504,4/16/2018 16:13:00,2910 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94948,-93.289738,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.246386000313649,44.95455499981346,2537,271118390646,4/16/2018 16:14:00,2630 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954555,-93.246386,9,Phillips,East Phillips,3,Howe,2
-93.28973900035453,44.949420000432717,2538,271118393505,4/16/2018 16:15:00,2914 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94942,-93.289739,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.29663500000521,45.020348999606703,2539,271118336926,4/16/2018 16:16:00,1328 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020349,-93.296635,4,Camden,Folwell,1,Howe,2
-93.246333999714295,44.954447000228917,2540,271118390647,4/16/2018 16:16:00,2634 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954447,-93.246334,9,Phillips,East Phillips,3,Howe,2
-93.316392000090673,44.921747999570592,2541,271118360346,4/16/2018 16:17:00,4452 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.921748,-93.316392,13,Southwest,Linden Hills,5,Howe,2
-93.245965999831014,44.955484000386384,2542,271118389610,4/16/2018 16:18:00,2602 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955484,-93.245966,9,Phillips,East Phillips,3,Howe,2
-93.316360000413638,44.922020000422719,2543,271118360347,4/16/2018 16:19:00,4436 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.92202,-93.31636,13,Southwest,Linden Hills,5,Howe,2
-93.29374399978569,45.038341000137102,2544,271118393657,4/16/2018 16:19:00,4558 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.038341,-93.293744,4,Camden,Lind - Bohanon,1,Howe,2
-93.293715000247005,45.037339999841144,2545,271118393658,4/16/2018 16:20:00,4520 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.03734,-93.293715,4,Camden,Lind - Bohanon,1,Howe,2
