X,Y,FID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist,F13,F14
-93.300804072916051,44.946112577133114,3915,533616352,2016-12-19T00:00:00.000Z,3125 HUMBOLDT AVE S,-10386198,5613042,478.1000(C),SNOW EMERGENCY ODD,10,ECCO,Calhoun Isles,3,5, , 
-93.268922863482658,44.959977743132519,3916,533611352,2016-12-19T00:00:00.000Z,2309 5TH AVE S,-10382649,5615223,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.268922863482658,44.960772298102619,3917,533601352,2016-12-19T00:00:00.000Z,2211 5TH AVE S,-10382649,5615348,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.281391479626237,44.963778794514639,3918,533574352,2016-12-19T00:00:00.000Z,223 RIDGEWOOD AVE S,-10384037,5615821,478.1000(C),SNOW EMERGENCY ODD,7,Stevens Square,Central,3,3, , 
-93.293024662555581,44.963816930877883,3919,533552352,2016-12-19T00:00:00.000Z,1935 DUPONT AVE S,-10385332,5615827,478.1000(C),SNOW EMERGENCY ODD,7,Lowry Hill,Calhoun Isles,3,3, , 
-93.273827664933947,44.963918627722606,3920,533625352,2016-12-19T00:00:00.000Z,215 19TH ST E,-10383195,5615843,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3, , 
-93.280780625233035,44.967350790515461,3921,533582352,2016-12-19T00:00:00.000Z,1527 SPRUCE PL,-10383969,5616383,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3, , 
-93.28344862162686,45.006259689319144,3922,533607352,2016-12-19T00:00:00.000Z,2627 3RD ST N,-10384266,5622507,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.254873212439023,44.93144275177012,3923,533464352,2016-12-19T00:00:00.000Z,3949 14TH AVE S,-10381085,5610735,478.1000(C),SNOW EMERGENCY ODD,8,Bancroft,Powderhorn,3,6, , 
-93.299600330435339,44.938622341356435,3924,533611352,2016-12-19T00:00:00.000Z,3549 HOLMES AVE S,-10386064,5611864,478.1000(C),SNOW EMERGENCY ODD,10,ECCO,Calhoun Isles,3,5, , 
-93.262517875506873,44.944688363061104,3925,533395352,2016-12-19T00:00:00.000Z,807 32ND ST E,-10381936,5612818,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6, , 
-93.268922863482658,44.959965030163566,3926,533611352,2016-12-19T00:00:00.000Z,2311 5TH AVE S,-10382649,5615221,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.268922863482658,44.960638813636642,3927,533601352,2016-12-19T00:00:00.000Z,2227 5TH AVE S,-10382649,5615327,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.294309253411868,44.961604979903029,3928,533614352,2016-12-19T00:00:00.000Z,2125 EMERSON AVE S,-10385475,5615479,478.1000(C),SNOW EMERGENCY ODD,7,Lowry Hill,Calhoun Isles,3,3, , 
-93.293024662555581,44.963619892728204,3929,533552352,2016-12-19T00:00:00.000Z,1947 DUPONT AVE S,-10385332,5615796,478.1000(C),SNOW EMERGENCY ODD,7,Lowry Hill,Calhoun Isles,3,3, , 
-93.234822815297477,44.986338379508169,3930,533618352,2016-12-19T00:00:00.000Z,917 12TH AVE SE,-10378853,5619371,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4, , 
-93.255475083679386,44.992138888742041,3931,533394352,2016-12-19T00:00:00.000Z,511 3RD AVE NE,-10381152,5620284,478.1000(C),SNOW EMERGENCY ODD,3,St. Anthony East,Northeast,3,2, , 
-93.315958651759161,44.999018687844398,3932,533612352,2016-12-19T00:00:00.000Z,1917 VINCENT AVE N,-10387885,5621367,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near-North,3,1, , 
-93.309427899643595,45.006183473017117,3933,533558352,2016-12-19T00:00:00.000Z,2606 QUEEN AVE N,-10387158,5622495,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.287679686615064,45.045840348030353,3934,533609352,2016-12-19T00:00:00.000Z,5005 6TH ST N,-10384737,5628741,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1, , 
-93.22686374188018,44.928657160024734,3935,533606352,2016-12-19T00:00:00.000Z,3111 41ST ST E,-10377967,5610297,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6, , 
-93.254873212439023,44.931512707814626,3936,533464352,2016-12-19T00:00:00.000Z,3945 14TH AVE S,-10381085,5610746,478.1000(C),SNOW EMERGENCY ODD,8,Bancroft,Powderhorn,3,6, , 
-93.300804072916051,44.945966342494579,3937,533616352,2016-12-19T00:00:00.000Z,3133 HUMBOLDT AVE S,-10386198,5613019,478.1000(C),SNOW EMERGENCY ODD,10,ECCO,Calhoun Isles,3,5, , 
-93.271438146278186,44.958426740128587,3938,533559352,2016-12-19T00:00:00.000Z,2441 CLINTON AVE S,-10382929,5614979,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.271438146278186,44.958458523397795,3939,533601352,2016-12-19T00:00:00.000Z,2439 CLINTON AVE S,-10382929,5614984,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.268922863482658,44.959945960704836,3940,533611352,2016-12-19T00:00:00.000Z,2313 5TH AVE S,-10382649,5615218,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.268922863482658,44.96004130793505,3941,533601352,2016-12-19T00:00:00.000Z,2301 5TH AVE S,-10382649,5615233,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.273656985029959,44.963912271675085,3942,533625352,2016-12-19T00:00:00.000Z,229 19TH ST E,-10383176,5615842,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3, , 
-93.280780625233035,44.967427058467393,3943,533582352,2016-12-19T00:00:00.000Z,1521 SPRUCE PL,-10383969,5616395,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3, , 
-93.291093284694725,44.988663736287258,3944,533617352,2016-12-19T00:00:00.000Z,1033 ALDRICH AVE N,-10385117,5619737,478.1000(C),SNOW EMERGENCY ODD,5,Sumner-Glenwood,Near-North,3,1, , 
-93.299555414671133,44.94235486452763,3945,533611352,2016-12-19T00:00:00.000Z,3335 HOLMES AVE S,-10386059,5612451,478.1000(C),SNOW EMERGENCY ODD,10,ECCO,Calhoun Isles,3,5, , 
-93.300831022374581,44.943257755318989,3946,533616352,2016-12-19T00:00:00.000Z,3205 HUMBOLDT AVE S,-10386201,5612593,478.1000(C),SNOW EMERGENCY ODD,10,ECCO,Calhoun Isles,3,5, , 
-93.271438146278186,44.957238033218133,3947,533559352,2016-12-19T00:00:00.000Z,2503 CLINTON AVE S,-10382929,5614792,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.294318236564706,44.959806117813926,3948,533614352,2016-12-19T00:00:00.000Z,2325 EMERSON AVE S,-10385476,5615196,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun Isles,3,3, , 
-93.234355691349734,44.986986439239615,3949,533618352,2016-12-19T00:00:00.000Z,1215 BROOK AVE SE,-10378801,5619473,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4, , 
-93.291093284694725,44.988778095662298,3950,533617352,2016-12-19T00:00:00.000Z,1041 ALDRICH AVE N,-10385117,5619755,478.1000(C),SNOW EMERGENCY ODD,5,Sumner-Glenwood,Near-North,3,1, , 
-93.315949668606308,44.999927039106865,3951,533612352,2016-12-19T00:00:00.000Z,2023 VINCENT AVE N,-10387884,5621510,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near-North,3,1, , 
-93.28344862162686,45.00618982437949,3952,533607352,2016-12-19T00:00:00.000Z,2621 3RD ST N,-10384266,5622496,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.309544680630538,45.006697931087906,3953,533558352,2016-12-19T00:00:00.000Z,2637 QUEEN AVE N,-10387171,5622576,478.1000(C),SNOW EMERGENCY ODD,4,Jordan,Near-North,3,1, , 
-93.287679686615064,45.046119613773755,3954,533609352,2016-12-19T00:00:00.000Z,5021 6TH ST N,-10384737,5628785,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1, , 
-93.253615571041266,44.914784428240957,3955,533608352,2016-12-19T00:00:00.000Z,4909 15TH AVE S,-10380945,5608116,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,3,6, , 
-93.271438146278186,44.922589444664872,3956,533615352,2016-12-19T00:00:00.000Z,4439 CLINTON AVE S,-10382929,5609343,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,3,5, , 
-93.246033790043285,44.941000501716033,3957,533614352,2016-12-19T00:00:00.000Z,3417 LONGFELLOW AVE S,-10380101,5612238,478.1000(C),SNOW EMERGENCY ODD,9,Corcoran,Powderhorn,3,6, , 
-93.273630035571443,44.963912271675085,3958,533625352,2016-12-19T00:00:00.000Z,231 19TH ST E,-10383173,5615842,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3, , 
-93.30094780336151,44.941795319445774,3959,533616352,2016-12-19T00:00:00.000Z,3331 HUMBOLDT AVE S,-10386214,5612363,478.1000(C),SNOW EMERGENCY ODD,10,ECCO,Calhoun Isles,3,5, , 
-93.299546431518294,44.942838103618747,3960,533611352,2016-12-19T00:00:00.000Z,3303 HOLMES AVE S,-10386058,5612527,478.1000(C),SNOW EMERGENCY ODD,10,ECCO,Calhoun Isles,3,5, , 
-93.268922863482658,44.959863326310504,3961,533601352,2016-12-19T00:00:00.000Z,2323 5TH AVE S,-10382649,5615205,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.280780625233035,44.967452481095499,3962,533582352,2016-12-19T00:00:00.000Z,1519 SPRUCE PL,-10383969,5616399,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3, , 
-93.250669096909348,44.985194726814989,3963,533604352,2016-12-19T00:00:00.000Z,303 4TH AVE SE,-10380617,5619191,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4, , 
-93.21905738206118,44.988441370182628,3964,533475352,2016-12-19T00:00:00.000Z,1017 24TH AVE SE,-10377098,5619702,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4, , 
-93.251019439870149,44.993873209590532,3965,533394352,2016-12-19T00:00:00.000Z,845 3RD AVE NE,-10380656,5620557,478.1000(C),SNOW EMERGENCY ODD,3,St. Anthony East,Northeast,3,2, , 
-93.296887418277294,45.006119959354621,3966,533615352,2016-12-19T00:00:00.000Z,2607 GIRARD AVE N,-10385762,5622485,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.228220197959203,44.930463358200001,3967,533606352,2016-12-19T00:00:00.000Z,3027 40TH ST E,-10378118,5610581,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6, , 
-93.254882195591861,44.936994452878722,3968,533464352,2016-12-19T00:00:00.000Z,3641 14TH AVE S,-10381086,5611608,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6, , 
-93.246033790043285,44.94103865321847,3969,533614352,2016-12-19T00:00:00.000Z,3415 LONGFELLOW AVE S,-10380101,5612244,478.1000(C),SNOW EMERGENCY ODD,9,Corcoran,Powderhorn,3,6, , 
-93.271438146278186,44.956653205807186,3970,533612352,2016-12-19T00:00:00.000Z,2537 CLINTON AVE S,-10382929,5614700,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.271438146278186,44.956754915350295,3971,533559352,2016-12-19T00:00:00.000Z,2531 CLINTON AVE S,-10382929,5614716,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.27367495133565,44.963912271675085,3972,533625352,2016-12-19T00:00:00.000Z,227 19TH ST E,-10383178,5615842,478.1000(C),SNOW EMERGENCY ODD,6,Stevens Square,Central,3,3, , 
-93.26762030632068,45.003318936807858,3973,533620352,2016-12-19T00:00:00.000Z,1505 MAIN ST NE,-10382504,5622044,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2, , 
-93.309544680630538,45.007999933956341,3974,533558352,2016-12-19T00:00:00.000Z,2715 QUEEN AVE N,-10387171,5622781,478.1000(C),SNOW EMERGENCY ODD,4,Jordan,Near-North,3,1, , 
-93.287724602379271,45.04937549785258,3975,533609352,2016-12-19T00:00:00.000Z,5201 6TH ST N,-10384742,5629298,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1, , 
-93.271483062042392,44.91945993215591,3976,533615352,2016-12-19T00:00:00.000Z,4611 CLINTON AVE S,-10382934,5608851,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,3,5, , 
-93.276576509703347,44.92651381596707,3977,533611352,2016-12-19T00:00:00.000Z,4219 1ST AVE S,-10383501,5609960,478.1000(C),SNOW EMERGENCY ODD,8,Kingfield,Southwest,3,5, , 
-93.228247147417719,44.930463358200001,3978,533606352,2016-12-19T00:00:00.000Z,3025 40TH ST E,-10378121,5610581,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6, , 
-93.254882195591861,44.937134351357422,3979,533464352,2016-12-19T00:00:00.000Z,3633 14TH AVE S,-10381086,5611630,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6, , 
-93.271438146278186,44.956786699545546,3980,533559352,2016-12-19T00:00:00.000Z,2529 CLINTON AVE S,-10382929,5614721,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.295566894809639,44.963772438451628,3981,533552352,2016-12-19T00:00:00.000Z,1929 FREMONT AVE S,-10385615,5615820,478.1000(C),SNOW EMERGENCY ODD,7,Lowry Hill,Calhoun Isles,3,3, , 
-93.25066011375651,44.98521378788017,3982,533604352,2016-12-19T00:00:00.000Z,305 4TH AVE SE,-10380616,5619194,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4, , 
-93.234517388100869,44.986992792730128,3983,533618352,2016-12-19T00:00:00.000Z,1031 BROOK AVE SE,-10378819,5619474,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4, , 
-93.21905738206118,44.988555730001323,3984,533475352,2016-12-19T00:00:00.000Z,1021 24TH AVE SE,-10377098,5619720,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4, , 
-93.250992490411619,44.993885915044117,3985,533394352,2016-12-19T00:00:00.000Z,855 3RD AVE NE,-10380653,5620559,478.1000(C),SNOW EMERGENCY ODD,3,St. Anthony East,Northeast,3,2, , 
-93.265805709446752,44.999850814379606,3986,533597352,2016-12-19T00:00:00.000Z,221 12TH AVE NE,-10382302,5621498,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2, , 
-93.296887418277294,45.00618982437949,3987,533615352,2016-12-19T00:00:00.000Z,2611 GIRARD AVE N,-10385762,5622496,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.246042773196123,44.942456599411145,3988,533614352,2016-12-19T00:00:00.000Z,3329 LONGFELLOW AVE S,-10380102,5612467,478.1000(C),SNOW EMERGENCY ODD,9,Corcoran,Powderhorn,3,6, , 
-93.268922863482658,44.953194974075693,3989,533611352,2016-12-19T00:00:00.000Z,2729 5TH AVE S,-10382649,5614156,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.268922863482658,44.953538263748143,3990,533601352,2016-12-19T00:00:00.000Z,2709 5TH AVE S,-10382649,5614210,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.280780625233035,44.967579594067033,3991,533582352,2016-12-19T00:00:00.000Z,1509 SPRUCE PL,-10383969,5616419,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3, , 
-93.296887418277294,45.006329554173597,3992,533615352,2016-12-19T00:00:00.000Z,2619 GIRARD AVE N,-10385762,5622518,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.309544680630538,45.008222224171298,3993,533558352,2016-12-19T00:00:00.000Z,2741 QUEEN AVE N,-10387171,5622816,478.1000(C),SNOW EMERGENCY ODD,4,Jordan,Near-North,3,1, , 
-93.254882195591861,44.937274249495282,3994,533464352,2016-12-19T00:00:00.000Z,3625 14TH AVE S,-10381086,5611652,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6, , 
-93.268922863482658,44.953506477753621,3995,533601352,2016-12-19T00:00:00.000Z,2711 5TH AVE S,-10382649,5614205,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.296869451971617,44.95859836957316,3996,533614352,2016-12-19T00:00:00.000Z,2429 GIRARD AVE S,-10385760,5615006,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun Isles,3,3, , 
-93.29147057711404,44.978923292313489,3997,533617352,2016-12-19T00:00:00.000Z,713 BRYANT AVE N,-10385159,5618204,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near-North,3,3, , 
-93.250534349616728,44.985366276173522,3998,533604352,2016-12-19T00:00:00.000Z,321 4TH AVE SE,-10380602,5619218,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4, , 
-93.219048398908342,44.989025873525492,3999,533475352,2016-12-19T00:00:00.000Z,1037 24TH AVE SE,-10377097,5619794,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4, , 
-93.265688928459824,44.999850814379606,4000,533597352,2016-12-19T00:00:00.000Z,229 12TH AVE NE,-10382289,5621498,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2, , 
-93.299420667378499,45.006469283626856,5001,533585352,2016-12-19T00:00:00.000Z,2627 IRVING AVE N,-10386044,5622540,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.289314620432165,45.008819227907544,5002,533623352,2016-12-19T00:00:00.000Z,2823 ALDRICH AVE N,-10384919,5622910,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.312122845495963,45.015277902403994,5003,533620352,2016-12-19T00:00:00.000Z,3311 SHERIDAN AVE N,-10387458,5623927,478.1000(C),SNOW EMERGENCY ODD,4,Cleveland,Camden,3,1, , 
-93.29668978891479,45.048099822663247,5004,533609352,2016-12-19T00:00:00.000Z,5131 FREMONT AVE N,-10385740,5629097,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1, , 
-93.283035396596176,44.931671698507976,5005,533611352,2016-12-19T00:00:00.000Z,3933 PLEASANT AVE S,-10384220,5610771,478.1000(C),SNOW EMERGENCY ODD,8,Kingfield,Southwest,3,5, , 
-93.27655854339767,44.932269499576307,5006,533622352,2016-12-19T00:00:00.000Z,103 39TH ST E,-10383499,5610865,478.1000(C),SNOW EMERGENCY ODD,8,Kingfield,Southwest,3,5, , 
-93.222884205171539,44.935042197634914,5007,533461352,2016-12-19T00:00:00.000Z,3745 34TH AVE S,-10377524,5611301,478.1000(C),SNOW EMERGENCY ODD,12,Howe,Longfellow,3,6, , 
-93.2229650535471,44.950982613594945,5008,533614352,2016-12-19T00:00:00.000Z,2845 34TH AVE S,-10377533,5613808,478.1000(C),SNOW EMERGENCY ODD,2,Longfellow,Longfellow,3,4, , 
-93.258493423034025,44.961776599840718,5009,533618352,2016-12-19T00:00:00.000Z,1081 21ST ST E,-10381488,5615506,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3, , 
-93.242323747919869,44.997792708411957,5010,533626352,2016-12-19T00:00:00.000Z,749 FILLMORE ST NE,-10379688,5621174,478.1000(C),SNOW EMERGENCY ODD,3,Beltrami,Northeast,3,2, , 
-93.233268729855951,45.006266040673069,5011,533574352,2016-12-19T00:00:00.000Z,1815 GARFIELD ST NE,-10378680,5622508,478.1000(C),SNOW EMERGENCY ODD,1,Windom Park,Northeast,3,2, , 
-93.233268729855951,45.00630414878183,5012,533574352,2016-12-19T00:00:00.000Z,1817 GARFIELD ST NE,-10378680,5622514,478.1000(C),SNOW EMERGENCY ODD,1,Windom Park,Northeast,3,2, , 
-93.299420667378499,45.006672525859514,5013,533585352,2016-12-19T00:00:00.000Z,2639 IRVING AVE N,-10386044,5622572,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.277699403808498,44.932269499576307,5014,533622352,2016-12-19T00:00:00.000Z,15 39TH ST E,-10383626,5610865,478.1000(C),SNOW EMERGENCY ODD,8,Kingfield,Southwest,3,5, , 
-93.248620938061549,44.946125293171036,5015,533608352,2016-12-19T00:00:00.000Z,3123 18TH AVE S,-10380389,5613044,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6, , 
-93.256202719059516,44.954962258240776,5016,533616352,2016-12-19T00:00:00.000Z,2631 13TH AVE S,-10381233,5614434,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Philliips,Phillips,3,3, , 
-93.240859494006756,44.96380421875962,5017,533552352,2016-12-19T00:00:00.000Z,913 22ND AVE S,-10379525,5615825,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4, , 
-93.255511016290754,44.968164310107952,5018,533582352,2016-12-19T00:00:00.000Z,823 13TH AVE S,-10381156,5616511,478.1000(C),SNOW EMERGENCY ODD,6,Elliot Park,Central,3,3, , 
-93.310838254639677,44.991922889063638,5019,533612352,2016-12-19T00:00:00.000Z,1321 RUSSELL AVE N,-10387315,5620250,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near-North,3,1, , 
-93.233268729855951,45.006234283896397,5020,533574352,2016-12-19T00:00:00.000Z,1813 GARFIELD ST NE,-10378680,5622503,478.1000(C),SNOW EMERGENCY ODD,1,Windom Park,Northeast,3,2, , 
-93.289314620432165,45.008800174692929,5021,533623352,2016-12-19T00:00:00.000Z,2821 ALDRICH AVE N,-10384919,5622907,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.286970017540625,44.902422726577932,5022,533615352,2016-12-19T00:00:00.000Z,5547 GARFIELD AVE S,-10384658,5606173,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5, , 
-93.277753302725543,44.932263140023224,5023,533622352,2016-12-19T00:00:00.000Z,11 39TH ST E,-10383632,5610864,478.1000(C),SNOW EMERGENCY ODD,8,Kingfield,Southwest,3,5, , 
-93.224222694944871,44.951294129281123,5024,533614352,2016-12-19T00:00:00.000Z,2837 33RD AVE S,-10377673,5613857,478.1000(C),SNOW EMERGENCY ODD,2,Longfellow,Longfellow,3,4, , 
-93.290715992275395,44.95728888749391,5025,533619352,2016-12-19T00:00:00.000Z,909 25TH ST W,-10385075,5614800,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isles,3,3, , 
-93.259274957331215,44.961776599840718,5026,533618352,2016-12-19T00:00:00.000Z,1025 21ST ST E,-10381575,5615506,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3, , 
-93.255367285845296,44.963664385272772,5027,533574352,2016-12-19T00:00:00.000Z,1921 14TH AVE S,-10381140,5615803,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3, , 
-93.240859494006756,44.963829642993332,5028,533552352,2016-12-19T00:00:00.000Z,911 22ND AVE S,-10379525,5615829,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4, , 
-93.307065330446363,44.987018206685129,5029,533617352,2016-12-19T00:00:00.000Z,903 OLIVER AVE N,-10386895,5619478,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near-North,3,1, , 
-93.239556936844792,45.000568593209309,5030,533475352,2016-12-19T00:00:00.000Z,1411 13TH AVE NE,-10379380,5621611,478.1000(C),SNOW EMERGENCY ODD,1,Northeast Park,Northeast,3,2, , 
-93.239583886303308,45.000568593209309,5031,533475352,2016-12-19T00:00:00.000Z,1409 13TH AVE NE,-10379383,5621611,478.1000(C),SNOW EMERGENCY ODD,1,Northeast Park,Northeast,3,2, , 
-93.289314620432165,45.008730312851824,5032,533623352,2016-12-19T00:00:00.000Z,2813 ALDRICH AVE N,-10384919,5622896,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.28034943389666,44.910191249914625,5033,533395352,2016-12-19T00:00:00.000Z,111 ELMWOOD PL W,-10383921,5607394,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5, , 
-93.283044379749015,44.929897337417849,5034,533611352,2016-12-19T00:00:00.000Z,4031 PLEASANT AVE S,-10384221,5610492,478.1000(C),SNOW EMERGENCY ODD,8,Kingfield,Southwest,3,5, , 
-93.277780252184073,44.932263140023224,5035,533622352,2016-12-19T00:00:00.000Z,9 39TH ST E,-10383635,5610864,478.1000(C),SNOW EMERGENCY ODD,8,Kingfield,Southwest,3,5, , 
-93.222884205171539,44.940917840040463,5036,533461352,2016-12-19T00:00:00.000Z,3425 34TH AVE S,-10377524,5612225,478.1000(C),SNOW EMERGENCY ODD,12,Howe,Longfellow,3,6, , 
-93.281301648097823,44.947969088852943,5037,533620352,2016-12-19T00:00:00.000Z,3021 PILLSBURY AVE S,-10384027,5613334,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5, , 
-93.240859494006756,44.963785150576939,5038,533552352,2016-12-19T00:00:00.000Z,915 22ND AVE S,-10379525,5615822,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4, , 
-93.289314620432165,45.008717610689736,5039,533623352,2016-12-19T00:00:00.000Z,2811 ALDRICH AVE N,-10384919,5622894,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.312131828648802,45.017017873045447,5040,533620352,2016-12-19T00:00:00.000Z,3407 SHERIDAN AVE N,-10387459,5624201,478.1000(C),SNOW EMERGENCY ODD,4,Cleveland,Camden,3,1, , 
-93.29668978891479,45.04444399886296,5041,533609352,2016-12-19T00:00:00.000Z,4929 FREMONT AVE N,-10385740,5628521,478.1000(C),SNOW EMERGENCY ODD,4,Lind-Bohanon,Camden,3,1, , 
-93.281301648097823,44.947937299773976,5042,533620352,2016-12-19T00:00:00.000Z,3023 PILLSBURY AVE S,-10384027,5613329,478.1000(C),SNOW EMERGENCY ODD,8,Lyndale,Powderhorn,3,5, , 
-93.224240661250548,44.94963481195974,5043,533614352,2016-12-19T00:00:00.000Z,2929 33RD AVE S,-10377675,5613596,478.1000(C),SNOW EMERGENCY ODD,2,Longfellow,Longfellow,3,4, , 
-93.263694668529084,44.953703550635822,5044,533601352,2016-12-19T00:00:00.000Z,731 27TH ST E,-10382067,5614236,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3, , 
-93.25922105841417,44.961776599840718,5045,533618352,2016-12-19T00:00:00.000Z,1029 21ST ST E,-10381569,5615506,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3, , 
-93.240859494006756,44.963759726323495,5046,533552352,2016-12-19T00:00:00.000Z,917 22ND AVE S,-10379525,5615818,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4, , 
