X,Y,OBJECTID,Call_Taken,Location,Tow_Reason,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.24887499998124,44.92974399958598,447,02/21/2019 12:33pm,"4020 18th av s,Minneapolis,MN",Snow Emergency,44.929744,-93.248875,8,Powderhorn,Bancroft,6,2,Yale
-93.234144999691921,44.984407999629525,448,02/21/2019 12:34pm,"714 13TH AVE SE,Minneapolis,MN",Snow Emergency,44.984408,-93.234145,3,University,Marcy Holmes,4,2,Yale
-93.278915000326947,44.966562000435999,449,02/21/2019 12:36pm,"16 Oak Grove st,Minneapolis,MN",Snow Emergency,44.966562,-93.278915,7,Central,Loring Park,3,2,Yale
-93.239719999578256,44.983358999818051,450,02/21/2019 12:37pm,"1018 5th st se,Minneapolis,MN",Snow Emergency,44.983359,-93.23972,3,University,Marcy Holmes,4,2,Yale
-93.274343999975599,44.954359999814187,451,02/21/2019 12:41pm,"2630 2nd ave S,Minneapolis,MN",Snow Emergency,44.95436,-93.274344,10,Powderhorn,Whittier,3,2,Yale
-93.235932000261585,44.984193999653428,452,02/21/2019 12:42pm,"1212 7th st se,Minneapolis,MN",Snow Emergency,44.984194,-93.235932,3,University,Marcy Holmes,4,2,Yale
-93.21871600044301,44.990590999674964,453,02/21/2019 12:45pm,"1082 24th avebse,Minneapolis,MN",Snow Emergency,44.990591,-93.218716,1,University,Como,4,2,Yale
-93.246333999714295,44.938343999575977,454,02/21/2019 12:46pm,"3532 Longfellow Avenue South,Minneapolis,MN",Snow Emergency,44.938344,-93.246334,9,Powderhorn,Corcoran,6,2,Yale
-93.238872000042704,44.982722000120248,455,02/21/2019 12:46pm,"1108 5th st se,Minneapolis,MN",Snow Emergency,44.982722,-93.238872,3,University,Marcy Holmes,4,2,Yale
-93.245853000015927,44.983394999679547,456,02/21/2019 12:47pm,"314 7th ave se,Minneapolis,MN",Snow Emergency,44.983395,-93.245853,3,University,Marcy Holmes,4,2,Yale
-93.290361000259907,45.02646900034415,457,02/21/2019 12:47pm,"3922 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.026469,-93.290361,4,Camden,Webber - Camden,1,2,Yale
-93.218611000097553,44.989869999700772,458,02/21/2019 12:49pm,"1058 24th ave se,Minneapolis,MN",Snow Emergency,44.98987,-93.218611,1,University,Como,4,2,Yale
-93.274332000321522,44.953503999909742,459,02/21/2019 12:49pm,"2704 2ND AVE S ,Minneapolis,MN",Snow Emergency,44.953504,-93.274332,10,Powderhorn,Whittier,3,2,Yale
-93.246318999921868,44.936359999814215,460,02/21/2019 12:49pm,"3644 Longfellow Avenue South,Minneapolis,MN",Snow Emergency,44.93636,-93.246319,12,Powderhorn,Standish,6,2,Yale
-93.290327999637441,45.027800999716419,461,02/21/2019 12:50pm,"4002 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.027801,-93.290328,4,Camden,Webber - Camden,1,2,Yale
-93.296048999961329,44.945298000102696,462,02/21/2019 12:51pm,"3136 Fremont ,Minneapolis,MN",Snow Emergency,44.945298,-93.296049,10,Calhoun Isle,CARAG,5,2,Yale
-93.251380000386689,45.008752999951014,463,02/21/2019 12:52pm,"724 20th ave ne,Minneapolis,MN",Snow Emergency,45.008753,-93.25138,1,Northeast,Holland,2,2,Yale
-93.233833999739261,44.983316999679857,464,02/21/2019 12:54pm,"1324 7th st se,Minneapolis,MN",Snow Emergency,44.983317,-93.233834,3,University,Marcy Holmes,4,2,Yale
-93.304160999930161,44.994958999658138,465,02/21/2019 12:55pm,"1524 Morgan Ave. N.,Minneapolis,MN",Snow Emergency,44.994959,-93.304161,5,Near North,Willard - Hay,1,2,Yale
-93.293479000155685,44.941490999909774,466,02/21/2019 12:55pm,"1118 34th st w,Minneapolis,MN",Snow Emergency,44.941491,-93.293479,10,Calhoun Isle,CARAG,5,2,Yale
-93.25139200004071,45.008723000366217,467,02/21/2019 12:59pm,"722 20th ave ne,Minneapolis,MN",Snow Emergency,45.008723,-93.251392,1,Northeast,Holland,2,2,Yale
-93.297350999748801,44.93892400024248,468,02/21/2019 01:04pm,"3518 girard ave s,Minneapolis,MN",Snow Emergency,44.938924,-93.297351,10,Calhoun Isle,CARAG,5,2,Yale
-93.251228999718535,45.011462999917569,469,02/21/2019 01:06pm,"2318 quincy st ne,Minneapolis,MN",Snow Emergency,45.011463,-93.251229,1,Northeast,Holland,2,2,Yale
-93.297432999932937,44.943168999949421,470,02/21/2019 01:06pm,"3248 girard ave s ,Minneapolis,MN",Snow Emergency,44.943169,-93.297433,10,Calhoun Isle,CARAG,5,2,Yale
-93.234416999644793,44.984053000345739,471,02/21/2019 01:07pm,"704 13TH AVE SE,Minneapolis,MN",Snow Emergency,44.984053,-93.234417,3,University,Marcy Holmes,4,2,Yale
-93.268598000297459,45.001767999793401,472,02/21/2019 01:07pm,"136 14th ave ne,Minneapolis,MN",Snow Emergency,45.001768,-93.268598,3,Northeast,Sheridan,2,2,Yale
-93.27556599967113,44.956711000312453,473,02/21/2019 01:10pm,"2512 Stevens Ave South,Minneapolis,MN",Snow Emergency,44.956711,-93.275566,10,Powderhorn,Whittier,3,2,Yale
-93.243511999978793,44.994332000421537,474,02/21/2019 01:10pm,"466 taylor st ne,Minneapolis,MN",Snow Emergency,44.994332,-93.243512,3,Northeast,Beltrami,2,2,Yale
-93.268598000297459,45.001767999793401,475,02/21/2019 01:12pm,"136 14th ave ne,Minneapolis,MN",Snow Emergency,45.001768,-93.268598,3,Northeast,Sheridan,2,2,Yale
-93.251192999857039,45.013579000370612,476,02/21/2019 01:14pm,"2510 quincy st ne,Minneapolis,MN",Snow Emergency,45.013579,-93.251193,1,Northeast,Holland,2,2,Yale
-93.259100000264766,44.945691000239549,477,02/21/2019 01:14pm,"3142 11th ave s,Minneapolis,MN",Snow Emergency,44.945691,-93.2591,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.304099999815094,44.992592000220668,478,02/21/2019 01:18pm,"1332 Morgan Ave. N,Minneapolis,MN",Snow Emergency,44.992592,-93.3041,5,Near North,Willard - Hay,1,2,Yale
-93.241244999756873,44.994424000167498,479,02/21/2019 01:19pm,"438 Pierce st ne,Minneapolis,MN",Snow Emergency,44.994424,-93.241245,3,Northeast,Beltrami,2,2,Yale
-93.221197999787819,44.986082000384044,480,02/21/2019 01:20pm,"2206 Fairmount st se,Minneapolis,MN",Snow Emergency,44.986082,-93.221198,2,University,Como,4,2,Yale
-93.290240000075926,45.023699000308682,481,02/21/2019 01:21pm,"3754 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.023699,-93.29024,4,Camden,McKinley,1,2,Yale
-93.290295999960392,45.023533999894255,482,02/21/2019 01:24pm,"3748 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.023534,-93.290296,4,Camden,McKinley,1,2,Yale
-93.262311999998758,44.972791999950914,483,02/21/2019 01:24pm,"706 7rh st se,Minneapolis,MN",Snow Emergency,44.972792,-93.262312,7,Central,Elliot Park,3,2,Yale
-93.298119000091731,44.941490999909774,484,02/21/2019 01:24pm,"1416 34th st w ,Minneapolis,MN",Snow Emergency,44.941491,-93.298119,10,Calhoun Isle,CARAG,5,2,Yale
-93.251990999784766,44.944735000220135,485,02/21/2019 01:25pm,"1532 32nd st e,Minneapolis,MN",Snow Emergency,44.944735,-93.251991,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.255496999586853,44.937930000269375,486,02/21/2019 01:27pm,"1314 36th st,Minneapolis,MN",Snow Emergency,44.93793,-93.255497,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.236926000234689,44.985623999947677,487,02/21/2019 01:29pm,"718 11 ave se,Minneapolis,MN",Snow Emergency,44.985624,-93.236926,3,University,Marcy Holmes,4,2,Yale
-93.254167000306779,44.937919999808173,488,02/21/2019 01:29pm,"1414 36th st,Minneapolis,MN",Snow Emergency,44.93792,-93.254167,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.22023700043718,44.985959000107812,489,02/21/2019 01:31pm,"2306 Fairmont st se,Minneapolis,MN",Snow Emergency,44.985959,-93.220237,2,University,Como,4,2,Yale
-93.239988000246001,44.983123999772829,490,02/21/2019 01:36pm,"1016 5th street se,Minneapolis,MN",Snow Emergency,44.983124,-93.239988,3,University,Marcy Holmes,4,2,Yale
-93.234024999554038,44.984640000435718,491,02/21/2019 01:37pm,"722 13th ave se,Minneapolis,MN",Snow Emergency,44.98464,-93.234025,3,University,Marcy Holmes,4,2,Yale
-93.242979999727197,44.989808999585705,492,02/21/2019 01:37pm,"1410 6th ave se,Minneapolis,MN",Snow Emergency,44.989809,-93.24298,3,University,Marcy Holmes,4,2,Yale
-93.30536899987942,44.989510000186385,493,02/21/2019 01:39pm,"1118 Newton Ave. N. ,Minneapolis,MN",Snow Emergency,44.98951,-93.305369,5,Near North,Near - North,1,2,Yale
-93.285735000070133,44.960249999837686,494,02/21/2019 01:39pm,"2218 Harriet Ave S,Minneapolis,MN",Snow Emergency,44.96025,-93.285735,10,Powderhorn,Whittier,3,2,Yale
-93.218728000097087,44.988944000165532,495,02/21/2019 01:41pm,"1032 24th ave se,Minneapolis,MN",Snow Emergency,44.988944,-93.218728,1,University,Como,4,2,Yale
-93.242979999727197,44.989808999585705,496,02/21/2019 01:43pm,"1002 6th ave se,Minneapolis,MN",Snow Emergency,44.989809,-93.24298,3,University,Marcy Holmes,4,2,Yale
-93.218730000189339,44.988169000399125,497,02/21/2019 01:44pm,"1006 24th ave se,Minneapolis,MN",Snow Emergency,44.988169,-93.21873,1,University,Como,4,2,Yale
-93.251220000202807,45.011566000170831,498,02/21/2019 01:51pm,"2320 quincy st ne,Minneapolis,MN",Snow Emergency,45.011566,-93.25122,1,Northeast,Holland,2,2,Yale
-93.218730000189339,44.988169000399125,499,02/21/2019 01:51pm,"1006 24th ave se,Minneapolis,MN",Snow Emergency,44.988169,-93.21873,1,University,Como,4,2,Yale
-93.294932999758089,44.938210999737919,500,02/21/2019 01:52pm,"3542 Emerson ave s ,Minneapolis,MN",Snow Emergency,44.938211,-93.294933,10,Calhoun Isle,CARAG,5,2,Yale
-93.254593000166778,45.011878000169645,501,02/21/2019 01:52pm,"2322 madison st ne,Minneapolis,MN",Snow Emergency,45.011878,-93.254593,1,Northeast,Holland,2,2,Yale
-93.291026000349575,44.977969000369114,502,02/21/2019 01:53pm,"138 Colfax ave n ,Minneapolis,MN",Snow Emergency,44.977969,-93.291026,5,Near North,Harrison,3,2,Yale
-93.252790999804745,45.010185000337572,503,02/21/2019 01:54pm,"2204 howard st ne,Minneapolis,MN",Snow Emergency,45.010185,-93.252791,1,Northeast,Holland,2,2,Yale
-93.223909999846569,44.989008000418949,504,02/21/2019 01:55pm,"1038 20TH AVE SE,Minneapolis,MN",Snow Emergency,44.989008,-93.22391,1,University,Como,4,2,Yale
-93.285933000207763,44.949028000341968,505,02/21/2019 01:56pm,"2940 harriet,Minneapolis,MN",Snow Emergency,44.949028,-93.285933,10,Powderhorn,Whittier,3,2,Yale
-93.223938000238491,44.988843000004522,506,02/21/2019 01:56pm,"1032 20th ave se,Minneapolis,MN",Snow Emergency,44.988843,-93.223938,1,University,Como,4,2,Yale
-93.252802000312045,45.01193199996186,507,02/21/2019 01:56pm,"2324 howard st ne,Minneapolis,MN",Snow Emergency,45.011932,-93.252802,1,Northeast,Holland,2,2,Yale
-93.227925999785043,44.937933999554502,508,02/21/2019 01:56pm,"3024 36th st e,Minneapolis,MN",Snow Emergency,44.937934,-93.227926,12,Longfellow,Howe,6,2,Yale
-93.290267000421693,45.023588999732624,509,02/21/2019 01:57pm,"3750 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.023589,-93.290267,4,Camden,McKinley,1,2,Yale
-93.284470000190311,44.95973400032392,510,02/21/2019 01:57pm,"2308 grand ave ,Minneapolis,MN",Snow Emergency,44.959734,-93.28447,10,Powderhorn,Whittier,3,2,Yale
-93.218942000073184,44.98599399992321,511,02/21/2019 01:57pm,"2406 cole Ave se,Minneapolis,MN",Snow Emergency,44.985994,-93.218942,2,University,Como,4,2,Yale
-93.310453999652339,44.999152999711214,512,02/21/2019 01:59pm,"1910 RUSSELL AVE N,Minneapolis,MN",Snow Emergency,44.999153,-93.310454,5,Near North,Willard - Hay,1,2,Yale
-93.302890999819738,45.018884000396326,513,02/21/2019 01:59pm,"3506 Logan av n ,Minneapolis,MN",Snow Emergency,45.018884,-93.302891,4,Camden,Folwell,1,2,Yale
-93.227815000062151,44.936106999838216,514,02/21/2019 01:59pm,"3102 37th st e,Minneapolis,MN",Snow Emergency,44.936107,-93.227815,12,Longfellow,Howe,6,2,Yale
-93.274372000367464,44.952481000397881,515,02/21/2019 02:00pm,"2738 2nd ave S,Minneapolis,MN",Snow Emergency,44.952481,-93.274372,10,Powderhorn,Whittier,3,2,Yale
-93.251253999972107,45.01168100007817,516,02/21/2019 02:02pm,"2324 quincy st ne,Minneapolis,MN",Snow Emergency,45.011681,-93.251254,1,Northeast,Holland,2,2,Yale
-93.25278899971255,45.010807000242892,517,02/21/2019 02:03pm,"2226 howard st ne,Minneapolis,MN",Snow Emergency,45.010807,-93.252789,1,Northeast,Holland,2,2,Yale
-93.275582999555752,44.956855999804588,518,02/21/2019 02:06pm,"2510 stevens ave s,Minneapolis,MN",Snow Emergency,44.956856,-93.275583,10,Powderhorn,Whittier,3,2,Yale
-93.306711999758932,44.986411000267481,519,02/21/2019 02:09pm,"808 oliver ave n,Minneapolis,MN",Snow Emergency,44.986411,-93.306712,5,Near North,Near - North,1,2,Yale
-93.299848999831454,44.945411999963881,520,02/21/2019 02:11pm,"3132 HOLMES AVE ,Minneapolis,MN",Snow Emergency,44.945412,-93.299849,10,Calhoun Isle,ECCO,5,2,Yale
-93.290586999890081,44.983029999934615,521,02/21/2019 02:15pm,"502 bryant av ,Minneapolis,MN",Snow Emergency,44.98303,-93.290587,5,Near North,Sumner - Glenwood,3,2,Yale
-93.290830000304254,44.983612999840147,522,02/21/2019 02:15pm,"524 N bryant ,Minneapolis,MN",Snow Emergency,44.983613,-93.29083,5,Near North,Sumner - Glenwood,3,2,Yale
-93.251487999971175,44.944117999646039,523,02/21/2019 02:23pm,"3218 16th Avenue South,Minneapolis,MN",Snow Emergency,44.944118,-93.251488,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.292299999745183,44.946176000122364,524,02/21/2019 02:24pm,"3108 Colfax ave s,Minneapolis,MN",Snow Emergency,44.946176,-93.2923,10,Calhoun Isle,CARAG,5,2,Yale
-93.295846999639309,44.937680000431726,525,02/21/2019 02:26pm,"1298 36 st w,Minneapolis,MN",Snow Emergency,44.93768,-93.295847,10,Calhoun Isle,CARAG,5,2,Yale
-93.213925999884964,44.988302000237184,526,02/21/2019 02:26pm,"1010 27th ave se,Minneapolis,MN",Snow Emergency,44.988302,-93.213926,1,University,Como,4,2,Yale
-93.292358999767998,44.94171100016257,527,02/21/2019 02:26pm,"3340 Colfax ave s,Minneapolis,MN",Snow Emergency,44.941711,-93.292359,10,Calhoun Isle,CARAG,5,2,Yale
-93.288562000036222,44.944219999853146,528,02/21/2019 02:26pm,"3212 ave s,Minneapolis,MN",Snow Emergency,44.94422,-93.288562,10,Calhoun Isle,CARAG,5,2,Yale
-93.226817999950697,44.989640999932249,529,02/21/2019 02:27pm,"1808 talmage ave se,Minneapolis,MN",Snow Emergency,44.989641,-93.226818,1,University,Como,4,2,Yale
-93.226854999858347,44.936117000299362,530,02/21/2019 02:29pm,"3202 37th st e,Minneapolis,MN",Snow Emergency,44.936117,-93.226855,12,Longfellow,Howe,6,2,Yale
-93.290448999821422,45.032048999561709,531,02/21/2019 02:30pm,"4216 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.032049,-93.290449,4,Camden,Webber - Camden,1,2,Yale
-93.285764999654987,44.961090999949761,532,02/21/2019 02:30pm,"2124 HARRIET AVE S,Minneapolis,MN",Snow Emergency,44.961091,-93.285765,10,Powderhorn,Whittier,3,2,Yale
-93.285885999838968,44.949633000362724,533,02/21/2019 02:33pm,"2916 HARRIET AVE S,Minneapolis,MN",Snow Emergency,44.949633,-93.285886,10,Powderhorn,Whittier,3,2,Yale
-93.221348999556653,44.937935999646697,534,02/21/2019 02:34pm,"3524 36 th st e,Minneapolis,MN",Snow Emergency,44.937936,-93.221349,12,Longfellow,Howe,6,2,Yale
-93.256535999836501,44.947272000302632,535,02/21/2019 02:35pm,"3030 13th Avenue South,Minneapolis,MN",Snow Emergency,44.947272,-93.256536,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.291549000186194,45.014341999583678,536,02/21/2019 02:38pm,"3236 Colfax ave n ,Minneapolis,MN",Snow Emergency,45.014342,-93.291549,4,Camden,McKinley,1,2,Yale
-93.255318000325417,44.946249999937606,537,02/21/2019 02:39pm,"3108 14th ave,Minneapolis,MN",Snow Emergency,44.94625,-93.255318,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.249961999746461,44.948246000252766,538,02/21/2019 02:41pm,"3006 17th ave,Minneapolis,MN",Snow Emergency,44.948246,-93.249962,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.24942200002522,45.008413999606432,539,02/21/2019 02:43pm,"1914 jackson st ne,Minneapolis,MN",Snow Emergency,45.008414,-93.249422,1,Northeast,Holland,2,2,Yale
-93.263656999970522,45.007581999909405,540,02/21/2019 02:45pm,"318 19th ave ne,Minneapolis,MN",Snow Emergency,45.007582,-93.263657,3,Northeast,Bottineau,2,2,Yale
-93.228173000383606,44.989705000185666,541,02/21/2019 02:46pm,"1711 TALMAGE AVE SE,Minneapolis,MN",Snow Emergency,44.989705,-93.228173,1,University,Como,4,2,Yale
-93.25278899971255,45.010814999712522,542,02/21/2019 02:47pm,"2228 howard st ne,Minneapolis,MN",Snow Emergency,45.010815,-93.252789,1,Northeast,Holland,2,2,Yale
-93.284453000305689,44.962322000060283,543,02/21/2019 02:47pm,"2008 Grand Ave S,Minneapolis,MN",Snow Emergency,44.962322,-93.284453,10,Powderhorn,Whittier,3,2,Yale
-93.255430000094407,44.965143999795828,544,02/21/2019 02:48pm,"1042 14 th ave s,Minneapolis,MN",Snow Emergency,44.965144,-93.25543,6,Phillips,Ventura Village,3,2,Yale
-93.305414000155963,44.999128000356961,545,02/21/2019 02:49pm,"1906 newton ave n,Minneapolis,MN",Snow Emergency,44.999128,-93.305414,5,Near North,Willard - Hay,1,2,Yale
-93.284567000166874,44.959339000094815,546,02/21/2019 02:50pm,"2322 Grand ave S,Minneapolis,MN",Snow Emergency,44.959339,-93.284567,10,Powderhorn,Whittier,3,2,Yale
-93.232488999767497,44.982828999658636,547,02/21/2019 02:53pm,"1428 7th st se,Minneapolis,MN",Snow Emergency,44.982829,-93.232489,3,University,Marcy Holmes,4,2,Yale
-93.283298000102604,44.961076000157334,548,02/21/2019 02:53pm,"304 22nd st,Minneapolis,MN",Snow Emergency,44.961076,-93.283298,10,Powderhorn,Whittier,3,2,Yale
-93.292181999699494,44.947819000346669,549,02/21/2019 02:53pm,"3012 Colfax ave s,Minneapolis,MN",Snow Emergency,44.947819,-93.292182,10,Calhoun Isle,CARAG,5,2,Yale
-93.236501000420787,44.959826000069882,550,02/21/2019 02:54pm,"2312 25th ave s,Minneapolis,MN",Snow Emergency,44.959826,-93.236501,6,Longfellow,Seward,4,2,Yale
-93.240328999783458,44.948305000275582,551,02/21/2019 02:55pm,"2004 22nd ave s,Minneapolis,MN",Snow Emergency,44.948305,-93.240329,9,Powderhorn,Corcoran,6,2,Yale
-93.242395999775511,44.988272999799165,552,02/21/2019 02:58pm,"1204 7th ave se,Minneapolis,MN",Snow Emergency,44.988273,-93.242396,3,University,Marcy Holmes,4,2,Yale
-93.250915999673623,45.010870999596989,553,02/21/2019 03:04pm,"800 23rd ave ne,Minneapolis,MN",Snow Emergency,45.010871,-93.250916,1,Northeast,Holland,2,2,Yale
-93.28704999955778,44.957109999826685,554,02/21/2019 03:05pm,"2504 Garfield ave s ,Minneapolis,MN",Snow Emergency,44.95711,-93.28705,10,Powderhorn,Whittier,3,2,Yale
-93.284488000121087,44.958859000442544,555,02/21/2019 03:06pm,"2404 Grand ave S,Minneapolis,MN",Snow Emergency,44.958859,-93.284488,10,Powderhorn,Whittier,3,2,Yale
-93.22690000013489,44.989639999886151,556,02/21/2019 03:07pm,"1802 talmage ave se,Minneapolis,MN",Snow Emergency,44.98964,-93.2269,1,University,Como,4,2,Yale
-93.287086000318595,44.95671499959758,557,02/21/2019 03:09pm,"2516 Garfield ave s,Minneapolis,MN",Snow Emergency,44.956715,-93.287086,10,Powderhorn,Whittier,3,2,Yale
-93.302847999635446,45.011024000357395,558,02/21/2019 03:14pm,"2948 Logan ave n ,Minneapolis,MN",Snow Emergency,45.011024,-93.302848,5,Near North,Jordan,1,2,Yale
-93.219433000232755,44.925120000387778,559,02/21/2019 03:18pm,"4300 snelling ave,Minneapolis,MN",Snow Emergency,44.92512,-93.219433,12,Longfellow,Hiawatha,6,2,Yale
-93.260776000212218,44.943320999764353,560,02/21/2019 03:20pm,"910 33rd st w,Minneapolis,MN",Snow Emergency,44.943321,-93.260776,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.301634000308809,45.014242000368085,561,02/21/2019 03:21pm,"3228 Knox ave n ,Minneapolis,MN",Snow Emergency,45.014242,-93.301634,4,Camden,Folwell,1,2,Yale
-93.240196999991497,44.992265999576261,562,02/21/2019 03:21pm,"324 buchanan st ne,Minneapolis,MN",Snow Emergency,44.992266,-93.240197,3,Northeast,Beltrami,2,2,Yale
-93.228195999645607,44.989742000093258,563,02/21/2019 03:23pm,"1707 TALMAGE AVE SE,Minneapolis,MN",Snow Emergency,44.989742,-93.228196,1,University,Como,4,2,Yale
-93.244102000207135,45.016592999967031,564,02/21/2019 03:30pm,"2648 taylor st ne,Minneapolis,MN",Snow Emergency,45.016593,-93.244102,1,Northeast,Audubon Park,2,2,Yale
-93.30387100004657,45.018630000374287,565,02/21/2019 03:33pm,"1906 35th av n,Minneapolis,MN",Snow Emergency,45.01863,-93.303871,4,Camden,Folwell,1,2,Yale
-93.310464000113484,44.999917999915795,566,02/21/2019 03:34pm,"2010 russel ave n,Minneapolis,MN",Snow Emergency,44.999918,-93.310464,5,Near North,Willard - Hay,1,2,Yale
-93.219423999817707,44.935532000301635,567,02/21/2019 03:40pm,"3704 37th av s,Minneapolis,MN",Snow Emergency,44.935532,-93.219424,12,Longfellow,Howe,6,2,Yale
-93.227706999578345,44.936100999561518,568,02/21/2019 03:44pm,"3104 37th st e,Minneapolis,MN",Snow Emergency,44.936101,-93.227707,12,Longfellow,Howe,6,2,Yale
-93.287086000318595,44.957709999616839,569,02/21/2019 03:45pm,"2446 Garfield ave s,Minneapolis,MN",Snow Emergency,44.95771,-93.287086,10,Powderhorn,Whittier,3,2,Yale
-93.281763000362162,44.959881999954405,570,02/21/2019 03:50pm,"2300 pillsbury ave ,Minneapolis,MN",Snow Emergency,44.959882,-93.281763,10,Powderhorn,Whittier,3,2,Yale
-93.292417999790814,44.937974999646542,571,02/21/2019 03:50pm,"3550 colfax,Minneapolis,MN",Snow Emergency,44.937975,-93.292418,10,Calhoun Isle,CARAG,5,2,Yale
-93.289579000170704,44.962119999738263,572,02/21/2019 03:52pm,"2012 aldrich ave s,Minneapolis,MN",Snow Emergency,44.96212,-93.289579,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.255023000211281,44.944817999551105,573,02/21/2019 03:54pm,"3128 14th ave,Minneapolis,MN",Snow Emergency,44.944818,-93.255023,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.261043999980586,44.936128999953439,574,02/21/2019 03:57pm,"916 37th st,Minneapolis,MN",Snow Emergency,44.936129,-93.261044,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.221224000087489,44.972083999676897,575,02/21/2019 03:59pm,"2528 DELAWARE ST SE,Minneapolis,MN",Snow Emergency,44.972084,-93.221224,2,University,Prospect Park - East River Road,4,2,Yale
-93.208734999720434,44.94479400024295,576,02/21/2019 04:01pm,"3216 45th Avenue South,Minneapolis,MN",Snow Emergency,44.944794,-93.208735,2,Longfellow,Cooper,6,2,Yale
-93.290929000373012,44.960323999652928,577,02/21/2019 04:03pm,"2210bryant ave s,Minneapolis,MN",Snow Emergency,44.960324,-93.290929,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.209100000364685,44.947918999562205,578,02/21/2019 04:06pm,"3008 45th Avenue South,Minneapolis,MN",Snow Emergency,44.947919,-93.2091,2,Longfellow,Cooper,6,2,Yale
-93.241702000147143,45.014832999743192,579,02/21/2019 04:09pm,"1210 26th ave ne,Minneapolis,MN",Snow Emergency,45.014833,-93.241702,1,Northeast,Audubon Park,2,2,Yale
-93.268432999882975,45.022283999806803,580,02/21/2019 04:11pm,"180 30th ave ne,Minneapolis,MN",Snow Emergency,45.022284,-93.268433,1,Northeast,Marshall Terrace,2,2,Yale
-93.282310000406142,44.961153000110926,581,02/21/2019 04:12pm,"216 22ND ST W,Minneapolis,MN",Snow Emergency,44.961153,-93.28231,10,Powderhorn,Whittier,3,2,Yale
-93.282310000406142,44.961153000110926,582,02/21/2019 04:16pm,"216 22ND ST W,Minneapolis,MN",Snow Emergency,44.961153,-93.28231,10,Powderhorn,Whittier,3,2,Yale
-93.297228000371888,44.952480000351784,583,02/21/2019 04:16pm,"2738 girard ave s,Minneapolis,MN",Snow Emergency,44.95248,-93.297228,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.280707000227835,44.941479000255697,584,02/21/2019 04:30pm,"120 34th st w,Minneapolis,MN",Snow Emergency,44.941479,-93.280707,8,Powderhorn,Lyndale,5,2,Yale
-93.289992000330528,44.965670999816837,585,02/21/2019 04:47pm,"826 summit ave s,Minneapolis,MN",Snow Emergency,44.965671,-93.289992,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.289704999685966,44.947817000254418,586,02/21/2019 04:50pm,"3012 Aldrich ave s ,Minneapolis,MN",Snow Emergency,44.947817,-93.289705,10,Calhoun Isle,CARAG,5,2,Yale
-93.292152000114697,44.964595999705693,587,02/21/2019 04:55pm,"1820 colfax ave s,Minneapolis,MN",Snow Emergency,44.964596,-93.292152,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.296048999961329,44.94631800037547,588,02/21/2019 04:02pm,"3104 FREMONT AVE S,Minneapolis,MN",Snow Emergency,44.946318,-93.296049,10,Calhoun Isle,CARAG,5,2,Yale
-93.208735999766532,44.944864999919844,589,02/21/2019 05:48pm,"3212 45th Avenue South,Minneapolis,MN",Snow Emergency,44.944865,-93.208736,2,Longfellow,Cooper,6,2,Yale
-93.229000999896186,44.935938000138663,590,02/21/2019 05:54pm,"3028 37th Street East,Minneapolis,MN",Snow Emergency,44.935938,-93.229001,12,Longfellow,Howe,6,2,Yale
-93.292456999790659,44.919969000269191,591,02/21/2019 03:53pm,"4544 COLFAX AVE S ,Minneapolis,MN",Snow Emergency,44.919969,-93.292457,13,Southwest,East Harriet,5,2,Yale
-93.281878000269444,44.994180999753382,592,02/22/2019 08:16am,"2511 3rd st n ,Minneapolis,MN",Snow Emergency,44.994181,-93.281878,5,Near North,Near - North,1,3,Yale
-93.281878000269444,44.994180999753382,593,02/22/2019 08:18am,"2807 3rd st n ,Minneapolis,MN",Snow Emergency,44.994181,-93.281878,5,Near North,Near - North,1,3,Yale
-93.248220000352717,44.988605999867048,594,02/22/2019 08:29am,"615 4th ave se,Minneapolis,MN",Snow Emergency,44.988606,-93.24822,3,University,Marcy Holmes,4,3,Yale
-93.283751000308371,45.01089899998891,595,02/22/2019 08:32am,"3001 N 3rd St. ,Minneapolis,MN",Snow Emergency,45.010899,-93.283751,5,Near North,Hawthorne,1,3,Yale
