X,Y,OBJECTID,Citation,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Day_ID,TowDist
-93.313766479739229,45.020500182837225,2744,271118314133,2018-01-23T00:00:00.000Z,2608 36TH AVE N,45.0205001831,-93.3137664795,478.1000(b),Snow emergency parking restrictions - even number address,Cleveland,Camden,4,2,1
-93.285392761266905,44.994388580368764,2745,271118324421,2018-01-23T00:00:00.000Z,1504 HALL CUR,44.9943885803,-93.2853927612,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,2,1
-93.249961853156947,44.957244872952572,2746,271118325134,2018-01-23T00:00:00.000Z,2500 17TH AVE S,44.957244873,-93.249961853,478.1000(b),Snow emergency parking restrictions - even number address,East Phillips,Phillips,9,2,3
-93.22708129896273,44.963497162164344,2747,271118325931,2018-01-23T00:00:00.000Z,926 FRANKLIN TER,44.9634971619,-93.2270812988,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,2,2,4
-93.26573181147387,44.935985565281669,2748,271118329622,2018-01-23T00:00:00.000Z,626 37RD ST E,44.9359855652,-93.2657318115,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,8,2,5
-93.207748412858905,44.967842101731662,2749,271118331732,2018-01-23T00:00:00.000Z,66 EMERALD ST SE,44.9678421021,-93.2077484131,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.306961059805019,45.001335144401423,2750,271118325783,2018-01-23T00:00:00.000Z,2116 OLIVER AVE N,45.001335144,-93.3069610596,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.296844482686708,44.95105361982877,2751,271118332121,2018-01-23T00:00:00.000Z,2824 GIRARD AVE S,44.9510536194,-93.2968444824,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.291961670294825,44.956733703697523,2752,271118328376,2018-01-23T00:00:00.000Z,2524 COLFAX AVE S,44.9567337036,-93.2919616699,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.307365417480014,44.98470687851966,2753,271118331103,2018-01-23T00:00:00.000Z,2102 NO. FRONTAGE RD.,44.9847068787,-93.3073654175,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,2,1
-93.207771301504351,44.967796325340203,2754,271118331733,2018-01-23T00:00:00.000Z,68 EMERALD ST SE,44.9677963257,-93.2077713013,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.219078063901463,44.969104766971498,2755,271118301148,2018-01-23T00:00:00.000Z,74 ST MARYS AVE SE,44.9691047668,-93.219078064,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.264610290332598,44.928764342900138,2756,271118324952,2018-01-23T00:00:00.000Z,608 41ST ST E,44.9287643433,-93.2646102905,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,2,5
-93.306983947551089,44.999542236185277,2757,271118325784,2018-01-23T00:00:00.000Z,1922 OLIVER AVE N,44.9995422363,-93.3069839478,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.226707458882061,44.963325500471512,2758,271118325932,2018-01-23T00:00:00.000Z,940 FRANKLIN TER,44.9633255005,-93.2267074585,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,2,2,4
-93.307464599211869,44.984699249570781,2759,271118331104,2018-01-23T00:00:00.000Z,2106 NO. FRONTAGE RD.,44.9846992493,-93.3074645996,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,2,1
-93.296920776672494,44.950759887758693,2760,271118332122,2018-01-23T00:00:00.000Z,2832 GIRARD AVE S,44.9507598877,-93.2969207764,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.219032287510004,44.969188689906161,2761,271118301149,2018-01-23T00:00:00.000Z,72 ST MARYS AVE SE,44.9691886902,-93.2190322876,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.296882629229913,44.950653076178583,2762,271118332123,2018-01-23T00:00:00.000Z,2834 GIRARD AVE S,44.9506530762,-93.2968826294,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.296997070658222,44.950611114711251,2763,271118332124,2018-01-23T00:00:00.000Z,2836 GIRARD AVE S,44.9506111145,-93.2969970703,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.218994140966799,44.969333648928796,2764,271118301150,2018-01-23T00:00:00.000Z,68 ST MARYS AVE SE,44.9693336487,-93.2189941406,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.245071410916864,44.897598266346961,2765,271118301367,2018-01-23T00:00:00.000Z,5804 19TH AVE S,44.8975982666,-93.2450714111,478.1000(b),Snow emergency parking restrictions - even number address,Wenonah,Nokomis,11,2,6
-93.276840210407329,44.901721954704499,2766,271118320359,2018-01-23T00:00:00.000Z,5556 1ST AVE S,44.9017219543,-93.27684021,478.1000(a),Snow emergency parking restrictions - snow emergency route,Windom,Southwest,11,2,5
-93.281860351973648,44.960956573786916,2767,271118323142,2018-01-23T00:00:00.000Z,206 22ND ST W,44.9609565735,-93.2818603516,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.20350646994757,44.907417297370444,2768,271118325557,2018-01-23T00:00:00.000Z,4904 53RD ST E,44.9074172974,-93.2035064697,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.258949280185107,44.951919555443169,2769,271118326949,2018-01-23T00:00:00.000Z,2806 11TH AVE S,44.9519195557,-93.2589492798,478.1000(b),Snow emergency parking restrictions - even number address,Midtown Phillips,Phillips,9,2,3
-93.291931152700499,44.957897186306184,2770,271118328377,2018-01-23T00:00:00.000Z,2438 COLFAX AVE S,44.9578971863,-93.2919311523,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.228271484241588,44.961730956618396,2771,271118324816,2018-01-23T00:00:00.000Z,2104 30TH AVE S,44.961730957,-93.2282714844,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,6,2,4
-93.218978882169665,44.969432830660651,2772,271118301151,2018-01-23T00:00:00.000Z,62 ST MARYS AVE SE,44.9694328308,-93.2189788818,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.266181945540325,44.914249419974794,2773,271118321983,2018-01-23T00:00:00.000Z,622 49TH ST E,44.9142494202,-93.2661819458,478.1000(b),Snow emergency parking restrictions - even number address,Field,Nokomis,8,2,5
-93.263069152719197,44.92873764022994,2774,271118324953,2018-01-23T00:00:00.000Z,724 41ST ST E,44.9287376404,-93.2630691528,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,2,5
-93.306953429956764,44.999553680058341,2775,271118325785,2018-01-23T00:00:00.000Z,1920 OLIVER AVE N,44.9995536804,-93.3069534302,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.310134887814797,44.984680175849462,2776,271118331105,2018-01-23T00:00:00.000Z,2308 NO. FRONTAGE RD.,44.9846801758,-93.3101348877,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.228149413864344,44.963119507159604,2777,271118324817,2018-01-23T00:00:00.000Z,922 30TH AVE S,44.9631195068,-93.2281494141,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,2,2,4
-93.20374298085386,44.907703399592265,2778,271118325558,2018-01-23T00:00:00.000Z,4902 53RD ST E,44.9077033997,-93.203742981,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.233131408887346,44.965770721141894,2779,271118325933,2018-01-23T00:00:00.000Z,722 27TH AVE S,44.9657707214,-93.2331314087,478.1000(b),Snow emergency parking restrictions - even number address,Cedar Riverside,University,2,2,4
-93.280708313238051,44.960960387811724,2780,271118300987,2018-01-23T00:00:00.000Z,112 22ND ST W,44.9609603882,-93.280708313,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.228195190255803,44.963886261042148,2781,271118324818,2018-01-23T00:00:00.000Z,902 30TH AVE S,44.963886261,-93.2281951904,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,6,2,4
-93.262985229784476,44.928771972748393,2782,271118324954,2018-01-23T00:00:00.000Z,728 41ST ST E,44.9287719727,-93.2629852295,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,2,5
-93.306945801007885,44.999416350883962,2783,271118325786,2018-01-23T00:00:00.000Z,1918 OLIVER AVE N,44.9994163513,-93.3069458008,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.218894958335625,44.969970703485217,2784,271118301152,2018-01-23T00:00:00.000Z,46 ST MARYS AVE SE,44.9699707031,-93.2188949585,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.243751526311826,45.022636413539715,2785,271118319567,2018-01-23T00:00:00.000Z,3004 TAYLOR ST NE,45.0226364136,-93.2437515259,478.1000(b),Snow emergency parking restrictions - even number address,Audubon Park,Northeast,1,2,2
-93.297012329455413,44.952651977706637,2786,271118332125,2018-01-23T00:00:00.000Z,2738 GIRARD AVE S,44.9526519775,-93.2970123291,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.263427734002676,44.914329528884707,2787,271118321984,2018-01-23T00:00:00.000Z,730 49TH ST E,44.9143295288,-93.2634277344,478.1000(b),Snow emergency parking restrictions - even number address,Field,Nokomis,8,2,5
-93.204368591537218,44.908123016064394,2788,271118329700,2018-01-23T00:00:00.000Z,4902 53RD ST E,44.9081230164,-93.2043685913,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.207794189250421,44.963977813825124,2789,271118331734,2018-01-23T00:00:00.000Z,92 EMERALD ST SE,44.9639778137,-93.2077941895,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.319480896126436,44.916122436201533,2790,271118319089,2018-01-23T00:00:00.000Z,3110 48TH ST W,44.9161224365,-93.319480896,478.1000(b),Snow emergency parking restrictions - even number address,Fulton,Southwest,13,2,5
-93.307014465145414,44.999076843321689,2791,271118325787,2018-01-23T00:00:00.000Z,1906 OLIVER AVE N,44.9990768433,-93.3070144653,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.204528808457724,44.908046722078609,2792,271118329701,2018-01-23T00:00:00.000Z,4900 53RD ST E,44.9080467224,-93.2045288086,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.21875000021231,44.970466613943131,2793,271118301153,2018-01-23T00:00:00.000Z,38 ST MARYS AVE SE,44.9704666138,-93.21875,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.304504394362255,44.891418457096165,2794,271118326123,2018-01-23T00:00:00.000Z,6114 LOGAN AVE S,44.891418457,-93.3045043945,478.1000(b),Snow emergency parking restrictions - even number address,Armatage,Southwest,13,2,5
-93.267974853756471,44.930595397659545,2795,271118329623,2018-01-23T00:00:00.000Z,516 40TH ST E,44.9305953979,-93.2679748535,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,2,5
-93.307571410791923,44.98611450188281,2796,271118331106,2018-01-23T00:00:00.000Z,2110 8TH AVE N,44.986114502,-93.3075714111,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,2,1
-93.225738525712359,44.968914031557347,2797,271118324486,2018-01-23T00:00:00.000Z,636 ONTARIO ST SE,44.968914032,-93.2257385254,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.307388305226084,44.986110686958682,2798,271118331107,2018-01-23T00:00:00.000Z,2106 8TH AVE N,44.9861106873,-93.3073883057,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,2,1
-93.294532776266578,44.953086852975957,2799,271118332126,2018-01-23T00:00:00.000Z,2716 EMERSON AVE S,44.953086853,-93.2945327759,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.21857452359535,44.970695495900486,2800,271118301154,2018-01-23T00:00:00.000Z,28 ST MARYS AVE SE,44.9706954956,-93.2185745239,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.306968688753955,44.996772765850494,2801,271118325788,2018-01-23T00:00:00.000Z,1710 OLIVER AVE N,44.9967727661,-93.306968689,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.258773803568147,44.958839416805688,2802,271118326950,2018-01-23T00:00:00.000Z,2408 11TH AVE S,44.9588394165,-93.2587738037,478.1000(b),Snow emergency parking restrictions - even number address,Midtown Phillips,Phillips,9,2,3
-93.204765320263277,44.907527923874625,2803,271118329702,2018-01-23T00:00:00.000Z,4828 53RD ST E,44.9075279236,-93.2047653198,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.294525146418323,44.9530143739143,2804,271118332127,2018-01-23T00:00:00.000Z,2720 EMERSON AVE S,44.9530143738,-93.2945251465,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.278144836215176,44.960945129014533,2805,271118300988,2018-01-23T00:00:00.000Z,4 22ND ST W,44.9609451294,-93.2781448364,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.279335022393354,44.960914611420208,2806,271118323143,2018-01-23T00:00:00.000Z,28 22ND ST W,44.9609146118,-93.279335022,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.225708008118033,44.969036101934591,2807,271118324487,2018-01-23T00:00:00.000Z,630 ONTARIO ST SE,44.9690361023,-93.2257080078,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.301971435833082,44.986339568916037,2808,271118331108,2018-01-23T00:00:00.000Z,1708 8TH AVE N,44.9863395691,-93.3019714355,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,2,1
-93.278228760049217,44.960929870217399,2809,271118300989,2018-01-23T00:00:00.000Z,6 22ND ST W,44.9609298706,-93.2782287598,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.279380798784814,44.960922241268463,2810,271118323144,2018-01-23T00:00:00.000Z,28 22ND ST W,44.9609222412,-93.2793807983,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.306968688753955,44.995285034476808,2811,271118325789,2018-01-23T00:00:00.000Z,1600 OLIVER AVE N,44.9952850342,-93.306968689,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.269630431898861,44.930557251116284,2812,271118329624,2018-01-23T00:00:00.000Z,408 40TH ST E,44.930557251,-93.2696304321,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,2,5
-93.294296264461025,44.953094482824156,2813,271118332128,2018-01-23T00:00:00.000Z,2724 EMERSON AVE S,44.9530944824,-93.2942962646,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.220947265204074,44.957988739089103,2814,271118324819,2018-01-23T00:00:00.000Z,2430 35TH AVE S,44.957988739,-93.2209472656,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,2,2,4
-93.270606994916818,44.923305511140484,2815,271118324955,2018-01-23T00:00:00.000Z,326 44ST ST E,44.9233055115,-93.2706069946,478.1000(b),Snow emergency parking restrictions - even number address,Regina,Nokomis,8,2,5
-93.269729614530036,44.930572509913475,2816,271118329625,2018-01-23T00:00:00.000Z,406 40TH ST E,44.9305725098,-93.2697296143,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,2,5
-93.204841613349743,44.907524108950497,2817,271118329703,2018-01-23T00:00:00.000Z,4826 53RD ST E,44.9075241089,-93.2048416138,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.278457642006515,44.960941314989725,2818,271118300990,2018-01-23T00:00:00.000Z,12 22ND ST W,44.9609413147,-93.2784576416,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.243560790897732,45.016075134359994,2819,271118319569,2018-01-23T00:00:00.000Z,2632 TAYLOR ST NE,45.0160751343,-93.243560791,478.1000(b),Snow emergency parking restrictions - even number address,Audubon Park,Northeast,1,2,2
-93.279113769384935,44.960922241268463,2820,271118323145,2018-01-23T00:00:00.000Z,20 22ND ST W,44.9609222412,-93.2791137695,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.225715637066969,44.969318390131662,2821,271118324488,2018-01-23T00:00:00.000Z,630 ONTARIO ST SE,44.9693183899,-93.2257156372,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.299301147230096,44.986373901434433,2822,271118331109,2018-01-23T00:00:00.000Z,1512 8TH AVE N,44.9863739014,-93.2993011475,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,2,1
-93.306922912362495,44.994468689278619,2823,271118325790,2018-01-23T00:00:00.000Z,1508 OLIVER AVE N,44.994468689,-93.3069229126,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.278549193890171,44.960945129014533,2824,271118300991,2018-01-23T00:00:00.000Z,14 22ND ST W,44.9609451294,-93.2785491943,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.278915405021905,44.960914611420208,2825,271118323146,2018-01-23T00:00:00.000Z,16 22ND ST W,44.9609146118,-93.2789154053,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.225708008118033,44.969451904381913,2826,271118324489,2018-01-23T00:00:00.000Z,620 ONTARIO ST SE,44.9694519043,-93.2257080078,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.271003722743558,44.923309326064611,2827,271118324956,2018-01-23T00:00:00.000Z,320 44TH ST E,44.9233093262,-93.2710037231,478.1000(b),Snow emergency parking restrictions - even number address,Regina,Nokomis,8,2,5
-93.273048400663129,44.930568694989347,2828,271118329626,2018-01-23T00:00:00.000Z,222 40TH ST E,44.9305686951,-93.2730484009,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,2,5
-93.294509887621189,44.954254150508689,2829,271118332129,2018-01-23T00:00:00.000Z,2640 EMERSON AVE S,44.9542541504,-93.2945098877,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.225708008118033,44.969528198367698,2830,271118324490,2018-01-23T00:00:00.000Z,620 ONTARIO ST SE,44.9695281982,-93.2257080078,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.243598938340313,45.015052795849897,2831,271118319570,2018-01-23T00:00:00.000Z,2600 TAYLOR ST NE,45.0150527954,-93.243598938,478.1000(b),Snow emergency parking restrictions - even number address,Audubon Park,Northeast,1,2,2
-93.273727416686881,44.915786743563444,2832,271118321985,2018-01-23T00:00:00.000Z,202 48TH ST E,44.9157867432,-93.273727417,478.1000(b),Snow emergency parking restrictions - even number address,Field,Nokomis,8,2,5
-93.211463928617377,44.928482055602444,2833,271118325593,2018-01-23T00:00:00.000Z,5016 ABBOTT AVE S,44.9284820557,-93.2114639282,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,2,6
-93.203231811598812,44.907241821652804,2834,271118329704,2018-01-23T00:00:00.000Z,5300 HIAWATHA LA,44.9072418213,-93.2032318115,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.225715637066969,44.969821929538455,2835,271118324491,2018-01-23T00:00:00.000Z,610 ONTARIO ST SE,44.9698219299,-93.2257156372,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.306953429956764,44.992603302000816,2836,271118325791,2018-01-23T00:00:00.000Z,1336 OLIVER AVE N,44.992603302,-93.3069534302,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.289161682365716,45.000217438184279,2837,271118328245,2018-01-23T00:00:00.000Z,716 21ST AVE N,45.0002174377,-93.2891616821,478.1000(b),Snow emergency parking restrictions - even number address,Hawthorne,Near North,5,2,1
-93.225761413458429,44.969818115513647,2838,271118324492,2018-01-23T00:00:00.000Z,610 ONTARIO ST SE,44.9698181152,-93.2257614136,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.306953429956764,44.992553710685229,2839,271118325792,2018-01-23T00:00:00.000Z,1332 OLIVER AVE N,44.9925537109,-93.3069534302,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.202995300692521,44.907321929663397,2840,271118329705,2018-01-23T00:00:00.000Z,5304 HIAWATHA LA,44.9073219299,-93.2029953003,478.1000(b),Snow emergency parking restrictions - even number address,Minnehaha,Nokomis,12,2,6
-93.327461242542256,44.921550750366862,2841,271118319090,2018-01-23T00:00:00.000Z,3716 45TH ST W,44.9215507507,-93.3274612427,478.1000(b),Snow emergency parking restrictions - even number address,Linden Hills,Southwest,13,2,5
-93.294372558446753,44.956443786551574,2842,271118332130,2018-01-23T00:00:00.000Z,2530 EMERSON AVE S,44.9564437866,-93.2943725586,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.327400207353662,44.921558380215117,2843,271118319091,2018-01-23T00:00:00.000Z,3714 45TH ST W,44.9215583801,-93.3274002075,478.1000(b),Snow emergency parking restrictions - even number address,Linden Hills,Southwest,13,2,5
-93.243698120072168,45.01380920433138,2844,271118319571,2018-01-23T00:00:00.000Z,2512 TAYLOR ST NE,45.0138092041,-93.2436981201,478.1000(b),Snow emergency parking restrictions - even number address,Audubon Park,Northeast,1,2,2
-93.225692749320899,44.970054626419937,2845,271118324493,2018-01-23T00:00:00.000Z,608 ONTARIO ST SE,44.9700546265,-93.225692749,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.306968688753955,44.992481231623572,2846,271118325793,2018-01-23T00:00:00.000Z,1324 OLIVER AVE N,44.9924812317,-93.306968689,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.23606872599089,44.961421966650505,2847,271118325934,2018-01-23T00:00:00.000Z,2112 25TH AVE S,44.9614219666,-93.2360687256,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,6,2,4
-93.257514953252439,44.957057952462605,2848,271118326951,2018-01-23T00:00:00.000Z,2508 12TH AVE S,44.9570579529,-93.2575149536,478.1000(b),Snow emergency parking restrictions - even number address,Midtown Phillips,Phillips,9,2,3
-93.289237976351501,45.000217438184279,2849,271118328246,2018-01-23T00:00:00.000Z,726 21ST AVE N,45.0002174377,-93.2892379761,478.1000(b),Snow emergency parking restrictions - even number address,Hawthorne,Near North,5,2,1
-93.311065673541975,45.020511627609608,2850,271118314134,2018-01-23T00:00:00.000Z,2400 36TH AVE N,45.0205116272,-93.3110656738,478.1000(b),Snow emergency parking restrictions - even number address,Cleveland,Camden,4,2,1
-93.327156066599173,44.921539306493855,2851,271118319092,2018-01-23T00:00:00.000Z,3710 45TH ST W,44.9215393066,-93.3271560669,478.1000(b),Snow emergency parking restrictions - even number address,Linden Hills,Southwest,13,2,5
-93.27471923850203,44.960922241268463,2852,271118323147,2018-01-23T00:00:00.000Z,112 22ND ST E,44.9609222412,-93.2747192383,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.215095519642489,44.968593597716392,2853,271118331735,2018-01-23T00:00:00.000Z,84 MALCOLM AVE SE,44.9685935974,-93.21509552,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.294418334838269,44.956878661820838,2854,271118332668,2018-01-23T00:00:00.000Z,2514 EMERSON AVE S,44.9568786621,-93.294418335,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.225685119472644,44.969978332434152,2855,271118324494,2018-01-23T00:00:00.000Z,606 ONTARIO ST SE,44.9699783325,-93.2256851196,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.208938599037083,44.956611633320279,2856,271118331632,2018-01-23T00:00:00.000Z,4 RIVER TERRACE COURT,44.9566116333,-93.2089385986,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.220375060760432,44.972351074042876,2857,271118301157,2018-01-23T00:00:00.000Z,218 26TH AVE SE,44.9723510742,-93.220375061,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.208747863622989,44.956707001027326,2858,271118324011,2018-01-23T00:00:00.000Z,10 RIVER TERRACE COURT,44.9567070007,-93.2087478638,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.263229370538966,44.925132751875026,2859,271118329627,2018-01-23T00:00:00.000Z,730 43RD ST E,44.9251327515,-93.2632293701,478.1000(b),Snow emergency parking restrictions - even number address,Regina,Nokomis,8,2,5
-93.294288635512089,44.956775665164855,2860,271118332669,2018-01-23T00:00:00.000Z,2516 EMERSON AVE S,44.9567756653,-93.2942886353,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.220344543166107,44.972396850434336,2861,271118301158,2018-01-23T00:00:00.000Z,216 26TH AVE SE,44.9723968506,-93.2203445435,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.311218261513545,45.020496368812417,2862,271118314135,2018-01-23T00:00:00.000Z,2406 36TH AVE N,45.0204963684,-93.3112182617,478.1000(b),Snow emergency parking restrictions - even number address,Cleveland,Camden,4,2,1
-93.224304198779691,44.96987533577817,2863,271118324495,2018-01-23T00:00:00.000Z,608 ERIE ST SE,44.9698753357,-93.2243041992,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.236221313063083,44.96240234369327,2864,271118325935,2018-01-23T00:00:00.000Z,2008 25TH AVE S,44.9624023438,-93.2362213135,478.1000(b),Snow emergency parking restrictions - even number address,Seward,Longfellow,6,2,4
-93.294097900097995,44.958202362249267,2865,271118328378,2018-01-23T00:00:00.000Z,2408 EMERSON AVE S,44.9582023621,-93.2940979004,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.208686828434338,44.9564743041459,2866,271118331633,2018-01-23T00:00:00.000Z,6 RIVER TERRACE COURT,44.9564743042,-93.2086868286,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.208518981665634,44.956798553810245,2867,271118324012,2018-01-23T00:00:00.000Z,18 RIVER TERRACE COURT,44.9567985535,-93.2085189819,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.224311828627947,44.969795226868257,2868,271118324496,2018-01-23T00:00:00.000Z,610 ERIE ST SE,44.9697952271,-93.2243118286,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
