X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.281433,44.91159,1771,271119342548,2019-02-13T00:00:00.000Z,136 PROSPECT AVE,478.1000(b),44.91159,-93.281433,11,Southwest,Tangletown,5,2,Westminster
-93.300627,45.00743,1772,271119343830,2019-02-13T00:00:00.000Z,2646 JAMES AVE N,478.1000(b),45.00743,-93.300627,5,Near North,Jordan,1,2,Westminster
-93.262288,44.961883,1773,271119342091,2019-02-13T00:00:00.000Z,804 21ST ST E,478.1000(b),44.961883,-93.262288,6,Phillips,Ventura Village,3,2,Westminster
-93.291965,45.012252,1774,271119335220,2019-02-13T00:00:00.000Z,1008 31ST AVE N,478.1000(b),45.012252,-93.291965,5,Near North,Hawthorne,1,2,Westminster
-93.266356,44.963984,1775,271119335850,2019-02-13T00:00:00.000Z,632 19TH ST E,478.1000(b),44.963984,-93.266356,6,Phillips,Ventura Village,3,2,Westminster
-93.32504,44.914942,1776,271119310066,2019-02-13T00:00:00.000Z,3224 49TH ST W,478.1000(b),44.914942,-93.32504,13,Southwest,Fulton,5,2,Westminster
-93.309349,44.993298,1777,271119337808,2019-02-13T00:00:00.000Z,1400 QUEEN AVE N,478.1000(b),44.993298,-93.309349,5,Near North,Willard - Hay,1,2,Westminster
-93.283307,44.90307,1778,271119339859,2019-02-13T00:00:00.000Z,5504 PLEASANT AVE,478.1000(b),44.90307,-93.283307,11,Southwest,Windom,5,2,Westminster
-93.281718,44.911656,1779,271119342550,2019-02-13T00:00:00.000Z,140 PROSPECT AVE,478.1000(b),44.911656,-93.281718,11,Southwest,Tangletown,5,2,Westminster
-93.300642,45.007355,1780,271119343831,2019-02-13T00:00:00.000Z,2642 JAMES AVE N,478.1000(b),45.007355,-93.300642,5,Near North,Jordan,1,2,Westminster
-93.285545,44.958541,1781,271119339918,2019-02-13T00:00:00.000Z,2418 HARRIET AVE S,478.1000(b),44.958541,-93.285545,10,Powderhorn,Whittier,3,2,Westminster
-93.281264,44.960535,1782,271119338356,2019-02-13T00:00:00.000Z,2210 COLFAX AVE S,478.1000(b),44.960535,-93.281264,10,Powderhorn,Whittier,3,2,Westminster
-93.26206,44.961855,1783,271119342092,2019-02-13T00:00:00.000Z,808 21ST ST E,478.1000(b),44.961855,-93.26206,6,Phillips,Ventura Village,3,2,Westminster
-93.249188,45.009537,1784,271119312388,2019-02-13T00:00:00.000Z,2022 JACKSON ST NE,478.1000(b),45.009537,-93.249188,1,Northeast,Holland,2,2,Westminster
-93.270516,45.001261,1785,271119336882,2019-02-13T00:00:00.000Z,102 14TH AVE NE,478.1000(b),45.001261,-93.270516,3,Northeast,Sheridan,2,2,Westminster
-93.233657,44.899667,1786,271119308210,2019-02-13T00:00:00.000Z,5700 27TH AVE S,478.1000(b),44.899667,-93.233657,11,Nokomis,Wenonah,6,2,Westminster
-93.296947,44.952326,1787,271119342769,2019-02-13T00:00:00.000Z,2742 GIRARD AVE S,478.1000(b),44.952326,-93.296947,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.261849,44.961862,1788,271119342093,2019-02-13T00:00:00.000Z,808 21ST ST E,478.1000(b),44.961862,-93.261849,6,Phillips,Ventura Village,3,2,Westminster
-93.292039,45.012256,1789,271119335221,2019-02-13T00:00:00.000Z,1010 31ST AVE N,478.1000(b),45.012256,-93.292039,5,Near North,Hawthorne,1,2,Westminster
-93.222848,44.989808,1790,271119343382,2019-02-13T00:00:00.000Z,1062 21ST AVE SE,478.1000(b),44.989808,-93.222848,1,University,Como,4,2,Westminster
-93.296999,44.952156,1791,271119342768,2019-02-13T00:00:00.000Z,2748 GIRARD AVE S,478.1000(b),44.952156,-93.296999,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.325437,44.914563,1792,271119310067,2019-02-13T00:00:00.000Z,3522 49TH ST W,478.1000(b),44.914563,-93.325437,13,Southwest,Fulton,5,2,Westminster
-93.308846,45.01242,1793,271119343776,2019-02-13T00:00:00.000Z,3014 VINCENT AVE N,478.1000(b),45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster
-93.29691,44.952454,1794,271119342770,2019-02-13T00:00:00.000Z,2738 GIRARD AVE S,478.1000(b),44.952454,-93.29691,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.23363,44.901257,1795,271119308211,2019-02-13T00:00:00.000Z,5608 27TH AVE S,478.1000(b),44.901257,-93.23363,11,Nokomis,Wenonah,6,2,Westminster
-93.309389,44.993735,1796,271119337809,2019-02-13T00:00:00.000Z,1410 QUEEN AVE N,478.1000(b),44.993735,-93.309389,5,Near North,Willard - Hay,1,2,Westminster
-93.300615,45.007175,1797,271119343832,2019-02-13T00:00:00.000Z,2638 JAMES AVE N,478.1000(b),45.007175,-93.300615,5,Near North,Jordan,1,2,Westminster
-93.222836,44.990136,1798,271119343383,2019-02-13T00:00:00.000Z,1068 21ST AVE SE,478.1000(b),44.990136,-93.222836,1,University,Como,4,2,Westminster
-93.249153,45.010126,1799,271119334238,2019-02-13T00:00:00.000Z,2210 JACKSON ST NE,478.1000(b),45.010126,-93.249153,1,Northeast,Holland,2,2,Westminster
-93.285599,44.958703,1800,271119339919,2019-02-13T00:00:00.000Z,2410 HARRIET AVE S,478.1000(b),44.958703,-93.285599,10,Powderhorn,Whittier,3,2,Westminster
-93.261446,44.961825,1801,271119342095,2019-02-13T00:00:00.000Z,824 21ST ST E,478.1000(b),44.961825,-93.261446,6,Phillips,Ventura Village,3,2,Westminster
-93.261436,44.961792,1802,271119342094,2019-02-13T00:00:00.000Z,828 21ST ST E,478.1000(b),44.961792,-93.261436,6,Phillips,Ventura Village,3,2,Westminster
-93.292207,45.012233,1803,271119335222,2019-02-13T00:00:00.000Z,1012 31ST AVE N,478.1000(b),45.012233,-93.292207,5,Near North,Hawthorne,1,2,Westminster
-93.285512,44.958781,1804,271119339920,2019-02-13T00:00:00.000Z,2408 HARRIET AVE S,478.1000(b),44.958781,-93.285512,10,Powderhorn,Whittier,3,2,Westminster
-93.296927,44.9526,1805,271119342771,2019-02-13T00:00:00.000Z,2736 GIRARD AVE S,478.1000(b),44.9526,-93.296927,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.284231,44.911168,1806,271119342551,2019-02-13T00:00:00.000Z,332 PROSPECT AVE,478.1000(b),44.911168,-93.284231,11,Southwest,Tangletown,5,2,Westminster
-93.261076,44.963764,1807,271119339941,2019-02-13T00:00:00.000Z,1904 ELLIOT AVE S,478.1000(b),44.963764,-93.261076,6,Phillips,Ventura Village,3,2,Westminster
-93.247892,44.925147,1808,271119336774,2019-02-13T00:00:00.000Z,1824 43RD ST E,478.1000(b),44.925147,-93.247892,8,Nokomis,Northrop,6,2,Westminster
-93.261578,44.961835,1809,271119342096,2019-02-13T00:00:00.000Z,822 21ST ST E,478.1000(b),44.961835,-93.261578,6,Phillips,Ventura Village,3,2,Westminster
-93.292346,45.012213,1810,271119335223,2019-02-13T00:00:00.000Z,1014 31ST AVE N,478.1000(b),45.012213,-93.292346,5,Near North,Hawthorne,1,2,Westminster
-93.284206,44.962519,1811,271119338357,2019-02-13T00:00:00.000Z,2002 GRAND AVE S,478.1000(b),44.962519,-93.284206,10,Powderhorn,Whittier,3,2,Westminster
-93.300615,45.006819,1812,271119343834,2019-02-13T00:00:00.000Z,2626 JAMES AVE N,478.1000(b),45.006819,-93.300615,5,Near North,Jordan,1,2,Westminster
-93.309609,44.994035,1813,271119337810,2019-02-13T00:00:00.000Z,1500 QUEEN AVE N,478.1000(b),44.994035,-93.309609,5,Near North,Willard - Hay,1,2,Westminster
-93.296936,44.952679,1814,271119342772,2019-02-13T00:00:00.000Z,2734 GIRARD AVE S,478.1000(b),44.952679,-93.296936,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.292409,45.01221,1815,271119335224,2019-02-13T00:00:00.000Z,1016 31ST AVE N,478.1000(b),45.01221,-93.292409,5,Near North,Hawthorne,1,2,Westminster
-93.26115,44.964216,1816,271119335852,2019-02-13T00:00:00.000Z,1828 ELLIOT AVE S,478.1000(b),44.964216,-93.26115,6,Phillips,Ventura Village,3,2,Westminster
-93.233558,44.906293,1817,271119308212,2019-02-13T00:00:00.000Z,5320 27TH AVE S,478.1000(b),44.906293,-93.233558,11,Nokomis,Keewaydin,6,2,Westminster
-93.260983,44.964435,1818,271119335853,2019-02-13T00:00:00.000Z,1820 ELLIOT AVE S,478.1000(b),44.964435,-93.260983,6,Phillips,Ventura Village,3,2,Westminster
-93.26108,44.963647,1819,271119339942,2019-02-13T00:00:00.000Z,1906 ELLIOT AVE S,478.1000(b),44.963647,-93.26108,6,Phillips,Ventura Village,3,2,Westminster
-93.296981,44.952792,1820,271119342773,2019-02-13T00:00:00.000Z,2720 GIRARD AVE S,478.1000(b),44.952792,-93.296981,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.260214,44.961831,1821,271119342097,2019-02-13T00:00:00.000Z,920 21ST ST E,478.1000(b),44.961831,-93.260214,6,Phillips,Ventura Village,3,2,Westminster
-93.290529,45.009004,1822,271119343108,2019-02-13T00:00:00.000Z,2814 BRYANT AVE N,478.1000(b),45.009004,-93.290529,5,Near North,Hawthorne,1,2,Westminster
-93.27049,45.001229,1823,271119336883,2019-02-13T00:00:00.000Z,104 14TH AVE NE,478.1000(b),45.001229,-93.27049,3,Northeast,Sheridan,2,2,Westminster
-93.284124,44.962252,1824,271119338358,2019-02-13T00:00:00.000Z,2008 GRAND AVE S,478.1000(b),44.962252,-93.284124,10,Powderhorn,Whittier,3,2,Westminster
-93.24917,45.013431,1825,271119312389,2019-02-13T00:00:00.000Z,2510 JACKSON ST NE,478.1000(b),45.013431,-93.24917,1,Northeast,Holland,2,2,Westminster
-93.282053,44.897052,1826,271119339860,2019-02-13T00:00:00.000Z,5826 PILLSBURY AVE,478.1000(b),44.897052,-93.282053,11,Southwest,Windom,5,2,Westminster
-93.29051,45.009067,1827,271119343109,2019-02-13T00:00:00.000Z,2816 BRYANT AVE N,478.1000(b),45.009067,-93.29051,5,Near North,Hawthorne,1,2,Westminster
-93.222846,44.98708,1828,271119343384,2019-02-13T00:00:00.000Z,912 21ST AVE SE,478.1000(b),44.98708,-93.222846,2,University,Como,4,2,Westminster
-93.25742,44.961447,1829,271119342953,2019-02-13T00:00:00.000Z,2112 12TH AVE S,478.1000(b),44.961447,-93.25742,6,Phillips,Ventura Village,3,2,Westminster
-93.285557,44.958456,1830,271119339921,2019-02-13T00:00:00.000Z,2422 HARRIET AVE S,478.1000(b),44.958456,-93.285557,10,Powderhorn,Whittier,3,2,Westminster
-93.281735,44.89556,1831,271119339861,2019-02-13T00:00:00.000Z,5936 PILLSBURY AVE,478.1000(b),44.89556,-93.281735,11,Southwest,Windom,5,2,Westminster
-93.270229,45.001355,1832,271119336884,2019-02-13T00:00:00.000Z,110 14TH AVE NE,478.1000(b),45.001355,-93.270229,3,Northeast,Sheridan,2,2,Westminster
-93.259757,44.96364,1833,271119335854,2019-02-13T00:00:00.000Z,1914 10TH AVE S,478.1000(b),44.96364,-93.259757,6,Phillips,Ventura Village,3,2,Westminster
-93.300672,45.00571,1834,271119343835,2019-02-13T00:00:00.000Z,2526 JAMES AVE N,478.1000(b),45.00571,-93.300672,5,Near North,Jordan,1,2,Westminster
-93.29052,45.009116,1835,271119343110,2019-02-13T00:00:00.000Z,2818 BRYANT AVE N,478.1000(b),45.009116,-93.29052,5,Near North,Hawthorne,1,2,Westminster
-93.297013,44.95346,1836,271119342774,2019-02-13T00:00:00.000Z,2710 GIRARD AVE S,478.1000(b),44.95346,-93.297013,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.259064,44.961868,1837,271119342098,2019-02-13T00:00:00.000Z,1010 21ST ST E,478.1000(b),44.961868,-93.259064,6,Phillips,Ventura Village,3,2,Westminster
-93.283645,44.909674,1838,271119342552,2019-02-13T00:00:00.000Z,334 ELMWOOD PL W,478.1000(b),44.909674,-93.283645,11,Southwest,Tangletown,5,2,Westminster
-93.283143,44.940671,1839,271119343275,2019-02-13T00:00:00.000Z,3414 PLEASANT AVE,478.1000(b),44.940671,-93.283143,8,Powderhorn,Lyndale,5,2,Westminster
-93.246046,44.954102,1840,271119341504,2019-02-13T00:00:00.000Z,2646 LONGFELLOW AVE S,478.1000(b),44.954102,-93.246046,9,Phillips,East Phillips,3,2,Westminster
-93.234856,44.906544,1841,271119308213,2019-02-13T00:00:00.000Z,5316 26TH AVE S,478.1000(b),44.906544,-93.234856,11,Nokomis,Keewaydin,6,2,Westminster
-93.249169,45.014758,1842,271119334239,2019-02-13T00:00:00.000Z,2544 JACKSON ST NE,478.1000(b),45.014758,-93.249169,1,Northeast,Holland,2,2,Westminster
-93.222815,44.986997,1843,271119343385,2019-02-13T00:00:00.000Z,906 21ST AVE SE,478.1000(b),44.986997,-93.222815,2,University,Como,4,2,Westminster
-93.290534,45.009649,1844,271119343111,2019-02-13T00:00:00.000Z,2902 BRYANT AVE N,478.1000(b),45.009649,-93.290534,5,Near North,Hawthorne,1,2,Westminster
-93.258728,44.961846,1845,271119342099,2019-02-13T00:00:00.000Z,1018 21ST ST E,478.1000(b),44.961846,-93.258728,6,Phillips,Ventura Village,3,2,Westminster
-93.21736,44.930848,1846,271119337027,2019-02-13T00:00:00.000Z,3956 38TH AVE S,478.1000(b),44.930848,-93.21736,12,Longfellow,Howe,6,2,Westminster
-93.285295,45.014968,1847,271119335225,2019-02-13T00:00:00.000Z,408 33RD AVE N,478.1000(b),45.014968,-93.285295,4,Camden,McKinley,1,2,Westminster
-93.222861,44.986446,1848,271119343386,2019-02-13T00:00:00.000Z,890 21ST AVE SE,478.1000(b),44.986446,-93.222861,2,University,Como,4,2,Westminster
-93.28423,44.96182,1849,271119338462,2019-02-13T00:00:00.000Z,2100 GRAND AVE S,478.1000(b),44.96182,-93.28423,10,Powderhorn,Whittier,3,2,Westminster
-93.259852,44.964185,1850,271119335855,2019-02-13T00:00:00.000Z,1814 10TH AVE S,478.1000(b),44.964185,-93.259852,6,Phillips,Ventura Village,3,2,Westminster
-93.259725,44.964256,1851,271119340356,2019-02-13T00:00:00.000Z,1820 10TH AVE S,478.1000(b),44.964256,-93.259725,6,Phillips,Ventura Village,3,2,Westminster
-93.284246,44.961309,1852,271119338463,2019-02-13T00:00:00.000Z,2118 GRAND AVE S,478.1000(b),44.961309,-93.284246,10,Powderhorn,Whittier,3,2,Westminster
-93.257503,44.958687,1853,271119342954,2019-02-13T00:00:00.000Z,2412 12TH AVE S,478.1000(b),44.958687,-93.257503,9,Phillips,Midtown Phillips,3,2,Westminster
-93.230305,44.983468,1854,271119336090,2019-02-13T00:00:00.000Z,1526 8TH ST SE,478.1000(b),44.983468,-93.230305,2,University,University of Minnesota,4,2,Westminster
-93.309463,44.997144,1855,271119337811,2019-02-13T00:00:00.000Z,1706 QUEEN AVE N,478.1000(b),44.997144,-93.309463,5,Near North,Willard - Hay,1,2,Westminster
-93.258292,44.961868,1856,271119342100,2019-02-13T00:00:00.000Z,1028 21ST ST E,478.1000(b),44.961868,-93.258292,6,Phillips,Ventura Village,3,2,Westminster
-93.222896,44.986328,1857,271119343387,2019-02-13T00:00:00.000Z,886 21ST AVE SE,478.1000(b),44.986328,-93.222896,2,University,Como,4,2,Westminster
-93.249176,45.016556,1858,271119334240,2019-02-13T00:00:00.000Z,2648 JACKSON ST NE,478.1000(b),45.016556,-93.249176,1,Northeast,Holland,2,2,Westminster
-93.295741,44.95327,1859,271119342775,2019-02-13T00:00:00.000Z,2710 FREMONT AVE S,478.1000(b),44.95327,-93.295741,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.280702,44.897371,1860,271119339862,2019-02-13T00:00:00.000Z,5808 WENTWORTH AVE S,478.1000(b),44.897371,-93.280702,11,Southwest,Windom,5,2,Westminster
-93.284251,44.96125,1861,271119338464,2019-02-13T00:00:00.000Z,2120 GRAND AVE S,478.1000(b),44.96125,-93.284251,10,Powderhorn,Whittier,3,2,Westminster
-93.222848,44.986229,1862,271119343388,2019-02-13T00:00:00.000Z,884 21ST AVE SE,478.1000(b),44.986229,-93.222848,2,University,Como,4,2,Westminster
-93.257551,44.956592,1863,271119342955,2019-02-13T00:00:00.000Z,2522 12TH AVE S,478.1000(b),44.956592,-93.257551,9,Phillips,Midtown Phillips,3,2,Westminster
-93.270041,45.00145,1864,271119336885,2019-02-13T00:00:00.000Z,116 14TH AVE NE,478.1000(b),45.00145,-93.270041,3,Northeast,Sheridan,2,2,Westminster
-93.30051,44.997377,1865,271119340920,2019-02-13T00:00:00.000Z,1726 JAMES AVE N,478.1000(b),44.997377,-93.30051,5,Near North,Near - North,1,2,Westminster
-93.290535,45.013636,1866,271119343112,2019-02-13T00:00:00.000Z,3212 BRYANT AVE N,478.1000(b),45.013636,-93.290535,4,Camden,McKinley,1,2,Westminster
-93.295718,44.953225,1867,271119342776,2019-02-13T00:00:00.000Z,2718 FREMONT AVE S,478.1000(b),44.953225,-93.295718,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.301487,45.004513,1868,271119343836,2019-02-13T00:00:00.000Z,2420 JAMES AVE N,478.1000(b),45.004513,-93.301487,5,Near North,Jordan,1,2,Westminster
-93.28064,44.897383,1869,271119339863,2019-02-13T00:00:00.000Z,5812 WENTWORTH AVE S,478.1000(b),44.897383,-93.28064,11,Southwest,Windom,5,2,Westminster
-93.257575,44.965177,1870,271119335856,2019-02-13T00:00:00.000Z,1220 18TH ST E,478.1000(b),44.965177,-93.257575,6,Phillips,Ventura Village,3,2,Westminster
-93.257538,44.956448,1871,271119342956,2019-02-13T00:00:00.000Z,2524 12TH AVE S,478.1000(b),44.956448,-93.257538,9,Phillips,Midtown Phillips,3,2,Westminster
-93.290552,45.013868,1872,271119343113,2019-02-13T00:00:00.000Z,3222 BRYANT AVE N,478.1000(b),45.013868,-93.290552,4,Camden,McKinley,1,2,Westminster
-93.303295,45.030092,1873,271119343780,2019-02-13T00:00:00.000Z,4214 VINCENT AVE N,478.1000(b),45.030092,-93.303295,4,Camden,Webber - Camden,1,2,Westminster
-93.246019,44.954398,1874,271119341505,2019-02-13T00:00:00.000Z,2642 LONGFELLOW AVE S,478.1000(b),44.954398,-93.246019,9,Phillips,East Phillips,3,2,Westminster
-93.287145,45.014941,1875,271119335226,2019-02-13T00:00:00.000Z,608 33RD AVE N,478.1000(b),45.014941,-93.287145,4,Camden,McKinley,1,2,Westminster
-93.256821,44.964739,1876,271119340357,2019-02-13T00:00:00.000Z,1810 13TH AVE S,478.1000(b),44.964739,-93.256821,6,Phillips,Ventura Village,3,2,Westminster
-93.257543,44.956417,1877,271119342957,2019-02-13T00:00:00.000Z,2526 12TH AVE S,478.1000(b),44.956417,-93.257543,9,Phillips,Midtown Phillips,3,2,Westminster
-93.280599,44.897272,1878,271119339864,2019-02-13T00:00:00.000Z,5816 WENTWORTH AVE S,478.1000(b),44.897272,-93.280599,11,Southwest,Windom,5,2,Westminster
-93.303154,44.999247,1879,271119340921,2019-02-13T00:00:00.000Z,1910 LOGAN AVE N,478.1000(b),44.999247,-93.303154,5,Near North,Willard - Hay,1,2,Westminster
-93.254548,44.961852,1880,271119342101,2019-02-13T00:00:00.000Z,1406 21ST ST E,478.1000(b),44.961852,-93.254548,6,Phillips,Ventura Village,3,2,Westminster
-93.207832,44.932486,1881,271119343660,2019-02-13T00:00:00.000Z,4530 39TH ST E,478.1000(b),44.932486,-93.207832,12,Longfellow,Howe,6,2,Westminster
-93.321906,44.916196,1882,271119310068,2019-02-13T00:00:00.000Z,3322 48TH ST W,478.1000(b),44.916196,-93.321906,13,Southwest,Fulton,5,2,Westminster
-93.309528,44.999488,1883,271119337812,2019-02-13T00:00:00.000Z,1922 QUEEN AVE N,478.1000(b),44.999488,-93.309528,5,Near North,Willard - Hay,1,2,Westminster
-93.29564,44.952913,1884,271119342777,2019-02-13T00:00:00.000Z,2726 FREMONT AVE S,478.1000(b),44.952913,-93.29564,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.280568,44.896828,1885,271119339865,2019-02-13T00:00:00.000Z,5824 WENTWORTH AVE S,478.1000(b),44.896828,-93.280568,11,Southwest,Windom,5,2,Westminster
-93.309468,44.999497,1886,271119337813,2019-02-13T00:00:00.000Z,1924 QUEEN AVE N,478.1000(b),44.999497,-93.309468,5,Near North,Willard - Hay,1,2,Westminster
-93.302393,45.003739,1887,271119343837,2019-02-13T00:00:00.000Z,2354 JAMES AVE N,478.1000(b),45.003739,-93.302393,5,Near North,Jordan,1,2,Westminster
-93.236394,44.984414,1888,271119342209,2019-02-13T00:00:00.000Z,1206 7TH ST SE,478.1000(b),44.984414,-93.236394,3,University,Marcy Holmes,4,2,Westminster
-93.2461,44.954734,1889,271119341506,2019-02-13T00:00:00.000Z,2622 LONGFELLOW AVE S,478.1000(b),44.954734,-93.2461,9,Phillips,East Phillips,3,2,Westminster
-93.25755,44.956208,1890,271119342958,2019-02-13T00:00:00.000Z,2532 12TH AVE S,478.1000(b),44.956208,-93.25755,9,Phillips,Midtown Phillips,3,2,Westminster
-93.257556,44.955867,1891,271119342959,2019-02-13T00:00:00.000Z,2540 12TH AVE S,478.1000(b),44.955867,-93.257556,9,Phillips,Midtown Phillips,3,2,Westminster
-93.221565,44.984444,1892,271119343389,2019-02-13T00:00:00.000Z,828 22ND AVE SE,478.1000(b),44.984444,-93.221565,2,University,Como,4,2,Westminster
-93.232695,44.983155,1893,271119336092,2019-02-13T00:00:00.000Z,1418 7TH ST SE,478.1000(b),44.983155,-93.232695,3,University,Marcy Holmes,4,2,Westminster
-93.253914,44.961769,1894,271119342102,2019-02-13T00:00:00.000Z,1422 21ST ST E,478.1000(b),44.961769,-93.253914,6,Phillips,Ventura Village,3,2,Westminster
-93.280579,44.895692,1895,271119339866,2019-02-13T00:00:00.000Z,5856 WENTWORTH AVE S,478.1000(b),44.895692,-93.280579,11,Southwest,Windom,5,2,Westminster
-93.289548,45.014945,1896,271119335227,2019-02-13T00:00:00.000Z,706 33RD AVE N,478.1000(b),45.014945,-93.289548,4,Camden,McKinley,1,2,Westminster
-93.309505,44.999937,1897,271119337814,2019-02-13T00:00:00.000Z,2014 QUEEN AVE N,478.1000(b),44.999937,-93.309505,5,Near North,Willard - Hay,1,2,Westminster
-93.255599,44.963555,1898,271119335857,2019-02-13T00:00:00.000Z,1908 14TH AVE S,478.1000(b),44.963555,-93.255599,6,Phillips,Ventura Village,3,2,Westminster
-93.282813,44.942507,1899,271119343276,2019-02-13T00:00:00.000Z,3312 PLEASANT AVE,478.1000(b),44.942507,-93.282813,8,Powderhorn,Lyndale,5,2,Westminster
-93.322746,44.916237,1900,271119310069,2019-02-13T00:00:00.000Z,3324 48TH ST W,478.1000(b),44.916237,-93.322746,13,Southwest,Fulton,5,2,Westminster
-93.303584,45.00293,1901,271119343838,2019-02-13T00:00:00.000Z,2326 JAMES AVE N,478.1000(b),45.00293,-93.303584,5,Near North,Jordan,1,2,Westminster
-93.289677,44.917671,1902,271119344236,2019-02-13T00:00:00.000Z,4704 ALDRICH AVE S,478.1000(b),44.917671,-93.289677,13,Southwest,Lynnhurst,5,2,Westminster
-93.253728,44.961856,1903,271119342103,2019-02-13T00:00:00.000Z,1424 21ST ST E,478.1000(b),44.961856,-93.253728,6,Phillips,Ventura Village,3,2,Westminster
-93.234273,44.983834,1904,271119342210,2019-02-13T00:00:00.000Z,1308 7TH ST SE,478.1000(b),44.983834,-93.234273,3,University,Marcy Holmes,4,2,Westminster
-93.285598,44.959548,1905,271119339922,2019-02-13T00:00:00.000Z,2316 HARRIET AVE S,478.1000(b),44.959548,-93.285598,10,Powderhorn,Whittier,3,2,Westminster
-93.238872,44.903025,1906,271119308214,2019-02-13T00:00:00.000Z,5504 SHOREVIEW AVE,478.1000(b),44.903025,-93.238872,11,Nokomis,Wenonah,6,2,Westminster
-93.23431,44.983704,1907,271119342211,2019-02-13T00:00:00.000Z,1314 7TH ST SE,478.1000(b),44.983704,-93.23431,3,University,Marcy Holmes,4,2,Westminster
-93.246139,44.95532,1908,271119341507,2019-02-13T00:00:00.000Z,2610 LONGFELLOW AVE S,478.1000(b),44.95532,-93.246139,9,Phillips,East Phillips,3,2,Westminster
-93.276157,44.905224,1909,271119342553,2019-02-13T00:00:00.000Z,112 54TH ST E,478.1000(b),44.905224,-93.276157,11,Southwest,Tangletown,5,2,Westminster
-93.304475,44.999356,1910,271119340922,2019-02-13T00:00:00.000Z,1918 MORGAN AVE N,478.1000(b),44.999356,-93.304475,5,Near North,Willard - Hay,1,2,Westminster
-93.323034,44.916339,1911,271119310070,2019-02-13T00:00:00.000Z,3326 48TH ST W,478.1000(b),44.916339,-93.323034,13,Southwest,Fulton,5,2,Westminster
-93.221615,44.98532,1912,271119343390,2019-02-13T00:00:00.000Z,856 22ND AVE SE,478.1000(b),44.98532,-93.221615,2,University,Como,4,2,Westminster
-93.283033,44.942802,1913,271119343277,2019-02-13T00:00:00.000Z,3304 PLEASANT AVE,478.1000(b),44.942802,-93.283033,8,Powderhorn,Lyndale,5,2,Westminster
-93.255403,44.963904,1914,271119337899,2019-02-13T00:00:00.000Z,1902 14TH AVE S,478.1000(b),44.963904,-93.255403,6,Phillips,Ventura Village,3,2,Westminster
-93.276275,44.905221,1915,271119342554,2019-02-13T00:00:00.000Z,106 54TH ST E,478.1000(b),44.905221,-93.276275,11,Southwest,Tangletown,5,2,Westminster
-93.279281,44.896582,1916,271119339867,2019-02-13T00:00:00.000Z,5836 BLAISDELL AVE S,478.1000(b),44.896582,-93.279281,11,Southwest,Windom,5,2,Westminster
-93.285578,44.959546,1917,271119340344,2019-02-13T00:00:00.000Z,2314 HARRIET AVE S,478.1000(b),44.959546,-93.285578,10,Powderhorn,Whittier,3,2,Westminster
-93.290542,45.017791,1918,271119343114,2019-02-13T00:00:00.000Z,3432 BRYANT AVE N,478.1000(b),45.017791,-93.290542,4,Camden,McKinley,1,2,Westminster
-93.321385,44.916197,1919,271119310071,2019-02-13T00:00:00.000Z,3302 48TH ST W,478.1000(b),44.916197,-93.321385,13,Southwest,Fulton,5,2,Westminster
-93.28302,44.944092,1920,271119343278,2019-02-13T00:00:00.000Z,3216 PLEASANT AVE,478.1000(b),44.944092,-93.28302,8,Powderhorn,Lyndale,5,2,Westminster
-93.29441,44.952242,1921,271119342778,2019-02-13T00:00:00.000Z,2748 EMERSON AVE S,478.1000(b),44.952242,-93.29441,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
-93.257616,44.949328,1922,271119342960,2019-02-13T00:00:00.000Z,2922 12TH AVE S,478.1000(b),44.949328,-93.257616,9,Phillips,Midtown Phillips,3,2,Westminster
-93.25537,44.964704,1923,271119337900,2019-02-13T00:00:00.000Z,1808 14TH AVE S,478.1000(b),44.964704,-93.25537,6,Phillips,Ventura Village,3,2,Westminster
-93.277073,44.905199,1924,271119342555,2019-02-13T00:00:00.000Z,24 54TH ST E,478.1000(b),44.905199,-93.277073,11,Southwest,Tangletown,5,2,Westminster
-93.224716,44.932384,1925,271119343661,2019-02-13T00:00:00.000Z,3220 39TH ST E,478.1000(b),44.932384,-93.224716,12,Longfellow,Howe,6,2,Westminster
-93.27726,44.90521,1926,271119342556,2019-02-13T00:00:00.000Z,14 54TH ST E,478.1000(b),44.90521,-93.27726,11,Southwest,Tangletown,5,2,Westminster
-93.285575,44.959614,1927,271119340345,2019-02-13T00:00:00.000Z,2304 HARRIET AVE S,478.1000(b),44.959614,-93.285575,10,Powderhorn,Whittier,3,2,Westminster
