X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Community,Neighborho,Day_identi,TowDist
-93.309345999817992,44.981768000193085,718,01/16/2018 01:47pm,Snow Emergency,"2220 4TH AVE N,Minneapolis,MN",44.981768,-93.309346,5,Near North,Harrison,2,3
-93.243415000002187,44.984074999561642,719,01/16/2018 04:21pm,Snow Emergency,"412 8TH AVE SE,Minneapolis,MN",44.984075,-93.243415,3,University,Marcy - Holmes,2,4
-93.25459500025903,45.010604999920872,720,01/16/2018 03:46pm,Snow Emergency,"2218 MADISON ST NE,Minneapolis,MN",45.010605,-93.254595,1,Northeast,Holland,2,2
-93.237304999725893,44.985070999626998,721,01/16/2018 04:26pm,Snow Emergency,"702 11TH AVE SE,Minneapolis,MN",44.985071,-93.237305,3,University,Marcy - Holmes,2,4
-93.290306999568315,45.008331000275518,722,01/16/2018 03:48pm,Snow Emergency,"2718 BRYANT AVE N,Minneapolis,MN",45.008331,-93.290307,5,Near North,Hawthorne,2,1
-93.313373000263709,44.954363999998634,723,01/16/2018 04:30pm,Snow Emergency,"2700 BLOCK OF DEAN PARKWAY,Minneapolis,MN",44.954364,-93.313373,7,Calhoun Isle,Cedar - Isles - Dean,2,3
-93.290830000304254,44.983607999609546,724,01/16/2018 04:33pm,Snow Emergency,"522 BRYANT AVE N,Minneapolis,MN",44.983608,-93.29083,5,Near North,Sumner - Glenwood,2,3
-93.275642999624722,44.965927999977282,725,01/16/2018 04:30pm,Snow Emergency,"1714 STEVENS AVE S,Minneapolis,MN",44.965928,-93.275643,6,Central,Stevens Square - Loring Heights,2,3
-93.244077999999661,44.983261999841488,726,01/16/2018 04:34pm,Snow Emergency,"322 8TH AVE SE,Minneapolis,MN",44.983262,-93.244078,3,University,Marcy - Holmes,2,4
-93.316788000365875,44.951226000079885,727,01/16/2018 04:36pm,Snow Emergency,"2900 BLOCK OF DEAN PARKWAY,Minneapolis,MN",44.951226,-93.316788,7,Calhoun Isle,Cedar - Isles - Dean,2,3
-93.309344999771895,44.987508999640681,728,01/16/2018 04:38pm,Snow Emergency,"918 QUEEN AVE N,Minneapolis,MN",44.987509,-93.309345,5,Near North,Willard - Hay,2,1
-93.251387999856263,44.919173999580494,729,01/16/2018 03:50pm,Snow Emergency,"4612 16TH AVE S,Minneapolis,MN",44.919174,-93.251388,11,Nokomis,Northrup,2,6
-93.237086999565349,44.941547999840395,730,01/16/2018 04:40pm,Snow Emergency,"2410 34TH ST E,Minneapolis,MN",44.941548,-93.237087,9,Powderhorn,Corcoran,2,6
-93.275050000157364,44.965399999910119,731,01/16/2018 04:41pm,Snow Emergency,"126 18TH ST E,Minneapolis,MN",44.9654,-93.27505,6,Central,Stevens Square - Loring Heights,2,3
-93.317608000408882,44.951838000423436,732,01/16/2018 04:43pm,Snow Emergency,"2800 BLOCK OF DEAN PARKWAY,Minneapolis,MN",44.951838,-93.317608,7,Calhoun Isle,Cedar - Isles - Dean,2,3
-93.236175999822478,44.986850999873809,733,01/16/2018 03:50pm,Snow Emergency,"820 11TH AVE SE,Minneapolis,MN",44.986851,-93.236176,3,University,Marcy - Holmes,2,4
-93.302898000142534,44.981721999870445,734,01/16/2018 03:54pm,Snow Emergency,"400 LOGAN AVE N,Minneapolis,MN",44.981722,-93.302898,5,Near North,Harrison,2,3
-93.261724999908779,44.943338999695129,735,01/16/2018 04:45pm,Snow Emergency,"812 33RD ST E,Minneapolis,MN",44.943339,-93.261725,9,Powderhorn,Powderhorn Park,2,6
-93.246322000060218,44.942933999904199,736,01/16/2018 03:53pm,Snow Emergency,"1844 33RD ST E,Minneapolis,MN",44.942934,-93.246322,9,Powderhorn,Corcoran,2,6
-93.245694999924297,44.937906000061901,737,01/16/2018 03:53pm,Snow Emergency,"1860 36TH ST E,Minneapolis,MN",44.937906,-93.245695,9,Powderhorn,Corcoran,2,6
-93.273660999955155,44.965221999795517,738,01/16/2018 03:52pm,Snow Emergency,"228 18TH ST E,Minneapolis,MN",44.965222,-93.273661,6,Central,Stevens Square - Loring Heights,2,3
-93.273838000023659,44.965222999841615,739,01/16/2018 03:52pm,Snow Emergency,"214 18TH ST E,Minneapolis,MN",44.965223,-93.273838,6,Central,Stevens Square - Loring Heights,2,3
-93.297307999564509,44.9601309997459,740,01/16/2018 03:58pm,Snow Emergency,"2222 GIRARD AVE S,Minneapolis,MN",44.960131,-93.297308,7,Calhoun Isle,East Isles,2,3
-93.246010000061403,44.937907000107998,741,01/16/2018 03:58pm,Snow Emergency,"1846 36TH ST E,Minneapolis,MN",44.937907,-93.24601,9,Powderhorn,Corcoran,2,6
-93.233384999717941,44.930056999630892,742,01/16/2018 03:57pm,Snow Emergency,"4008 27TH AVE S,Minneapolis,MN",44.930057,-93.233385,12,Powderhorn,Standish,2,6
-93.231584000301325,44.94602200021518,743,01/16/2018 03:56pm,Snow Emergency,"3130 28TH AVE S,Minneapolis,MN",44.946022,-93.231584,2,Longfellow,Longfellow,2,6
-93.23170599963214,44.932454999598633,744,01/16/2018 04:00pm,Snow Emergency,"2830 39TH ST E,Minneapolis,MN",44.932455,-93.231706,12,Powderhorn,Standish,2,6
-93.302932999957932,44.982472000282655,745,01/16/2018 04:00pm,Snow Emergency,"426 LOGAN AVE N,Minneapolis,MN",44.982472,-93.302933,5,Near North,Harrison,2,3
-93.231730999885713,44.932454999598633,746,01/16/2018 04:00pm,Snow Emergency,"2828 39TH ST E,Minneapolis,MN",44.932455,-93.231731,12,Powderhorn,Standish,2,6
-93.238214000275832,44.984314999837409,747,01/16/2018 04:00pm,Snow Emergency,"602 11TH AVE SE,Minneapolis,MN",44.984315,-93.238214,3,University,Marcy - Holmes,2,4
-93.291665000139631,45.030678000189596,748,01/16/2018 03:48pm,Snow Emergency,"4130 COLFAX AVE N,Minneapolis,MN",45.030678,-93.291665,4,Camden,Webber - Camden,2,1
-93.273687000254824,44.965221999795517,749,01/16/2018 03:50pm,Snow Emergency,"226 18TH ST E,Minneapolis,MN",44.965222,-93.273687,6,Central,Stevens Square - Loring Heights,2,3
-93.265575000285992,44.968679000035877,750,01/17/2018 06:32am,Snow Emergency,"1400 PARK AVE S,Minneapolis,MN",44.968679,-93.265575,7,Central,Elliot Park,3,3
-93.304310999652898,44.947198999634168,751,01/17/2018 08:35am,Snow Emergency,"3033 KNOX AVE S,Minneapolis,MN",44.947199,-93.304311,10,Calhoun Isle,ECCO,3,5
-93.303086999865116,44.947956000369174,752,01/17/2018 08:38am,Snow Emergency,"3009 JAMES AVE S,Minneapolis,MN",44.947956,-93.303087,10,Calhoun Isle,ECCO,3,5
-93.28372800014705,45.002211999584176,753,01/17/2018 08:44am,Snow Emergency,"2223 3rd St N,Minneapolis,MN",45.002212,-93.283728,5,Near North,Hawthorne,3,1
-93.283716999639807,45.002087000115012,754,01/17/2018 08:46am,Snow Emergency,"2219 3RD ST N,Minneapolis,MN",45.002087,-93.283717,5,Near North,Hawthorne,3,1
-93.30305100000362,44.947069999980556,755,01/17/2018 08:48am,Snow Emergency,"3037 JAMES AVE S ,Minneapolis,MN",44.94707,-93.303051,10,Calhoun Isle,ECCO,3,5
-93.288677999989659,44.983462000071313,756,01/17/2018 08:50am,Snow Emergency,"847 LYNDALE PL,Minneapolis,MN",44.983462,-93.288678,5,Near North,Sumner - Glenwood,3,3
-93.254716000443011,44.929434999725515,757,01/17/2018 08:58am,Snow Emergency,"4029 14TH AVE S,Minneapolis,MN",44.929435,-93.254716,8,Powderhorn,Bancroft,3,6
-93.252631999667017,44.984963000042455,758,01/17/2018 09:00am,Snow Emergency,"209 3RD AVE SE,Minneapolis,MN",44.984963,-93.252632,3,University,Marcy - Holmes,3,4
-93.252126999761174,44.985782000039308,759,01/17/2018 09:01am,Snow Emergency,"301 3RD AVE SE,Minneapolis,MN",44.985782,-93.252127,3,University,Marcy - Holmes,3,4
-93.259344999871814,44.990191000114635,760,01/17/2018 09:02am,Snow Emergency,"219 3RD AVE NE,Minneapolis,MN",44.990191,-93.259345,3,Northeast,St. Anthony West,3,2
-93.291802000162136,44.965700000254856,761,01/17/2018 09:03am,Snow Emergency,"1785 COLFAX AVE S,Minneapolis,MN",44.9657,-93.291802,7,Calhoun Isle,Lowry Hill,3,3
-93.289248000195016,44.985974999946336,762,01/17/2018 09:05am,Snow Emergency,"747 LYNDALE PL,Minneapolis,MN",44.985975,-93.289248,5,Near North,Sumner - Glenwood,3,1
-93.254643999820701,44.93099799985788,763,01/17/2018 09:13am,Snow Emergency,"3945 14TH AVE S,Minneapolis,MN",44.930998,-93.254644,8,Powderhorn,Bancroft,3,6
-93.303394999679483,44.947150000072497,764,01/17/2018 09:15am,Snow Emergency,"3035 James Avenue South,Minneapolis,MN",44.94715,-93.303395,10,Calhoun Isle,ECCO,3,5
-93.290066000145771,44.985419000386628,765,01/17/2018 09:15am,Snow Emergency,"725 ALDRICH AVE N,Minneapolis,MN",44.985419,-93.290066,5,Near North,Sumner - Glenwood,3,1
-93.260554999913268,44.992066000245757,766,01/17/2018 09:15am,Snow Emergency,"203 4TH AVE NE,Minneapolis,MN",44.992066,-93.260555,3,Northeast,St. Anthony West,3,2
-93.291808000438834,44.963987000399811,767,01/17/2018 09:17am,Snow Emergency,"1909 COLFAX AVE S,Minneapolis,MN",44.963987,-93.291808,7,Calhoun Isle,Lowry Hill,3,3
-93.290521000443789,44.965769999885651,768,01/17/2018 09:18am,Snow Emergency,"1771 BRYANT AVE S,Minneapolis,MN",44.96577,-93.290521,7,Calhoun Isle,Lowry Hill,3,3
-93.254659999659225,44.936094000138041,769,01/17/2018 09:19am,Snow Emergency,"3645 14TH AVE S,Minneapolis,MN",44.936094,-93.25466,9,Powderhorn,Powderhorn Park,3,6
-93.254945000211535,44.921068999734587,770,01/17/2018 09:20am,Snow Emergency,"4511 14TH AVE S,Minneapolis,MN",44.921069,-93.254945,11,Nokomis,Northrup,3,6
-93.291812999770059,44.963342000333114,771,01/17/2018 09:21am,Snow Emergency,"1927 COLFAX AVE S,Minneapolis,MN",44.963342,-93.291813,7,Calhoun Isle,Lowry Hill,3,3
-93.283665999985885,45.005194000402867,772,01/17/2018 09:22am,Snow Emergency,"2511 3RD ST N,Minneapolis,MN",45.005194,-93.283666,5,Near North,Hawthorne,3,1
-93.254665999935924,44.937264000133553,773,01/17/2018 09:23am,Snow Emergency,"3615 14TH AVE S,Minneapolis,MN",44.937264,-93.254666,9,Powderhorn,Powderhorn Park,3,6
-93.300602000381957,44.941174999726513,774,01/17/2018 09:25am,Snow Emergency,"3401 HUMBOLDT AVE S ,Minneapolis,MN",44.941175,-93.300602,10,Calhoun Isle,ECCO,3,5
-93.281878000269444,44.994180999753382,775,01/17/2018 09:24am,Snow Emergency,"2603 3RD ST N,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,3,1
-93.252579999966997,44.985029000388124,776,01/17/2018 09:26am,Snow Emergency,"211 3RD AVE SE,Minneapolis,MN",44.985029,-93.25258,3,University,Marcy - Holmes,3,4
-93.259257000310299,44.990217999561082,777,01/17/2018 09:27am,Snow Emergency,"225 3RD AVE NE,Minneapolis,MN",44.990218,-93.259257,3,Northeast,St. Anthony West,3,2
-93.248271000006582,44.985481999694571,778,01/17/2018 09:28am,Snow Emergency,"401 5TH AVE SE,Minneapolis,MN",44.985482,-93.248271,3,University,Marcy - Holmes,3,4
-93.252584000151444,44.987725999755128,779,01/17/2018 09:29am,Snow Emergency,"415 2ND AVE SE,Minneapolis,MN",44.987726,-93.252584,3,University,Marcy - Holmes,3,4
-93.300497000036501,44.940572999844107,780,01/17/2018 09:38am,Snow Emergency,"3421 HUMBOLDT AVE ,Minneapolis,MN",44.940573,-93.300497,10,Calhoun Isle,ECCO,3,5
-93.300900999781277,44.941003999934708,781,01/17/2018 09:41am,Snow Emergency,"3407 HUMBOLDT AVE S,Minneapolis,MN",44.941004,-93.300901,10,Calhoun Isle,ECCO,3,5
-93.300579000220637,44.942392000090763,782,01/17/2018 09:44am,Snow Emergency,"3315 Humboldt Avenue South,Minneapolis,MN",44.942392,-93.300579,10,Calhoun Isle,ECCO,3,5
-93.278820000442636,44.966373999860252,783,01/17/2018 09:57am,Snow Emergency,"25 OAK GROVE ST,Minneapolis,MN",44.966374,-93.27882,7,Central,Loring Park,3,3
-93.290965000234564,44.987930000169399,784,01/17/2018 09:59am,Snow Emergency,"905 ALDRICH AVE N,Minneapolis,MN",44.98793,-93.290965,5,Near North,Sumner - Glenwood,3,1
-93.290980000026934,44.986550000382238,785,01/17/2018 09:59am,Snow Emergency,"825 ALDRICH AVE N,Minneapolis,MN",44.98655,-93.29098,5,Near North,Sumner - Glenwood,3,1
-93.261477000163381,44.978700999951229,786,01/17/2018 10:00am,Snow Emergency,"227 5TH AVE NE,Minneapolis,MN",44.978701,-93.261477,3,Central,Downtown West,3,3
-93.254593000166778,44.992487999921309,787,01/17/2018 10:00am,Snow Emergency,"513 3RD VE NE,Minneapolis,MN",44.992488,-93.254593,3,Northeast,St. Anthony Eest,3,2
-93.285310000256288,45.01973099988578,788,01/17/2018 10:01am,Snow Emergency,"3543 4TH ST N,Minneapolis,MN",45.019731,-93.28531,4,Camden,McKinley,3,1
-93.290994999819361,44.986493999598451,789,01/17/2018 10:02am,Snow Emergency,"819 ALDRICH AVE N,Minneapolis,MN",44.986494,-93.290995,5,Near North,Sumner - Glenwood,3,1
-93.262841000112019,44.995050000257379,790,01/17/2018 10:03am,Snow Emergency,"209 7TH AVE NE,Minneapolis,MN",44.99505,-93.262841,3,Northeast,St. Anthony West,3,2
-93.29098999958876,44.986512999575325,791,01/17/2018 10:04am,Snow Emergency,"821 ALDRICH AVE N,Minneapolis,MN",44.986513,-93.29099,5,Near North,Sumner - Glenwood,3,1
-93.257173999580402,44.936655999974448,792,01/17/2018 10:04am,Snow Emergency,"3629 12TH AVE S,Minneapolis,MN",44.936656,-93.257174,9,Powderhorn,Powderhorn Park,3,6
-93.300556000059316,44.941495000094221,793,01/17/2018 10:05am,Snow Emergency,"3349 HUMBOLDT AVE S,Minneapolis,MN",44.941495,-93.300556,10,Calhoun Isle,ECCO,3,5
-93.291535000439865,44.963742999939541,794,01/17/2018 10:05am,Snow Emergency,"1917 COLFAX AVE S,Minneapolis,MN",44.963743,-93.291535,7,Calhoun Isle,Lowry Hill,3,3
-93.246805999896935,44.985502999763696,795,01/17/2018 10:05am,Snow Emergency,"425 6TH AVE SE,Minneapolis,MN",44.985503,-93.246806,3,University,Marcy - Holmes,3,4
-93.244728000296959,44.989944000415335,796,01/17/2018 10:06am,Snow Emergency,"827 5TH AVE SE,Minneapolis,MN",44.989944,-93.244728,3,University,Marcy - Holmes,3,4
-93.247890000423126,44.988643999820795,797,01/17/2018 10:07am,Snow Emergency,"619 4TH AVE SE,Minneapolis,MN",44.988644,-93.24789,3,University,Marcy - Holmes,3,4
-93.251913999831174,44.986255000268102,798,01/17/2018 10:08am,Snow Emergency,"321 3RD AVE SE,Minneapolis,MN",44.986255,-93.251914,3,University,Marcy - Holmes,3,4
-93.245448000224997,44.990497999882848,799,01/17/2018 10:08am,Snow Emergency,"409 9TH ST SE,Minneapolis,MN",44.990498,-93.245448,3,University,Marcy - Holmes,3,4
-93.289235999641619,44.985893999808297,800,01/17/2018 10:09am,Snow Emergency,"725 LYNDALE PL,Minneapolis,MN",44.985894,-93.289236,5,Near North,Sumner - Glenwood,3,1
-93.24527200020259,44.989647000208947,801,01/17/2018 10:09am,Snow Emergency,"801 5TH AVE SE,Minneapolis,MN",44.989647,-93.245272,3,University,Marcy - Holmes,3,4
-93.291984999608019,44.985312999995017,802,01/17/2018 10:10am,Snow Emergency,"713 BRYANT AVE N,Minneapolis,MN",44.985313,-93.291985,5,Near North,Sumner - Glenwood,3,1
-93.257147000133898,44.925895000154185,803,01/17/2018 10:10am,Snow Emergency,"4231 12TH AVE S,Minneapolis,MN",44.925895,-93.257147,8,Nokomis,Northrup,3,6
-93.283637999593964,45.006196999891699,804,01/17/2018 10:11am,Snow Emergency,"2607 3RD ST N,Minneapolis,MN",45.006197,-93.283638,5,Near North,Hawthorne,3,1
-93.234590000428113,44.991103999949701,805,01/17/2018 10:12am,Snow Emergency,"1109 12TH AVE SE,Minneapolis,MN",44.991104,-93.23459,2,University,Como,3,4
-93.283734999570527,45.007555999609735,806,01/17/2018 10:13am,Snow Emergency,"2711 3RD ST N,Minneapolis,MN",45.007556,-93.283735,5,Near North,Hawthorne,3,1
-93.247368999779496,44.984640999582496,807,01/17/2018 10:14am,Snow Emergency,"319 6TH AVE SE,Minneapolis,MN",44.984641,-93.247369,3,University,Marcy - Holmes,3,4
-93.291810999677864,44.963595000309056,808,01/17/2018 10:15am,Snow Emergency,"1921 COLFAX AVE S,Minneapolis,MN",44.963595,-93.291811,7,Calhoun Isle,Lowry Hill,3,3
-93.234590999574948,44.99053799992879,809,01/17/2018 10:13am,Snow Emergency,"1089 12TH AVE SE,Minneapolis,MN",44.990538,-93.234591,2,University,Como,3,4
-93.258199000083778,44.991053000295778,810,01/17/2018 10:16am,Snow Emergency,"309 3RD AVE NE,Minneapolis,MN",44.991053,-93.258199,3,Northeast,St. Anthony West,3,2
-93.252161000429794,44.985875999877521,811,01/17/2018 10:16am,Snow Emergency,"305 3RD AVE SE,Minneapolis,MN",44.985876,-93.252161,3,University,Marcy - Holmes,3,4
-93.262869999650718,44.995039999796234,812,01/17/2018 10:17am,Snow Emergency,"207 7TH AVE NE,Minneapolis,MN",44.99504,-93.26287,3,Northeast,St. Anthony West,3,2
-93.233302000386971,44.928701000051149,813,01/17/2018 10:17am,Snow Emergency,"2715 41ST ST E,Minneapolis,MN",44.928701,-93.233302,12,Powderhorn,Standish,3,6
-93.258739999851059,44.936790999904758,814,01/17/2018 10:18am,Snow Emergency,"3639 11TH AVE S,Minneapolis,MN",44.936791,-93.25874,9,Powderhorn,Powderhorn Park,3,6
-93.28591899956217,44.967804000154558,815,01/17/2018 10:19am,Snow Emergency,"427 OAK GROVE ST,Minneapolis,MN",44.967804,-93.285919,7,Central,Loring Park,3,3
-93.252528000266977,44.985094999834416,816,01/17/2018 10:18am,Snow Emergency,"213 3RD AVE SE,Minneapolis,MN",44.985095,-93.252528,3,University,Marcy - Holmes,3,4
-93.257108000134053,44.934561999636628,817,01/17/2018 10:20am,Snow Emergency,"3737 12TH AVE S,Minneapolis,MN",44.934562,-93.257108,9,Powderhorn,Powderhorn Park,3,6
-93.279348999656577,44.968788999712615,818,01/17/2018 10:20am,Snow Emergency,"103 14TH ST W,Minneapolis,MN",44.968789,-93.279349,7,Central,Loring Park,3,3
-93.29927500034097,44.947574999886399,819,01/17/2018 10:21am,Snow Emergency,"3103 Holmes Avenue South,Minneapolis,MN",44.947575,-93.299275,10,Calhoun Isle,ECCO,3,5
-93.255923000346172,44.930074000414834,820,01/17/2018 10:20am,Snow Emergency,"4015 13TH AVE S,Minneapolis,MN",44.930074,-93.255923,8,Powderhorn,Bancroft,3,6
-93.254948000349884,44.923966000230791,821,01/17/2018 10:21am,Snow Emergency,"4335 14TH AVE S,Minneapolis,MN",44.923966,-93.254948,11,Nokomis,Northrup,3,6
-93.279369999725645,44.968788999712615,822,01/17/2018 10:21am,Snow Emergency,"107 14TH ST W,Minneapolis,MN",44.968789,-93.27937,7,Central,Loring Park,3,3
-93.281239999626223,44.968711999759023,823,01/17/2018 10:22am,Snow Emergency,"203 14TH ST W,Minneapolis,MN",44.968712,-93.28124,7,Central,Loring Park,3,3
-93.255922000300018,44.931993999923236,824,01/17/2018 10:22am,Snow Emergency,"3909 13TH AVE S,Minneapolis,MN",44.931994,-93.255922,8,Powderhorn,Bancroft,3,6
-93.279348999656577,44.968788999712615,825,01/17/2018 10:23am,Snow Emergency,"103 14TH ST W,Minneapolis,MN",44.968789,-93.279349,7,Central,Loring Park,3,3
-93.257166000110772,44.927123000126414,826,01/17/2018 10:23am,Snow Emergency,"4145 12TH AVE S,Minneapolis,MN",44.927123,-93.257166,8,Powderhorn,Bancroft,3,6
-93.25442300042107,44.990280999768402,827,01/17/2018 10:24am,Snow Emergency,"109 5TH ST NE,Minneapolis,MN",44.990281,-93.254423,3,University,Nicollet Island - East Bank,3,2
-93.290963000142312,44.987923999892757,828,01/17/2018 10:26am,Snow Emergency,"903 ALDRICH AVE N,Minneapolis,MN",44.987924,-93.290963,5,Near North,Sumner - Glenwood,3,1
-93.291440999702331,44.995054000441826,829,01/17/2018 10:27am,Snow Emergency,"1529 BRYANT AVE N,Minneapolis,MN",44.995054,-93.291441,5,Near North,Near - North,3,1
-93.285418999886872,45.016197999737926,830,01/17/2018 10:28am,Snow Emergency,"3355 4TH ST N,Minneapolis,MN",45.016198,-93.285419,4,Camden,McKinley,3,1
-93.255220000302756,44.991455999994457,831,01/17/2018 10:29am,Snow Emergency,"217 5TH ST NE,Minneapolis,MN",44.991456,-93.25522,3,Northeast,St. Anthony Eest,3,2
-93.253427000355771,44.943117000249401,832,01/17/2018 10:30am,Snow Emergency,"3255 15TH AVE S,Minneapolis,MN",44.943117,-93.253427,9,Powderhorn,Powderhorn Park,3,6
-93.254626999936079,44.93301400019601,833,01/17/2018 10:31am,Snow Emergency,"3837 14TH AVE S,Minneapolis,MN",44.933014,-93.254627,8,Powderhorn,Bancroft,3,6
-93.257552999970926,44.945662999847627,834,01/17/2018 10:32am,Snow Emergency,"3333 12TH AVE S,Minneapolis,MN",44.945663,-93.257553,9,Powderhorn,Powderhorn Park,3,6
-93.258473000128788,44.938300000244851,835,01/17/2018 10:47am,Snow Emergency,"3537 11TH AVE S,Minneapolis,MN",44.9383,-93.258473,9,Powderhorn,Powderhorn Park,3,6
-93.298576999628779,44.99027600043712,836,01/17/2018 10:52am,Snow Emergency,"1201 HUMBOLDT AVE N,Minneapolis,MN",44.990276,-93.298577,5,Near North,Near - North,3,1
-93.281263999833698,44.96864899955176,837,01/17/2018 09:38am,Snow Emergency,"207 14TH ST W,Minneapolis,MN",44.968649,-93.281264,7,Central,Loring Park,3,3
-93.254738999705012,44.991483000340224,838,01/17/2018 10:53am,Snow Emergency,"211 5TH ST NE,Minneapolis,MN",44.991483,-93.254739,3,Northeast,St. Anthony Eest,3,2
-93.259316000333115,44.995344000325417,839,01/17/2018 10:54am,Snow Emergency,"607 4TH ST NE,Minneapolis,MN",44.995344,-93.259316,3,Northeast,St. Anthony West,3,2
-93.299602000132154,44.945170999641959,840,01/17/2018 10:55am,Snow Emergency,"3141 Holmes Avenue South,Minneapolis,MN",44.945171,-93.299602,10,Calhoun Isle,ECCO,3,5
-93.244068000437835,44.98846999989064,841,01/17/2018 10:55am,Snow Emergency,"717 6TH AVE SE,Minneapolis,MN",44.98847,-93.244068,3,University,Marcy - Holmes,3,4
-93.297190000418141,44.993823000331247,842,01/17/2018 10:58am,Snow Emergency,"1421 GIRARD AVE N,Minneapolis,MN",44.993823,-93.29719,5,Near North,Near - North,3,1
-93.2975410004168,44.993752999801131,843,01/17/2018 10:59am,Snow Emergency,"1419 GIRARD AVE N,Minneapolis,MN",44.993753,-93.297541,5,Near North,Near - North,3,1
-93.29748100034783,44.993618999916976,844,01/17/2018 11:00am,Snow Emergency,"1415 GIRARD AVE N,Minneapolis,MN",44.993619,-93.297481,5,Near North,Near - North,3,1
-93.26249799958299,44.941210000441231,845,01/17/2018 11:01am,Snow Emergency,"807 34TH ST E,Minneapolis,MN",44.94121,-93.262498,9,Powderhorn,Powderhorn Park,3,6
-93.285417999840774,45.016142999899557,846,01/17/2018 11:02am,Snow Emergency,"3351 4TH ST N,Minneapolis,MN",45.016143,-93.285418,4,Camden,McKinley,3,1
-93.259696999916571,44.934527999867328,847,01/17/2018 10:52am,Snow Emergency,"3749 10TH AVE S,Minneapolis,MN",44.934528,-93.259697,9,Powderhorn,Powderhorn Park,3,6
-93.246330999575946,44.983682000324109,848,01/17/2018 11:03am,Snow Emergency,"309 7TH AVE SE,Minneapolis,MN",44.983682,-93.246331,3,University,Marcy - Holmes,3,4
-93.251049000411001,44.927128000356959,849,01/17/2018 11:04am,Snow Emergency,"4115 16TH AVE S,Minneapolis,MN",44.927128,-93.251049,8,Powderhorn,Bancroft,3,6
-93.262318000275457,44.941210999588009,850,01/17/2018 11:04am,Snow Emergency,"821 34TH ST E,Minneapolis,MN",44.941211,-93.262318,9,Powderhorn,Powderhorn Park,3,6
-93.25432500039841,44.990132000091762,851,01/17/2018 11:05am,Snow Emergency,"105 5TH ST NE,Minneapolis,MN",44.990132,-93.254325,3,University,Nicollet Island - East Bank,3,2
-93.246132000291539,44.983918999562206,852,01/17/2018 11:06am,Snow Emergency,"311 7TH AVE SE,Minneapolis,MN",44.983919,-93.246132,3,University,Marcy - Holmes,3,4
-93.291808999585612,44.963943000169365,853,01/17/2018 11:07am,Snow Emergency,"1911 COLFAX AVE S,Minneapolis,MN",44.963943,-93.291809,7,Calhoun Isle,Lowry Hill,3,3
-93.28370499998573,45.011451000263492,854,01/17/2018 11:08am,Snow Emergency,"3021 3RD ST N,Minneapolis,MN",45.011451,-93.283705,5,Near North,Hawthorne,3,1
-93.285539000024812,44.985279000225717,855,01/17/2018 11:07am,Snow Emergency,"529 7TH AVE N,Minneapolis,MN",44.985279,-93.285539,5,Central,North Loop,3,1
-93.258352999990905,44.995398000117689,856,01/17/2018 11:09am,Snow Emergency,"423 6TH AVE NE,Minneapolis,MN",44.995398,-93.258353,3,Northeast,St. Anthony West,3,2
-93.283377000148391,45.012047999915296,857,01/17/2018 11:09am,Snow Emergency,"3107 3RD ST N,Minneapolis,MN",45.012048,-93.283377,5,Near North,Hawthorne,3,1
-93.258976999988533,44.994823999727885,858,01/17/2018 11:10am,Snow Emergency,"521 4TH ST NE,Minneapolis,MN",44.994824,-93.258977,3,Northeast,St. Anthony West,3,2
-93.246124999968742,44.984069000184263,859,01/17/2018 11:10am,Snow Emergency,"323 7TH AVE SE,Minneapolis,MN",44.984069,-93.246125,3,University,Marcy - Holmes,3,4
-93.254228000421847,44.98998300041518,860,01/17/2018 11:11am,Snow Emergency,"101 5TH ST NE,Minneapolis,MN",44.989983,-93.254228,3,University,Nicollet Island - East Bank,3,2
-93.248817000004522,44.985179000110804,861,01/17/2018 11:12am,Snow Emergency,"325 5TH AVE SE,Minneapolis,MN",44.985179,-93.248817,3,University,Marcy - Holmes,3,4
-93.258107000337759,44.997126999811258,862,01/17/2018 11:12am,Snow Emergency,"515 7TH AVE NE,Minneapolis,MN",44.997127,-93.258107,3,Northeast,St. Anthony West,3,2
-93.244813999766222,44.983368000233099,863,01/17/2018 11:13am,Snow Emergency,"315 8TH AVE SE,Minneapolis,MN",44.983368,-93.244814,3,University,Marcy - Holmes,3,4
-93.279380000186848,44.968788999712615,864,01/17/2018 11:13am,Snow Emergency,"109 14TH ST W,Minneapolis,MN",44.968789,-93.27938,7,Central,Loring Park,3,3
-93.297190999564918,44.994663000397225,865,01/17/2018 11:14am,Snow Emergency,"1513 GIRARD AVE N,Minneapolis,MN",44.994663,-93.297191,5,Near North,Near - North,3,1
-93.233609000155184,44.987187000080041,866,01/17/2018 11:15am,Snow Emergency,"927 13TH AVE SE,Minneapolis,MN",44.987187,-93.233609,2,University,Como,3,4
-93.246049000061248,44.984012000253642,867,01/17/2018 11:15am,Snow Emergency,"319 7TH AVE SE,Minneapolis,MN",44.984012,-93.246049,3,University,Marcy - Holmes,3,4
-93.234598999943842,44.988169000399125,868,01/17/2018 11:16am,Snow Emergency,"1007 12TH AVE SE,Minneapolis,MN",44.988169,-93.234599,2,University,Como,3,4
-93.245374000409754,44.985017999880824,869,01/17/2018 11:16am,Snow Emergency,"423 7TH AVE SE,Minneapolis,MN",44.985018,-93.245374,3,University,Marcy - Holmes,3,4
